Interaction,Value,Time
study begins,page loaded,1612830138510
mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Airport_Name-nominal-y",1612830139020
mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Airport_Name-nominal-y",1612830139613
mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Airport_Name-nominal-y",1612830140080
mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Airport_Name-nominal-y",1612830140208
clicked on a field,add Effect_Amount_of_damage,1612830142375
main chart changed because of clicking a field,"mark:bar;encoding:-quantitative-x<aggregate>count,Effect_Amount_of_damage-nominal-y",1612830142470
clicked on a field,add Wildlife_Size,1612830145360
main chart changed because of clicking a field,"mark:point;encoding:-quantitative-size<aggregate>count,Effect_Amount_of_damage-nominal-x,Wildlife_Size-nominal-y",1612830145456
clicked on a field,add Wildlife_Species,1612830147397
main chart changed because of clicking a field,"mark:point;encoding:Effect_Amount_of_damage-nominal-x,Wildlife_Size-nominal-color,Wildlife_Species-nominal-y",1612830147486
clicked on a field,"tried to add Cost_Repair, but failed because already selected 3 fields",1612830150359
added chart to bookmark,"mark:point;encoding:Effect_Amount_of_damage-nominal-x,Wildlife_Size-nominal-color,Wildlife_Species-nominal-y",1612830156437
mouseover a related chart,"mark:point;encoding:Effect_Amount_of_damage-nominal-x,Wildlife_Species-nominal-y",1612830168243
mouseout a related chart,"mark:point;encoding:Effect_Amount_of_damage-nominal-x,Wildlife_Species-nominal-y",1612830168506
mouseover on the specified chart,"mark:point;encoding:Effect_Amount_of_damage-nominal-x,Wildlife_Size-nominal-color,Wildlife_Species-nominal-y",1612830173219
mouseout on the specified chart,"mark:point;encoding:Effect_Amount_of_damage-nominal-x,Wildlife_Size-nominal-color,Wildlife_Species-nominal-y",1612830178920
mouseover on the specified chart,"mark:point;encoding:Effect_Amount_of_damage-nominal-x,Wildlife_Size-nominal-color,Wildlife_Species-nominal-y",1612830178920
mouseout on the specified chart,"mark:point;encoding:Effect_Amount_of_damage-nominal-x,Wildlife_Size-nominal-color,Wildlife_Species-nominal-y",1612830179168
mouseover on the specified chart,"mark:point;encoding:Effect_Amount_of_damage-nominal-x,Wildlife_Size-nominal-color,Wildlife_Species-nominal-y",1612830179169
mouseout on the specified chart,"mark:point;encoding:Effect_Amount_of_damage-nominal-x,Wildlife_Size-nominal-color,Wildlife_Species-nominal-y",1612830179269
clicked on a field,"tried to add Cost_Repair, but failed because already selected 3 fields",1612830180928
mouseover on the specified chart,"mark:point;encoding:Effect_Amount_of_damage-nominal-x,Wildlife_Size-nominal-color,Wildlife_Species-nominal-y",1612830182552
mouseout on the specified chart,"mark:point;encoding:Effect_Amount_of_damage-nominal-x,Wildlife_Size-nominal-color,Wildlife_Species-nominal-y",1612830182752
mouseover on the specified chart,"mark:point;encoding:Effect_Amount_of_damage-nominal-x,Wildlife_Size-nominal-color,Wildlife_Species-nominal-y",1612830183152
mouseout on the specified chart,"mark:point;encoding:Effect_Amount_of_damage-nominal-x,Wildlife_Size-nominal-color,Wildlife_Species-nominal-y",1612830183169
mouseover on the specified chart,"mark:point;encoding:Effect_Amount_of_damage-nominal-x,Wildlife_Size-nominal-color,Wildlife_Species-nominal-y",1612830183169
mouseout on the specified chart,"mark:point;encoding:Effect_Amount_of_damage-nominal-x,Wildlife_Size-nominal-color,Wildlife_Species-nominal-y",1612830183435
scroll down,,1612830185215
scroll down,,1612830185219
scroll down,,1612830185235
scroll down,,1612830185252
scroll down,,1612830185270
scroll down,,1612830185286
scroll down,,1612830185303
scroll down,,1612830185319
scroll down,,1612830185335
scroll down,,1612830185352
scroll down,,1612830185369
scroll down,,1612830185385
scroll down,,1612830185402
scroll down,,1612830185419
scroll down,,1612830185435
scroll down,,1612830185452
scroll down,,1612830185469
scroll down,,1612830185485
scroll down,,1612830185502
scroll down,,1612830185869
added chart to bookmark,"mark:point;encoding:Effect_Amount_of_damage-nominal-x,Wildlife_Size-nominal-y",1612830194520
added chart to bookmark,"mark:point;encoding:Effect_Amount_of_damage-nominal-x,Wildlife_Species-nominal-y",1612830199999
clicked on a field,remove Wildlife_Size,1612830209128
main chart changed because of clicking a field,"mark:point;encoding:-quantitative-size<aggregate>count,Effect_Amount_of_damage-nominal-x,Wildlife_Species-nominal-y",1612830209397
scroll up,,1612830209803
clicked on a field,remove Wildlife_Species,1612830211783
main chart changed because of clicking a field,"mark:bar;encoding:-quantitative-x<aggregate>count,Effect_Amount_of_damage-nominal-y",1612830211878
clicked on a field,add Cost_Other,1612830212228
main chart changed because of clicking a field,"mark:point;encoding:-quantitative-size<aggregate>count,Cost_Other-quantitative-x<bin>,Effect_Amount_of_damage-nominal-y",1612830212325
clicked on a field,add Cost_Repair,1612830214237
main chart changed because of clicking a field,"mark:point;encoding:Cost_Other-quantitative-size,Cost_Repair-quantitative-x<bin>,Effect_Amount_of_damage-nominal-y",1612830214352
clicked on a field,"tried to add Cost_Total, but failed because already selected 3 fields",1612830215644
clicked on a field,remove Cost_Other,1612830223399
main chart changed because of clicking a field,"mark:point;encoding:-quantitative-size<aggregate>count,Cost_Repair-quantitative-x<bin>,Effect_Amount_of_damage-nominal-y",1612830223492
clicked on a field,add Cost_Total,1612830225775
main chart changed because of clicking a field,"mark:point;encoding:Cost_Repair-quantitative-size,Cost_Total-quantitative-x<bin>,Effect_Amount_of_damage-nominal-y",1612830225892
mouseover a related chart,"mark:point;encoding:Cost_Repair-quantitative-x,Cost_Total-quantitative-y",1612830240239
mouseout a related chart,"mark:point;encoding:Cost_Repair-quantitative-x,Cost_Total-quantitative-y",1612830242094
specified chart,"mark:point;encoding:Cost_Repair-quantitative-x,Cost_Total-quantitative-y",1612830244235
mouseover a related chart,"mark:point;encoding:Cost_Repair-quantitative-size,Cost_Total-quantitative-x<bin>,Flight_Date-nominal-y",1612830248392
mouseout a related chart,"mark:point;encoding:Cost_Repair-quantitative-size,Cost_Total-quantitative-x<bin>,Flight_Date-nominal-y",1612830248648
mouseover a related chart,"mark:point;encoding:Cost_Repair-quantitative-size,Cost_Total-quantitative-x<bin>,Flight_Date-nominal-y",1612830248648
mouseout a related chart,"mark:point;encoding:Cost_Repair-quantitative-size,Cost_Total-quantitative-x<bin>,Flight_Date-nominal-y",1612830250934
mouseover a related chart,"mark:point;encoding:Aircraft_Airline_Operator-nominal-y,Cost_Repair-quantitative-size,Cost_Total-quantitative-x<bin>",1612830250935
mouseout a related chart,"mark:point;encoding:Aircraft_Airline_Operator-nominal-y,Cost_Repair-quantitative-size,Cost_Total-quantitative-x<bin>",1612830253342
scroll down,,1612830253489
clicked on a field,add Wildlife_Species,1612830264543
main chart changed because of clicking a field,"mark:point;encoding:Cost_Repair-quantitative-size,Cost_Total-quantitative-x<bin>,Wildlife_Species-nominal-y",1612830264786
scroll up,,1612830264875
mouseover on the specified chart,"mark:point;encoding:Cost_Repair-quantitative-size,Cost_Total-quantitative-x<bin>,Wildlife_Species-nominal-y",1612830266524
mouseout on the specified chart,"mark:point;encoding:Cost_Repair-quantitative-size,Cost_Total-quantitative-x<bin>,Wildlife_Species-nominal-y",1612830266529
mouseover on the specified chart,"mark:point;encoding:Cost_Repair-quantitative-size,Cost_Total-quantitative-x<bin>,Wildlife_Species-nominal-y",1612830266529
mouseout on the specified chart,"mark:point;encoding:Cost_Repair-quantitative-size,Cost_Total-quantitative-x<bin>,Wildlife_Species-nominal-y",1612830267935
mouseover on the specified chart,"mark:point;encoding:Cost_Repair-quantitative-size,Cost_Total-quantitative-x<bin>,Wildlife_Species-nominal-y",1612830267935
