Interaction,Value,Time
study begins,page loaded,1602710313545
mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Airport_Name-nominal-y",1602710327124
mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Airport_Name-nominal-y",1602710327906
mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Airport_Name-nominal-y",1602710327906
mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Airport_Name-nominal-y",1602710327923
clicked on a field,add Cost_Repair,1602710328742
main chart changed because of clicking a field,mark:tick;encoding:Cost_Repair-quantitative-x,1602710329243
mouseover on the specified chart,mark:tick;encoding:Cost_Repair-quantitative-x,1602710344139
mouseout on the specified chart,mark:tick;encoding:Cost_Repair-quantitative-x,1602710344189
mouseover on the specified chart,mark:tick;encoding:Cost_Repair-quantitative-x,1602710344190
mouseout on the specified chart,mark:tick;encoding:Cost_Repair-quantitative-x,1602710344722
clicked on a field,add Effect_Amount_of_damage,1602710348017
main chart changed because of clicking a field,"mark:point;encoding:-quantitative-size<aggregate>count,Cost_Repair-quantitative-x<bin>,Effect_Amount_of_damage-nominal-y",1602710348518
clicked on a field,remove Effect_Amount_of_damage,1602710356080
main chart changed because of clicking a field,mark:tick;encoding:Cost_Repair-quantitative-x,1602710356261
mouseover on the specified chart,mark:tick;encoding:Cost_Repair-quantitative-x,1602710370413
mouseout on the specified chart,mark:tick;encoding:Cost_Repair-quantitative-x,1602710372422
mouseover a related chart,"mark:tick;encoding:Aircraft_Airline_Operator-nominal-y,Cost_Repair-quantitative-x",1602710372423
mouseout a related chart,"mark:tick;encoding:Aircraft_Airline_Operator-nominal-y,Cost_Repair-quantitative-x",1602710372752
mouseover on the specified chart,mark:tick;encoding:Cost_Repair-quantitative-x,1602710377471
mouseout on the specified chart,mark:tick;encoding:Cost_Repair-quantitative-x,1602710377888
clicked on a field,add Effect_Amount_of_damage,1602710379233
main chart changed because of clicking a field,"mark:point;encoding:-quantitative-size<aggregate>count,Cost_Repair-quantitative-x<bin>,Effect_Amount_of_damage-nominal-y",1602710379738
mouseover on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Cost_Repair-quantitative-x<bin>,Effect_Amount_of_damage-nominal-y",1602710395104
mouseout on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Cost_Repair-quantitative-x<bin>,Effect_Amount_of_damage-nominal-y",1602710395120
mouseover on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Cost_Repair-quantitative-x<bin>,Effect_Amount_of_damage-nominal-y",1602710395120
mouseout on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Cost_Repair-quantitative-x<bin>,Effect_Amount_of_damage-nominal-y",1602710396654
clicked on a field,remove Effect_Amount_of_damage,1602710402616
main chart changed because of clicking a field,mark:tick;encoding:Cost_Repair-quantitative-x,1602710403118
mouseover on the specified chart,mark:tick;encoding:Cost_Repair-quantitative-x,1602710425286
mouseout on the specified chart,mark:tick;encoding:Cost_Repair-quantitative-x,1602710425319
mouseover on the specified chart,mark:tick;encoding:Cost_Repair-quantitative-x,1602710425320
mouseout on the specified chart,mark:tick;encoding:Cost_Repair-quantitative-x,1602710425987
mouseover on the specified chart,mark:tick;encoding:Cost_Repair-quantitative-x,1602710426286
mouseout on the specified chart,mark:tick;encoding:Cost_Repair-quantitative-x,1602710426353
clicked on a field,add Effect_Amount_of_damage,1602710429411
