User_Index,Interaction,Value,Time,Reward,Action,Attribute,State,High-Level-State
0,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Airport_Name-nominal-y",1611358582432,2.0722222222222224,same,"['Airport_Name', 'None', 'None']","[0, 14, 14]",Foraging
2,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Airport_Name-nominal-y",1611358595327,2.0722222222222224,same,"['Airport_Name', 'None', 'None']","[0, 14, 14]",Foraging
4,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Airport_Name-nominal-y",1611358599961,2.0722222222222224,same,"['Airport_Name', 'None', 'None']","[0, 14, 14]",Foraging
7,mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Airport_Name-nominal-y",1611358600945,2.0722222222222224,same,"['Airport_Name', 'None', 'None']","[0, 14, 14]",Foraging
8,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Airport_Name-nominal-y",1611358605119,2.0722222222222224,same,"['Airport_Name', 'None', 'None']","[0, 14, 14]",Foraging
12,clicked on a field,add Airport_Name,1611358607916,2.0722222222222224,same,"['Airport_Name', 'None', 'None']","[0, 14, 14]",Foraging
13,main chart changed because of clicking a field,"mark:bar;encoding:-quantitative-x<aggregate>count,Airport_Name-nominal-y",1611358607960,2.0722222222222224,same,"['Airport_Name', 'None', 'None']","[0, 14, 14]",Foraging
14,mouseover on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Airport_Name-nominal-y",1611358608944,2.0722222222222224,same,"['Airport_Name', 'None', 'None']","[0, 14, 14]",Sensemaking
15,mouseout on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Airport_Name-nominal-y",1611358610814,2.0722222222222224,same,"['Airport_Name', 'None', 'None']","[0, 14, 14]",Sensemaking
17,scroll on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Airport_Name-nominal-y",1611358611638,2.0722222222222224,same,"['Airport_Name', 'None', 'None']","[0, 14, 14]",Sensemaking
113,scroll on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Airport_Name-nominal-y",1611358614816,2.0722222222222224,same,"['Airport_Name', 'None', 'None']","[0, 14, 14]",Sensemaking
128,mouseout on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Airport_Name-nominal-y",1611358615463,2.0722222222222224,same,"['Airport_Name', 'None', 'None']","[0, 14, 14]",Sensemaking
131,added chart to bookmark,"mark:bar;encoding:-quantitative-x<aggregate>count,Airport_Name-nominal-y",1611358616577,2.0722222222222224,same,"['Airport_Name', 'None', 'None']","[0, 14, 14]",Sensemaking
132,mouseover on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Airport_Name-nominal-y",1611358653631,2.0722222222222224,same,"['Airport_Name', 'None', 'None']","[0, 14, 14]",Sensemaking
140,mouseover on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Airport_Name-nominal-y",1611358660864,2.0722222222222224,same,"['Airport_Name', 'None', 'None']","[0, 14, 14]",Sensemaking
141,scroll on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Airport_Name-nominal-y",1611358661266,2.0722222222222224,same,"['Airport_Name', 'None', 'None']","[0, 14, 14]",Sensemaking
207,scroll on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Airport_Name-nominal-y",1611358663248,2.0722222222222224,same,"['Airport_Name', 'None', 'None']","[0, 14, 14]",Sensemaking
220,scroll on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Airport_Name-nominal-y",1611358664681,2.0722222222222224,same,"['Airport_Name', 'None', 'None']","[0, 14, 14]",Sensemaking
248,mouseout on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Airport_Name-nominal-y",1611358666515,2.0722222222222224,same,"['Airport_Name', 'None', 'None']","[0, 14, 14]",Sensemaking
252,mouseout on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Airport_Name-nominal-y",1611358668600,2.0722222222222224,same,"['Airport_Name', 'None', 'None']","[0, 14, 14]",Sensemaking
255,mouseover on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Airport_Name-nominal-y",1611358694323,2.0722222222222224,modify-1,"['Airport_Name', 'None', 'None']","[0, 14, 14]",Sensemaking
259,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Airport_Name-nominal-y,Effect_Amount_of_damage-nominal-color",1611358695276,3.0166666666666666,modify-1,"['Airport_Name', 'Effect_Amount_of_damage', 'None']","[0, 2, 14]",Foraging
263,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Airport_Name-nominal-y,When_Time_of_day-nominal-color",1611358704744,4.905555555555556,modify-1,"['Airport_Name', 'None', 'When_Time_of_day']","[0, 14, 9]",Foraging
265,clicked on a field,remove Airport_Name,1611358706786,2.0722222222222224,modify-1,"['Airport_Name', 'None', 'None']","[0, 14, 14]",Foraging
266,clicked on a field,add When_Time_of_day,1611358710656,2.9333333333333336,same,"['None', 'None', 'When_Time_of_day']","[14, 14, 9]",Foraging
267,main chart changed because of clicking a field,"mark:bar;encoding:-quantitative-x<aggregate>count,When_Time_of_day-nominal-y",1611358710700,2.9333333333333336,same,"['None', 'None', 'When_Time_of_day']","[14, 14, 9]",Foraging
268,mouseover on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,When_Time_of_day-nominal-y",1611358711594,2.9333333333333336,modify-1,"['None', 'None', 'When_Time_of_day']","[14, 14, 9]",Sensemaking
274,clicked on a field,add Flight_Date,1611358775044,3.0722222222222224,modify-1,"['Flight_Date', 'None', 'None']","[3, 14, 14]",Foraging
