User,Accuracy,Algorithm,Granular_Predictions,Predictions,Ground_Truth
stu9_bcf_p1_logs.csv,0.8181818181818182,OfflineSVM,,"['modify-1' 'modify-1' 'modify-1' 'same' 'same' 'same' 'same' 'same'
 'same' 'same' 'same']","['modify-1' 'same' 'modify-1' 'modify-1' 'same' 'same' 'same' 'same'
 'same' 'same' 'same']"
pro4_bce_p1_logs.csv,0.6060606060606061,OfflineSVM,,"['modify-1' 'modify-1' 'modify-1' 'modify-1' 'same' 'same' 'same' 'same'
 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same'
 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same'
 'same' 'same' 'same' 'same' 'same']","['modify-1' 'same' 'same' 'modify-1' 'same' 'modify-1' 'modify-1'
 'modify-1' 'same' 'same' 'same' 'same' 'same' 'modify-1' 'same'
 'modify-1' 'modify-1' 'modify-1' 'modify-1' 'same' 'same' 'modify-1'
 'same' 'modify-1' 'modify-1' 'same' 'same' 'same' 'same' 'same' 'same'
 'same' 'same']"
stu28_bde_p1_logs.csv,0.5909090909090909,OfflineSVM,,"['same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same'
 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same'
 'same' 'same']","['modify-1' 'same' 'same' 'same' 'same' 'modify-1' 'same' 'modify-1'
 'same' 'same' 'modify-1' 'modify-1' 'same' 'same' 'same' 'modify-1'
 'modify-1' 'modify-1' 'modify-1' 'same' 'same' 'same']"
stu34_bcf_p1_logs.csv,0.49514563106796117,OfflineSVM,,"['same' 'same' 'same' 'modify-1' 'modify-1' 'modify-1' 'modify-1'
 'modify-1' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same'
 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same'
 'same' 'modify-1' 'modify-1' 'same' 'same' 'same' 'same' 'same' 'same'
 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'modify-1'
 'modify-1' 'same' 'same' 'same' 'modify-1' 'modify-1' 'same' 'same'
 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same'
 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same'
 'modify-1' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same'
 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'modify-1' 'modify-1'
 'modify-1' 'same' 'same' 'modify-1' 'modify-1' 'same' 'same' 'same'
 'same' 'same']","['modify-1' 'same' 'modify-2' 'same' 'same' 'same' 'same' 'modify-2'
 'same' 'same' 'modify-2' 'same' 'modify-1' 'modify-1' 'same' 'same'
 'same' 'same' 'same' 'same' 'modify-2' 'same' 'same' 'same' 'same' 'same'
 'same' 'modify-2' 'same' 'modify-3' 'modify-2' 'modify-1' 'modify-1'
 'same' 'same' 'modify-2' 'same' 'modify-2' 'same' 'modify-2' 'same'
 'same' 'same' 'same' 'modify-2' 'same' 'modify-1' 'same' 'same'
 'modify-1' 'same' 'modify-2' 'same' 'modify-2' 'same' 'same' 'same'
 'modify-1' 'same' 'modify-1' 'modify-2' 'modify-2' 'modify-1' 'modify-1'
 'modify-1' 'modify-1' 'modify-2' 'same' 'modify-2' 'same' 'same'
 'modify-2' 'same' 'modify-2' 'modify-2' 'same' 'same' 'modify-1' 'same'
 'modify-1' 'modify-1' 'modify-1' 'same' 'same' 'same' 'modify-2' 'same'
 'same' 'same' 'same' 'modify-2' 'same' 'same' 'modify-2' 'same'
 'modify-2' 'same' 'modify-2' 'same' 'same' 'same' 'modify-2' 'same']"
stu12_bdf_p1_logs.csv,0.4838709677419355,OfflineSVM,,"['modify-1' 'modify-1' 'same' 'same' 'modify-1' 'modify-1' 'same' 'same'
 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same'
 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same'
 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same'
 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'modify-1' 'modify-1'
 'modify-1' 'modify-1' 'modify-1' 'same' 'same' 'same' 'same' 'same'
 'same' 'same' 'same' 'same' 'same' 'same' 'same']","['same' 'modify-1' 'same' 'modify-1' 'same' 'modify-1' 'same' 'modify-1'
 'modify-1' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same'
 'modify-1' 'modify-1' 'modify-1' 'modify-1' 'modify-1' 'same' 'same'
 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'modify-1' 'modify-1'
 'modify-1' 'modify-1' 'same' 'modify-1' 'modify-1' 'same' 'modify-1'
 'modify-1' 'modify-2' 'modify-1' 'same' 'modify-1' 'same' 'same' 'same'
 'same' 'modify-1' 'modify-1' 'modify-1' 'same' 'same' 'same' 'modify-1'
 'modify-1' 'same' 'modify-1' 'modify-1' 'modify-1' 'same']"
stu35_bde_p1_logs.csv,0.5052631578947369,OfflineSVM,,"['same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same'
 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same'
 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same'
 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same'
 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same'
 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same'
 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same'
 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same'
 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same'
 'same' 'same' 'same' 'same' 'same']","['modify-1' 'modify-1' 'modify-1' 'modify-1' 'modify-1' 'modify-1' 'same'
 'same' 'same' 'modify-1' 'modify-1' 'same' 'same' 'same' 'modify-1'
 'same' 'modify-1' 'modify-1' 'same' 'same' 'modify-1' 'modify-1' 'same'
 'modify-1' 'same' 'modify-1' 'same' 'modify-1' 'modify-1' 'same'
 'modify-1' 'modify-1' 'modify-1' 'modify-1' 'same' 'same' 'modify-1'
 'modify-1' 'modify-1' 'same' 'modify-1' 'same' 'same' 'same' 'same'
 'same' 'modify-1' 'same' 'same' 'same' 'modify-1' 'modify-1' 'same'
 'same' 'modify-1' 'modify-1' 'modify-1' 'modify-1' 'modify-1' 'same'
 'modify-1' 'same' 'same' 'modify-1' 'modify-1' 'same' 'same' 'modify-1'
 'modify-1' 'same' 'same' 'modify-1' 'same' 'modify-1' 'modify-1' 'same'
 'same' 'same' 'same' 'same' 'modify-1' 'modify-1' 'modify-1' 'same'
 'same' 'same' 'modify-1' 'same' 'same' 'same' 'modify-1' 'same'
 'modify-1' 'same' 'same']"
stu1_bce_p1_logs.csv,0.5338983050847458,OfflineSVM,,"['same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same'
 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same'
 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same'
 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'modify-1'
 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same'
 'modify-3' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same'
 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same'
 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same'
 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same'
 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same'
 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same'
 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same']","['modify-1' 'same' 'same' 'same' 'modify-1' 'modify-1' 'modify-1' 'same'
 'same' 'modify-1' 'same' 'modify-1' 'same' 'same' 'modify-1' 'same'
 'same' 'modify-1' 'modify-1' 'modify-1' 'same' 'same' 'same' 'modify-1'
 'same' 'modify-1' 'modify-1' 'same' 'modify-1' 'modify-1' 'same' 'same'
 'modify-1' 'same' 'modify-1' 'modify-2' 'modify-1' 'modify-1' 'modify-1'
 'modify-1' 'modify-1' 'same' 'same' 'same' 'same' 'same' 'modify-1'
 'same' 'modify-1' 'modify-1' 'modify-1' 'same' 'same' 'modify-2'
 'modify-1' 'modify-1' 'modify-1' 'modify-1' 'modify-1' 'modify-1'
 'modify-1' 'same' 'same' 'same' 'same' 'same' 'same' 'modify-2'
 'modify-2' 'same' 'same' 'same' 'same' 'modify-2' 'modify-2' 'modify-1'
 'modify-1' 'same' 'modify-1' 'modify-1' 'same' 'same' 'modify-1' 'same'
 'same' 'modify-1' 'same' 'same' 'same' 'same' 'same' 'modify-1'
 'modify-1' 'same' 'modify-1' 'modify-1' 'same' 'same' 'modify-1'
 'modify-1' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'modify-1'
 'same' 'modify-1' 'same' 'modify-1' 'modify-1' 'modify-1' 'same' 'same'
 'same' 'same']"
pro32_bdf_p1_logs.csv,0.7368421052631579,OfflineSVM,,"['modify-1' 'modify-1' 'same' 'same' 'same' 'same' 'same' 'same' 'same'
 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same']","['same' 'modify-1' 'same' 'same' 'same' 'same' 'modify-1' 'same' 'same'
 'same' 'same' 'same' 'modify-1' 'same' 'same' 'modify-1' 'modify-2'
 'same' 'same']"
pro27_bcf_p1_logs.csv,0.6216216216216216,OfflineSVM,,"['same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same'
 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same'
 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'modify-1'
 'modify-1' 'modify-1' 'modify-1' 'modify-1' 'same' 'same' 'same' 'same'
 'same' 'modify-1' 'modify-1' 'modify-1' 'same' 'same' 'same' 'same'
 'same' 'same' 'modify-1' 'modify-1' 'modify-1' 'modify-1' 'same' 'same'
 'same' 'same' 'same' 'same' 'same' 'modify-1' 'same' 'same' 'same' 'same'
 'same' 'same' 'same' 'same' 'modify-1' 'modify-1' 'modify-1' 'modify-1'
 'modify-1' 'modify-1' 'modify-1' 'modify-1' 'modify-1' 'same' 'same'
 'same' 'same' 'same' 'same' 'same' 'same' 'modify-1' 'modify-1' 'same'
 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same'
 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same'
 'same' 'same' 'same']","['same' 'modify-1' 'same' 'modify-1' 'same' 'same' 'same' 'same' 'same'
 'modify-2' 'same' 'same' 'modify-2' 'same' 'modify-2' 'modify-3'
 'modify-1' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same'
 'same' 'same' 'modify-2' 'same' 'same' 'same' 'same' 'modify-1' 'same'
 'same' 'same' 'same' 'modify-1' 'same' 'same' 'modify-1' 'modify-3'
 'same' 'same' 'same' 'same' 'modify-2' 'same' 'modify-1' 'same'
 'modify-2' 'same' 'same' 'same' 'same' 'modify-2' 'modify-2' 'modify-1'
 'modify-1' 'same' 'same' 'modify-2' 'same' 'same' 'same' 'same'
 'modify-2' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same'
 'modify-1' 'same' 'same' 'modify-2' 'same' 'same' 'modify-1' 'modify-1'
 'modify-1' 'same' 'modify-2' 'modify-2' 'same' 'same' 'same' 'same'
 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same'
 'modify-2' 'modify-2' 'same' 'same' 'same' 'same' 'same' 'same' 'same']"
stu14_bcf_p1_logs.csv,0.7,OfflineSVM,,"['same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same'
 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same'
 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'same']","['same' 'same' 'modify-1' 'same' 'modify-1' 'modify-1' 'same' 'same'
 'same' 'same' 'modify-1' 'modify-1' 'same' 'same' 'modify-1' 'modify-1'
 'same' 'same' 'same' 'same' 'same' 'same' 'same' 'modify-2' 'same' 'same'
 'modify-1' 'same' 'same' 'same']"
