Interaction,Value,Time
clicked on a field,add Worldwide_Gross,1604961705710
main chart changed because of clicking a field,mark:tick;encoding:Worldwide_Gross-quantitative-x,1604961705873
clicked on a field,add Rotten_Tomatoes_Rating,1604961709069
main chart changed because of clicking a field,"mark:point;encoding:Rotten_Tomatoes_Rating-quantitative-x,Worldwide_Gross-quantitative-y",1604961709144
clicked on a field,add IMDB_Rating,1604961711169
main chart changed because of clicking a field,"mark:point;encoding:IMDB_Rating-quantitative-x,Rotten_Tomatoes_Rating-quantitative-size,Worldwide_Gross-quantitative-y",1604961711224
clicked on a field,"tried to add Source, but failed because already selected 3 fields",1604961714083
mouseover a related chart,"mark:point;encoding:Creative_Type-nominal-color,IMDB_Rating-quantitative-x,Rotten_Tomatoes_Rating-quantitative-y",1604961719985
mouseout a related chart,"mark:point;encoding:Creative_Type-nominal-color,IMDB_Rating-quantitative-x,Rotten_Tomatoes_Rating-quantitative-y",1604961720291
mouseover on the specified chart,"mark:point;encoding:IMDB_Rating-quantitative-x,Rotten_Tomatoes_Rating-quantitative-size,Worldwide_Gross-quantitative-y",1604961720444
mouseout on the specified chart,"mark:point;encoding:IMDB_Rating-quantitative-x,Rotten_Tomatoes_Rating-quantitative-size,Worldwide_Gross-quantitative-y",1604961721442
mouseover on the specified chart,"mark:point;encoding:IMDB_Rating-quantitative-x,Rotten_Tomatoes_Rating-quantitative-size,Worldwide_Gross-quantitative-y",1604961721442
mouseout on the specified chart,"mark:point;encoding:IMDB_Rating-quantitative-x,Rotten_Tomatoes_Rating-quantitative-size,Worldwide_Gross-quantitative-y",1604961734306
clicked on a field,remove Rotten_Tomatoes_Rating,1604961735617
main chart changed because of clicking a field,"mark:point;encoding:IMDB_Rating-quantitative-x,Worldwide_Gross-quantitative-y",1604961735852
clicked on a field,remove IMDB_Rating,1604961736805
main chart changed because of clicking a field,mark:tick;encoding:Worldwide_Gross-quantitative-x,1604961736908
clicked on a field,add Major_Genre,1604961741924
main chart changed because of clicking a field,"mark:tick;encoding:Major_Genre-nominal-y,Worldwide_Gross-quantitative-x",1604961742016
mouseover a related chart,"mark:tick;encoding:Creative_Type-nominal-color,Major_Genre-nominal-y,Worldwide_Gross-quantitative-x",1604961748449
mouseout a related chart,"mark:tick;encoding:Creative_Type-nominal-color,Major_Genre-nominal-y,Worldwide_Gross-quantitative-x",1604961749711
mouseover on the specified chart,"mark:tick;encoding:Major_Genre-nominal-y,Worldwide_Gross-quantitative-x",1604961751526
mouseout on the specified chart,"mark:tick;encoding:Major_Genre-nominal-y,Worldwide_Gross-quantitative-x",1604961751543
mouseover on the specified chart,"mark:tick;encoding:Major_Genre-nominal-y,Worldwide_Gross-quantitative-x",1604961751543
mouseout on the specified chart,"mark:tick;encoding:Major_Genre-nominal-y,Worldwide_Gross-quantitative-x",1604961758878
mouseover on the specified chart,"mark:tick;encoding:Major_Genre-nominal-y,Worldwide_Gross-quantitative-x",1604961758878
mouseout on the specified chart,"mark:tick;encoding:Major_Genre-nominal-y,Worldwide_Gross-quantitative-x",1604961758895
mouseover a related chart,"mark:tick;encoding:Creative_Type-nominal-color,Major_Genre-nominal-y,Worldwide_Gross-quantitative-x",1604961759496
mouseout a related chart,"mark:tick;encoding:Creative_Type-nominal-color,Major_Genre-nominal-y,Worldwide_Gross-quantitative-x",1604961766549
mouseover a related chart,"mark:tick;encoding:MPAA_Rating-nominal-color,Major_Genre-nominal-y,Worldwide_Gross-quantitative-x",1604961766549
mouseout a related chart,"mark:tick;encoding:MPAA_Rating-nominal-color,Major_Genre-nominal-y,Worldwide_Gross-quantitative-x",1604961772581
mouseover a related chart,"mark:tick;encoding:Major_Genre-nominal-y,US_Gross-quantitative-color,Worldwide_Gross-quantitative-x",1604961772581
mouseout a related chart,"mark:tick;encoding:Major_Genre-nominal-y,US_Gross-quantitative-color,Worldwide_Gross-quantitative-x",1604961778501
mouseover a related chart,"mark:tick;encoding:Major_Genre-nominal-y,Production_Budget-quantitative-color,Worldwide_Gross-quantitative-x",1604961778501
mouseout a related chart,"mark:tick;encoding:Major_Genre-nominal-y,Production_Budget-quantitative-color,Worldwide_Gross-quantitative-x",1604961779916
mouseover a related chart,"mark:tick;encoding:MPAA_Rating-nominal-color,Major_Genre-nominal-y,Worldwide_Gross-quantitative-x",1604961780317
mouseout a related chart,"mark:tick;encoding:MPAA_Rating-nominal-color,Major_Genre-nominal-y,Worldwide_Gross-quantitative-x",1604961782218
mouseover a related chart,"mark:tick;encoding:Creative_Type-nominal-color,Major_Genre-nominal-y,Worldwide_Gross-quantitative-x",1604961782219
mouseout a related chart,"mark:tick;encoding:Creative_Type-nominal-color,Major_Genre-nominal-y,Worldwide_Gross-quantitative-x",1604961783321
mouseover a related chart,"mark:tick;encoding:Creative_Type-nominal-color,Major_Genre-nominal-y,Worldwide_Gross-quantitative-x",1604961783321
mouseout a related chart,"mark:tick;encoding:Creative_Type-nominal-color,Major_Genre-nominal-y,Worldwide_Gross-quantitative-x",1604961784885
mouseover on the specified chart,"mark:tick;encoding:Major_Genre-nominal-y,Worldwide_Gross-quantitative-x",1604961784918
mouseout on the specified chart,"mark:tick;encoding:Major_Genre-nominal-y,Worldwide_Gross-quantitative-x",1604961784951
clicked on a field,remove Major_Genre,1604961786433
main chart changed because of clicking a field,mark:tick;encoding:Worldwide_Gross-quantitative-x,1604961786676
clicked on a field,add Director,1604961788251
main chart changed because of clicking a field,"mark:tick;encoding:Director-nominal-y,Worldwide_Gross-quantitative-x",1604961788406
mouseover on the specified chart,"mark:tick;encoding:Director-nominal-y,Worldwide_Gross-quantitative-x",1604961797071
mouseout on the specified chart,"mark:tick;encoding:Director-nominal-y,Worldwide_Gross-quantitative-x",1604961797088
mouseover on the specified chart,"mark:tick;encoding:Director-nominal-y,Worldwide_Gross-quantitative-x",1604961797088
mouseout on the specified chart,"mark:tick;encoding:Director-nominal-y,Worldwide_Gross-quantitative-x",1604961797120
mouseover on the specified chart,"mark:tick;encoding:Director-nominal-y,Worldwide_Gross-quantitative-x",1604961797204
mouseout on the specified chart,"mark:tick;encoding:Director-nominal-y,Worldwide_Gross-quantitative-x",1604961797670
mouseover on the specified chart,"mark:tick;encoding:Director-nominal-y,Worldwide_Gross-quantitative-x",1604961797671
mouseout on the specified chart,"mark:tick;encoding:Director-nominal-y,Worldwide_Gross-quantitative-x",1604961797957
mouseover on the specified chart,"mark:tick;encoding:Director-nominal-y,Worldwide_Gross-quantitative-x",1604961797958
mouseout on the specified chart,"mark:tick;encoding:Director-nominal-y,Worldwide_Gross-quantitative-x",1604961803289
clicked on a field,remove Director,1604961804297
main chart changed because of clicking a field,mark:tick;encoding:Worldwide_Gross-quantitative-x,1604961804423
clicked on a field,add Creative_Type,1604961806554
main chart changed because of clicking a field,"mark:tick;encoding:Creative_Type-nominal-y,Worldwide_Gross-quantitative-x",1604961806634
mouseover on the specified chart,"mark:tick;encoding:Creative_Type-nominal-y,Worldwide_Gross-quantitative-x",1604961811675
