Interaction,Value,Time
mouseover a related chart,mark:tick;encoding:US_Gross-quantitative-x,1604966880138
mouseout a related chart,mark:tick;encoding:US_Gross-quantitative-x,1604966880896
mouseover a related chart,mark:tick;encoding:US_DVD_Sales-quantitative-x,1604966881730
mouseout a related chart,mark:tick;encoding:US_DVD_Sales-quantitative-x,1604966881763
mouseover a related chart,mark:tick;encoding:US_DVD_Sales-quantitative-x,1604966881763
mouseout a related chart,mark:tick;encoding:US_DVD_Sales-quantitative-x,1604966882230
mouseover a related chart,mark:tick;encoding:US_DVD_Sales-quantitative-x,1604966882230
mouseout a related chart,mark:tick;encoding:US_DVD_Sales-quantitative-x,1604966882246
mouseover a related chart,mark:tick;encoding:US_DVD_Sales-quantitative-x,1604966882614
mouseout a related chart,mark:tick;encoding:US_DVD_Sales-quantitative-x,1604966882630
mouseover a related chart,mark:tick;encoding:Worldwide_Gross-quantitative-x,1604966882663
mouseout a related chart,mark:tick;encoding:Worldwide_Gross-quantitative-x,1604966883132
mouseover a related chart,mark:tick;encoding:US_Gross-quantitative-x,1604966883147
mouseout a related chart,mark:tick;encoding:US_Gross-quantitative-x,1604966883198
mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1604966883215
mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1604966883848
mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1604966883848
mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1604966883982
mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1604966883982
mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1604966886052
mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1604966886052
mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1604966886068
mouseover a related chart,mark:tick;encoding:US_Gross-quantitative-x,1604966886068
mouseout a related chart,mark:tick;encoding:US_Gross-quantitative-x,1604966886085
mouseover a related chart,mark:tick;encoding:US_Gross-quantitative-x,1604966886085
mouseout a related chart,mark:tick;encoding:US_Gross-quantitative-x,1604966886117
