Interaction,Value,Time
study begins,page loaded,1605906663776
clicked on a field,add Creative_Type,1605906670685
main chart changed because of clicking a field,"mark:bar;encoding:-quantitative-x<aggregate>count,Creative_Type-nominal-y",1605906670722
mouseover on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Creative_Type-nominal-y",1605906672494
mouseout on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Creative_Type-nominal-y",1605906672714
clicked on a field,add Source,1605906675506
main chart changed because of clicking a field,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1605906675540
mouseover on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1605906687547
mouseout on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1605906688457
mouseover on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1605906688862
mouseout on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1605906692203
added chart to bookmark,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1605906695732
typed in answer,contemporary_fiction,1605906700261
changed ptask ans of confidence-udata,agree,1605906704314
changed ptask ans of confidence-ans,sagree,1605906707276
changed ptask ans of efficiency,neutral,1605906711328
changed ptask ans of ease-of-use,agree,1605906714218
changed ptask ans of utility,neutral,1605906718044
changed ptask ans of overall,agree,1605906720960
hit the submit button,,1605906727847
submitted successfully,,1605906727847
