Interaction,Value,Time
mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1611871771301
mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1611871771418
clicked on a field,add Creative_Type,1611871776363
main chart changed because of clicking a field,"mark:bar;encoding:-quantitative-x<aggregate>count,Creative_Type-nominal-y",1611871776393
mouseover on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Creative_Type-nominal-y",1611871784406
mouseout on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Creative_Type-nominal-y",1611871784423
mouseover on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Creative_Type-nominal-y",1611871784423
mouseout on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Creative_Type-nominal-y",1611871784639
clicked on a field,add Source,1611871786901
main chart changed because of clicking a field,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1611871786967
mouseover on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1611871790344
mouseout on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1611871790991
mouseover on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1611871790991
mouseout on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1611871791408
mouseover on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1611871791408
mouseout on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1611871792771
mouseover on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1611871793339
mouseout on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1611871794405
mouseover a related chart,"mark:point;encoding:Creative_Type-nominal-x,Distributor-nominal-y,Source-nominal-color",1611871794655
mouseout a related chart,"mark:point;encoding:Creative_Type-nominal-x,Distributor-nominal-y,Source-nominal-color",1611871800976
mouseover on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1611871801071
mouseout on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1611871801104
mouseover on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1611871801104
mouseout on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1611871814035
mouseover a related chart,"mark:point;encoding:Creative_Type-nominal-x,Distributor-nominal-y,Source-nominal-color",1611871824635
mouseout a related chart,"mark:point;encoding:Creative_Type-nominal-x,Distributor-nominal-y,Source-nominal-color",1611871825450
mouseover a related chart,"mark:point;encoding:Creative_Type-nominal-x,Distributor-nominal-y,Source-nominal-color",1611871825450
mouseout a related chart,"mark:point;encoding:Creative_Type-nominal-x,Distributor-nominal-y,Source-nominal-color",1611871825467
mouseover a related chart,"mark:point;encoding:Creative_Type-nominal-x,Director-nominal-y,Source-nominal-color",1611871825483
mouseout a related chart,"mark:point;encoding:Creative_Type-nominal-x,Director-nominal-y,Source-nominal-color",1611871825516
