Interaction,Value,Time
mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1606227499676
mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1606227500082
mouseover a related chart,mark:tick;encoding:US_Gross-quantitative-x,1606227500257
mouseout a related chart,mark:tick;encoding:US_Gross-quantitative-x,1606227500361
mouseover a related chart,mark:tick;encoding:US_Gross-quantitative-x,1606227500361
mouseout a related chart,mark:tick;encoding:US_Gross-quantitative-x,1606227500474
mouseover a related chart,mark:tick;encoding:Worldwide_Gross-quantitative-x,1606227500474
mouseout a related chart,mark:tick;encoding:Worldwide_Gross-quantitative-x,1606227500640
mouseover a related chart,mark:tick;encoding:Worldwide_Gross-quantitative-x,1606227506878
mouseout a related chart,mark:tick;encoding:Worldwide_Gross-quantitative-x,1606227506911
mouseover a related chart,mark:tick;encoding:US_Gross-quantitative-x,1606227507012
mouseout a related chart,mark:tick;encoding:US_Gross-quantitative-x,1606227507161
mouseover a related chart,mark:tick;encoding:US_Gross-quantitative-x,1606227507162
mouseout a related chart,mark:tick;encoding:US_Gross-quantitative-x,1606227512906
mouseover a related chart,mark:tick;encoding:US_Gross-quantitative-x,1606227512906
mouseout a related chart,mark:tick;encoding:US_Gross-quantitative-x,1606227513039
mouseover a related chart,mark:tick;encoding:Worldwide_Gross-quantitative-x,1606227513122
mouseout a related chart,mark:tick;encoding:Worldwide_Gross-quantitative-x,1606227513156
mouseover a related chart,mark:tick;encoding:Worldwide_Gross-quantitative-x,1606227513156
mouseout a related chart,mark:tick;encoding:Worldwide_Gross-quantitative-x,1606227513889
mouseover a related chart,mark:tick;encoding:Worldwide_Gross-quantitative-x,1606227513889
mouseout a related chart,mark:tick;encoding:Worldwide_Gross-quantitative-x,1606227513922
mouseover a related chart,mark:tick;encoding:Worldwide_Gross-quantitative-x,1606227516503
mouseout a related chart,mark:tick;encoding:Worldwide_Gross-quantitative-x,1606227516670
mouseover a related chart,mark:tick;encoding:Worldwide_Gross-quantitative-x,1606227516670
mouseout a related chart,mark:tick;encoding:Worldwide_Gross-quantitative-x,1606227517069
mouseover a related chart,mark:tick;encoding:Worldwide_Gross-quantitative-x,1606227517069
mouseout a related chart,mark:tick;encoding:Worldwide_Gross-quantitative-x,1606227520738
mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1606227524346
mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1606227525256
mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1606227525256
mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1606227525379
mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1606227525695
mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1606227526028
clicked on a field,add Worldwide_Gross,1606227527718
