Interaction,Value,Time
mouseover a related chart,"mark:bar;encoding:-quantitative-y<aggregate>count,Release_Date-nominal-x",1607551952377
mouseout a related chart,"mark:bar;encoding:-quantitative-y<aggregate>count,Release_Date-nominal-x",1607551952407
mouseover a related chart,"mark:bar;encoding:-quantitative-y<aggregate>count,Release_Date-nominal-x",1607551952408
mouseout a related chart,"mark:bar;encoding:-quantitative-y<aggregate>count,Release_Date-nominal-x",1607551952443
mouseover a related chart,mark:tick;encoding:Worldwide_Gross-quantitative-x,1607551965096
mouseout a related chart,mark:tick;encoding:Worldwide_Gross-quantitative-x,1607551965112
mouseover a related chart,mark:tick;encoding:Worldwide_Gross-quantitative-x,1607551965112
mouseout a related chart,mark:tick;encoding:Worldwide_Gross-quantitative-x,1607551966912
mouseover a related chart,mark:tick;encoding:Worldwide_Gross-quantitative-x,1607551966912
mouseout a related chart,mark:tick;encoding:Worldwide_Gross-quantitative-x,1607551966944
mouseover a related chart,mark:tick;encoding:US_Gross-quantitative-x,1607551966961
mouseout a related chart,mark:tick;encoding:US_Gross-quantitative-x,1607551967061
mouseover a related chart,mark:tick;encoding:US_Gross-quantitative-x,1607551967062
mouseout a related chart,mark:tick;encoding:US_Gross-quantitative-x,1607551967261
mouseover a related chart,mark:tick;encoding:US_Gross-quantitative-x,1607551967261
mouseout a related chart,mark:tick;encoding:US_Gross-quantitative-x,1607551967277
mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1607551967294
mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1607551967311
mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1607551967311
mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1607551967677
mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1607551968043
mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1607551968243
mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1607551968243
mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1607551968277
mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Director-nominal-y",1607551970508
mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Director-nominal-y",1607551970541
mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Director-nominal-y",1607551970542
scroll on a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Director-nominal-y",1607551971408
scroll on a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Director-nominal-y",1607551971427
scroll on a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Director-nominal-y",1607551971444
scroll on a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Director-nominal-y",1607551971457
scroll on a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Director-nominal-y",1607551971474
scroll on a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Director-nominal-y",1607551971491
