User,Accuracy,Algorithm
stu7_ade_p1_logs.csv,0.5671641791044776,OnlineSVM
pro5_adf_p1_logs.csv,0.26666666666666666,OnlineSVM
stu30_adf_p1_logs.csv,0.0,OnlineSVM
stu38_acf_p1_logs.csv,0.6867469879518072,OnlineSVM
stu10_acf_p1_logs.csv,0.7,OnlineSVM
stu39_adf_p1_logs.csv,0.6222222222222222,OnlineSVM
stu21_ace_p1_logs.csv,0.6666666666666666,OnlineSVM
pro3_ace_p1_logs.csv,0.5,OnlineSVM
pro24_adf_p1_logs.csv,0.6481481481481481,OnlineSVM
stu11_adf_p1_logs.csv,0.6888888888888889,OnlineSVM
pro25_acf_p1_logs.csv,0.0,OnlineSVM
stu6_acf_p1_logs.csv,0.6875,OnlineSVM
pro13_ace_p1_logs.csv,0.6304347826086957,OnlineSVM
pro20_ade_p1_logs.csv,0.0,OnlineSVM
stu37_adf_p1_logs.csv,0.8571428571428571,OnlineSVM
pro9_acf_p1_logs.csv,0.6842105263157895,OnlineSVM
stu15_ade_p1_logs.csv,0.8076923076923077,OnlineSVM
pro21_ade_p1_logs.csv,0.5363636363636364,OnlineSVM
pro31_adf_p1_logs.csv,0.3013698630136986,OnlineSVM
pro15_ade_p1_logs.csv,0.7391304347826086,OnlineSVM
stu26_ace_p1_logs.csv,0.0,OnlineSVM
pro17_ace_p1_logs.csv,0.5405405405405406,OnlineSVM
stu4_ade_p1_logs.csv,0.0,OnlineSVM
pro18_adf_p1_logs.csv,0.6338028169014085,OnlineSVM
stu3_acf_p1_logs.csv,0.6,OnlineSVM
stu25_ace_p1_logs.csv,0.8133333333333334,OnlineSVM
stu31_ade_p1_logs.csv,0.782608695652174,OnlineSVM
pro29_ace_p1_logs.csv,0.6495726495726496,OnlineSVM
stu24_ace_p1_logs.csv,0.6976744186046512,OnlineSVM
stu13_acf_p1_logs.csv,0.725,OnlineSVM
stu29_ade_p1_logs.csv,0.1891891891891892,OnlineSVM
pro22_ade_p1_logs.csv,0.7045454545454546,OnlineSVM
stu17_ace_p1_logs.csv,0.75,OnlineSVM
pro23_acf_p1_logs.csv,0.75,OnlineSVM
pro8_acf_p1_logs.csv,0.5757575757575758,OnlineSVM
stu36_adf_p1_logs.csv,0.5757575757575758,OnlineSVM
