User,Accuracy,Threshold,LearningRate,Discount,Algorithm,StateAccuracy
pro13_ace_p1,0.9130434782608695,0.1,0,0,OnlineSVM,"defaultdict(None, {'same': (19, 0.9473684210526315), 'modify-1': (4, 0.75)})"
pro13_ace_p1,0.8,0.2,0,0,OnlineSVM,"defaultdict(None, {'modify-1': (4, 0.5), 'same': (16, 0.875)})"
pro13_ace_p1,0.8888888888888888,0.3,0,0,OnlineSVM,"defaultdict(None, {'modify-1': (2, 1.0), 'same': (16, 0.875)})"
pro13_ace_p1,0.9333333333333333,0.4,0,0,OnlineSVM,"defaultdict(None, {'same': (15, 0.9333333333333333)})"
pro13_ace_p1,1.0,0.5,0,0,OnlineSVM,"defaultdict(None, {'same': (13, 1.0)})"
pro13_ace_p1,1.0,0.6,0,0,OnlineSVM,"defaultdict(None, {'same': (10, 1.0)})"
pro13_ace_p1,1.0,0.7,0,0,OnlineSVM,"defaultdict(None, {'same': (8, 1.0)})"
pro13_ace_p1,1.0,0.8,0,0,OnlineSVM,"defaultdict(None, {'same': (5, 1.0)})"
pro13_ace_p1,1.0,0.9,0,0,OnlineSVM,"defaultdict(None, {'same': (3, 1.0)})"
pro15_ade_p1,0.4782608695652174,0.1,0,0,OnlineSVM,"defaultdict(None, {'same': (16, 0.6875), 'modify-1': (5, 0.0), 'modify-2': (2, 0.0)})"
pro15_ade_p1,0.5,0.2,0,0,OnlineSVM,"defaultdict(None, {'modify-1': (4, 0.0), 'same': (14, 0.7142857142857143), 'modify-2': (2, 0.0)})"
pro15_ade_p1,0.5555555555555556,0.3,0,0,OnlineSVM,"defaultdict(None, {'same': (13, 0.7692307692307693), 'modify-1': (3, 0.0), 'modify-2': (2, 0.0)})"
pro15_ade_p1,0.4666666666666667,0.4,0,0,OnlineSVM,"defaultdict(None, {'same': (10, 0.7), 'modify-1': (3, 0.0), 'modify-2': (2, 0.0)})"
