User,Accuracy,Threshold,LearningRate,Discount,Algorithm,StateAccuracy,Reward
pro13_ace_p4,0.45,0.05,0,0,PM,0,0.0
pro13_ace_p4,0.5,0.1,0,0,PM,0,0.0
pro13_ace_p4,0.47058823529411764,0.2,0,0,PM,0,0.0
pro13_ace_p4,0.5517241379310345,0.3,0,0,PM,0,0.0
pro13_ace_p4,0.56,0.4,0,0,PM,0,0.0
pro13_ace_p4,0.55,0.5,0,0,PM,0,0.0
pro13_ace_p4,0.625,0.6,0,0,PM,0,0.0
pro13_ace_p4,0.5,0.7,0,0,PM,0,0.0
pro13_ace_p4,0.42857142857142855,0.8,0,0,PM,0,0.0
pro13_ace_p4,0.3333333333333333,0.9,0,0,PM,0,0.0
pro15_ade_p4,0.22857142857142856,0.05,0,0,PM,0,0.0
pro15_ade_p4,0.18181818181818182,0.1,0,0,PM,0,0.0
pro15_ade_p4,0.10344827586206896,0.2,0,0,PM,0,0.0
pro15_ade_p4,0.24,0.3,0,0,PM,0,0.0
pro15_ade_p4,0.09523809523809523,0.4,0,0,PM,0,0.0
pro15_ade_p4,0.4117647058823529,0.5,0,0,PM,0,0.0
pro15_ade_p4,0.2857142857142857,0.6,0,0,PM,0,0.0
pro15_ade_p4,0.2,0.7,0,0,PM,0,0.0
pro15_ade_p4,0.3333333333333333,0.8,0,0,PM,0,0.0
pro15_ade_p4,0.5,0.9,0,0,PM,0,0.0
pro17_ace_p4,0.4330708661417323,0.05,0,0,PM,0,0.0
pro17_ace_p4,0.30833333333333335,0.1,0,0,PM,0,0.0
pro17_ace_p4,0.36792452830188677,0.2,0,0,PM,0,0.0
pro17_ace_p4,0.3548387096774194,0.3,0,0,PM,0,0.0
pro17_ace_p4,0.4177215189873418,0.4,0,0,PM,0,0.0
pro17_ace_p4,0.42424242424242425,0.5,0,0,PM,0,0.0
pro17_ace_p4,0.4423076923076923,0.6,0,0,PM,0,0.0
pro17_ace_p4,0.3076923076923077,0.7,0,0,PM,0,0.0
pro17_ace_p4,0.2,0.8,0,0,PM,0,0.0
pro17_ace_p4,0.4166666666666667,0.9,0,0,PM,0,0.0
pro18_adf_p4,0.6341463414634146,0.05,0,0,PM,0,0.0
pro18_adf_p4,0.6153846153846154,0.1,0,0,PM,0,0.0
pro18_adf_p4,0.5882352941176471,0.2,0,0,PM,0,0.0
pro18_adf_p4,0.6666666666666666,0.3,0,0,PM,0,0.0
pro18_adf_p4,0.68,0.4,0,0,PM,0,0.0
pro18_adf_p4,0.6666666666666666,0.5,0,0,PM,0,0.0
pro18_adf_p4,0.625,0.6,0,0,PM,0,0.0
pro18_adf_p4,0.6666666666666666,0.7,0,0,PM,0,0.0
pro18_adf_p4,0.8571428571428571,0.8,0,0,PM,0,0.0
pro18_adf_p4,0.6666666666666666,0.9,0,0,PM,0,0.0
pro20_ade_p4,0.31958762886597936,0.05,0,0,PM,0,0.0
pro20_ade_p4,0.3804347826086957,0.1,0,0,PM,0,0.0
pro20_ade_p4,0.35365853658536583,0.2,0,0,PM,0,0.0
pro20_ade_p4,0.352112676056338,0.3,0,0,PM,0,0.0
pro20_ade_p4,0.3442622950819672,0.4,0,0,PM,0,0.0
pro20_ade_p4,0.3,0.5,0,0,PM,0,0.0
pro20_ade_p4,0.3,0.6,0,0,PM,0,0.0
pro20_ade_p4,0.36666666666666664,0.7,0,0,PM,0,0.0
pro20_ade_p4,0.3684210526315789,0.8,0,0,PM,0,0.0
pro20_ade_p4,0.4444444444444444,0.9,0,0,PM,0,0.0
pro21_ade_p4,0.3185840707964602,0.05,0,0,PM,0,0.0
pro21_ade_p4,0.308411214953271,0.1,0,0,PM,0,0.0
pro21_ade_p4,0.3263157894736842,0.2,0,0,PM,0,0.0
pro21_ade_p4,0.37349397590361444,0.3,0,0,PM,0,0.0
pro21_ade_p4,0.352112676056338,0.4,0,0,PM,0,0.0
pro21_ade_p4,0.3220338983050847,0.5,0,0,PM,0,0.0
