User,Accuracy,Threshold,LearningRate,Discount,Algorithm,StateAccuracy,Reward
pro13_ace_p4_log,0.023178807947019868,0.05,0,0,Greedy,0,0.0
pro13_ace_p4_log,0.006993006993006993,0.1,0,0,Greedy,0,0.0
pro13_ace_p4_log,0.1141732283464567,0.2,0,0,Greedy,0,0.0
pro13_ace_p4_log,0.8738738738738738,0.3,0,0,Greedy,0,0.0
pro13_ace_p4_log,0.8526315789473684,0.4,0,0,Greedy,0,0.0
pro13_ace_p4_log,0.8227848101265823,0.5,0,0,Greedy,0,0.0
pro13_ace_p4_log,0.7777777777777778,0.6,0,0,Greedy,0,0.0
pro13_ace_p4_log,0.7021276595744681,0.7,0,0,Greedy,0,0.0
pro13_ace_p4_log,0.5483870967741935,0.8,0,0,Greedy,0,0.0
pro13_ace_p4_log,0.06666666666666667,0.9,0,0,Greedy,0,0.0
pro15_ade_p4_log,0.04081632653061224,0.05,0,0,Greedy,0,0.0
pro15_ade_p4_log,0.039568345323741004,0.1,0,0,Greedy,0,0.0
pro15_ade_p4_log,0.012145748987854251,0.2,0,0,Greedy,0,0.0
pro15_ade_p4_log,0.013888888888888888,0.3,0,0,Greedy,0,0.0
pro15_ade_p4_log,0.016216216216216217,0.4,0,0,Greedy,0,0.0
pro15_ade_p4_log,0.03896103896103896,0.5,0,0,Greedy,0,0.0
pro15_ade_p4_log,0.0975609756097561,0.6,0,0,Greedy,0,0.0
pro15_ade_p4_log,0.16304347826086957,0.7,0,0,Greedy,0,0.0
pro15_ade_p4_log,0.03278688524590164,0.8,0,0,Greedy,0,0.0
pro15_ade_p4_log,0.1,0.9,0,0,Greedy,0,0.0
pro17_ace_p4_log,0.016129032258064516,0.05,0,0,Greedy,0,0.0
pro17_ace_p4_log,0.03173374613003096,0.1,0,0,Greedy,0,0.0
pro17_ace_p4_log,0.0,0.2,0,0,Greedy,0,0.0
pro17_ace_p4_log,0.199203187250996,0.3,0,0,Greedy,0,0.0
pro17_ace_p4_log,0.09291521486643438,0.4,0,0,Greedy,0,0.0
pro17_ace_p4_log,0.24267782426778242,0.5,0,0,Greedy,0,0.0
pro17_ace_p4_log,0.07329842931937172,0.6,0,0,Greedy,0,0.0
pro17_ace_p4_log,0.12325581395348838,0.7,0,0,Greedy,0,0.0
pro17_ace_p4_log,0.5384615384615384,0.8,0,0,Greedy,0,0.0
pro17_ace_p4_log,0.07042253521126761,0.9,0,0,Greedy,0,0.0
pro18_adf_p4_log,0.11940298507462686,0.05,0,0,Greedy,0,0.0
pro18_adf_p4_log,0.10236220472440945,0.1,0,0,Greedy,0,0.0
pro18_adf_p4_log,0.3475177304964539,0.2,0,0,Greedy,0,0.0
pro18_adf_p4_log,0.6795131845841785,0.3,0,0,Greedy,0,0.0
pro18_adf_p4_log,0.6264775413711584,0.4,0,0,Greedy,0,0.0
pro18_adf_p4_log,0.5511363636363636,0.5,0,0,Greedy,0,0.0
pro18_adf_p4_log,0.594306049822064,0.6,0,0,Greedy,0,0.0
pro18_adf_p4_log,0.7203791469194313,0.7,0,0,Greedy,0,0.0
pro18_adf_p4_log,0.7214285714285714,0.8,0,0,Greedy,0,0.0
pro18_adf_p4_log,0.6811594202898551,0.9,0,0,Greedy,0,0.0
pro20_ade_p4_log,0.006756756756756757,0.05,0,0,Greedy,0,0.0
pro20_ade_p4_log,0.01871657754010695,0.1,0,0,Greedy,0,0.0
pro20_ade_p4_log,0.11033099297893681,0.2,0,0,Greedy,0,0.0
pro20_ade_p4_log,0.05389908256880734,0.3,0,0,Greedy,0,0.0
pro20_ade_p4_log,0.018741633199464525,0.4,0,0,Greedy,0,0.0
pro20_ade_p4_log,0.342443729903537,0.5,0,0,Greedy,0,0.0
pro20_ade_p4_log,0.178714859437751,0.6,0,0,Greedy,0,0.0
pro20_ade_p4_log,0.07238605898123325,0.7,0,0,Greedy,0,0.0
pro20_ade_p4_log,0.32661290322580644,0.8,0,0,Greedy,0,0.0
pro20_ade_p4_log,0.04878048780487805,0.9,0,0,Greedy,0,0.0
