User,Accuracy,Threshold,LearningRate,Discount,Algorithm,StateAccuracy,Reward
pro13_ace_p4,0.6595744680851063,0.05,,,Naive,0,
pro13_ace_p4,0.6590909090909091,0.1,,,Naive,0,
pro13_ace_p4,0.6410256410256411,0.2,,,Naive,0,
pro13_ace_p4,0.6470588235294118,0.3,,,Naive,0,
pro13_ace_p4,0.6551724137931034,0.4,,,Naive,0,
pro13_ace_p4,0.6666666666666666,0.5,,,Naive,0,
pro13_ace_p4,0.6842105263157895,0.6,,,Naive,0,
pro13_ace_p4,0.7142857142857143,0.7,,,Naive,0,
pro13_ace_p4,0.6666666666666666,0.8,,,Naive,0,
pro13_ace_p4,0.75,0.9,,,Naive,0,
pro15_ade_p4,0.610738255033557,0.05,,,Naive,0,
pro15_ade_p4,0.6099290780141844,0.1,,,Naive,0,
pro15_ade_p4,0.616,0.2,,,Naive,0,
pro15_ade_p4,0.6146788990825688,0.3,,,Naive,0,
pro15_ade_p4,0.6129032258064516,0.4,,,Naive,0,
pro15_ade_p4,0.6103896103896104,0.5,,,Naive,0,
pro15_ade_p4,0.5967741935483871,0.6,,,Naive,0,
pro15_ade_p4,0.5869565217391305,0.7,,,Naive,0,
pro15_ade_p4,0.6,0.8,,,Naive,0,
pro15_ade_p4,0.6428571428571429,0.9,,,Naive,0,
pro17_ace_p4,0.6047904191616766,0.05,,,Naive,0,
pro17_ace_p4,0.6075949367088608,0.1,,,Naive,0,
pro17_ace_p4,0.6071428571428571,0.2,,,Naive,0,
pro17_ace_p4,0.5983606557377049,0.3,,,Naive,0,
pro17_ace_p4,0.6190476190476191,0.4,,,Naive,0,
pro17_ace_p4,0.6091954022988506,0.5,,,Naive,0,
pro17_ace_p4,0.6086956521739131,0.6,,,Naive,0,
pro17_ace_p4,0.5961538461538461,0.7,,,Naive,0,
pro17_ace_p4,0.5882352941176471,0.8,,,Naive,0,
pro17_ace_p4,0.5625,0.9,,,Naive,0,
pro18_adf_p4,0.6017316017316018,0.05,,,Naive,0,
pro18_adf_p4,0.5981735159817352,0.1,,,Naive,0,
pro18_adf_p4,0.5927835051546392,0.2,,,Naive,0,
pro18_adf_p4,0.5882352941176471,0.3,,,Naive,0,
pro18_adf_p4,0.5862068965517241,0.4,,,Naive,0,
pro18_adf_p4,0.5785123966942148,0.5,,,Naive,0,
pro18_adf_p4,0.5833333333333334,0.6,,,Naive,0,
pro18_adf_p4,0.5833333333333334,0.7,,,Naive,0,
pro18_adf_p4,0.6170212765957447,0.8,,,Naive,0,
pro18_adf_p4,0.6086956521739131,0.9,,,Naive,0,
pro20_ade_p4,0.6378378378378379,0.05,,,Naive,0,
pro20_ade_p4,0.64,0.1,,,Naive,0,
pro20_ade_p4,0.6387096774193548,0.2,,,Naive,0,
pro20_ade_p4,0.6323529411764706,0.3,,,Naive,0,
pro20_ade_p4,0.6379310344827587,0.4,,,Naive,0,
pro20_ade_p4,0.6354166666666666,0.5,,,Naive,0,
pro20_ade_p4,0.6493506493506493,0.6,,,Naive,0,
pro20_ade_p4,0.631578947368421,0.7,,,Naive,0,
pro20_ade_p4,0.631578947368421,0.8,,,Naive,0,
pro20_ade_p4,0.6111111111111112,0.9,,,Naive,0,
pro21_ade_p4,0.6277372262773723,0.05,,,Naive,0,
pro21_ade_p4,0.6293436293436293,0.1,,,Naive,0,
pro21_ade_p4,0.6347826086956522,0.2,,,Naive,0,
pro21_ade_p4,0.6417910447761194,0.3,,,Naive,0,
pro21_ade_p4,0.6395348837209303,0.4,,,Naive,0,
pro21_ade_p4,0.6363636363636364,0.5,,,Naive,0,
pro21_ade_p4,0.6403508771929824,0.6,,,Naive,0,
pro21_ade_p4,0.6470588235294118,0.7,,,Naive,0,
pro21_ade_p4,0.6428571428571429,0.8,,,Naive,0,
pro21_ade_p4,0.6296296296296297,0.9,,,Naive,0,
pro22_ade_p4,0.6447368421052632,0.05,,,Naive,0,
pro22_ade_p4,0.6388888888888888,0.1,,,Naive,0,
pro22_ade_p4,0.640625,0.2,,,Naive,0,
pro22_ade_p4,0.6428571428571429,0.3,,,Naive,0,
pro22_ade_p4,0.6458333333333334,0.4,,,Naive,0,
pro22_ade_p4,0.6410256410256411,0.5,,,Naive,0,
pro22_ade_p4,0.6774193548387096,0.6,,,Naive,0,
pro22_ade_p4,0.6521739130434783,0.7,,,Naive,0,
pro22_ade_p4,0.6666666666666666,0.8,,,Naive,0,
pro22_ade_p4,0.7142857142857143,0.9,,,Naive,0,
pro23_acf_p4,0.6486486486486487,0.05,,,Naive,0,
pro23_acf_p4,0.6428571428571429,0.1,,,Naive,0,
pro23_acf_p4,0.6612903225806451,0.2,,,Naive,0,
pro23_acf_p4,0.6481481481481481,0.3,,,Naive,0,
pro23_acf_p4,0.6521739130434783,0.4,,,Naive,0,
pro23_acf_p4,0.6578947368421053,0.5,,,Naive,0,
pro23_acf_p4,0.6666666666666666,0.6,,,Naive,0,
pro23_acf_p4,0.6818181818181818,0.7,,,Naive,0,
pro23_acf_p4,0.6428571428571429,0.8,,,Naive,0,
pro23_acf_p4,0.6666666666666666,0.9,,,Naive,0,
pro24_adf_p4,0.6116504854368932,0.05,,,Naive,0,
pro24_adf_p4,0.6185567010309279,0.1,,,Naive,0,
pro24_adf_p4,0.6162790697674418,0.2,,,Naive,0,
pro24_adf_p4,0.6133333333333333,0.3,,,Naive,0,
pro24_adf_p4,0.609375,0.4,,,Naive,0,
pro24_adf_p4,0.6226415094339622,0.5,,,Naive,0,
pro24_adf_p4,0.6190476190476191,0.6,,,Naive,0,
pro24_adf_p4,0.6451612903225806,0.7,,,Naive,0,
pro24_adf_p4,0.65,0.8,,,Naive,0,
pro24_adf_p4,0.6666666666666666,0.9,,,Naive,0,
pro25_acf_p4,0.6086956521739131,0.05,,,Naive,0,
pro25_acf_p4,0.6046511627906976,0.1,,,Naive,0,
pro25_acf_p4,0.6052631578947368,0.2,,,Naive,0,
pro25_acf_p4,0.5757575757575758,0.3,,,Naive,0,
pro25_acf_p4,0.6071428571428571,0.4,,,Naive,0,
pro25_acf_p4,0.6086956521739131,0.5,,,Naive,0,
pro25_acf_p4,0.5555555555555556,0.6,,,Naive,0,
pro25_acf_p4,0.5384615384615384,0.7,,,Naive,0,
pro25_acf_p4,0.5,0.8,,,Naive,0,
pro25_acf_p4,0.3333333333333333,0.9,,,Naive,0,
pro29_ace_p4,0.6380368098159509,0.05,,,Naive,0,
pro29_ace_p4,0.6363636363636364,0.1,,,Naive,0,
pro29_ace_p4,0.635036496350365,0.2,,,Naive,0,
pro29_ace_p4,0.6333333333333333,0.3,,,Naive,0,
pro29_ace_p4,0.6372549019607843,0.4,,,Naive,0,
pro29_ace_p4,0.6352941176470588,0.5,,,Naive,0,
pro29_ace_p4,0.6323529411764706,0.6,,,Naive,0,
pro29_ace_p4,0.64,0.7,,,Naive,0,
pro29_ace_p4,0.6363636363636364,0.8,,,Naive,0,
pro29_ace_p4,0.6875,0.9,,,Naive,0,
pro31_adf_p4,0.6138613861386139,0.05,,,Naive,0,
pro31_adf_p4,0.6041666666666666,0.1,,,Naive,0,
pro31_adf_p4,0.611764705882353,0.2,,,Naive,0,
pro31_adf_p4,0.6081081081081081,0.3,,,Naive,0,
pro31_adf_p4,0.6031746031746031,0.4,,,Naive,0,
pro31_adf_p4,0.5961538461538461,0.5,,,Naive,0,
pro31_adf_p4,0.5952380952380952,0.6,,,Naive,0,
