User,Accuracy,Threshold,LearningRate,Discount,Algorithm,StateAccuracy,Reward
pro13_ace_p4,0.21702127659574466,0.05,,,Random,0,
pro13_ace_p4,0.2772727272727272,0.1,,,Random,0,
pro13_ace_p4,0.24102564102564106,0.2,,,Random,0,
pro13_ace_p4,0.3235294117647059,0.3,,,Random,0,
pro13_ace_p4,0.24137931034482757,0.4,,,Random,0,
pro13_ace_p4,0.26666666666666666,0.5,,,Random,0,
pro13_ace_p4,0.2631578947368421,0.6,,,Random,0,
pro13_ace_p4,0.1571428571428571,0.7,,,Random,0,
pro13_ace_p4,0.28888888888888886,0.8,,,Random,0,
pro13_ace_p4,0.35,0.9,,,Random,0,
pro15_ade_p4,0.24295302013422818,0.05,,,Random,0,
pro15_ade_p4,0.2354609929078014,0.1,,,Random,0,
pro15_ade_p4,0.2432,0.2,,,Random,0,
pro15_ade_p4,0.24954128440366974,0.3,,,Random,0,
pro15_ade_p4,0.24301075268817204,0.4,,,Random,0,
pro15_ade_p4,0.18961038961038962,0.5,,,Random,0,
pro15_ade_p4,0.3,0.6,,,Random,0,
pro15_ade_p4,0.26521739130434785,0.7,,,Random,0,
pro15_ade_p4,0.21333333333333332,0.8,,,Random,0,
pro15_ade_p4,0.19999999999999998,0.9,,,Random,0,
pro17_ace_p4,0.26347305389221554,0.05,,,Random,0,
pro17_ace_p4,0.23037974683544302,0.1,,,Random,0,
pro17_ace_p4,0.2385714285714286,0.2,,,Random,0,
pro17_ace_p4,0.27049180327868855,0.3,,,Random,0,
pro17_ace_p4,0.27999999999999997,0.4,,,Random,0,
pro17_ace_p4,0.2804597701149425,0.5,,,Random,0,
pro17_ace_p4,0.23768115942028983,0.6,,,Random,0,
pro17_ace_p4,0.2692307692307692,0.7,,,Random,0,
pro17_ace_p4,0.2529411764705882,0.8,,,Random,0,
pro17_ace_p4,0.2625,0.9,,,Random,0,
pro18_adf_p4,0.25281385281385277,0.05,,,Random,0,
pro18_adf_p4,0.26666666666666666,0.1,,,Random,0,
pro18_adf_p4,0.2474226804123711,0.2,,,Random,0,
pro18_adf_p4,0.26,0.3,,,Random,0,
pro18_adf_p4,0.24000000000000005,0.4,,,Random,0,
pro18_adf_p4,0.22148760330578515,0.5,,,Random,0,
pro18_adf_p4,0.22291666666666665,0.6,,,Random,0,
pro18_adf_p4,0.23333333333333334,0.7,,,Random,0,
pro18_adf_p4,0.25957446808510637,0.8,,,Random,0,
pro18_adf_p4,0.2695652173913043,0.9,,,Random,0,
pro20_ade_p4,0.2486486486486487,0.05,,,Random,0,
pro20_ade_p4,0.22742857142857145,0.1,,,Random,0,
pro20_ade_p4,0.2619354838709677,0.2,,,Random,0,
pro20_ade_p4,0.2661764705882353,0.3,,,Random,0,
pro20_ade_p4,0.2655172413793103,0.4,,,Random,0,
pro20_ade_p4,0.275,0.5,,,Random,0,
pro20_ade_p4,0.251948051948052,0.6,,,Random,0,
pro20_ade_p4,0.2350877192982456,0.7,,,Random,0,
pro20_ade_p4,0.2894736842105263,0.8,,,Random,0,
pro20_ade_p4,0.22222222222222224,0.9,,,Random,0,
pro21_ade_p4,0.2583941605839416,0.05,,,Random,0,
pro21_ade_p4,0.25559845559845557,0.1,,,Random,0,
pro21_ade_p4,0.24869565217391304,0.2,,,Random,0,
