User,Accuracy,Threshold,LearningRate,Discount,Algorithm,StateAccuracy,Reward
pro13_ace_p4,0.11481481481481481,0.05,0,0,Bayesian,0,0.0
pro13_ace_p4,0.12941176470588237,0.1,0,0,Bayesian,0,0.0
pro13_ace_p4,0.12307692307692308,0.2,0,0,Bayesian,0,0.0
pro13_ace_p4,0.1275,0.3,0,0,Bayesian,0,0.0
pro13_ace_p4,0.1323529411764706,0.4,0,0,Bayesian,0,0.0
pro13_ace_p4,0.1298245614035088,0.5,0,0,Bayesian,0,0.0
pro13_ace_p4,0.14347826086956522,0.6,0,0,Bayesian,0,0.0
pro13_ace_p4,0.12352941176470589,0.7,0,0,Bayesian,0,0.0
pro13_ace_p4,0.1391304347826087,0.8,0,0,Bayesian,0,0.0
pro13_ace_p4,0.11666666666666667,0.9,0,0,Bayesian,0,0.0
pro15_ade_p4,0.07706422018348624,0.05,0,0,Bayesian,0,0.0
pro15_ade_p4,0.07961165048543689,0.1,0,0,Bayesian,0,0.0
pro15_ade_p4,0.08695652173913043,0.2,0,0,Bayesian,0,0.0
pro15_ade_p4,0.06999999999999999,0.3,0,0,Bayesian,0,0.0
pro15_ade_p4,0.0927536231884058,0.4,0,0,Bayesian,0,0.0
pro15_ade_p4,0.09473684210526315,0.5,0,0,Bayesian,0,0.0
pro15_ade_p4,0.09130434782608696,0.6,0,0,Bayesian,0,0.0
pro15_ade_p4,0.06857142857142857,0.7,0,0,Bayesian,0,0.0
pro15_ade_p4,0.034782608695652174,0.8,0,0,Bayesian,0,0.0
pro15_ade_p4,0.06666666666666667,0.9,0,0,Bayesian,0,0.0
pro17_ace_p4,0.1023076923076923,0.05,0,0,Bayesian,0,0.0
pro17_ace_p4,0.09105691056910568,0.1,0,0,Bayesian,0,0.0
pro17_ace_p4,0.10136986301369863,0.2,0,0,Bayesian,0,0.0
pro17_ace_p4,0.09270833333333334,0.3,0,0,Bayesian,0,0.0
pro17_ace_p4,0.09390243902439024,0.4,0,0,Bayesian,0,0.0
