User,Accuracy,Threshold,LearningRate,Discount,Algorithm
pro24_adf_p4,0.45454545454545453,0.3,0,0,HMM
pro24_adf_p4,0.4393939393939394,0.4,0,0,HMM
pro24_adf_p4,0.41818181818181815,0.5,0,0,HMM
pro24_adf_p4,0.4772727272727273,0.6,0,0,HMM
pro24_adf_p4,0.5454545454545454,0.7,0,0,HMM
pro24_adf_p4,0.6363636363636364,0.8,0,0,HMM
pro24_adf_p4,0.5454545454545454,0.9,0,0,HMM
pro25_acf_p4,0.6119402985074627,0.1,0,0,HMM
pro25_acf_p4,0.6134453781512605,0.2,0,0,HMM
pro25_acf_p4,0.6057692307692307,0.3,0,0,HMM
pro25_acf_p4,0.6404494382022472,0.4,0,0,HMM
pro25_acf_p4,0.7027027027027027,0.5,0,0,HMM
pro25_acf_p4,0.7166666666666667,0.6,0,0,HMM
pro25_acf_p4,0.6888888888888889,0.7,0,0,HMM
pro25_acf_p4,0.6666666666666666,0.8,0,0,HMM
pro25_acf_p4,0.8,0.9,0,0,HMM
pro29_ace_p4,0.6232876712328768,0.1,0,0,HMM
pro29_ace_p4,0.6153846153846154,0.2,0,0,HMM
pro29_ace_p4,0.631578947368421,0.3,0,0,HMM
pro29_ace_p4,0.5918367346938775,0.4,0,0,HMM
pro29_ace_p4,0.6296296296296297,0.5,0,0,HMM
pro29_ace_p4,0.6307692307692307,0.6,0,0,HMM
pro29_ace_p4,0.6530612244897959,0.7,0,0,HMM
pro29_ace_p4,0.6060606060606061,0.8,0,0,HMM
pro29_ace_p4,0.5882352941176471,0.9,0,0,HMM
pro31_adf_p4,0.463768115942029,0.1,0,0,HMM
pro31_adf_p4,0.4634146341463415,0.2,0,0,HMM
pro31_adf_p4,0.46296296296296297,0.3,0,0,HMM
pro31_adf_p4,0.42391304347826086,0.4,0,0,HMM
pro31_adf_p4,0.42857142857142855,0.5,0,0,HMM
pro31_adf_p4,0.5,0.6,0,0,HMM
pro31_adf_p4,0.5217391304347826,0.7,0,0,HMM
pro31_adf_p4,0.4838709677419355,0.8,0,0,HMM
pro31_adf_p4,0.4375,0.9,0,0,HMM
pro3_ace_p4,0.4632352941176471,0.1,0,0,HMM
pro3_ace_p4,0.45454545454545453,0.2,0,0,HMM
pro3_ace_p4,0.4716981132075472,0.3,0,0,HMM
pro3_ace_p4,0.4725274725274725,0.4,0,0,HMM
pro3_ace_p4,0.4868421052631579,0.5,0,0,HMM
pro3_ace_p4,0.47540983606557374,0.6,0,0,HMM
pro3_ace_p4,0.5,0.7,0,0,HMM
pro3_ace_p4,0.5483870967741935,0.8,0,0,HMM
pro3_ace_p4,0.5625,0.9,0,0,HMM
pro5_adf_p4,0.3364485981308411,0.1,0,0,HMM
pro5_adf_p4,0.28421052631578947,0.2,0,0,HMM
pro5_adf_p4,0.30120481927710846,0.3,0,0,HMM
pro5_adf_p4,0.22535211267605634,0.4,0,0,HMM
pro5_adf_p4,0.23728813559322035,0.5,0,0,HMM
pro5_adf_p4,0.2916666666666667,0.6,0,0,HMM
pro5_adf_p4,0.19444444444444445,0.7,0,0,HMM
pro5_adf_p4,0.125,0.8,0,0,HMM
pro5_adf_p4,0.16666666666666666,0.9,0,0,HMM
pro8_acf_p4,0.6352941176470588,0.1,0,0,HMM
pro8_acf_p4,0.618421052631579,0.2,0,0,HMM
pro8_acf_p4,0.6666666666666666,0.3,0,0,HMM
pro8_acf_p4,0.6666666666666666,0.4,0,0,HMM
pro8_acf_p4,0.6595744680851063,0.5,0,0,HMM
pro8_acf_p4,0.7105263157894737,0.6,0,0,HMM
pro8_acf_p4,0.6206896551724138,0.7,0,0,HMM
pro8_acf_p4,0.5789473684210527,0.8,0,0,HMM
pro8_acf_p4,0.4,0.9,0,0,HMM
pro9_acf_p4,0.4661016949152542,0.1,0,0,HMM
pro9_acf_p4,0.47619047619047616,0.2,0,0,HMM
pro9_acf_p4,0.5108695652173914,0.3,0,0,HMM
pro9_acf_p4,0.4810126582278481,0.4,0,0,HMM
pro9_acf_p4,0.45454545454545453,0.5,0,0,HMM
pro9_acf_p4,0.39622641509433965,0.6,0,0,HMM
pro9_acf_p4,0.375,0.7,0,0,HMM
pro9_acf_p4,0.5185185185185185,0.8,0,0,HMM
pro9_acf_p4,0.6428571428571429,0.9,0,0,HMM
stu10_acf_p4,0.5275590551181102,0.1,0,0,HMM
stu10_acf_p4,0.5575221238938053,0.2,0,0,HMM
stu10_acf_p4,0.5757575757575758,0.3,0,0,HMM
stu10_acf_p4,0.5882352941176471,0.4,0,0,HMM
stu10_acf_p4,0.6197183098591549,0.5,0,0,HMM
stu10_acf_p4,0.5614035087719298,0.6,0,0,HMM
stu10_acf_p4,0.5813953488372093,0.7,0,0,HMM
stu10_acf_p4,0.5517241379310345,0.8,0,0,HMM
stu10_acf_p4,0.6,0.9,0,0,HMM
stu11_adf_p4,0.39766081871345027,0.1,0,0,HMM
stu11_adf_p4,0.4144736842105263,0.2,0,0,HMM
stu11_adf_p4,0.42105263157894735,0.3,0,0,HMM
stu11_adf_p4,0.45614035087719296,0.4,0,0,HMM
stu11_adf_p4,0.47368421052631576,0.5,0,0,HMM
stu11_adf_p4,0.40789473684210525,0.6,0,0,HMM
stu11_adf_p4,0.47368421052631576,0.7,0,0,HMM
stu11_adf_p4,0.6052631578947368,0.8,0,0,HMM
stu11_adf_p4,0.5789473684210527,0.9,0,0,HMM
stu13_acf_p4,0.5754716981132075,0.1,0,0,HMM
stu13_acf_p4,0.5957446808510638,0.2,0,0,HMM
stu13_acf_p4,0.5853658536585366,0.3,0,0,HMM
stu13_acf_p4,0.6197183098591549,0.4,0,0,HMM
stu13_acf_p4,0.576271186440678,0.5,0,0,HMM
stu13_acf_p4,0.5957446808510638,0.6,0,0,HMM
stu13_acf_p4,0.6111111111111112,0.7,0,0,HMM
stu13_acf_p4,0.5416666666666666,0.8,0,0,HMM
stu13_acf_p4,1.0,0.9,0,0,HMM
stu15_ade_p4,0.5138888888888888,0.1,0,0,HMM
stu15_ade_p4,0.515625,0.2,0,0,HMM
stu15_ade_p4,0.5178571428571429,0.3,0,0,HMM
stu15_ade_p4,0.4930555555555556,0.4,0,0,HMM
stu15_ade_p4,0.525,0.5,0,0,HMM
stu15_ade_p4,0.53125,0.6,0,0,HMM
stu15_ade_p4,0.4305555555555556,0.7,0,0,HMM
stu15_ade_p4,0.3333333333333333,0.8,0,0,HMM
stu15_ade_p4,0.2916666666666667,0.9,0,0,HMM
stu17_ace_p4,0.4461538461538462,0.1,0,0,HMM
stu17_ace_p4,0.39655172413793105,0.2,0,0,HMM
stu17_ace_p4,0.35294117647058826,0.3,0,0,HMM
stu17_ace_p4,0.3409090909090909,0.4,0,0,HMM
stu17_ace_p4,0.3055555555555556,0.5,0,0,HMM
stu17_ace_p4,0.3448275862068966,0.6,0,0,HMM
stu17_ace_p4,0.36363636363636365,0.7,0,0,HMM
stu17_ace_p4,0.4,0.8,0,0,HMM
stu17_ace_p4,0.25,0.9,0,0,HMM
stu21_ace_p4,0.6979166666666666,0.1,0,0,HMM
stu21_ace_p4,0.6823529411764706,0.2,0,0,HMM
stu21_ace_p4,0.6666666666666666,0.3,0,0,HMM
stu21_ace_p4,0.640625,0.4,0,0,HMM
stu21_ace_p4,0.6226415094339622,0.5,0,0,HMM
stu21_ace_p4,0.6511627906976745,0.6,0,0,HMM
stu21_ace_p4,0.5625,0.7,0,0,HMM
stu21_ace_p4,0.36363636363636365,0.8,0,0,HMM
stu21_ace_p4,0.2727272727272727,0.9,0,0,HMM
stu24_ace_p4,0.4305555555555556,0.1,0,0,HMM
stu24_ace_p4,0.4375,0.2,0,0,HMM
stu24_ace_p4,0.41964285714285715,0.3,0,0,HMM
stu24_ace_p4,0.3958333333333333,0.4,0,0,HMM
stu24_ace_p4,0.375,0.5,0,0,HMM
stu24_ace_p4,0.34375,0.6,0,0,HMM
stu24_ace_p4,0.3541666666666667,0.7,0,0,HMM
stu24_ace_p4,0.34375,0.8,0,0,HMM
stu24_ace_p4,0.375,0.9,0,0,HMM
stu25_ace_p4,0.5050505050505051,0.1,0,0,HMM
stu25_ace_p4,0.5,0.2,0,0,HMM
stu25_ace_p4,0.4805194805194805,0.3,0,0,HMM
stu25_ace_p4,0.48484848484848486,0.4,0,0,HMM
stu25_ace_p4,0.45454545454545453,0.5,0,0,HMM
stu25_ace_p4,0.5,0.6,0,0,HMM
stu25_ace_p4,0.48484848484848486,0.7,0,0,HMM
stu25_ace_p4,0.5,0.8,0,0,HMM
stu25_ace_p4,0.6363636363636364,0.9,0,0,HMM
stu26_ace_p4,0.6625386996904025,0.1,0,0,HMM
stu26_ace_p4,0.6968641114982579,0.2,0,0,HMM
stu26_ace_p4,0.7250996015936255,0.3,0,0,HMM
stu26_ace_p4,0.7069767441860465,0.4,0,0,HMM
stu26_ace_p4,0.7039106145251397,0.5,0,0,HMM
stu26_ace_p4,0.6666666666666666,0.6,0,0,HMM
stu26_ace_p4,0.7037037037037037,0.7,0,0,HMM
stu26_ace_p4,0.5833333333333334,0.8,0,0,HMM
stu26_ace_p4,0.6111111111111112,0.9,0,0,HMM
stu29_ade_p4,0.5454545454545454,0.1,0,0,HMM
stu29_ade_p4,0.5448717948717948,0.2,0,0,HMM
stu29_ade_p4,0.5693430656934306,0.3,0,0,HMM
stu29_ade_p4,0.5811965811965812,0.4,0,0,HMM
stu29_ade_p4,0.6020408163265306,0.5,0,0,HMM
stu29_ade_p4,0.6282051282051282,0.6,0,0,HMM
stu29_ade_p4,0.5932203389830508,0.7,0,0,HMM
stu29_ade_p4,0.6410256410256411,0.8,0,0,HMM
stu29_ade_p4,0.65,0.9,0,0,HMM
stu30_adf_p4,0.4942528735632184,0.1,0,0,HMM
stu30_adf_p4,0.4967741935483871,0.2,0,0,HMM
stu30_adf_p4,0.47058823529411764,0.3,0,0,HMM
stu30_adf_p4,0.4827586206896552,0.4,0,0,HMM
stu30_adf_p4,0.4536082474226804,0.5,0,0,HMM
stu30_adf_p4,0.5,0.6,0,0,HMM
stu30_adf_p4,0.43103448275862066,0.7,0,0,HMM
stu30_adf_p4,0.358974358974359,0.8,0,0,HMM
stu30_adf_p4,0.55,0.9,0,0,HMM
stu31_ade_p4,0.5892857142857143,0.1,0,0,HMM
stu31_ade_p4,0.5979899497487438,0.2,0,0,HMM
stu31_ade_p4,0.5977011494252874,0.3,0,0,HMM
stu31_ade_p4,0.5570469798657718,0.4,0,0,HMM
stu31_ade_p4,0.5806451612903226,0.5,0,0,HMM
stu31_ade_p4,0.58,0.6,0,0,HMM
stu31_ade_p4,0.5866666666666667,0.7,0,0,HMM
stu31_ade_p4,0.68,0.8,0,0,HMM
stu31_ade_p4,0.68,0.9,0,0,HMM
stu36_adf_p4,0.5658914728682171,0.1,0,0,HMM
stu36_adf_p4,0.5826086956521739,0.2,0,0,HMM
stu36_adf_p4,0.5544554455445545,0.3,0,0,HMM
stu36_adf_p4,0.5348837209302325,0.4,0,0,HMM
stu36_adf_p4,0.5555555555555556,0.5,0,0,HMM
stu36_adf_p4,0.603448275862069,0.6,0,0,HMM
stu36_adf_p4,0.5348837209302325,0.7,0,0,HMM
stu36_adf_p4,0.5862068965517241,0.8,0,0,HMM
stu36_adf_p4,0.8,0.9,0,0,HMM
stu37_adf_p4,0.3333333333333333,0.1,0,0,HMM
stu37_adf_p4,0.3364485981308411,0.2,0,0,HMM
stu37_adf_p4,0.3191489361702128,0.3,0,0,HMM
stu37_adf_p4,0.3375,0.4,0,0,HMM
stu37_adf_p4,0.3880597014925373,0.5,0,0,HMM
stu37_adf_p4,0.42592592592592593,0.6,0,0,HMM
stu37_adf_p4,0.375,0.7,0,0,HMM
stu37_adf_p4,0.4074074074074074,0.8,0,0,HMM
stu37_adf_p4,0.35714285714285715,0.9,0,0,HMM
stu38_acf_p4,0.34831460674157305,0.1,0,0,HMM
stu38_acf_p4,0.3037974683544304,0.2,0,0,HMM
stu38_acf_p4,0.2608695652173913,0.3,0,0,HMM
stu38_acf_p4,0.2711864406779661,0.4,0,0,HMM
stu38_acf_p4,0.2653061224489796,0.5,0,0,HMM
stu38_acf_p4,0.175,0.6,0,0,HMM
stu38_acf_p4,0.16666666666666666,0.7,0,0,HMM
stu38_acf_p4,0.2,0.8,0,0,HMM
stu38_acf_p4,0.1,0.9,0,0,HMM
stu39_adf_p4,0.33678756476683935,0.1,0,0,HMM
stu39_adf_p4,0.3372093023255814,0.2,0,0,HMM
stu39_adf_p4,0.3466666666666667,0.3,0,0,HMM
stu39_adf_p4,0.32558139534883723,0.4,0,0,HMM
stu39_adf_p4,0.29906542056074764,0.5,0,0,HMM
stu39_adf_p4,0.3023255813953488,0.6,0,0,HMM
stu39_adf_p4,0.27692307692307694,0.7,0,0,HMM
stu39_adf_p4,0.20930232558139536,0.8,0,0,HMM
stu39_adf_p4,0.2727272727272727,0.9,0,0,HMM
stu3_acf_p4,0.3274336283185841,0.1,0,0,HMM
stu3_acf_p4,0.3283582089552239,0.2,0,0,HMM
stu3_acf_p4,0.32386363636363635,0.3,0,0,HMM
stu3_acf_p4,0.31788079470198677,0.4,0,0,HMM
stu3_acf_p4,0.3412698412698413,0.5,0,0,HMM
stu3_acf_p4,0.33663366336633666,0.6,0,0,HMM
stu3_acf_p4,0.39473684210526316,0.7,0,0,HMM
stu3_acf_p4,0.5098039215686274,0.8,0,0,HMM
stu3_acf_p4,0.34615384615384615,0.9,0,0,HMM
stu4_ade_p4,0.5555555555555556,0.1,0,0,HMM
stu4_ade_p4,0.5416666666666666,0.2,0,0,HMM
stu4_ade_p4,0.5714285714285714,0.3,0,0,HMM
stu4_ade_p4,0.5555555555555556,0.4,0,0,HMM
stu4_ade_p4,0.5333333333333333,0.5,0,0,HMM
stu4_ade_p4,0.5416666666666666,0.6,0,0,HMM
stu4_ade_p4,0.4444444444444444,0.7,0,0,HMM
stu4_ade_p4,0.5,0.8,0,0,HMM
stu4_ade_p4,0.5,0.9,0,0,HMM
stu6_acf_p4,0.3487179487179487,0.1,0,0,HMM
stu6_acf_p4,0.36416184971098264,0.2,0,0,HMM
stu6_acf_p4,0.35526315789473684,0.3,0,0,HMM
stu6_acf_p4,0.3076923076923077,0.4,0,0,HMM
stu6_acf_p4,0.3333333333333333,0.5,0,0,HMM
stu6_acf_p4,0.367816091954023,0.6,0,0,HMM
stu6_acf_p4,0.3230769230769231,0.7,0,0,HMM
stu6_acf_p4,0.36363636363636365,0.8,0,0,HMM
stu6_acf_p4,0.5,0.9,0,0,HMM
stu7_ade_p4,0.4,0.1,0,0,HMM
stu7_ade_p4,0.38333333333333336,0.2,0,0,HMM
stu7_ade_p4,0.3904761904761905,0.3,0,0,HMM
stu7_ade_p4,0.3888888888888889,0.4,0,0,HMM
stu7_ade_p4,0.37333333333333335,0.5,0,0,HMM
stu7_ade_p4,0.4166666666666667,0.6,0,0,HMM
stu7_ade_p4,0.4444444444444444,0.7,0,0,HMM
stu7_ade_p4,0.4666666666666667,0.8,0,0,HMM
stu7_ade_p4,0.4,0.9,0,0,HMM
