Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon,Openended,Task,participant_id,user,threshold,ncp-1
Bayesian,pro6_bde_p2,0.6,0.0,0.0,,0.9111111111111112,0,0.0,,Focused,p2,,,,
Bayesian,pro6_bde_p2,0.7,0.0,0.0,,1.0,0,0.0,,Focused,p2,,,,
Bayesian,pro6_bde_p2,0.8,0.0,0.0,,1.0,0,0.0,,Focused,p2,,,,
Bayesian,pro6_bde_p2,0.9,0.0,0.0,,1.0,0,0.0,,Focused,p2,,,,
Bayesian,pro7_bde_p2,0.05,0.0,0.0,,0.5888888888888889,0,0.0,,Focused,p2,,,,
Bayesian,pro7_bde_p2,0.1,0.0,0.0,,0.6294117647058824,0,0.0,,Focused,p2,,,,
Bayesian,pro7_bde_p2,0.2,0.0,0.0,,0.6066666666666667,0,0.0,,Focused,p2,,,,
Bayesian,pro7_bde_p2,0.3,0.0,0.0,,0.6153846153846153,0,0.0,,Focused,p2,,,,
Bayesian,pro7_bde_p2,0.4,0.0,0.0,,0.608695652173913,0,0.0,,Focused,p2,,,,
Bayesian,pro7_bde_p2,0.5,0.0,0.0,,0.7052631578947368,0,0.0,,Focused,p2,,,,
Bayesian,pro7_bde_p2,0.6,0.0,0.0,,0.76,0,0.0,,Focused,p2,,,,
Bayesian,pro7_bde_p2,0.7,0.0,0.0,,0.85,0,0.0,,Focused,p2,,,,
Bayesian,pro7_bde_p2,0.8,0.0,0.0,,0.875,0,0.0,,Focused,p2,,,,
Bayesian,pro7_bde_p2,0.9,0.0,0.0,,1.0,0,0.0,,Focused,p2,,,,
Bayesian,stu12_bdf_p2,0.05,0.0,0.0,,0.767741935483871,0,0.0,,Focused,p2,,,,
Bayesian,stu12_bdf_p2,0.1,0.0,0.0,,0.793103448275862,0,0.0,,Focused,p2,,,,
Bayesian,stu12_bdf_p2,0.2,0.0,0.0,,0.8307692307692307,0,0.0,,Focused,p2,,,,
Bayesian,stu12_bdf_p2,0.3,0.0,0.0,,0.9217391304347826,0,0.0,,Focused,p2,,,,
Bayesian,stu12_bdf_p2,0.4,0.0,0.0,,0.9,0,0.0,,Focused,p2,,,,
Bayesian,stu12_bdf_p2,0.5,0.0,0.0,,1.0,0,0.0,,Focused,p2,,,,
Bayesian,stu12_bdf_p2,0.6,0.0,0.0,,1.0,0,0.0,,Focused,p2,,,,
Bayesian,stu12_bdf_p2,0.7,0.0,0.0,,1.0,0,0.0,,Focused,p2,,,,
Bayesian,stu12_bdf_p2,0.8,0.0,0.0,,1.0,0,0.0,,Focused,p2,,,,
Bayesian,stu12_bdf_p2,0.9,0.0,0.0,,1.0,0,0.0,,Focused,p2,,,,
Bayesian,stu14_bcf_p2,0.05,0.0,0.0,,0.5902439024390244,0,0.0,,Focused,p2,,,,
Bayesian,stu14_bcf_p2,0.1,0.0,0.0,,0.6205128205128205,0,0.0,,Focused,p2,,,,
Bayesian,stu14_bcf_p2,0.2,0.0,0.0,,0.6228571428571428,0,0.0,,Focused,p2,,,,
Bayesian,stu14_bcf_p2,0.3,0.0,0.0,,0.6451612903225806,0,0.0,,Focused,p2,,,,
Bayesian,stu14_bcf_p2,0.4,0.0,0.0,,0.5384615384615384,0,0.0,,Focused,p2,,,,
Bayesian,stu14_bcf_p2,0.5,0.0,0.0,,0.4636363636363637,0,0.0,,Focused,p2,,,,
Bayesian,stu14_bcf_p2,0.6,0.0,0.0,,0.4777777777777777,0,0.0,,Focused,p2,,,,
Bayesian,stu14_bcf_p2,0.7,0.0,0.0,,0.3692307692307692,0,0.0,,Focused,p2,,,,
Bayesian,stu14_bcf_p2,0.8,0.0,0.0,,0.4444444444444445,0,0.0,,Focused,p2,,,,
Bayesian,stu14_bcf_p2,0.9,0.0,0.0,,0.5200000000000001,0,0.0,,Focused,p2,,,,
Bayesian,stu16_bcf_p2,0.05,0.0,0.0,,0.6393939393939394,0,0.0,,Focused,p2,,,,
Bayesian,stu16_bcf_p2,0.1,0.0,0.0,,0.6666666666666666,0,0.0,,Focused,p2,,,,
Bayesian,stu16_bcf_p2,0.2,0.0,0.0,,0.6357142857142857,0,0.0,,Focused,p2,,,,
Bayesian,stu16_bcf_p2,0.3,0.0,0.0,,0.636734693877551,0,0.0,,Focused,p2,,,,
Bayesian,stu16_bcf_p2,0.4,0.0,0.0,,0.6619047619047619,0,0.0,,Focused,p2,,,,
Bayesian,stu16_bcf_p2,0.5,0.0,0.0,,0.5657142857142857,0,0.0,,Focused,p2,,,,
Bayesian,stu16_bcf_p2,0.6,0.0,0.0,,0.4785714285714285,0,0.0,,Focused,p2,,,,
Bayesian,stu16_bcf_p2,0.7,0.0,0.0,,0.5523809523809524,0,0.0,,Focused,p2,,,,
Bayesian,stu16_bcf_p2,0.8,0.0,0.0,,0.5285714285714285,0,0.0,,Focused,p2,,,,
Bayesian,stu16_bcf_p2,0.9,0.0,0.0,,0.8,0,0.0,,Focused,p2,,,,
Bayesian,stu18_bde_p2,0.05,0.0,0.0,,0.7296703296703296,0,0.0,,Focused,p2,,,,
Bayesian,stu18_bde_p2,0.1,0.0,0.0,,0.7790697674418604,0,0.0,,Focused,p2,,,,
Bayesian,stu18_bde_p2,0.2,0.0,0.0,,0.7842105263157895,0,0.0,,Focused,p2,,,,
Bayesian,stu18_bde_p2,0.3,0.0,0.0,,0.7940298507462686,0,0.0,,Focused,p2,,,,
Bayesian,stu18_bde_p2,0.4,0.0,0.0,,0.768421052631579,0,0.0,,Focused,p2,,,,
Bayesian,stu18_bde_p2,0.5,0.0,0.0,,0.8083333333333333,0,0.0,,Focused,p2,,,,
Bayesian,stu18_bde_p2,0.6,0.0,0.0,,0.7105263157894737,0,0.0,,Focused,p2,,,,
Bayesian,stu18_bde_p2,0.7,0.0,0.0,,0.710344827586207,0,0.0,,Focused,p2,,,,
Bayesian,stu18_bde_p2,0.8,0.0,0.0,,0.6421052631578947,0,0.0,,Focused,p2,,,,
Bayesian,stu18_bde_p2,0.9,0.0,0.0,,0.9200000000000002,0,0.0,,Focused,p2,,,,
Bayesian,stu19_bde_p2,0.05,0.0,0.0,,0.5272727272727272,0,0.0,,Focused,p2,,,,
Bayesian,stu19_bde_p2,0.1,0.0,0.0,,0.6,0,0.0,,Focused,p2,,,,
Bayesian,stu19_bde_p2,0.2,0.0,0.0,,0.5052631578947369,0,0.0,,Focused,p2,,,,
Bayesian,stu19_bde_p2,0.3,0.0,0.0,,0.4823529411764705,0,0.0,,Focused,p2,,,,
Bayesian,stu19_bde_p2,0.4,0.0,0.0,,0.7142857142857143,0,0.0,,Focused,p2,,,,
Bayesian,stu19_bde_p2,0.5,0.0,0.0,,0.7666666666666667,0,0.0,,Focused,p2,,,,
Bayesian,stu19_bde_p2,0.6,0.0,0.0,,0.8399999999999999,0,0.0,,Focused,p2,,,,
Bayesian,stu19_bde_p2,0.7,0.0,0.0,,0.8571428571428571,0,0.0,,Focused,p2,,,,
Bayesian,stu19_bde_p2,0.8,0.0,0.0,,0.96,0,0.0,,Focused,p2,,,,
Bayesian,stu19_bde_p2,0.9,0.0,0.0,,0.8,0,0.0,,Focused,p2,,,,
Bayesian,stu1_bce_p2,0.05,0.0,0.0,,0.5951219512195123,0,0.0,,Focused,p2,,,,
Bayesian,stu1_bce_p2,0.1,0.0,0.0,,0.6051282051282051,0,0.0,,Focused,p2,,,,
Bayesian,stu1_bce_p2,0.2,0.0,0.0,,0.6285714285714286,0,0.0,,Focused,p2,,,,
Bayesian,stu1_bce_p2,0.3,0.0,0.0,,0.6064516129032257,0,0.0,,Focused,p2,,,,
Bayesian,stu1_bce_p2,0.4,0.0,0.0,,0.6,0,0.0,,Focused,p2,,,,
Bayesian,stu1_bce_p2,0.5,0.0,0.0,,0.609090909090909,0,0.0,,Focused,p2,,,,
Bayesian,stu1_bce_p2,0.6,0.0,0.0,,0.5888888888888889,0,0.0,,Focused,p2,,,,
Bayesian,stu1_bce_p2,0.7,0.0,0.0,,0.6153846153846153,0,0.0,,Focused,p2,,,,
Bayesian,stu1_bce_p2,0.8,0.0,0.0,,0.7333333333333333,0,0.0,,Focused,p2,,,,
Bayesian,stu1_bce_p2,0.9,0.0,0.0,,0.92,0,0.0,,Focused,p2,,,,
Bayesian,stu20_bdf_p2,0.05,0.0,0.0,,0.5999999999999999,0,0.0,,Focused,p2,,,,
Bayesian,stu20_bdf_p2,0.1,0.0,0.0,,0.6666666666666666,0,0.0,,Focused,p2,,,,
Bayesian,stu20_bdf_p2,0.2,0.0,0.0,,0.65,0,0.0,,Focused,p2,,,,
Bayesian,stu20_bdf_p2,0.3,0.0,0.0,,0.7428571428571429,0,0.0,,Focused,p2,,,,
Bayesian,stu20_bdf_p2,0.4,0.0,0.0,,0.8666666666666668,0,0.0,,Focused,p2,,,,
Bayesian,stu20_bdf_p2,0.5,0.0,0.0,,1.0,0,0.0,,Focused,p2,,,,
Bayesian,stu20_bdf_p2,0.6,0.0,0.0,,1.0,0,0.0,,Focused,p2,,,,
Bayesian,stu20_bdf_p2,0.7,0.0,0.0,,1.0,0,0.0,,Focused,p2,,,,
Bayesian,stu20_bdf_p2,0.8,0.0,0.0,,1.0,0,0.0,,Focused,p2,,,,
Bayesian,stu20_bdf_p2,0.9,0.0,0.0,,1.0,0,0.0,,Focused,p2,,,,
Bayesian,stu22_bde_p2,0.05,0.0,0.0,,0.5064748201438849,0,0.0,,Focused,p2,,,,
Bayesian,stu22_bde_p2,0.1,0.0,0.0,,0.5,0,0.0,,Focused,p2,,,,
Bayesian,stu22_bde_p2,0.2,0.0,0.0,,0.5384615384615385,0,0.0,,Focused,p2,,,,
Bayesian,stu22_bde_p2,0.3,0.0,0.0,,0.5262135922330098,0,0.0,,Focused,p2,,,,
Bayesian,stu22_bde_p2,0.4,0.0,0.0,,0.4977272727272727,0,0.0,,Focused,p2,,,,
Bayesian,stu22_bde_p2,0.5,0.0,0.0,,0.5589041095890411,0,0.0,,Focused,p2,,,,
Bayesian,stu22_bde_p2,0.6,0.0,0.0,,0.5728813559322034,0,0.0,,Focused,p2,,,,
Bayesian,stu22_bde_p2,0.7,0.0,0.0,,0.5045454545454545,0,0.0,,Focused,p2,,,,
Bayesian,stu22_bde_p2,0.8,0.0,0.0,,0.6333333333333333,0,0.0,,Focused,p2,,,,
Bayesian,stu22_bde_p2,0.9,0.0,0.0,,0.48,0,0.0,,Focused,p2,,,,
Bayesian,stu23_bdf_p2,0.05,0.0,0.0,,0.4,0,0.0,,Focused,p2,,,,
Bayesian,stu23_bdf_p2,0.1,0.0,0.0,,0.4169491525423728,0,0.0,,Focused,p2,,,,
Bayesian,stu23_bdf_p2,0.2,0.0,0.0,,0.4423076923076923,0,0.0,,Focused,p2,,,,
Bayesian,stu23_bdf_p2,0.3,0.0,0.0,,0.4608695652173913,0,0.0,,Focused,p2,,,,
Bayesian,stu23_bdf_p2,0.4,0.0,0.0,,0.482051282051282,0,0.0,,Focused,p2,,,,
Bayesian,stu23_bdf_p2,0.5,0.0,0.0,,0.4424242424242424,0,0.0,,Focused,p2,,,,
Bayesian,stu23_bdf_p2,0.6,0.0,0.0,,0.5769230769230769,0,0.0,,Focused,p2,,,,
Bayesian,stu23_bdf_p2,0.7,0.0,0.0,,0.57,0,0.0,,Focused,p2,,,,
Bayesian,stu23_bdf_p2,0.8,0.0,0.0,,0.8,0,0.0,,Focused,p2,,,,
Bayesian,stu23_bdf_p2,0.9,0.0,0.0,,0.8,0,0.0,,Focused,p2,,,,
Bayesian,stu27_bdf_p2,0.05,0.0,0.0,,0.584,0,0.0,,Focused,p2,,,,
Bayesian,stu27_bdf_p2,0.1,0.0,0.0,,0.5787234042553192,0,0.0,,Focused,p2,,,,
Bayesian,stu27_bdf_p2,0.2,0.0,0.0,,0.6238095238095238,0,0.0,,Focused,p2,,,,
Bayesian,stu27_bdf_p2,0.3,0.0,0.0,,0.6054054054054054,0,0.0,,Focused,p2,,,,
Bayesian,stu27_bdf_p2,0.4,0.0,0.0,,0.5625,0,0.0,,Focused,p2,,,,
Bayesian,stu27_bdf_p2,0.5,0.0,0.0,,0.5153846153846154,0,0.0,,Focused,p2,,,,
Bayesian,stu27_bdf_p2,0.6,0.0,0.0,,0.4857142857142856,0,0.0,,Focused,p2,,,,
Bayesian,stu27_bdf_p2,0.7,0.0,0.0,,0.425,0,0.0,,Focused,p2,,,,
Bayesian,stu27_bdf_p2,0.8,0.0,0.0,,0.4545454545454546,0,0.0,,Focused,p2,,,,
Bayesian,stu27_bdf_p2,0.9,0.0,0.0,,0.6,0,0.0,,Focused,p2,,,,
Bayesian,stu28_bde_p2,0.05,0.0,0.0,,0.4838709677419355,0,0.0,,Focused,p2,,,,
Bayesian,stu28_bde_p2,0.1,0.0,0.0,,0.4551724137931036,0,0.0,,Focused,p2,,,,
Bayesian,stu28_bde_p2,0.2,0.0,0.0,,0.5076923076923077,0,0.0,,Focused,p2,,,,
Bayesian,stu28_bde_p2,0.3,0.0,0.0,,0.5130434782608695,0,0.0,,Focused,p2,,,,
Bayesian,stu28_bde_p2,0.4,0.0,0.0,,0.55,0,0.0,,Focused,p2,,,,
Bayesian,stu28_bde_p2,0.5,0.0,0.0,,0.55,0,0.0,,Focused,p2,,,,
Bayesian,stu28_bde_p2,0.6,0.0,0.0,,0.6153846153846153,0,0.0,,Focused,p2,,,,
Bayesian,stu28_bde_p2,0.7,0.0,0.0,,0.6,0,0.0,,Focused,p2,,,,
Bayesian,stu28_bde_p2,0.8,0.0,0.0,,0.7428571428571429,0,0.0,,Focused,p2,,,,
Bayesian,stu28_bde_p2,0.9,0.0,0.0,,0.6,0,0.0,,Focused,p2,,,,
Bayesian,stu2_bce_p2,0.05,0.0,0.0,,0.7584905660377359,0,0.0,,Focused,p2,,,,
Bayesian,stu2_bce_p2,0.1,0.0,0.0,,0.7840000000000001,0,0.0,,Focused,p2,,,,
Bayesian,stu2_bce_p2,0.2,0.0,0.0,,0.7772727272727271,0,0.0,,Focused,p2,,,,
Bayesian,stu2_bce_p2,0.3,0.0,0.0,,0.7589743589743589,0,0.0,,Focused,p2,,,,
Bayesian,stu2_bce_p2,0.4,0.0,0.0,,0.7151515151515152,0,0.0,,Focused,p2,,,,
Bayesian,stu2_bce_p2,0.5,0.0,0.0,,0.65,0,0.0,,Focused,p2,,,,
Bayesian,stu2_bce_p2,0.6,0.0,0.0,,0.6454545454545455,0,0.0,,Focused,p2,,,,
Bayesian,stu2_bce_p2,0.7,0.0,0.0,,0.6941176470588236,0,0.0,,Focused,p2,,,,
Bayesian,stu2_bce_p2,0.8,0.0,0.0,,0.8,0,0.0,,Focused,p2,,,,
Bayesian,stu2_bce_p2,0.9,0.0,0.0,,0.9666666666666668,0,0.0,,Focused,p2,,,,
Bayesian,stu32_bce_p2,0.05,0.0,0.0,,0.8222222222222223,0,0.0,,Focused,p2,,,,
Bayesian,stu32_bce_p2,0.1,0.0,0.0,,0.8705882352941178,0,0.0,,Focused,p2,,,,
Bayesian,stu32_bce_p2,0.2,0.0,0.0,,0.92,0,0.0,,Focused,p2,,,,
Bayesian,stu32_bce_p2,0.3,0.0,0.0,,1.0,0,0.0,,Focused,p2,,,,
Bayesian,stu32_bce_p2,0.4,0.0,0.0,,1.0,0,0.0,,Focused,p2,,,,
Bayesian,stu32_bce_p2,0.5,0.0,0.0,,1.0,0,0.0,,Focused,p2,,,,
Bayesian,stu32_bce_p2,0.6,0.0,0.0,,1.0,0,0.0,,Focused,p2,,,,
Bayesian,stu32_bce_p2,0.7,0.0,0.0,,1.0,0,0.0,,Focused,p2,,,,
Bayesian,stu32_bce_p2,0.8,0.0,0.0,,1.0,0,0.0,,Focused,p2,,,,
Bayesian,stu32_bce_p2,0.9,0.0,0.0,,1.0,0,0.0,,Focused,p2,,,,
Bayesian,stu33_bce_p2,0.05,0.0,0.0,,0.595,0,0.0,,Focused,p2,,,,
Bayesian,stu33_bce_p2,0.1,0.0,0.0,,0.6263157894736843,0,0.0,,Focused,p2,,,,
Bayesian,stu33_bce_p2,0.2,0.0,0.0,,0.6352941176470589,0,0.0,,Focused,p2,,,,
Bayesian,stu33_bce_p2,0.3,0.0,0.0,,0.5666666666666667,0,0.0,,Focused,p2,,,,
Bayesian,stu33_bce_p2,0.4,0.0,0.0,,0.5153846153846153,0,0.0,,Focused,p2,,,,
Bayesian,stu33_bce_p2,0.5,0.0,0.0,,0.6,0,0.0,,Focused,p2,,,,
Bayesian,stu33_bce_p2,0.6,0.0,0.0,,0.5411764705882354,0,0.0,,Focused,p2,,,,
Bayesian,stu33_bce_p2,0.7,0.0,0.0,,0.4923076923076922,0,0.0,,Focused,p2,,,,
Bayesian,stu33_bce_p2,0.8,0.0,0.0,,0.3999999999999999,0,0.0,,Focused,p2,,,,
Bayesian,stu33_bce_p2,0.9,0.0,0.0,,0.16,0,0.0,,Focused,p2,,,,
Bayesian,stu34_bcf_p2,0.05,0.0,0.0,,0.5103448275862069,0,0.0,,Focused,p2,,,,
Bayesian,stu34_bcf_p2,0.1,0.0,0.0,,0.5333333333333334,0,0.0,,Focused,p2,,,,
Bayesian,stu34_bcf_p2,0.2,0.0,0.0,,0.5583333333333333,0,0.0,,Focused,p2,,,,
Bayesian,stu34_bcf_p2,0.3,0.0,0.0,,0.5904761904761905,0,0.0,,Focused,p2,,,,
Bayesian,stu34_bcf_p2,0.4,0.0,0.0,,0.5444444444444445,0,0.0,,Focused,p2,,,,
Bayesian,stu34_bcf_p2,0.5,0.0,0.0,,0.44,0,0.0,,Focused,p2,,,,
Bayesian,stu34_bcf_p2,0.6,0.0,0.0,,0.3833333333333333,0,0.0,,Focused,p2,,,,
Bayesian,stu34_bcf_p2,0.7,0.0,0.0,,0.2666666666666666,0,0.0,,Focused,p2,,,,
Bayesian,stu34_bcf_p2,0.8,0.0,0.0,,0.2666666666666666,0,0.0,,Focused,p2,,,,
Bayesian,stu34_bcf_p2,0.9,0.0,0.0,,0.2666666666666666,0,0.0,,Focused,p2,,,,
Bayesian,stu35_bde_p2,0.05,0.0,0.0,,0.3488372093023256,0,0.0,,Focused,p2,,,,
Bayesian,stu35_bde_p2,0.1,0.0,0.0,,0.3414634146341463,0,0.0,,Focused,p2,,,,
Bayesian,stu35_bde_p2,0.2,0.0,0.0,,0.361111111111111,0,0.0,,Focused,p2,,,,
Bayesian,stu35_bde_p2,0.3,0.0,0.0,,0.4125,0,0.0,,Focused,p2,,,,
Bayesian,stu35_bde_p2,0.4,0.0,0.0,,0.4222222222222222,0,0.0,,Focused,p2,,,,
Bayesian,stu35_bde_p2,0.5,0.0,0.0,,0.4782608695652174,0,0.0,,Focused,p2,,,,
Bayesian,stu35_bde_p2,0.6,0.0,0.0,,0.4333333333333333,0,0.0,,Focused,p2,,,,
Bayesian,stu35_bde_p2,0.7,0.0,0.0,,0.4857142857142857,0,0.0,,Focused,p2,,,,
Bayesian,stu35_bde_p2,0.8,0.0,0.0,,0.2888888888888888,0,0.0,,Focused,p2,,,,
Bayesian,stu35_bde_p2,0.9,0.0,0.0,,0.2799999999999999,0,0.0,,Focused,p2,,,,
Bayesian,stu40_bdf_p2,0.05,0.0,0.0,,0.4897959183673469,0,0.0,,Focused,p2,,,,
Bayesian,stu40_bdf_p2,0.1,0.0,0.0,,0.4304347826086957,0,0.0,,Focused,p2,,,,
Bayesian,stu40_bdf_p2,0.2,0.0,0.0,,0.5317073170731708,0,0.0,,Focused,p2,,,,
Bayesian,stu40_bdf_p2,0.3,0.0,0.0,,0.5222222222222223,0,0.0,,Focused,p2,,,,
Bayesian,stu40_bdf_p2,0.4,0.0,0.0,,0.5677419354838709,0,0.0,,Focused,p2,,,,
Bayesian,stu40_bdf_p2,0.5,0.0,0.0,,0.5769230769230769,0,0.0,,Focused,p2,,,,
Bayesian,stu40_bdf_p2,0.6,0.0,0.0,,0.5047619047619047,0,0.0,,Focused,p2,,,,
Bayesian,stu40_bdf_p2,0.7,0.0,0.0,,0.5125,0,0.0,,Focused,p2,,,,
Bayesian,stu40_bdf_p2,0.8,0.0,0.0,,0.7272727272727273,0,0.0,,Focused,p2,,,,
Bayesian,stu40_bdf_p2,0.9,0.0,0.0,,0.9666666666666668,0,0.0,,Focused,p2,,,,
Bayesian,stu5_bcf_p2,0.05,0.0,0.0,,0.6366666666666666,0,0.0,,Focused,p2,,,,
Bayesian,stu5_bcf_p2,0.1,0.0,0.0,,0.6350877192982456,0,0.0,,Focused,p2,,,,
Bayesian,stu5_bcf_p2,0.2,0.0,0.0,,0.6392156862745098,0,0.0,,Focused,p2,,,,
Bayesian,stu5_bcf_p2,0.3,0.0,0.0,,0.6088888888888889,0,0.0,,Focused,p2,,,,
Bayesian,stu5_bcf_p2,0.4,0.0,0.0,,0.5578947368421052,0,0.0,,Focused,p2,,,,
Bayesian,stu5_bcf_p2,0.5,0.0,0.0,,0.5,0,0.0,,Focused,p2,,,,
Bayesian,stu5_bcf_p2,0.6,0.0,0.0,,0.5692307692307692,0,0.0,,Focused,p2,,,,
Bayesian,stu5_bcf_p2,0.7,0.0,0.0,,0.3894736842105263,0,0.0,,Focused,p2,,,,
Bayesian,stu5_bcf_p2,0.8,0.0,0.0,,0.2307692307692307,0,0.0,,Focused,p2,,,,
Bayesian,stu5_bcf_p2,0.9,0.0,0.0,,0.1714285714285714,0,0.0,,Focused,p2,,,,
Bayesian,stu8_bce_p2,0.05,0.0,0.0,,0.8112676056338028,0,0.0,,Focused,p2,,,,
Bayesian,stu8_bce_p2,0.1,0.0,0.0,,0.8,0,0.0,,Focused,p2,,,,
Bayesian,stu8_bce_p2,0.2,0.0,0.0,,0.79,0,0.0,,Focused,p2,,,,
Bayesian,stu8_bce_p2,0.3,0.0,0.0,,0.8576923076923076,0,0.0,,Focused,p2,,,,
Bayesian,stu8_bce_p2,0.4,0.0,0.0,,0.8222222222222222,0,0.0,,Focused,p2,,,,
Bayesian,stu8_bce_p2,0.5,0.0,0.0,,0.7729729729729732,0,0.0,,Focused,p2,,,,
Bayesian,stu8_bce_p2,0.6,0.0,0.0,,0.74,0,0.0,,Focused,p2,,,,
Bayesian,stu8_bce_p2,0.7,0.0,0.0,,0.7391304347826086,0,0.0,,Focused,p2,,,,
Bayesian,stu8_bce_p2,0.8,0.0,0.0,,0.8800000000000001,0,0.0,,Focused,p2,,,,
Bayesian,stu8_bce_p2,0.9,0.0,0.0,,0.825,0,0.0,,Focused,p2,,,,
Bayesian,stu9_bcf_p2,0.05,0.0,0.0,,0.8521739130434783,0,0.0,,Focused,p2,,,,
Bayesian,stu9_bcf_p2,0.1,0.0,0.0,,0.8727272727272728,0,0.0,,Focused,p2,,,,
Bayesian,stu9_bcf_p2,0.2,0.0,0.0,,0.94,0,0.0,,Focused,p2,,,,
Bayesian,stu9_bcf_p2,0.3,0.0,0.0,,1.0,0,0.0,,Focused,p2,,,,
Bayesian,stu9_bcf_p2,0.4,0.0,0.0,,1.0,0,0.0,,Focused,p2,,,,
Bayesian,stu9_bcf_p2,0.5,0.0,0.0,,1.0,0,0.0,,Focused,p2,,,,
Bayesian,stu9_bcf_p2,0.6,0.0,0.0,,1.0,0,0.0,,Focused,p2,,,,
Bayesian,stu9_bcf_p2,0.7,0.0,0.0,,1.0,0,0.0,,Focused,p2,,,,
Bayesian,stu9_bcf_p2,0.8,0.0,0.0,,1.0,0,0.0,,Focused,p2,,,,
Bayesian,stu9_bcf_p2,0.9,0.0,0.0,,1.0,0,0.0,,Focused,p2,,,,
Greedy,pro10_bdf_p2,0.05,0.0,0.0,,0.5526315789473685,0,0.0,,Focused,p2,,,,
Greedy,pro10_bdf_p2,0.1,0.0,0.0,,0.6944444444444444,0,0.0,,Focused,p2,,,,
Greedy,pro10_bdf_p2,0.2,0.0,0.0,,0.625,0,0.0,,Focused,p2,,,,
Greedy,pro10_bdf_p2,0.3,0.0,0.0,,0.4285714285714285,0,0.0,,Focused,p2,,,,
Greedy,pro10_bdf_p2,0.4,0.0,0.0,,0.6666666666666666,0,0.0,,Focused,p2,,,,
Greedy,pro10_bdf_p2,0.5,0.0,0.0,,0.85,0,0.0,,Focused,p2,,,,
Greedy,pro10_bdf_p2,0.6,0.0,0.0,,0.6875,0,0.0,,Focused,p2,,,,
Greedy,pro10_bdf_p2,0.7,0.0,0.0,,0.3333333333333333,0,0.0,,Focused,p2,,,,
Greedy,pro10_bdf_p2,0.8,0.0,0.0,,0.375,0,0.0,,Focused,p2,,,,
Greedy,pro10_bdf_p2,0.9,0.0,0.0,,1.0,0,0.0,,Focused,p2,,,,
Greedy,pro11_bcf_p2,0.05,0.0,0.0,,0.3260869565217391,0,0.0,,Focused,p2,,,,
Greedy,pro11_bcf_p2,0.1,0.0,0.0,,0.5,0,0.0,,Focused,p2,,,,
Greedy,pro11_bcf_p2,0.2,0.0,0.0,,0.2051282051282051,0,0.0,,Focused,p2,,,,
Greedy,pro11_bcf_p2,0.3,0.0,0.0,,0.2941176470588235,0,0.0,,Focused,p2,,,,
Greedy,pro11_bcf_p2,0.4,0.0,0.0,,0.0344827586206896,0,0.0,,Focused,p2,,,,
Greedy,pro11_bcf_p2,0.5,0.0,0.0,,0.4166666666666667,0,0.0,,Focused,p2,,,,
Greedy,pro11_bcf_p2,0.6,0.0,0.0,,0.4,0,0.0,,Focused,p2,,,,
Greedy,pro11_bcf_p2,0.7,0.0,0.0,,0.0666666666666666,0,0.0,,Focused,p2,,,,
Greedy,pro11_bcf_p2,0.8,0.0,0.0,,0.1,0,0.0,,Focused,p2,,,,
Greedy,pro11_bcf_p2,0.9,0.0,0.0,,0.8,0,0.0,,Focused,p2,,,,
Greedy,pro12_bdf_p2,0.05,0.0,0.0,,0.3936170212765957,0,0.0,,Focused,p2,,,,
Greedy,pro12_bdf_p2,0.1,0.0,0.0,,0.4831460674157303,0,0.0,,Focused,p2,,,,
Greedy,pro12_bdf_p2,0.2,0.0,0.0,,0.5443037974683544,0,0.0,,Focused,p2,,,,
Greedy,pro12_bdf_p2,0.3,0.0,0.0,,0.6086956521739131,0,0.0,,Focused,p2,,,,
Greedy,pro12_bdf_p2,0.4,0.0,0.0,,0.5932203389830508,0,0.0,,Focused,p2,,,,
Greedy,pro12_bdf_p2,0.5,0.0,0.0,,0.6326530612244898,0,0.0,,Focused,p2,,,,
Greedy,pro12_bdf_p2,0.6,0.0,0.0,,0.7,0,0.0,,Focused,p2,,,,
Greedy,pro12_bdf_p2,0.7,0.0,0.0,,0.6666666666666666,0,0.0,,Focused,p2,,,,
Greedy,pro12_bdf_p2,0.8,0.0,0.0,,0.75,0,0.0,,Focused,p2,,,,
Greedy,pro12_bdf_p2,0.9,0.0,0.0,,0.8,0,0.0,,Focused,p2,,,,
Greedy,pro14_bdf_p2,0.05,0.0,0.0,,0.3409090909090909,0,0.0,,Focused,p2,,,,
Greedy,pro14_bdf_p2,0.1,0.0,0.0,,0.2857142857142857,0,0.0,,Focused,p2,,,,
Greedy,pro14_bdf_p2,0.2,0.0,0.0,,0.2162162162162162,0,0.0,,Focused,p2,,,,
Greedy,pro14_bdf_p2,0.3,0.0,0.0,,0.2121212121212121,0,0.0,,Focused,p2,,,,
Greedy,pro14_bdf_p2,0.4,0.0,0.0,,0.2857142857142857,0,0.0,,Focused,p2,,,,
Greedy,pro14_bdf_p2,0.5,0.0,0.0,,0.3043478260869565,0,0.0,,Focused,p2,,,,
Greedy,pro14_bdf_p2,0.6,0.0,0.0,,0.1578947368421052,0,0.0,,Focused,p2,,,,
Greedy,pro14_bdf_p2,0.7,0.0,0.0,,0.2142857142857142,0,0.0,,Focused,p2,,,,
Greedy,pro14_bdf_p2,0.8,0.0,0.0,,0.1,0,0.0,,Focused,p2,,,,
Greedy,pro14_bdf_p2,0.9,0.0,0.0,,0.2,0,0.0,,Focused,p2,,,,
