User,Accuracy,Threshold,LearningRate,Discount,Algorithm
pro2_bce_p4,0.6111111111111112,0.5,0,0,HMM
pro2_bce_p4,0.5581395348837209,0.6,0,0,HMM
pro2_bce_p4,0.6307692307692307,0.7,0,0,HMM
pro2_bce_p4,0.6744186046511628,0.8,0,0,HMM
pro2_bce_p4,0.6818181818181818,0.9,0,0,HMM
pro30_bde_p4,0.37551020408163266,0.1,0,0,HMM
pro30_bde_p4,0.3577981651376147,0.2,0,0,HMM
pro30_bde_p4,0.3612565445026178,0.3,0,0,HMM
pro30_bde_p4,0.34146341463414637,0.4,0,0,HMM
pro30_bde_p4,0.3602941176470588,0.5,0,0,HMM
pro30_bde_p4,0.3944954128440367,0.6,0,0,HMM
pro30_bde_p4,0.36585365853658536,0.7,0,0,HMM
pro30_bde_p4,0.38181818181818183,0.8,0,0,HMM
pro30_bde_p4,0.39285714285714285,0.9,0,0,HMM
pro32_bdf_p4,0.4212328767123288,0.1,0,0,HMM
pro32_bdf_p4,0.4076923076923077,0.2,0,0,HMM
pro32_bdf_p4,0.3920704845814978,0.3,0,0,HMM
pro32_bdf_p4,0.38461538461538464,0.4,0,0,HMM
pro32_bdf_p4,0.41358024691358025,0.5,0,0,HMM
pro32_bdf_p4,0.4153846153846154,0.6,0,0,HMM
pro32_bdf_p4,0.40816326530612246,0.7,0,0,HMM
pro32_bdf_p4,0.4153846153846154,0.8,0,0,HMM
pro32_bdf_p4,0.3333333333333333,0.9,0,0,HMM
pro4_bce_p4,0.7764705882352941,0.1,0,0,HMM
pro4_bce_p4,0.8026315789473685,0.2,0,0,HMM
pro4_bce_p4,0.7878787878787878,0.3,0,0,HMM
pro4_bce_p4,0.7543859649122807,0.4,0,0,HMM
pro4_bce_p4,0.7021276595744681,0.5,0,0,HMM
pro4_bce_p4,0.7105263157894737,0.6,0,0,HMM
pro4_bce_p4,0.7241379310344828,0.7,0,0,HMM
pro4_bce_p4,0.7368421052631579,0.8,0,0,HMM
pro4_bce_p4,0.9,0.9,0,0,HMM
pro6_bde_p4,0.6258064516129033,0.1,0,0,HMM
pro6_bde_p4,0.6231884057971014,0.2,0,0,HMM
pro6_bde_p4,0.628099173553719,0.3,0,0,HMM
pro6_bde_p4,0.6730769230769231,0.4,0,0,HMM
pro6_bde_p4,0.6627906976744186,0.5,0,0,HMM
pro6_bde_p4,0.6811594202898551,0.6,0,0,HMM
pro6_bde_p4,0.6923076923076923,0.7,0,0,HMM
pro6_bde_p4,0.6857142857142857,0.8,0,0,HMM
pro6_bde_p4,0.7777777777777778,0.9,0,0,HMM
pro7_bde_p4,0.6825396825396826,0.1,0,0,HMM
pro7_bde_p4,0.6428571428571429,0.2,0,0,HMM
pro7_bde_p4,0.6122448979591837,0.3,0,0,HMM
pro7_bde_p4,0.6428571428571429,0.4,0,0,HMM
pro7_bde_p4,0.6571428571428571,0.5,0,0,HMM
pro7_bde_p4,0.6428571428571429,0.6,0,0,HMM
pro7_bde_p4,0.6190476190476191,0.7,0,0,HMM
pro7_bde_p4,0.5714285714285714,0.8,0,0,HMM
pro7_bde_p4,0.8571428571428571,0.9,0,0,HMM
stu12_bdf_p4,0.33687943262411346,0.1,0,0,HMM
stu12_bdf_p4,0.3346613545816733,0.2,0,0,HMM
stu12_bdf_p4,0.35,0.3,0,0,HMM
stu12_bdf_p4,0.3404255319148936,0.4,0,0,HMM
stu12_bdf_p4,0.3248407643312102,0.5,0,0,HMM
stu12_bdf_p4,0.30158730158730157,0.6,0,0,HMM
stu12_bdf_p4,0.3404255319148936,0.7,0,0,HMM
stu12_bdf_p4,0.31746031746031744,0.8,0,0,HMM
stu12_bdf_p4,0.28125,0.9,0,0,HMM
stu14_bcf_p4,0.549618320610687,0.1,0,0,HMM
stu14_bcf_p4,0.5517241379310345,0.2,0,0,HMM
stu14_bcf_p4,0.5392156862745098,0.3,0,0,HMM
stu14_bcf_p4,0.6091954022988506,0.4,0,0,HMM
stu14_bcf_p4,0.5616438356164384,0.5,0,0,HMM
stu14_bcf_p4,0.603448275862069,0.6,0,0,HMM
stu14_bcf_p4,0.5909090909090909,0.7,0,0,HMM
stu14_bcf_p4,0.6896551724137931,0.8,0,0,HMM
stu14_bcf_p4,0.7333333333333333,0.9,0,0,HMM
stu16_bcf_p4,0.7336244541484717,0.1,0,0,HMM
stu16_bcf_p4,0.7450980392156863,0.2,0,0,HMM
stu16_bcf_p4,0.7134831460674157,0.3,0,0,HMM
stu16_bcf_p4,0.6928104575163399,0.4,0,0,HMM
stu16_bcf_p4,0.7007874015748031,0.5,0,0,HMM
stu16_bcf_p4,0.7058823529411765,0.6,0,0,HMM
stu16_bcf_p4,0.8051948051948052,0.7,0,0,HMM
stu16_bcf_p4,0.803921568627451,0.8,0,0,HMM
stu16_bcf_p4,0.6923076923076923,0.9,0,0,HMM
stu18_bde_p4,0.592814371257485,0.1,0,0,HMM
stu18_bde_p4,0.5608108108108109,0.2,0,0,HMM
stu18_bde_p4,0.5538461538461539,0.3,0,0,HMM
stu18_bde_p4,0.5765765765765766,0.4,0,0,HMM
stu18_bde_p4,0.6021505376344086,0.5,0,0,HMM
stu18_bde_p4,0.6486486486486487,0.6,0,0,HMM
stu18_bde_p4,0.75,0.7,0,0,HMM
stu18_bde_p4,0.7567567567567568,0.8,0,0,HMM
stu18_bde_p4,0.8421052631578947,0.9,0,0,HMM
stu19_bde_p4,0.5486111111111112,0.1,0,0,HMM
stu19_bde_p4,0.5703125,0.2,0,0,HMM
stu19_bde_p4,0.6071428571428571,0.3,0,0,HMM
stu19_bde_p4,0.6041666666666666,0.4,0,0,HMM
stu19_bde_p4,0.575,0.5,0,0,HMM
stu19_bde_p4,0.515625,0.6,0,0,HMM
stu19_bde_p4,0.5416666666666666,0.7,0,0,HMM
stu19_bde_p4,0.5,0.8,0,0,HMM
stu19_bde_p4,0.8125,0.9,0,0,HMM
stu1_bce_p4,0.5341614906832298,0.1,0,0,HMM
stu1_bce_p4,0.5314685314685315,0.2,0,0,HMM
stu1_bce_p4,0.488,0.3,0,0,HMM
stu1_bce_p4,0.48598130841121495,0.4,0,0,HMM
stu1_bce_p4,0.48314606741573035,0.5,0,0,HMM
stu1_bce_p4,0.4305555555555556,0.6,0,0,HMM
stu1_bce_p4,0.4444444444444444,0.7,0,0,HMM
stu1_bce_p4,0.4444444444444444,0.8,0,0,HMM
stu1_bce_p4,0.4444444444444444,0.9,0,0,HMM
stu20_bdf_p4,0.45454545454545453,0.1,0,0,HMM
stu20_bdf_p4,0.45,0.2,0,0,HMM
stu20_bdf_p4,0.35294117647058826,0.3,0,0,HMM
stu20_bdf_p4,0.3333333333333333,0.4,0,0,HMM
stu20_bdf_p4,0.4166666666666667,0.5,0,0,HMM
stu20_bdf_p4,0.4,0.6,0,0,HMM
stu20_bdf_p4,0.375,0.7,0,0,HMM
stu20_bdf_p4,0.4,0.8,0,0,HMM
stu20_bdf_p4,0.3333333333333333,0.9,0,0,HMM
stu22_bde_p4,0.5089285714285714,0.1,0,0,HMM
stu22_bde_p4,0.53,0.2,0,0,HMM
stu22_bde_p4,0.5862068965517241,0.3,0,0,HMM
stu22_bde_p4,0.6133333333333333,0.4,0,0,HMM
stu22_bde_p4,0.6612903225806451,0.5,0,0,HMM
stu22_bde_p4,0.7,0.6,0,0,HMM
stu22_bde_p4,0.631578947368421,0.7,0,0,HMM
stu22_bde_p4,0.44,0.8,0,0,HMM
stu22_bde_p4,0.38461538461538464,0.9,0,0,HMM
stu23_bdf_p4,0.3851851851851852,0.1,0,0,HMM
stu23_bdf_p4,0.36666666666666664,0.2,0,0,HMM
stu23_bdf_p4,0.3523809523809524,0.3,0,0,HMM
stu23_bdf_p4,0.3333333333333333,0.4,0,0,HMM
stu23_bdf_p4,0.28,0.5,0,0,HMM
stu23_bdf_p4,0.25,0.6,0,0,HMM
stu23_bdf_p4,0.2,0.7,0,0,HMM
stu23_bdf_p4,0.23333333333333334,0.8,0,0,HMM
stu23_bdf_p4,0.06666666666666667,0.9,0,0,HMM
stu27_bdf_p4,0.32407407407407407,0.1,0,0,HMM
stu27_bdf_p4,0.328125,0.2,0,0,HMM
stu27_bdf_p4,0.3273809523809524,0.3,0,0,HMM
stu27_bdf_p4,0.3194444444444444,0.4,0,0,HMM
stu27_bdf_p4,0.3416666666666667,0.5,0,0,HMM
stu27_bdf_p4,0.2604166666666667,0.6,0,0,HMM
stu27_bdf_p4,0.2638888888888889,0.7,0,0,HMM
stu27_bdf_p4,0.25,0.8,0,0,HMM
stu27_bdf_p4,0.08333333333333333,0.9,0,0,HMM
stu28_bde_p4,0.3444976076555024,0.1,0,0,HMM
stu28_bde_p4,0.3709677419354839,0.2,0,0,HMM
stu28_bde_p4,0.3619631901840491,0.3,0,0,HMM
stu28_bde_p4,0.4,0.4,0,0,HMM
stu28_bde_p4,0.46551724137931033,0.5,0,0,HMM
stu28_bde_p4,0.44086021505376344,0.6,0,0,HMM
stu28_bde_p4,0.45714285714285713,0.7,0,0,HMM
stu28_bde_p4,0.48936170212765956,0.8,0,0,HMM
stu28_bde_p4,0.6666666666666666,0.9,0,0,HMM
stu2_bce_p4,0.6832844574780058,0.1,0,0,HMM
stu2_bce_p4,0.6732673267326733,0.2,0,0,HMM
stu2_bce_p4,0.7018867924528301,0.3,0,0,HMM
stu2_bce_p4,0.7136563876651982,0.4,0,0,HMM
stu2_bce_p4,0.671957671957672,0.5,0,0,HMM
stu2_bce_p4,0.631578947368421,0.6,0,0,HMM
stu2_bce_p4,0.7105263157894737,0.7,0,0,HMM
stu2_bce_p4,0.7763157894736842,0.8,0,0,HMM
stu2_bce_p4,0.631578947368421,0.9,0,0,HMM
stu32_bce_p4,0.6551724137931034,0.1,0,0,HMM
stu32_bce_p4,0.6838709677419355,0.2,0,0,HMM
stu32_bce_p4,0.6544117647058824,0.3,0,0,HMM
stu32_bce_p4,0.646551724137931,0.4,0,0,HMM
stu32_bce_p4,0.6804123711340206,0.5,0,0,HMM
stu32_bce_p4,0.7435897435897436,0.6,0,0,HMM
stu32_bce_p4,0.7068965517241379,0.7,0,0,HMM
stu32_bce_p4,0.7692307692307693,0.8,0,0,HMM
stu32_bce_p4,0.85,0.9,0,0,HMM
stu33_bce_p4,0.5609756097560976,0.1,0,0,HMM
stu33_bce_p4,0.541095890410959,0.2,0,0,HMM
stu33_bce_p4,0.53125,0.3,0,0,HMM
stu33_bce_p4,0.4909090909090909,0.4,0,0,HMM
stu33_bce_p4,0.45054945054945056,0.5,0,0,HMM
stu33_bce_p4,0.4794520547945205,0.6,0,0,HMM
stu33_bce_p4,0.45454545454545453,0.7,0,0,HMM
stu33_bce_p4,0.4864864864864865,0.8,0,0,HMM
stu33_bce_p4,0.5789473684210527,0.9,0,0,HMM
stu34_bcf_p4,0.6388888888888888,0.1,0,0,HMM
stu34_bcf_p4,0.640625,0.2,0,0,HMM
stu34_bcf_p4,0.6964285714285714,0.3,0,0,HMM
stu34_bcf_p4,0.7291666666666666,0.4,0,0,HMM
stu34_bcf_p4,0.775,0.5,0,0,HMM
stu34_bcf_p4,0.75,0.6,0,0,HMM
stu34_bcf_p4,0.7916666666666666,0.7,0,0,HMM
stu34_bcf_p4,0.9375,0.8,0,0,HMM
stu34_bcf_p4,0.875,0.9,0,0,HMM
stu35_bde_p4,0.550561797752809,0.1,0,0,HMM
stu35_bde_p4,0.5189873417721519,0.2,0,0,HMM
stu35_bde_p4,0.5217391304347826,0.3,0,0,HMM
stu35_bde_p4,0.5254237288135594,0.4,0,0,HMM
stu35_bde_p4,0.5102040816326531,0.5,0,0,HMM
stu35_bde_p4,0.5,0.6,0,0,HMM
stu35_bde_p4,0.5,0.7,0,0,HMM
stu35_bde_p4,0.65,0.8,0,0,HMM
stu35_bde_p4,0.7,0.9,0,0,HMM
stu40_bdf_p4,0.5365853658536586,0.1,0,0,HMM
stu40_bdf_p4,0.5068493150684932,0.2,0,0,HMM
stu40_bdf_p4,0.484375,0.3,0,0,HMM
stu40_bdf_p4,0.43636363636363634,0.4,0,0,HMM
stu40_bdf_p4,0.45652173913043476,0.5,0,0,HMM
stu40_bdf_p4,0.4594594594594595,0.6,0,0,HMM
stu40_bdf_p4,0.42857142857142855,0.7,0,0,HMM
stu40_bdf_p4,0.47368421052631576,0.8,0,0,HMM
stu40_bdf_p4,0.6,0.9,0,0,HMM
stu5_bcf_p4,0.546875,0.1,0,0,HMM
stu5_bcf_p4,0.5614035087719298,0.2,0,0,HMM
stu5_bcf_p4,0.54,0.3,0,0,HMM
stu5_bcf_p4,0.5116279069767442,0.4,0,0,HMM
stu5_bcf_p4,0.4722222222222222,0.5,0,0,HMM
stu5_bcf_p4,0.4482758620689655,0.6,0,0,HMM
stu5_bcf_p4,0.5,0.7,0,0,HMM
stu5_bcf_p4,0.5333333333333333,0.8,0,0,HMM
stu5_bcf_p4,0.875,0.9,0,0,HMM
stu8_bce_p4,0.6951219512195121,0.1,0,0,HMM
stu8_bce_p4,0.7123287671232876,0.2,0,0,HMM
stu8_bce_p4,0.703125,0.3,0,0,HMM
stu8_bce_p4,0.7090909090909091,0.4,0,0,HMM
stu8_bce_p4,0.6956521739130435,0.5,0,0,HMM
stu8_bce_p4,0.7027027027027027,0.6,0,0,HMM
stu8_bce_p4,0.6428571428571429,0.7,0,0,HMM
stu8_bce_p4,0.5263157894736842,0.8,0,0,HMM
stu8_bce_p4,0.6,0.9,0,0,HMM
stu9_bcf_p4,0.5725190839694656,0.1,0,0,HMM
stu9_bcf_p4,0.5862068965517241,0.2,0,0,HMM
stu9_bcf_p4,0.5882352941176471,0.3,0,0,HMM
stu9_bcf_p4,0.632183908045977,0.4,0,0,HMM
stu9_bcf_p4,0.6986301369863014,0.5,0,0,HMM
stu9_bcf_p4,0.6724137931034483,0.6,0,0,HMM
stu9_bcf_p4,0.6136363636363636,0.7,0,0,HMM
stu9_bcf_p4,0.6896551724137931,0.8,0,0,HMM
stu9_bcf_p4,0.8666666666666667,0.9,0,0,HMM
