data/zheng/processed_interactions_p4/pro21_ade_p4_logs.csv,0.5533980582524272,defaultdict(None, {'same': (174, 0.9482758620689655), 'modify-1': (79, 0.0379746835443038), 'modify-2': (54, 0.05555555555555555), 'modify-3': (2, 0.0)})
data/zheng/processed_interactions_p4/pro20_ade_p4_logs.csv,0.5772357723577236,defaultdict(None, {'same': (149, 0.9328859060402684), 'modify-1': (94, 0.031914893617021274), 'modify-2': (3, 0.0)})
data/zheng/processed_interactions_p4/pro15_ade_p4_logs.csv,0.45614035087719296,defaultdict(None, {'modify-1': (63, 0.15873015873015872), 'same': (49, 0.8571428571428571), 'modify-2': (2, 0.0)})
data/zheng/processed_interactions_p4/pro17_ace_p4_logs.csv,0.5677655677655677,defaultdict(None, {'same': (152, 0.9802631578947368), 'modify-1': (71, 0.07042253521126761), 'modify-2': (47, 0.02127659574468085), 'modify-3': (3, 0.0)})
data/zheng/processed_interactions_p4/pro25_acf_p4_logs.csv,0.6013513513513513,defaultdict(None, {'same': (81, 0.9506172839506173), 'modify-1': (19, 0.05263157894736842), 'modify-2': (46, 0.2391304347826087), 'modify-3': (2, 0.0)})
data/zheng/processed_interactions_p4/pro23_acf_p4_logs.csv,0.6363636363636364,defaultdict(None, {'same': (67, 0.9402985074626866), 'modify-1': (25, 0.28), 'modify-2': (16, 0.0), 'modify-3': (2, 0.0)})
data/zheng/processed_interactions_p4/pro13_ace_p4_logs.csv,0.6371681415929203,defaultdict(None, {'modify-1': (37, 0.13513513513513514), 'same': (68, 0.9705882352941176), 'modify-2': (8, 0.125)})
data/zheng/processed_interactions_p4/pro22_ade_p4_logs.csv,0.6764705882352942,defaultdict(None, {'same': (94, 0.925531914893617), 'modify-1': (30, 0.16666666666666666), 'modify-2': (12, 0.0)})
data/zheng/processed_interactions_p4/pro24_adf_p4_logs.csv,0.6272727272727273,defaultdict(None, {'same': (66, 0.9848484848484849), 'modify-1': (26, 0.15384615384615385), 'modify-2': (15, 0.0), 'modify-3': (3, 0.0)})
data/zheng/processed_interactions_p4/pro18_adf_p4_logs.csv,0.47368421052631576,defaultdict(None, {'modify-1': (47, 0.3191489361702128), 'same': (29, 0.7241379310344828)})
data/zheng/processed_interactions_p4/pro29_ace_p4_logs.csv,0.6234567901234568,defaultdict(None, {'same': (101, 0.9108910891089109), 'modify-1': (50, 0.18), 'modify-2': (11, 0.0)})
data/zheng/processed_interactions_p4/pro9_acf_p4_logs.csv,0.5190839694656488,defaultdict(None, {'same': (68, 0.9264705882352942), 'modify-1': (43, 0.09302325581395349), 'modify-2': (17, 0.058823529411764705), 'modify-3': (3, 0.0)})
data/zheng/processed_interactions_p4/pro3_ace_p4_logs.csv,0.5894039735099338,defaultdict(None, {'modify-1': (54, 0.07407407407407407), 'same': (90, 0.9444444444444444), 'modify-2': (7, 0.0)})
data/zheng/processed_interactions_p4/pro5_adf_p4_logs.csv,0.5847457627118644,defaultdict(None, {'modify-1': (15, 0.0), 'same': (63, 0.9523809523809523), 'modify-3': (1, 0.0), 'modify-2': (39, 0.23076923076923078)})
data/zheng/processed_interactions_p4/pro31_adf_p4_logs.csv,0.47058823529411764,defaultdict(None, {'same': (67, 0.8805970149253731), 'modify-1': (24, 0.125), 'modify-2': (58, 0.1724137931034483), 'modify-3': (4, 0.0)})
data/zheng/processed_interactions_p4/stu11_adf_p4_logs.csv,0.6157894736842106,defaultdict(None, {'modify-1': (35, 0.14285714285714285), 'same': (109, 0.9541284403669725), 'modify-2': (41, 0.17073170731707318), 'modify-3': (5, 0.2)})
