User,Accuracy,Threshold,LearningRate,Discount,Algorithm,StateAccuracy
pro13_ace_p4,0.3055555555555556,0.05,0,0,Momentum,"[0, 0, 0]"
pro13_ace_p4,0.27450980392156865,0.1,0,0,Momentum,"[0, 0, 0]"
pro13_ace_p4,0.25274725274725274,0.2,0,0,Momentum,"[0, 0, 0]"
pro13_ace_p4,0.2125,0.3,0,0,Momentum,"[0, 0, 0]"
pro13_ace_p4,0.19117647058823528,0.4,0,0,Momentum,"[0, 0, 0]"
pro13_ace_p4,0.3333333333333333,0.5,0,0,Momentum,"[0, 0, 0]"
pro13_ace_p4,0.34782608695652173,0.6,0,0,Momentum,"[0, 0, 0]"
pro13_ace_p4,0.5,0.7,0,0,Momentum,"[0, 0, 0]"
pro13_ace_p4,0.5217391304347826,0.8,0,0,Momentum,"[0, 0, 0]"
pro13_ace_p4,0.9166666666666666,0.9,0,0,Momentum,"[0, 0, 0]"
pro15_ade_p4,0.2018348623853211,0.05,0,0,Momentum,"[0, 0, 0]"
pro15_ade_p4,0.2815533980582524,0.1,0,0,Momentum,"[0, 0, 0]"
pro15_ade_p4,0.391304347826087,0.2,0,0,Momentum,"[0, 0, 0]"
pro15_ade_p4,0.2875,0.3,0,0,Momentum,"[0, 0, 0]"
pro15_ade_p4,0.36231884057971014,0.4,0,0,Momentum,"[0, 0, 0]"
pro15_ade_p4,0.47368421052631576,0.5,0,0,Momentum,"[0, 0, 0]"
pro15_ade_p4,0.41304347826086957,0.6,0,0,Momentum,"[0, 0, 0]"
pro15_ade_p4,0.34285714285714286,0.7,0,0,Momentum,"[0, 0, 0]"
pro15_ade_p4,0.21739130434782608,0.8,0,0,Momentum,"[0, 0, 0]"
pro15_ade_p4,0.6666666666666666,0.9,0,0,Momentum,"[0, 0, 0]"
pro17_ace_p4,0.21153846153846154,0.05,0,0,Momentum,"[0, 0, 0]"
pro17_ace_p4,0.17073170731707318,0.1,0,0,Momentum,"[0, 0, 0]"
pro17_ace_p4,0.4337899543378995,0.2,0,0,Momentum,"[0, 0, 0]"
pro17_ace_p4,0.2604166666666667,0.3,0,0,Momentum,"[0, 0, 0]"
pro17_ace_p4,0.2073170731707317,0.4,0,0,Momentum,"[0, 0, 0]"
pro17_ace_p4,0.22627737226277372,0.5,0,0,Momentum,"[0, 0, 0]"
pro17_ace_p4,0.2545454545454545,0.6,0,0,Momentum,"[0, 0, 0]"
pro17_ace_p4,0.3048780487804878,0.7,0,0,Momentum,"[0, 0, 0]"
pro17_ace_p4,0.23636363636363636,0.8,0,0,Momentum,"[0, 0, 0]"
pro17_ace_p4,0.17857142857142858,0.9,0,0,Momentum,"[0, 0, 0]"
pro18_adf_p4,0.3698630136986301,0.05,0,0,Momentum,"[0, 0, 0]"
pro18_adf_p4,0.15942028985507245,0.1,0,0,Momentum,"[0, 0, 0]"
pro18_adf_p4,0.29508196721311475,0.2,0,0,Momentum,"[0, 0, 0]"
pro18_adf_p4,0.5,0.3,0,0,Momentum,"[0, 0, 0]"
pro18_adf_p4,0.6086956521739131,0.4,0,0,Momentum,"[0, 0, 0]"
pro18_adf_p4,0.5263157894736842,0.5,0,0,Momentum,"[0, 0, 0]"
pro18_adf_p4,0.6129032258064516,0.6,0,0,Momentum,"[0, 0, 0]"
pro18_adf_p4,0.6956521739130435,0.7,0,0,Momentum,"[0, 0, 0]"
pro18_adf_p4,0.75,0.8,0,0,Momentum,"[0, 0, 0]"
pro18_adf_p4,0.625,0.9,0,0,Momentum,"[0, 0, 0]"
pro20_ade_p4,0.2606837606837607,0.05,0,0,Momentum,"[0, 0, 0]"
pro20_ade_p4,0.19369369369369369,0.1,0,0,Momentum,"[0, 0, 0]"
pro20_ade_p4,0.2893401015228426,0.2,0,0,Momentum,"[0, 0, 0]"
pro20_ade_p4,0.19653179190751446,0.3,0,0,Momentum,"[0, 0, 0]"
pro20_ade_p4,0.3310810810810811,0.4,0,0,Momentum,"[0, 0, 0]"
