Action,State,TimeStamp,StateActionProbab,IdleTime,Reward,Subtask_Screenshot_Time,Subtask_Idle_Time,ZoomLevel,NDSI,Subtask_Zoom,Angle
zoom,Navigation,2016-06-08 18:56:05.809,0.8636363636363636,0.159,0,1,1,0,0.676744,2,0.0
pan,Foraging,2016-06-08 18:56:07.500,0.6666666666666666,1.691,0,1,1,0,0.676744,2,10.00356360663186
zoom,Navigation,2016-06-08 18:56:08.601,0.8695652173913043,1.101,0,1,1,1,0.626178375,2,0.0
pan,Navigation,2016-06-08 18:56:10.340,0.08333333333333333,1.739,0,1,1,1,0.643234,2,351.5879869345165
pan,Navigation,2016-06-08 18:56:11.744,0.12,1.404,0,1,1,1,0.643234,2,2.988658387879941
zoom,Navigation,2016-06-08 18:56:12.233,0.8076923076923077,0.489,0,1,1,2,0.651013625,2,0.0
zoom,Navigation,2016-06-08 18:56:12.385,0.8148148148148148,0.152,0,1,1,3,0.47314325,2,0.0
zoom,Navigation,2016-06-08 18:56:12.537,0.8214285714285714,0.152,0,1,1,4,0.287110625,2,0.0
pan,Sensemaking,2016-06-08 18:56:14.053,0.625,1.516,0,1,1,4,0.6332115,2,335.1813232853561
zoom,Navigation,2016-06-08 18:56:15.161,0.8275862068965517,1.108,0,1,1,3,0.47314325,2,0.0
zoom,Navigation,2016-06-08 18:56:15.305,0.8333333333333334,0.144,0,1,1,2,0.651013625,2,0.0
zoom,Navigation,2016-06-08 18:56:15.809,0.8387096774193549,0.504,0,1,1,1,0.6766325,2,0.0
zoom,Navigation,2016-06-08 18:56:16.313,0.84375,0.504,0,1,1,0,0.676744,2,0.0
pan,Foraging,2016-06-08 18:56:17.333,0.6923076923076923,1.02,0,1,1,0,0.676744,2,2.948736936799504
zoom,Navigation,2016-06-08 18:56:17.923,0.8484848484848485,0.59,0,1,1,1,0.6766325,2,0.0
pan,Navigation,2016-06-08 18:56:19.750,0.11764705882352941,1.827,0,1,1,1,0.6766325,2,0.9757605100550608
pan,Navigation,2016-06-08 18:56:20.356,0.14285714285714285,0.606,0,1,1,1,0.6766325,2,358.09199690459303
zoom,Navigation,2016-06-08 18:56:20.914,0.8055555555555556,0.558,0,1,1,2,0.651013625,2,0.0
zoom,Navigation,2016-06-08 18:56:21.065,0.8108108108108109,0.151,0,1,1,3,0.32348475,2,0.0
pan,Navigation,2016-06-08 18:56:22.308,0.15789473684210525,1.243,0,1,1,3,0.625912875,2,344.7971151453263
zoom,Navigation,2016-06-08 18:56:22.937,0.7948717948717948,0.629,0,1,1,4,0.287110625,2,0.0
zoom,Navigation,2016-06-08 18:56:23.465,0.8,0.528,0,1,1,5,0.584113375,2,0.0
pan,Sensemaking,2016-06-08 18:56:24.528,0.6666666666666666,1.063,0,1,1,5,0.6766795,2,341.5302444971078
pan,Sensemaking,2016-06-08 18:56:25.429,0.7,0.901,0,1,1,5,0.626001125,2,348.10310944487543
zoom,Sensemaking,2016-06-08 18:56:26.057,0.18181818181818182,0.628,0,1,1,4,0.4731455,2,0.0
pan,Sensemaking,2016-06-08 18:56:27.444,0.6666666666666666,1.387,0,1,1,4,0.629170625,2,353.7469772952145
zoom,Navigation,2016-06-08 18:56:28.161,0.8048780487804879,0.717,0,1,1,5,0.5751658749999999,2,0.0
zoom,Navigation,2016-06-08 18:56:28.785,0.8095238095238095,0.624,0,1,1,6,0.61132525,2,0.0
zoom,Navigation,2016-06-08 18:56:32.260,0.813953488372093,3.475,10,1,1,5,0.5751658749999999,2,0.0
pan,Navigation,2016-06-08 18:56:35.845,0.1590909090909091,3.585,10,1,1,5,0.62547325,2,359.90806057747045
zoom,Navigation,2016-06-08 18:56:39.754,0.8,3.909,10,2,1,4,0.645461125,2,0.0
zoom,Navigation,2016-06-08 18:56:40.393,0.8043478260869565,0.639,10,2,1,3,0.47314325,2,0.0
zoom,Navigation,2016-06-08 18:56:40.905,0.8085106382978723,0.512,10,2,1,2,0.66253525,2,0.0
zoom,Navigation,2016-06-08 18:56:41.490,0.8125,0.585,10,2,1,1,0.6766325,2,0.0
pan,Foraging,2016-06-08 18:56:43.216,0.7142857142857143,1.726,10,2,1,1,0.6178287499999999,2,7.4533963112183175
pan,Foraging,2016-06-08 18:56:44.167,0.7333333333333333,0.951,10,2,1,1,0.643234,2,4.985159508953916
pan,Foraging,2016-06-08 18:56:44.868,0.75,0.701,10,2,1,1,0.643234,2,357.8862872055802
zoom,Navigation,2016-06-08 18:56:45.537,0.8163265306122449,0.669,10,2,1,2,0.651013625,2,0.0
zoom,Navigation,2016-06-08 18:56:45.689,0.82,0.152,10,2,1,3,0.47692612500000003,2,0.0
pan,Navigation,2016-06-08 18:56:47.156,0.1568627450980392,1.467,10,2,1,3,0.551025,2,355.7924665329336
zoom,Navigation,2016-06-08 18:56:48.649,0.8076923076923077,1.493,10,2,1,4,0.572824,2,0.0
zoom,Navigation,2016-06-08 18:56:50.491,0.8113207547169812,1.842,0,2,1,5,0.593418875,2,0.0
zoom,Navigation,2016-06-08 18:56:51.826,0.8148148148148148,1.335,0,2,1,4,0.572824,2,0.0
zoom,Navigation,2016-06-08 18:56:51.969,0.8181818181818182,0.143,0,2,1,3,0.5782797500000001,2,0.0
zoom,Navigation,2016-06-08 18:56:52.121,0.8214285714285714,0.152,0,2,1,2,0.618309125,2,0.0
zoom,Navigation,2016-06-08 18:56:52.273,0.8245614035087719,0.152,0,2,1,1,0.626178375,2,0.0
zoom,Navigation,2016-06-08 18:56:53.041,0.8275862068965517,0.768,0,2,1,0,0.676744,2,0.0
pan,Foraging,2016-06-08 18:56:54.581,0.7647058823529411,1.54,0,2,1,0,0.676744,2,355.140971166987
pan,Foraging,2016-06-08 18:56:55.340,0.7777777777777778,0.759,0,2,1,0,0.676744,2,0.31893591648611475
zoom,Navigation,2016-06-08 18:56:55.969,0.8305084745762712,0.629,0,2,1,1,0.626178375,2,0.0
zoom,Navigation,2016-06-08 18:56:56.361,0.8333333333333334,0.392,0,2,1,2,0.618309125,2,0.0
pan,Navigation,2016-06-08 18:56:57.420,0.14754098360655737,1.059,0,2,1,2,0.63406,2,347.20256893331356
zoom,Navigation,2016-06-08 18:56:58.113,0.8225806451612904,0.693,0,2,1,3,0.636739375,2,0.0
zoom,Navigation,2016-06-08 18:57:00.561,0.8253968253968254,2.448,0,2,1,4,0.630823,2,0.0
zoom,Navigation,2016-06-08 18:57:01.788,0.828125,1.227,0,2,1,5,0.606931,2,0.0
pan,Sensemaking,2016-06-08 18:57:12.648,0.6923076923076923,10.86,10,2,1,5,0.641238625,2,1.1214621995693348
zoom,Navigation,2016-06-08 18:57:19.882,0.8307692307692308,7.234,10,3,1,4,0.630823,2,0.0
zoom,Navigation,2016-06-08 18:57:20.050,0.8333333333333334,0.168,10,3,1,3,0.636739375,2,0.0
zoom,Navigation,2016-06-08 18:57:21.481,0.835820895522388,1.431,10,3,1,2,0.618309125,2,0.0
zoom,Navigation,2016-06-08 18:57:22.113,0.8382352941176471,0.632,10,3,1,1,0.651583625,2,0.0
pan,Foraging,2016-06-08 18:57:27.445,0.7894736842105263,5.332,0,3,1,1,0.57259225,2,5.532614510472621
pan,Foraging,2016-06-08 18:57:28.311,0.8,0.866,0,3,1,1,0.5527610000000001,2,6.536313161766626
pan,Foraging,2016-06-08 18:57:29.076,0.8095238095238095,0.765,0,3,1,1,0.5527610000000001,2,350.0288662859092
zoom,Navigation,2016-06-08 18:57:34.401,0.8405797101449275,5.325,0,3,1,2,0.651013625,2,0.0
zoom,Navigation,2016-06-08 18:57:35.057,0.8428571428571429,0.656,0,3,1,3,0.650957125,2,0.0
pan,Sensemaking,2016-06-08 18:57:36.316,0.7142857142857143,1.259,0,3,1,3,0.6157079999999999,2,326.72535097875294
zoom,Navigation,2016-06-08 18:57:37.921,0.8450704225352113,1.605,0,3,1,2,0.618309125,2,0.0
zoom,Navigation,2016-06-08 18:57:38.473,0.8472222222222222,0.552,0,3,1,1,0.651583625,2,0.0
pan,Foraging,2016-06-08 18:57:39.788,0.8181818181818182,1.315,0,3,1,1,0.643234,2,9.818658916743198
zoom,Navigation,2016-06-08 18:57:41.233,0.8493150684931506,1.445,0,3,1,2,0.651013625,2,0.0
zoom,Navigation,2016-06-08 18:57:43.345,0.8513513513513513,2.112,0,3,1,3,0.650957125,2,0.0
pan,Navigation,2016-06-08 18:57:44.949,0.13333333333333333,1.604,0,3,1,3,0.63246025,2,340.61895048783015
pan,Navigation,2016-06-08 18:57:47.237,0.14473684210526316,2.288,0,3,1,3,0.661793,2,40.98659114158179
zoom,Navigation,2016-06-08 18:57:48.137,0.8311688311688312,0.9,0,3,1,4,0.6345691250000001,2,0.0
pan,Navigation,2016-06-08 18:57:50.149,0.15384615384615385,2.012,0,3,1,4,0.628522875,2,6.891073464025411
zoom,Navigation,2016-06-08 18:57:50.873,0.8227848101265823,0.724,0,3,1,5,0.641040375,2,0.0
pan,Sensemaking,2016-06-08 18:58:06.974,0.7333333333333333,16.101,0,3,1,5,0.597465625,2,325.93556545848713
zoom,Navigation,2016-06-08 18:58:07.916,0.825,0.942,0,3,1,4,0.6345691250000001,2,0.0
zoom,Navigation,2016-06-08 18:58:08.754,0.8271604938271605,0.838,0,3,1,3,0.650957125,2,0.0
zoom,Navigation,2016-06-08 18:58:09.233,0.8292682926829268,0.479,10,3,1,2,0.651013625,2,0.0
pan,Foraging,2016-06-08 18:58:11.173,0.8260869565217391,1.94,10,3,1,2,0.63406,2,344.54272391094804
zoom,Navigation,2016-06-08 18:58:11.786,0.8313253012048193,0.613,10,3,1,3,0.634453125,2,0.0
zoom,Navigation,2016-06-08 18:58:12.337,0.8333333333333334,0.551,10,3,1,4,0.62642325,2,0.0
pan,Sensemaking,2016-06-08 18:58:16.473,0.75,4.136,10,3,1,4,0.534301125,2,336.11428105349285
zoom,Sensemaking,2016-06-08 18:58:22.364,0.17647058823529413,5.891,10,4,1,3,0.634453125,2,0.0
zoom,Navigation,2016-06-08 18:58:23.386,0.8352941176470589,1.022,10,4,1,4,0.568923125,2,0.0
zoom,Navigation,2016-06-08 18:58:23.886,0.8372093023255814,0.5,10,4,1,5,0.481817875,2,0.0
pan,Sensemaking,2016-06-08 18:58:47.919,0.7222222222222222,24.033,10,4,1,5,0.2868195,2,352.24450307633623
zoom,Navigation,2016-06-08 18:58:53.459,0.8390804597701149,5.54,10,5,2,4,0.584699125,2,0.0
zoom,Navigation,2016-06-08 18:58:53.661,0.8409090909090909,0.202,10,5,2,3,0.634453125,2,0.0
zoom,Navigation,2016-06-08 18:58:54.066,0.8426966292134831,0.405,10,5,2,2,0.639999875,2,0.0
zoom,Navigation,2016-06-08 18:58:54.418,0.8444444444444444,0.352,10,5,2,1,0.651583625,2,0.0
zoom,Navigation,2016-06-08 18:58:54.870,0.8461538461538461,0.452,10,5,2,0,0.676744,2,0.0
pan,Foraging,2016-06-08 18:58:56.942,0.8333333333333334,2.072,10,5,2,0,0.676744,2,5.966458425779914
pan,Foraging,2016-06-08 18:58:58.854,0.84,1.912,10,5,2,0,0.676744,2,4.307804506691163
zoom,Navigation,2016-06-08 18:59:00.387,0.8478260869565217,1.533,0,5,2,1,0.651583625,2,0.0
zoom,Navigation,2016-06-08 18:59:01.409,0.8494623655913979,1.022,0,5,2,2,0.651013625,2,0.0
zoom,Navigation,2016-06-08 18:59:02.393,0.851063829787234,0.984,0,5,2,1,0.651583625,2,0.0
