UserIndex,Action,State,TimeStamp,HighLevelStateActionProbab,StateActionProbab,IdleTime,Reward,Subtask_Screenshot_Time,Subtask_Idle_Time,ZoomLevel,NDSI,Subtask_Zoom,Subtask_ROI,Latitude,Longitude,All_address,All_raw_address,Most_frequent_state,Most_frequent_region,Angle,high-level-action
11,pan,Sensemaking,2016-06-15 13:06:25.876,0.6666666666666666,0.625,4.872,0,1,1,3,0.635316,1,1,48.940799999999996,-68.9077,"['Northeast', 'Northeast', 'Northeast', 'Northeast', 'Northeast', 'Northeast', 'Northeast', 'Northeast']","[[48.5017, -71.4939], [49.3799, -66.3215], [48.5017, -71.4939], [49.3799, -66.3215], [48.5017, -71.4939], [49.3799, -66.3215], [48.5017, -71.4939], [49.3799, -66.3215]]",Québec,Northeast,1.012898157631687,same
12,pan,Sensemaking,2016-06-15 13:06:27.020,0.7142857142857143,0.6666666666666666,1.144,0,1,1,3,0.635316,1,1,48.940799999999996,-68.9077,"['Northeast', 'Northeast', 'Northeast', 'Northeast', 'Northeast', 'Northeast', 'Northeast', 'Northeast']","[[48.5017, -71.4939], [49.3799, -66.3215], [48.5017, -71.4939], [49.3799, -66.3215], [48.5017, -71.4939], [49.3799, -66.3215], [48.5017, -71.4939], [49.3799, -66.3215]]",Québec,Northeast,7.552469394667991,same
13,zoom,Navigation,2016-06-15 13:06:27.913,0.375,0.5,0.893,0,1,1,2,0.578702375,1,2,42.66595,-75.8294,"['South', 'Northeast', 'Northeast', 'Northeast', 'UpperMidwest', 'Northeast', 'Northeast', 'Northeast']","[[30.5342, -90.8979], [41.7187, -71.5601], [41.3786, -71.4974], [41.7272, -70.6166], [41.7904, -93.9831], [52.9994, -71.5039], [41.7966, -71.4782], [49.3825, -65.098]]",Rhode Island,Northeast,0.0,change
14,zoom,Navigation,2016-06-15 13:06:28.169,0.6666666666666666,0.5454545454545454,0.256,0,1,1,1,0.651583625,1,2,41.767250000000004,-87.9112125,"['None', 'NorthernRockiesPlains', 'South', 'Other', 'South', 'Other', 'South', 'Other']","[[30.5427, -132.053], [52.9945, -94.0237], [30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151]]",Texas,South,0.0,same
15,zoom,Navigation,2016-06-15 13:06:28.761,0.7,0.5833333333333334,0.592,0,1,1,0,0.676744,1,2,34.103049999999996,-98.6128,"['None', 'Other', 'None', 'Other', 'None', 'Other', 'None', 'Other']","[[15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726]]",None,None,0.0,same
16,pan,Foraging,2016-06-15 13:06:29.995,0.5,0.5,1.234,0,1,1,0,0.676744,1,2,34.103049999999996,-98.6128,"['None', 'Other', 'None', 'Other', 'None', 'Other', 'None', 'Other']","[[15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726]]",None,None,13.080722633610133,change
17,zoom,Navigation,2016-06-15 13:06:30.809,0.36363636363636365,0.6153846153846154,0.814,0,1,1,1,0.626178375,1,2,32.654175,-94.1993125,"['None', 'South', 'Other', 'None', 'None', 'NorthernRockiesPlains', 'South', 'Other']","[[18.1367, -107.299], [30.3858, -97.2569], [15.1746, -86.0958], [30.4655, -77.7951], [30.5427, -132.053], [52.9945, -94.0237], [30.5342, -93.9559], [52.9994, -65.1151]]",None,None,0.0,change
18,zoom,Navigation,2016-06-15 13:06:31.081,0.6666666666666666,0.6428571428571429,0.272,0,1,1,2,0.618309125,1,2,41.7611625,-93.7680375,"['None', 'UpperMidwest', 'South', 'Northeast', 'West', 'NorthernRockiesPlains', 'UpperMidwest', 'Northeast']","[[30.5427, -116.467], [41.7484, -95.2126], [30.5342, -90.8979], [41.7187, -71.5601], [41.761, -116.496], [52.9945, -94.0237], [41.7904, -93.9831], [52.9994, -71.5039]]",Iowa,UpperMidwest,0.0,same
19,pan,Sensemaking,2016-06-15 13:06:33.716,0.375,0.7,2.635,0,1,1,2,0.63406,1,2,47.3949,-82.7435,"['UpperMidwest', 'Northeast', 'UpperMidwest', 'Northeast', 'UpperMidwest', 'Northeast', 'UpperMidwest', 'Northeast']","[[41.7904, -93.9831], [52.9994, -71.5039], [41.7904, -93.9831], [52.9994, -71.5039], [41.7904, -93.9831], [52.9994, -71.5039], [41.7904, -93.9831], [52.9994, -71.5039]]",Iowa,UpperMidwest,340.2593705875893,change
20,pan,Sensemaking,2016-06-15 13:06:36.684,0.6666666666666666,0.7272727272727273,2.968,0,1,1,2,0.66188225,1,2,45.18025,-123.341125,"['None', 'West', 'None', 'Other', 'None', 'Other', 'None', 'Other']","[[35.4656, -124.134], [41.6637, -116.597], [41.7792, -132.156], [52.9917, -116.51], [41.7792, -132.156], [52.9917, -116.51], [41.7792, -132.156], [52.9917, -116.51]]",None,None,8.198987127802807,same
21,pan,Sensemaking,2016-06-15 13:06:37.506,0.7,0.75,0.822,0,1,1,2,0.6766825,1,2,47.385450000000006,-124.333,"['None', 'Other', 'None', 'Other', 'None', 'Other', 'None', 'Other']","[[41.7792, -132.156], [52.9917, -116.51], [41.7792, -132.156], [52.9917, -116.51], [41.7792, -132.156], [52.9917, -116.51], [41.7792, -132.156], [52.9917, -116.51]]",None,None,351.0668150039827,same
22,pan,Sensemaking,2016-06-15 13:06:38.574,0.7272727272727273,0.7692307692307693,1.068,0,1,1,2,0.6766825,1,2,47.385450000000006,-124.333,"['None', 'Other', 'None', 'Other', 'None', 'Other', 'None', 'Other']","[[41.7792, -132.156], [52.9917, -116.51], [41.7792, -132.156], [52.9917, -116.51], [41.7792, -132.156], [52.9917, -116.51], [41.7792, -132.156], [52.9917, -116.51]]",None,None,11.562083965811498,same
23,pan,Sensemaking,2016-06-15 13:06:40.381,0.75,0.7857142857142857,1.807,0,1,1,2,0.6766825,1,2,47.385450000000006,-124.333,"['None', 'Other', 'None', 'Other', 'None', 'Other', 'None', 'Other']","[[41.7792, -132.156], [52.9917, -116.51], [41.7792, -132.156], [52.9917, -116.51], [41.7792, -132.156], [52.9917, -116.51], [41.7792, -132.156], [52.9917, -116.51]]",None,None,358.1085734071592,same
24,zoom,Navigation,2016-06-15 13:06:41.153,0.38461538461538464,0.6666666666666666,0.772,0,1,1,1,0.6766325,1,3,41.7686,-113.03835000000001,"['None', 'NorthernRockiesPlains', 'None', 'NorthernRockiesPlains', 'None', 'NorthernRockiesPlains', 'None', 'NorthernRockiesPlains']","[[30.5427, -132.053], [52.9945, -94.0237], [30.5427, -132.053], [52.9945, -94.0237], [30.5427, -132.053], [52.9945, -94.0237], [30.5427, -132.053], [52.9945, -94.0237]]",None,None,0.0,change
25,zoom,Navigation,2016-06-15 13:06:41.369,0.6428571428571429,0.6875,0.216,0,1,1,0,0.676744,1,3,34.103049999999996,-98.6128,"['None', 'Other', 'None', 'Other', 'None', 'Other', 'None', 'Other']","[[15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726]]",None,None,0.0,same
26,pan,Foraging,2016-06-15 13:06:44.295,0.5714285714285714,0.5555555555555556,2.926,0,1,1,0,0.676744,1,3,34.103049999999996,-98.6128,"['None', 'Other', 'None', 'Other', 'None', 'Other', 'None', 'Other']","[[15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726]]",None,None,6.797696609143317,change
27,pan,Foraging,2016-06-15 13:06:44.980,0.5,0.6,0.685,0,1,1,0,0.676744,1,3,34.103049999999996,-98.6128,"['None', 'Other', 'None', 'Other', 'None', 'Other', 'None', 'Other']","[[15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726]]",None,None,1.2260418913747304,same
28,zoom,Navigation,2016-06-15 13:06:46.273,0.4,0.7058823529411765,1.293,0,1,1,1,0.626178375,1,3,32.654175,-94.1993125,"['None', 'South', 'Other', 'None', 'None', 'NorthernRockiesPlains', 'South', 'Other']","[[18.1367, -107.299], [30.3858, -97.2569], [15.1746, -86.0958], [30.4655, -77.7951], [30.5427, -132.053], [52.9945, -94.0237], [30.5342, -93.9559], [52.9994, -65.1151]]",None,None,0.0,change
29,zoom,Navigation,2016-06-15 13:06:46.505,0.625,0.7222222222222222,0.232,0,1,1,2,0.5911005,1,3,31.098675,-92.82305,"['None', 'South', 'None', 'None', 'None', 'UpperMidwest', 'South', 'Northeast']","[[19.3337, -107.299], [30.4742, -97.2569], [23.9454, -86.0958], [30.4921, -77.7951], [30.5427, -116.467], [41.7484, -95.2126], [30.5342, -90.8979], [41.7187, -71.5601]]",None,None,0.0,same
30,pan,Sensemaking,2016-06-15 13:06:48.020,0.3076923076923077,0.8,1.515,0,1,1,2,0.5292859999999999,1,3,36.12645,-81.22900000000001,"['South', 'Northeast', 'South', 'Northeast', 'South', 'Northeast', 'South', 'Northeast']","[[30.5342, -90.8979], [41.7187, -71.5601], [30.5342, -90.8979], [41.7187, -71.5601], [30.5342, -90.8979], [41.7187, -71.5601], [30.5342, -90.8979], [41.7187, -71.5601]]",Louisiana,South,349.1613733331398,change
31,zoom,Navigation,2016-06-15 13:06:48.804,0.4117647058823529,0.7368421052631579,0.784,0,1,1,1,0.626178375,1,4,32.654175,-94.1993125,"['None', 'South', 'Other', 'None', 'None', 'NorthernRockiesPlains', 'South', 'Other']","[[18.1367, -107.299], [30.3858, -97.2569], [15.1746, -86.0958], [30.4655, -77.7951], [30.5427, -132.053], [52.9945, -94.0237], [30.5342, -93.9559], [52.9994, -65.1151]]",None,None,0.0,change
32,zoom,Navigation,2016-06-15 13:06:49.009,0.6111111111111112,0.75,0.205,0,1,1,0,0.676744,1,4,34.103049999999996,-98.6128,"['None', 'Other', 'None', 'Other', 'None', 'Other', 'None', 'Other']","[[15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726]]",None,None,0.0,same
33,pan,Foraging,2016-06-15 13:06:50.208,0.5555555555555556,0.6363636363636364,1.199,0,1,1,0,0.676744,1,4,34.103049999999996,-98.6128,"['None', 'Other', 'None', 'Other', 'None', 'Other', 'None', 'Other']","[[15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726]]",None,None,358.6881552481688,change
34,pan,Foraging,2016-06-15 13:06:50.824,0.5,0.6666666666666666,0.616,0,1,1,0,0.676744,1,4,34.103049999999996,-98.6128,"['None', 'Other', 'None', 'Other', 'None', 'Other', 'None', 'Other']","[[15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726]]",None,None,359.73351701749857,same
35,zoom,Navigation,2016-06-15 13:06:51.620,0.42105263157894735,0.7619047619047619,0.796,0,1,1,1,0.626178375,1,4,32.654175,-94.1993125,"['None', 'South', 'Other', 'None', 'None', 'NorthernRockiesPlains', 'South', 'Other']","[[18.1367, -107.299], [30.3858, -97.2569], [15.1746, -86.0958], [30.4655, -77.7951], [30.5427, -132.053], [52.9945, -94.0237], [30.5342, -93.9559], [52.9994, -65.1151]]",None,None,0.0,change
36,zoom,Navigation,2016-06-15 13:06:51.803,0.6,0.7727272727272727,0.183,0,1,1,2,0.651013625,1,4,42.36835000000001,-113.94953749999999,"['None', 'West', 'None', 'UpperMidwest', 'None', 'Other', 'West', 'NorthernRockiesPlains']","[[35.4656, -124.134], [41.6637, -116.597], [30.5427, -116.467], [41.7484, -95.2126], [41.7792, -132.156], [52.9917, -116.51], [41.761, -116.496], [52.9945, -94.0237]]",None,None,0.0,same
37,zoom,Navigation,2016-06-15 13:06:52.034,0.6190476190476191,0.782608695652174,0.231,0,1,1,3,0.650957125,1,4,41.8029375,-111.7233375,"['None', 'SouthWest', 'South', 'NorthernRockiesPlains', 'None', 'NorthernRockiesPlains', 'SouthWest', 'NorthernRockiesPlains']","[[35.4466, -124.124], [41.7065, -112.025], [35.0085, -111.96], [41.7484, -98.5357], [41.7759, -124.65], [48.4972, -112.005], [41.7504, -111.985], [48.49, -98.502]]",None,NorthernRockiesPlains,0.0,same
38,pan,Foraging,2016-06-15 13:06:52.990,0.5454545454545454,0.6923076923076923,0.956,0,1,1,3,0.6578185,1,4,45.1202,-105.2435,"['SouthWest', 'NorthernRockiesPlains', 'SouthWest', 'NorthernRockiesPlains', 'SouthWest', 'NorthernRockiesPlains', 'SouthWest', 'NorthernRockiesPlains']","[[41.7504, -111.985], [48.49, -98.502], [41.7504, -111.985], [48.49, -98.502], [41.7504, -111.985], [48.49, -98.502], [41.7504, -111.985], [48.49, -98.502]]",Utah,SouthWest,352.58961775985057,change
39,pan,Foraging,2016-06-15 13:06:54.125,0.5,0.7142857142857143,1.135,0,1,1,3,0.464951,1,4,38.1450625,-91.583625,"['None', 'None', 'NorthWest', 'None', 'Other', 'None', 'Other']","[[49.1719, -132.156], [52.9938, -125.507], [48.5013, -125.495], [52.9961, -112.008], [48.5013, -125.495], [52.9961, -112.008]]",None,None,348.0223232561967,same
40,pan,Foraging,2016-06-15 13:06:55.476,0.5384615384615384,0.7333333333333333,1.351,0,1,1,3,0.6438475,1,4,50.7487,-118.7515,"['None', 'Other', 'None', 'Other', 'None', 'Other', 'None', 'Other']","[[48.5013, -125.495], [52.9961, -112.008], [48.5013, -125.495], [52.9961, -112.008], [48.5013, -125.495], [52.9961, -112.008], [48.5013, -125.495], [52.9961, -112.008]]",None,None,343.10807036889696,same
41,zoom,Navigation,2016-06-15 13:07:13.428,0.4090909090909091,0.7916666666666666,17.952,0,1,1,4,0.645461125,1,4,48.5021875,-118.64875,"['None', 'NorthWest', 'NorthWest', 'NorthernRockiesPlains', 'None', 'NorthWest', 'NorthWest', 'Other']","[[45.1393, -124.664], [48.4949, -118.763], [45.1357, -118.749], [48.4972, -112.017], [48.5002, -125.495], [51.8744, -118.758], [48.505, -118.734], [51.8708, -112.01]]",None,NorthWest,0.0,change
42,zoom,Navigation,2016-06-15 13:07:14.212,0.6086956521739131,0.8,0.784,0,1,2,5,0.6424013749999999,1,4,48.6108125,-118.753,"['NorthWest', 'NorthWest', 'NorthWest', 'NorthernRockiesPlains', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest']","[[46.9167, -122.076], [48.6073, -119.325], [46.9166, -118.648], [48.5908, -115.314], [48.6095, -121.938], [50.2982, -118.703], [48.6478, -118.693], [50.2996, -115.327]]",Washington,NorthWest,0.0,same
43,pan,Sensemaking,2016-06-15 13:07:22.429,0.35714285714285715,0.8125,8.217,10,1,2,5,0.5695503749999999,1,4,49.028525,-123.678625,"['None', 'NorthWest', 'None', 'NorthWest', 'None', 'NorthWest', 'None', 'NorthWest']","[[46.9181, -124.675], [48.6062, -122.08], [48.6107, -125.463], [50.2906, -122.095], [48.6107, -125.463], [50.2906, -122.095], [48.6107, -125.463], [50.2906, -122.095]]",None,None,16.12950060333657,change
44,pan,Sensemaking,2016-06-15 13:07:27.141,0.6666666666666666,0.8235294117647058,4.712,10,1,2,5,0.533441875,1,4,46.064674999999994,-121.07375,"['NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest']","[[45.225, -124.028], [46.873, -122.084], [45.2255, -122.077], [46.9143, -118.749], [45.2255, -122.077], [46.9143, -118.749], [45.2255, -122.077], [46.9143, -118.749]]",Oregon,NorthWest,0.10898536095103352,same
45,zoom,Navigation,2016-06-15 13:07:35.234,0.4166666666666667,0.8076923076923077,8.093,10,2,2,4,0.645461125,1,5,48.5021875,-118.64875,"['None', 'NorthWest', 'NorthWest', 'NorthernRockiesPlains', 'None', 'NorthWest', 'NorthWest', 'Other']","[[45.1393, -124.664], [48.4949, -118.763], [45.1357, -118.749], [48.4972, -112.017], [48.5002, -125.495], [51.8744, -118.758], [48.505, -118.734], [51.8708, -112.01]]",None,NorthWest,0.0,change
46,zoom,Navigation,2016-06-15 13:07:36.291,0.6,0.8148148148148148,1.057,10,2,2,3,0.47314325,1,5,36.742025,-91.477625,"['None', 'None', 'NorthernRockiesPlains', 'None', 'NorthWest', 'None', 'Other']","[[41.7759, -124.65], [48.4972, -112.005], [49.1719, -132.156], [52.9938, -125.507], [48.5013, -125.495], [52.9961, -112.008]]",None,None,0.0,same
47,pan,Foraging,2016-06-15 13:07:38.255,0.5,0.75,1.964,10,2,2,3,0.65253175,1,5,49.341162499999996,-105.256025,"['SouthWest', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains']","[[41.7504, -111.985], [48.49, -98.502], [48.5, -111.989], [52.9963, -98.5314], [48.5, -111.989], [52.9963, -98.5314], [48.5, -111.989], [52.9963, -98.5314]]",Montana,NorthernRockiesPlains,347.5902560161074,change
48,pan,Foraging,2016-06-15 13:07:39.407,0.5333333333333333,0.7647058823529411,1.152,10,2,2,3,0.6507695,1,5,50.748149999999995,-105.2602,"['NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains']","[[48.5, -111.989], [52.9963, -98.5314], [48.5, -111.989], [52.9963, -98.5314], [48.5, -111.989], [52.9963, -98.5314], [48.5, -111.989], [52.9963, -98.5314]]",Montana,NorthernRockiesPlains,23.953934741326087,same
49,pan,Foraging,2016-06-15 13:07:40.922,0.5625,0.7777777777777778,1.515,0,2,2,3,0.643383875,1,5,38.427975,-108.45451249999999,"['None', 'SouthWest', 'South', 'NorthernRockiesPlains', 'South', 'NorthernRockiesPlains', 'South', 'NorthernRockiesPlains']","[[35.4466, -124.124], [41.7065, -112.025], [35.0085, -111.96], [41.7484, -98.5357], [35.0085, -111.96], [41.7484, -98.5357], [35.0085, -111.96], [41.7484, -98.5357]]",Arizona,South,342.48091985275744,same
50,pan,Foraging,2016-06-15 13:07:43.099,0.5882352941176471,0.7894736842105263,2.177,0,2,2,3,0.6157079999999999,1,5,49.216674999999995,-96.52393749999999,"['NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains']","[[41.7644, -98.4982], [48.4885, -88.6355], [48.5, -111.989], [52.9963, -98.5314], [48.5025, -98.4653], [52.4896, -88.8034], [48.5025, -98.4653], [52.4896, -88.8034]]",Ontario,NorthernRockiesPlains,305.67946618422474,same
51,pan,Foraging,2016-06-15 13:07:44.308,0.6111111111111112,0.8,1.209,0,2,2,3,0.582838,1,5,50.49605,-93.63435,"['NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains']","[[48.5025, -98.4653], [52.4896, -88.8034], [48.5025, -98.4653], [52.4896, -88.8034], [48.5025, -98.4653], [52.4896, -88.8034], [48.5025, -98.4653], [52.4896, -88.8034]]",North Dakota,NorthernRockiesPlains,346.53124356078484,same
52,pan,Foraging,2016-06-15 13:07:48.318,0.631578947368421,0.8095238095238095,4.01,0,2,2,3,0.582838,1,5,50.49605,-93.63435,"['NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains']","[[48.5025, -98.4653], [52.4896, -88.8034], [48.5025, -98.4653], [52.4896, -88.8034], [48.5025, -98.4653], [52.4896, -88.8034], [48.5025, -98.4653], [52.4896, -88.8034]]",North Dakota,NorthernRockiesPlains,1.3578665804914012,same
53,zoom,Navigation,2016-06-15 13:07:49.785,0.4230769230769231,0.8214285714285714,1.467,0,2,2,4,0.584699125,1,5,51.1754625,-106.01898750000001,"['NorthernRockiesPlains', 'Other', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'Other', 'Other', 'Other', 'Other']","[[48.5219, -111.994], [51.8747, -105.251], [48.5, -105.248], [51.8672, -98.5139], [51.8753, -111.974], [52.9998, -105.827], [51.8754, -104.789], [51.8894, -104.555]]",Saskatchewan,Other,0.0,change
54,zoom,Navigation,2016-06-15 13:07:51.562,0.5925925925925926,0.8275862068965517,1.777,0,2,2,5,0.44333124999999995,1,5,38.56585,-79.298125,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'None']","[[50.3052, -108.531], [51.9916, -105.161], [50.3008, -105.159], [51.8992, -102.034], [51.9935, -107.029], [52.0365, -106.471]]",Saskatchewan,Other,0.0,same
55,pan,Sensemaking,2016-06-15 13:07:53.893,0.375,0.8333333333333334,2.331,0,2,2,5,0.6319954999999999,1,5,49.4539875,-104.31325000000001,"['NorthernRockiesPlains', 'Other', 'NorthernRockiesPlains', 'Other', 'NorthernRockiesPlains', 'Other', 'NorthernRockiesPlains', 'Other']","[[48.6087, -108.543], [50.2986, -105.173], [48.6097, -105.153], [50.2985, -101.777], [48.6097, -105.153], [50.2985, -101.777], [48.6097, -105.153], [50.2985, -101.777]]",Montana,NorthernRockiesPlains,26.08324863301872,change
56,zoom,Navigation,2016-06-15 13:07:56.186,0.42857142857142855,0.8333333333333334,2.293,0,2,2,4,0.584699125,1,6,51.1754625,-106.01898750000001,"['NorthernRockiesPlains', 'Other', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'Other', 'Other', 'Other', 'Other']","[[48.5219, -111.994], [51.8747, -105.251], [48.5, -105.248], [51.8672, -98.5139], [51.8753, -111.974], [52.9998, -105.827], [51.8754, -104.789], [51.8894, -104.555]]",Saskatchewan,Other,0.0,change
