UserIndex,Action,State,TimeStamp,HighLevelStateActionProbab,StateActionProbab,IdleTime,Reward,Subtask_Screenshot_Time,Subtask_Idle_Time,ZoomLevel,NDSI,Subtask_Zoom,Subtask_ROI,Latitude,Longitude,All_address,All_raw_address,Most_frequent_state,Most_frequent_region,Angle,high-level-action
0,start,Foraging,2016-06-08 16:46:40.378,0.6666666666666666,0.4,0.0,0,1,1,0,0.169186,1,1,34.103049999999996,-98.6128,"['None', 'Other', 'None', 'Other', 'None', 'Other', 'None', 'Other']","[[15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726]]",None,None,0.0,change
1,zoom,Foraging,2016-06-08 16:47:12.389,0.5,0.3333333333333333,32.011,0,1,1,1,0.626178375,1,1,32.654175,-94.1993125,"['None', 'South', 'Other', 'None', 'None', 'NorthernRockiesPlains', 'South', 'Other']","[[18.1367, -107.299], [30.3858, -97.2569], [15.1746, -86.0958], [30.4655, -77.7951], [30.5427, -132.053], [52.9945, -94.0237], [30.5342, -93.9559], [52.9994, -65.1151]]",None,None,0.0,same
2,pan,Foraging,2016-06-08 16:47:13.675,0.6,0.2857142857142857,1.286,0,1,1,1,0.0,1,1,41.7668,-79.5355,"['South', 'Other', 'South', 'Other', 'South', 'Other', 'South', 'Other']","[[30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151]]",Texas,South,353.3093787255748,same
3,pan,Foraging,2016-06-08 16:47:14.778,0.6666666666666666,0.375,1.103,0,1,1,1,0.0,1,1,41.7668,-79.5355,"['South', 'Other', 'South', 'Other', 'South', 'Other', 'South', 'Other']","[[30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151]]",Texas,South,342.95003116499055,same
4,pan,Foraging,2016-06-08 16:47:20.947,0.7142857142857143,0.4444444444444444,6.169,0,1,1,1,0.0,1,1,41.7668,-79.5355,"['South', 'Other', 'South', 'Other', 'South', 'Other', 'South', 'Other']","[[30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151]]",Texas,South,5.091858993513528,same
5,pan,Foraging,2016-06-08 16:47:22.629,0.75,0.5,1.682,0,1,1,1,0.0,1,1,41.7668,-79.5355,"['South', 'Other', 'South', 'Other', 'South', 'Other', 'South', 'Other']","[[30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151]]",Texas,South,1.3528772611508706,same
6,zoom,Navigation,2016-06-08 16:47:23.400,0.6666666666666666,0.4,0.771,0,1,1,2,0.651013625,1,1,42.36835000000001,-113.94953749999999,"['None', 'West', 'None', 'UpperMidwest', 'None', 'Other', 'West', 'NorthernRockiesPlains']","[[35.4656, -124.134], [41.6637, -116.597], [30.5427, -116.467], [41.7484, -95.2126], [41.7792, -132.156], [52.9917, -116.51], [41.761, -116.496], [52.9945, -94.0237]]",None,None,0.0,change
7,pan,Navigation,2016-06-08 16:47:26.234,0.5,0.3333333333333333,2.834,0,1,1,2,0.0,1,1,47.377750000000006,-105.25985,"['West', 'NorthernRockiesPlains', 'West', 'NorthernRockiesPlains', 'West', 'NorthernRockiesPlains', 'West', 'NorthernRockiesPlains']","[[41.761, -116.496], [52.9945, -94.0237], [41.761, -116.496], [52.9945, -94.0237], [41.761, -116.496], [52.9945, -94.0237], [41.761, -116.496], [52.9945, -94.0237]]",Nevada,West,8.203922321484209,same
8,zoom,Navigation,2016-06-08 16:47:27.046,0.6,0.42857142857142855,0.812,0,1,1,3,0.657263,1,1,47.9384,-111.895675,"['None', 'NorthernRockiesPlains', 'SouthWest', 'NorthernRockiesPlains', 'None', 'Other', 'NorthernRockiesPlains', 'NorthernRockiesPlains']","[[41.7759, -124.65], [48.4972, -112.005], [41.7504, -111.985], [48.49, -98.502], [48.5013, -125.495], [52.9961, -112.008], [48.5, -111.989], [52.9963, -98.5314]]",None,NorthernRockiesPlains,0.0,same
9,pan,Sensemaking,2016-06-08 16:47:28.692,0.6666666666666666,0.4,1.646,0,1,1,3,0.0,1,1,50.748149999999995,-105.2602,"['NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains']","[[48.5, -111.989], [52.9963, -98.5314], [48.5, -111.989], [52.9963, -98.5314], [48.5, -111.989], [52.9963, -98.5314], [48.5, -111.989], [52.9963, -98.5314]]",Montana,NorthernRockiesPlains,355.4069051486335,change
10,pan,Sensemaking,2016-06-08 16:47:39.666,0.5,0.5,10.974,0,1,1,3,0.0,1,1,50.748149999999995,-105.2602,"['NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains']","[[48.5, -111.989], [52.9963, -98.5314], [48.5, -111.989], [52.9963, -98.5314], [48.5, -111.989], [52.9963, -98.5314], [48.5, -111.989], [52.9963, -98.5314]]",Montana,NorthernRockiesPlains,5.047651784754124,same
11,zoom,Navigation,2016-06-08 16:47:40.775,0.5,0.5,1.109,0,1,2,2,0.651013625,1,2,42.36835000000001,-113.94953749999999,"['None', 'West', 'None', 'UpperMidwest', 'None', 'Other', 'West', 'NorthernRockiesPlains']","[[35.4656, -124.134], [41.6637, -116.597], [30.5427, -116.467], [41.7484, -95.2126], [41.7792, -132.156], [52.9917, -116.51], [41.761, -116.496], [52.9945, -94.0237]]",None,None,0.0,change
12,pan,Navigation,2016-06-08 16:47:42.103,0.5714285714285714,0.3333333333333333,1.328,0,1,2,2,0.0,1,2,47.377750000000006,-105.25985,"['West', 'NorthernRockiesPlains', 'West', 'NorthernRockiesPlains', 'West', 'NorthernRockiesPlains', 'West', 'NorthernRockiesPlains']","[[41.761, -116.496], [52.9945, -94.0237], [41.761, -116.496], [52.9945, -94.0237], [41.761, -116.496], [52.9945, -94.0237], [41.761, -116.496], [52.9945, -94.0237]]",Nevada,West,18.711224638607607,same
13,pan,Navigation,2016-06-08 16:47:42.937,0.625,0.4,0.834,0,1,2,2,0.0,1,2,47.377750000000006,-105.25985,"['West', 'NorthernRockiesPlains', 'West', 'NorthernRockiesPlains', 'West', 'NorthernRockiesPlains', 'West', 'NorthernRockiesPlains']","[[41.761, -116.496], [52.9945, -94.0237], [41.761, -116.496], [52.9945, -94.0237], [41.761, -116.496], [52.9945, -94.0237], [41.761, -116.496], [52.9945, -94.0237]]",Nevada,West,20.007577533914244,same
14,zoom,Navigation,2016-06-08 16:47:50.822,0.6666666666666666,0.45454545454545453,7.885,0,1,2,1,0.327179625,1,2,37.3917625,-110.34825000000001,"['None', 'South', 'None', 'NorthernRockiesPlains', 'None', 'NorthernRockiesPlains', 'None', 'NorthernRockiesPlains']","[[18.1367, -107.299], [30.3858, -97.2569], [30.5427, -132.053], [52.9945, -94.0237], [30.5427, -132.053], [52.9945, -94.0237], [30.5427, -132.053], [52.9945, -94.0237]]",None,None,0.0,same
15,pan,Foraging,2016-06-08 16:47:55.700,0.3333333333333333,0.5454545454545454,4.878,0,1,2,1,0.0,1,2,41.7686,-113.03835000000001,"['None', 'NorthernRockiesPlains', 'None', 'NorthernRockiesPlains', 'None', 'NorthernRockiesPlains', 'None', 'NorthernRockiesPlains']","[[30.5427, -132.053], [52.9945, -94.0237], [30.5427, -132.053], [52.9945, -94.0237], [30.5427, -132.053], [52.9945, -94.0237], [30.5427, -132.053], [52.9945, -94.0237]]",None,None,351.3215673521636,change
16,zoom,Navigation,2016-06-08 16:47:58.007,0.4,0.5,2.307,0,1,2,2,0.651013625,1,2,42.36835000000001,-113.94953749999999,"['None', 'West', 'None', 'UpperMidwest', 'None', 'Other', 'West', 'NorthernRockiesPlains']","[[35.4656, -124.134], [41.6637, -116.597], [30.5427, -116.467], [41.7484, -95.2126], [41.7792, -132.156], [52.9917, -116.51], [41.761, -116.496], [52.9945, -94.0237]]",None,None,0.0,change
17,zoom,Navigation,2016-06-08 16:47:58.606,0.6363636363636364,0.5384615384615384,0.599,0,1,2,3,0.650957125,1,2,41.8029375,-111.7233375,"['None', 'SouthWest', 'South', 'NorthernRockiesPlains', 'None', 'NorthernRockiesPlains', 'SouthWest', 'NorthernRockiesPlains']","[[35.4466, -124.124], [41.7065, -112.025], [35.0085, -111.96], [41.7484, -98.5357], [41.7759, -124.65], [48.4972, -112.005], [41.7504, -111.985], [48.49, -98.502]]",None,NorthernRockiesPlains,0.0,same
18,zoom,Navigation,2016-06-08 16:47:59.247,0.6666666666666666,0.5714285714285714,0.641,0,1,2,4,0.568514,1,2,41.743575,-118.33924999999999,"['None', 'West', 'West', 'SouthWest', 'West', 'NorthWest', 'West', 'NorthernRockiesPlains']","[[38.3905, -124.129], [41.6637, -118.79], [38.3846, -117.919], [41.727, -112.01], [41.7788, -124.358], [45.112, -118.753], [41.7759, -118.75], [45.1161, -112.005]]",Nevada,West,0.0,same
19,pan,Navigation,2016-06-08 16:48:00.470,0.6923076923076923,0.3333333333333333,1.223,0,1,2,4,0.0,1,2,43.446,-115.3775,"['West', 'NorthernRockiesPlains', 'West', 'NorthernRockiesPlains', 'West', 'NorthernRockiesPlains', 'West', 'NorthernRockiesPlains']","[[41.7759, -118.75], [45.1161, -112.005], [41.7759, -118.75], [45.1161, -112.005], [41.7759, -118.75], [45.1161, -112.005], [41.7759, -118.75], [45.1161, -112.005]]",Nevada,West,10.384974085202279,same
20,zoom,Navigation,2016-06-08 16:48:01.774,0.7142857142857143,0.5625,1.304,0,1,2,5,0.46348900000000004,2,2,43.4973875,-121.77612500000001,"['West', 'NorthWest', 'West', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest']","[[41.8403, -124.358], [43.4836, -122.13], [41.8978, -122.075], [42.8935, -118.701], [43.8728, -124.084], [45.2229, -122.089], [43.5473, -122.072], [45.2209, -118.7]]",Oregon,NorthWest,0.0,same
21,pan,Sensemaking,2016-06-08 16:48:06.183,0.6,0.5714285714285714,4.409,0,1,2,5,0.0,2,2,44.384100000000004,-120.386,"['NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest']","[[43.5473, -122.072], [45.2209, -118.7], [43.5473, -122.072], [45.2209, -118.7], [43.5473, -122.072], [45.2209, -118.7], [43.5473, -122.072], [45.2209, -118.7]]",Oregon,NorthWest,344.0164575133603,change
22,pan,Sensemaking,2016-06-08 16:48:07.385,0.5,0.625,1.202,0,1,2,5,0.0,2,2,44.384100000000004,-120.386,"['NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest']","[[43.5473, -122.072], [45.2209, -118.7], [43.5473, -122.072], [45.2209, -118.7], [43.5473, -122.072], [45.2209, -118.7], [43.5473, -122.072], [45.2209, -118.7]]",Oregon,NorthWest,354.0722761219261,same
23,pan,Sensemaking,2016-06-08 16:48:11.217,0.5714285714285714,0.6666666666666666,3.832,0,1,2,5,0.274746375,2,2,46.064674999999994,-121.07375,"['NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest']","[[45.225, -124.028], [46.873, -122.084], [45.2255, -122.077], [46.9143, -118.749], [45.2255, -122.077], [46.9143, -118.749], [45.2255, -122.077], [46.9143, -118.749]]",Oregon,NorthWest,0.20801918808471598,same
24,zoom,Navigation,2016-06-08 16:48:12.302,0.3333333333333333,0.5882352941176471,1.085,0,1,2,4,0.287110625,2,3,22.565624999999997,-60.81725,"['None', 'West', 'NorthWest', 'None', 'None', 'NorthWest']","[[41.7788, -124.358], [45.112, -118.753], [45.1393, -124.664], [48.4949, -118.763]]",None,None,0.0,change
25,zoom,Navigation,2016-06-08 16:48:12.839,0.6875,0.6111111111111112,0.537,0,1,2,3,0.32348475,2,3,20.928275,-59.1005,"['None', 'None', 'SouthWest', 'None', 'None', 'NorthernRockiesPlains']","[[35.4466, -124.124], [41.7065, -112.025], [41.7759, -124.65], [48.4972, -112.005]]",None,None,0.0,same
26,zoom,Navigation,2016-06-08 16:48:13.318,0.7058823529411765,0.631578947368421,0.479,0,1,2,2,0.651013625,2,3,42.36835000000001,-113.94953749999999,"['None', 'West', 'None', 'UpperMidwest', 'None', 'Other', 'West', 'NorthernRockiesPlains']","[[35.4656, -124.134], [41.6637, -116.597], [30.5427, -116.467], [41.7484, -95.2126], [41.7792, -132.156], [52.9917, -116.51], [41.761, -116.496], [52.9945, -94.0237]]",None,None,0.0,same
27,pan,Foraging,2016-06-08 16:48:15.305,0.4,0.5833333333333334,1.987,0,1,2,2,0.0,2,3,47.377750000000006,-105.25985,"['West', 'NorthernRockiesPlains', 'West', 'NorthernRockiesPlains', 'West', 'NorthernRockiesPlains', 'West', 'NorthernRockiesPlains']","[[41.761, -116.496], [52.9945, -94.0237], [41.761, -116.496], [52.9945, -94.0237], [41.761, -116.496], [52.9945, -94.0237], [41.761, -116.496], [52.9945, -94.0237]]",Nevada,West,339.6600284846199,change
28,pan,Foraging,2016-06-08 16:48:21.854,0.6363636363636364,0.6153846153846154,6.549,0,1,2,2,0.0,2,3,47.377750000000006,-105.25985,"['West', 'NorthernRockiesPlains', 'West', 'NorthernRockiesPlains', 'West', 'NorthernRockiesPlains', 'West', 'NorthernRockiesPlains']","[[41.761, -116.496], [52.9945, -94.0237], [41.761, -116.496], [52.9945, -94.0237], [41.761, -116.496], [52.9945, -94.0237], [41.761, -116.496], [52.9945, -94.0237]]",Nevada,West,1.5592604778215855,same
29,pan,Foraging,2016-06-08 16:48:23.179,0.6666666666666666,0.6428571428571429,1.325,0,1,2,2,0.0,2,3,47.377750000000006,-105.25985,"['West', 'NorthernRockiesPlains', 'West', 'NorthernRockiesPlains', 'West', 'NorthernRockiesPlains', 'West', 'NorthernRockiesPlains']","[[41.761, -116.496], [52.9945, -94.0237], [41.761, -116.496], [52.9945, -94.0237], [41.761, -116.496], [52.9945, -94.0237], [41.761, -116.496], [52.9945, -94.0237]]",Nevada,West,1.8971333915590431,same
30,zoom,Navigation,2016-06-08 16:48:23.958,0.3333333333333333,0.65,0.779,0,1,2,3,0.47314325,2,3,36.742025,-91.477625,"['None', 'None', 'NorthernRockiesPlains', 'None', 'NorthWest', 'None', 'Other']","[[41.7759, -124.65], [48.4972, -112.005], [49.1719, -132.156], [52.9938, -125.507], [48.5013, -125.495], [52.9961, -112.008]]",None,None,0.0,change
31,zoom,Navigation,2016-06-08 16:48:24.502,0.6842105263157895,0.6666666666666666,0.544,0,1,2,4,0.645461125,2,3,48.5021875,-118.64875,"['None', 'NorthWest', 'NorthWest', 'NorthernRockiesPlains', 'None', 'NorthWest', 'NorthWest', 'Other']","[[45.1393, -124.664], [48.4949, -118.763], [45.1357, -118.749], [48.4972, -112.017], [48.5002, -125.495], [51.8744, -118.758], [48.505, -118.734], [51.8708, -112.01]]",None,NorthWest,0.0,same
32,zoom,Navigation,2016-06-08 16:48:24.974,0.7,0.6818181818181818,0.472,0,1,2,5,0.584113375,2,3,46.910762500000004,-121.88675,"['NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'None', 'NorthWest', 'NorthWest', 'NorthWest']","[[45.225, -124.028], [46.873, -122.084], [45.2255, -122.077], [46.9143, -118.749], [46.9181, -124.675], [48.6062, -122.08], [46.9167, -122.076], [48.6073, -119.325]]",Washington,NorthWest,0.0,same
33,pan,Navigation,2016-06-08 16:48:26.146,0.7142857142857143,0.2608695652173913,1.172,0,1,2,5,0.47323149999999997,2,3,49.038737499999996,-117.830375,"['NorthWest', 'NorthernRockiesPlains', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest']","[[46.9166, -118.648], [48.5908, -115.314], [48.6095, -121.938], [50.2982, -118.703], [48.6478, -118.693], [50.2996, -115.327], [48.6478, -118.693], [50.2996, -115.327]]",Washington,NorthWest,348.14253583382794,same
34,zoom,Navigation,2016-06-08 16:48:27.056,0.7272727272727273,0.6666666666666666,0.91,0,1,2,6,0.6113252499999999,2,3,47.7854125,-120.595,"['NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest']","[[46.916, -122.079], [47.7601, -120.388], [47.107, -120.388], [47.7606, -119.724], [47.7666, -122.08], [48.6073, -120.388], [47.7626, -120.388], [48.6031, -119.325]]",Washington,NorthWest,0.0,same
35,pan,Sensemaking,2016-06-08 16:48:28.842,0.6666666666666666,0.4,1.786,0,1,2,6,0.0,2,3,48.18285,-119.85650000000001,"['NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest']","[[47.7626, -120.388], [48.6031, -119.325], [47.7626, -120.388], [48.6031, -119.325], [47.7626, -120.388], [48.6031, -119.325], [47.7626, -120.388], [48.6031, -119.325]]",Washington,NorthWest,0.0,change
36,zoom,Navigation,2016-06-08 16:48:29.422,0.30434782608695654,0.68,0.58,0,1,2,5,0.6424013749999999,2,3,48.6108125,-118.753,"['NorthWest', 'NorthWest', 'NorthWest', 'NorthernRockiesPlains', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest']","[[46.9167, -122.076], [48.6073, -119.325], [46.9166, -118.648], [48.5908, -115.314], [48.6095, -121.938], [50.2982, -118.703], [48.6478, -118.693], [50.2996, -115.327]]",Washington,NorthWest,0.0,change
37,pan,Sensemaking,2016-06-08 16:48:35.266,0.5,0.7,5.844,0,1,2,5,0.4149435,2,3,46.9108,-122.556,"['NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'None', 'NorthWest', 'None', 'NorthWest']","[[45.225, -124.028], [46.873, -122.084], [45.2255, -122.077], [46.9143, -118.749], [46.9181, -124.675], [48.6062, -122.08], [46.9181, -124.675], [48.6062, -122.08]]",Washington,NorthWest,3.9681785735260875,change
38,pan,Sensemaking,2016-06-08 16:48:45.225,0.5555555555555556,0.7272727272727273,9.959,10,1,2,5,0.30407887499999997,2,3,49.453050000000005,-121.185125,"['None', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest']","[[48.6107, -125.463], [50.2906, -122.095], [48.6095, -121.938], [50.2982, -118.703], [48.6095, -121.938], [50.2982, -118.703], [48.6095, -121.938], [50.2982, -118.703]]",British Columbia,NorthWest,359.3855772039007,same
