Action,State,TimeStamp,StateActionProbab,IdleTime,Reward,Subtask_Screenshot_Time,Subtask_Idle_Time,ZoomLevel,NDSI,Subtask_Zoom,Angle
zoom,Navigation,2016-06-06 20:17:15.856,0.6666666666666666,0.757,0,1,1,3,0.47314325,1,0.0
zoom,Navigation,2016-06-06 20:17:16.761,0.6923076923076923,0.905,0,1,1,4,0.591859375,1,0.0
pan,Navigation,2016-06-06 20:17:19.515,0.21428571428571427,2.754,10,1,1,4,0.631721875,1,352.90682802621285
zoom,Navigation,2016-06-06 20:17:20.346,0.6666666666666666,0.831,10,1,1,5,0.584113375,1,0.0
pan,Sensemaking,2016-06-06 20:17:24.982,0.5,4.636,10,1,1,5,0.5915142499999999,1,342.5790833632284
zoom,Navigation,2016-06-06 20:17:29.697,0.6875,4.715,10,2,1,4,0.645461125,1,0.0
zoom,Navigation,2016-06-06 20:17:30.633,0.7058823529411765,0.936,10,2,1,3,0.47314325,1,0.0
zoom,Navigation,2016-06-06 20:17:31.667,0.7222222222222222,1.034,10,2,1,2,0.66253525,1,0.0
zoom,Navigation,2016-06-06 20:17:33.496,0.7368421052631579,1.829,10,2,1,1,0.6766325,1,0.0
pan,Foraging,2016-06-06 20:17:35.974,0.5789473684210527,2.478,10,2,1,1,0.643234,1,336.1264021375687
pan,Foraging,2016-06-06 20:17:42.156,0.6,6.182,0,2,1,1,0.643234,1,349.25960244863853
zoom,Foraging,2016-06-06 20:17:45.569,0.2857142857142857,3.413,0,2,1,2,0.578702375,1,0.0
zoom,Foraging,2016-06-06 20:17:49.947,0.3181818181818182,4.378,0,2,1,1,0.651583625,1,0.0
pan,Foraging,2016-06-06 20:17:51.687,0.5652173913043478,1.74,0,2,1,1,0.643234,1,21.525205154385073
zoom,Navigation,2016-06-06 20:17:52.881,0.75,1.194,0,2,1,2,0.651013625,1,0.0
pan,Navigation,2016-06-06 20:17:59.582,0.19047619047619047,6.701,0,2,1,2,0.6578195,1,356.2838733588036
zoom,Navigation,2016-06-06 20:18:00.321,0.7272727272727273,0.739,0,2,1,3,0.650957125,1,0.0
pan,Navigation,2016-06-06 20:18:04.989,0.21739130434782608,4.668,0,2,1,3,0.6578185,1,355.3546619584118
zoom,Navigation,2016-06-06 20:18:05.633,0.7083333333333334,0.644,0,2,1,4,0.6345691250000001,1,0.0
pan,Navigation,2016-06-06 20:18:08.847,0.24,3.214,0,2,1,4,0.628522875,1,19.560426122666733
zoom,Navigation,2016-06-06 20:18:09.833,0.6923076923076923,0.986,10,2,1,5,0.641040375,1,0.0
pan,Sensemaking,2016-06-06 20:18:14.416,0.5714285714285714,4.583,10,2,1,5,0.558994375,1,8.14340420951131
zoom,Navigation,2016-06-06 20:18:21.059,0.7037037037037037,6.643,10,3,1,4,0.632255625,1,0.0
zoom,Navigation,2016-06-06 20:18:21.697,0.7142857142857143,0.638,10,3,1,3,0.650957125,1,0.0
zoom,Navigation,2016-06-06 20:18:22.288,0.7241379310344828,0.591,10,3,1,2,0.651013625,1,0.0
pan,Foraging,2016-06-06 20:18:25.639,0.5833333333333334,3.351,10,3,1,2,0.6578195,1,2.470813561818985
pan,Foraging,2016-06-06 20:18:42.597,0.6,16.958,0,3,1,2,0.6078665,1,344.14537015097875
pan,Foraging,2016-06-06 20:18:47.164,0.6153846153846154,4.567,0,3,2,2,0.63406,1,342.34015477777075
zoom,Navigation,2016-06-06 20:18:48.128,0.7333333333333333,0.964,0,3,2,3,0.634453125,1,0.0
zoom,Navigation,2016-06-06 20:18:48.840,0.7419354838709677,0.712,0,3,2,4,0.619396625,1,0.0
zoom,Navigation,2016-06-06 20:18:50.864,0.75,2.024,0,3,2,5,0.6397081250000001,2,0.0
pan,Sensemaking,2016-06-06 20:18:57.509,0.625,6.645,0,3,2,5,0.650806,3,342.61058849715334
pan,Sensemaking,2016-06-06 20:19:02.234,0.6666666666666666,4.725,0,3,2,5,0.424681875,4,2.2175804319907613
pan,Sensemaking,2016-06-06 20:19:03.104,0.7,0.87,0,3,2,5,0.594127875,5,40.96146302251619
pan,Sensemaking,2016-06-06 20:19:04.163,0.7272727272727273,1.059,0,3,2,5,0.61053925,6,35.924713605567206
pan,Sensemaking,2016-06-06 20:19:05.182,0.75,1.019,0,3,2,5,0.63822675,7,31.730500700072398
pan,Sensemaking,2016-06-06 20:19:06.132,0.7692307692307693,0.95,0,3,2,5,0.63890675,8,18.29405145063533
pan,Sensemaking,2016-06-06 20:19:08.180,0.7857142857142857,2.048,0,3,2,5,0.636415,9,6.61733719201249
pan,Sensemaking,2016-06-06 20:19:09.603,0.8,1.423,0,3,2,5,0.6110655,10,18.881390865706226
pan,Sensemaking,2016-06-06 20:19:12.883,0.8125,3.28,0,3,2,5,0.6012085,11,350.2291802122027
pan,Sensemaking,2016-06-06 20:19:14.391,0.8235294117647058,1.508,0,3,2,5,0.637430125,12,338.2762829506449
pan,Sensemaking,2016-06-06 20:19:20.411,0.8333333333333334,6.02,10,3,2,5,0.636415,12,1.609632617796059
pan,Sensemaking,2016-06-06 20:19:23.867,0.8421052631578947,3.456,10,3,2,5,0.636415,12,32.10759962994957
pan,Sensemaking,2016-06-06 20:19:27.803,0.85,3.936,10,3,2,5,0.636415,12,46.27409131427626
