UserIndex,Action,State,TimeStamp,HighLevelStateActionProbab,StateActionProbab,IdleTime,Reward,Subtask_Screenshot_Time,Subtask_Idle_Time,ZoomLevel,NDSI,Subtask_Zoom,Subtask_ROI,Latitude,Longitude,All_address,All_raw_address,Most_frequent_state,Most_frequent_region,Angle,high-level-action
35,zoom,Navigation,2016-06-08 17:32:05.049,0.25,0.5454545454545454,0.701,0,1,2,3,0.6367393749999999,2,2,41.83425,-99.685,"['South', 'NorthernRockiesPlains', 'South', 'UpperMidwest', 'SouthWest', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains']","[[35.0085, -111.96], [41.7484, -98.5357], [35.6837, -98.4657], [41.7401, -90.8979], [41.7504, -111.985], [48.49, -98.502], [41.7644, -98.4982], [48.4885, -88.6355]]",Nebraska,NorthernRockiesPlains,0.0,change
36,pan,Navigation,2016-06-08 17:32:06.474,0.7619047619047619,0.391304347826087,1.425,0,1,2,3,0.0,2,2,45.126450000000006,-93.56684999999999,"['NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains']","[[41.7644, -98.4982], [48.4885, -88.6355], [41.7644, -98.4982], [48.4885, -88.6355], [41.7644, -98.4982], [48.4885, -88.6355], [41.7644, -98.4982], [48.4885, -88.6355]]",Nebraska,NorthernRockiesPlains,343.84984194707124,same
37,zoom,Navigation,2016-06-08 17:32:07.447,0.7727272727272727,0.5416666666666666,0.973,0,1,2,4,0.63332725,2,2,45.118775,-98.5404375,"['NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'UpperMidwest', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains']","[[41.7504, -105.244], [45.1093, -98.502], [41.7565, -98.4982], [45.1237, -91.7562], [45.1276, -105.248], [48.4992, -98.8713], [45.1255, -98.4456], [48.458, -91.7582]]",South Dakota,NorthernRockiesPlains,0.0,same
38,pan,Navigation,2016-06-08 17:32:09.318,0.782608695652174,0.4,1.871,0,1,2,4,0.0,2,2,46.79175,-95.1019,"['NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains']","[[45.1255, -98.4456], [48.458, -91.7582], [45.1255, -98.4456], [48.458, -91.7582], [45.1255, -98.4456], [48.458, -91.7582], [45.1255, -98.4456], [48.458, -91.7582]]",South Dakota,NorthernRockiesPlains,1.3079391187394926,same
39,zoom,Navigation,2016-06-08 17:32:10.497,0.7916666666666666,0.5384615384615384,1.179,0,1,2,5,0.64161675,2,2,43.5267875,-98.37542499999999,"['NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'UpperMidwest', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'UpperMidwest']","[[41.8411, -101.771], [43.5311, -98.3933], [41.8401, -98.3884], [43.5312, -95.0199], [43.5325, -101.632], [45.1855, -98.3941], [43.5328, -98.3916], [45.22, -95.0131]]",South Dakota,NorthernRockiesPlains,0.0,same
40,pan,Sensemaking,2016-06-08 17:32:13.685,0.5,0.625,3.188,10,1,2,5,0.31046125,2,2,41.0134625,-97.4633125,"['NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'UpperMidwest', 'NorthernRockiesPlains', 'UpperMidwest', 'NorthernRockiesPlains', 'UpperMidwest']","[[40.2717, -100.81], [41.8387, -98.3941], [40.1595, -98.3847], [41.8396, -95.1161], [40.1595, -98.3847], [41.8396, -95.1161], [40.1595, -98.3847], [41.8396, -95.1161]]",Nebraska,NorthernRockiesPlains,29.61309241710386,change
41,pan,Sensemaking,2016-06-08 17:32:20.172,0.5714285714285714,0.6666666666666666,6.487,10,1,2,5,0.316592125,2,2,42.238175,-103.318375,"['SouthWest', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains']","[[40.1513, -104.815], [41.8364, -101.884], [41.841, -104.835], [43.4649, -101.781], [41.841, -104.835], [43.4649, -101.781], [41.841, -104.835], [43.4649, -101.781]]",Wyoming,NorthernRockiesPlains,357.01355306874655,same
42,zoom,Navigation,2016-06-08 17:32:24.661,0.24,0.5555555555555556,4.489,10,2,2,4,0.630823,2,3,41.8963875,-98.8942,"['SouthWest', 'NorthernRockiesPlains', 'South', 'UpperMidwest', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'UpperMidwest']","[[38.3755, -105.001], [41.7499, -98.5189], [39.5587, -98.4872], [41.7471, -95.1461], [41.7504, -105.244], [45.1093, -98.502], [41.7565, -98.4982], [45.1237, -91.7562]]",Nebraska,NorthernRockiesPlains,0.0,change
43,zoom,Navigation,2016-06-08 17:32:25.418,0.7692307692307693,0.5714285714285714,0.757,10,2,2,3,0.6367393749999999,2,3,41.83425,-99.685,"['South', 'NorthernRockiesPlains', 'South', 'UpperMidwest', 'SouthWest', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains']","[[35.0085, -111.96], [41.7484, -98.5357], [35.6837, -98.4657], [41.7401, -90.8979], [41.7504, -111.985], [48.49, -98.502], [41.7644, -98.4982], [48.4885, -88.6355]]",Nebraska,NorthernRockiesPlains,0.0,same
44,pan,Navigation,2016-06-08 17:32:26.906,0.7777777777777778,0.3793103448275862,1.488,10,2,2,3,0.0,2,3,45.126450000000006,-93.56684999999999,"['NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains']","[[41.7644, -98.4982], [48.4885, -88.6355], [41.7644, -98.4982], [48.4885, -88.6355], [41.7644, -98.4982], [48.4885, -88.6355], [41.7644, -98.4982], [48.4885, -88.6355]]",Nebraska,NorthernRockiesPlains,1.1217492754218357,same
45,pan,Navigation,2016-06-08 17:32:27.686,0.7857142857142857,0.4,0.78,10,2,2,3,0.32348475,2,3,43.49655,-118.26425,"['None', 'SouthWest', 'None', 'NorthernRockiesPlains', 'None', 'NorthernRockiesPlains', 'None', 'NorthernRockiesPlains']","[[35.4466, -124.124], [41.7065, -112.025], [41.7759, -124.65], [48.4972, -112.005], [41.7759, -124.65], [48.4972, -112.005], [41.7759, -124.65], [48.4972, -112.005]]",None,None,21.222296321169726,same
