Action,State,TimeStamp,StateActionProbab,IdleTime,Reward,Subtask_Screenshot_Time,Subtask_Idle_Time,ZoomLevel,NDSI,Subtask_Zoom,Angle
zoom,Navigation,2016-06-15 19:35:24.170,0.7058823529411765,1.688,0,1,1,3,0.5782797500000001,1,0.0
zoom,Navigation,2016-06-15 19:35:24.346,0.7222222222222222,0.176,0,1,1,4,0.6228665,1,0.0
pan,Sensemaking,2016-06-15 19:35:27.245,0.5714285714285714,2.899,0,1,1,4,0.64684275,1,308.7721579898624
pan,Sensemaking,2016-06-15 19:35:29.585,0.625,2.34,0,1,1,4,0.6431805,1,4.521136960541536
zoom,Navigation,2016-06-15 19:35:30.634,0.7368421052631579,1.049,0,1,1,3,0.636739375,1,0.0
zoom,Navigation,2016-06-15 19:35:30.787,0.75,0.153,0,1,1,2,0.618309125,1,0.0
zoom,Navigation,2016-06-15 19:35:30.947,0.7619047619047619,0.16,0,1,1,1,0.626178375,1,0.0
zoom,Navigation,2016-06-15 19:35:36.682,0.7727272727272727,5.735,0,1,1,0,0.676744,1,0.0
zoom,Navigation,2016-06-15 19:35:38.226,0.782608695652174,1.544,0,1,1,1,0.626178375,1,0.0
pan,Navigation,2016-06-15 19:35:39.710,0.16666666666666666,1.484,0,1,1,1,0.643234,1,5.121415607318695
pan,Navigation,2016-06-15 19:35:45.421,0.2,5.711,0,1,1,1,0.643234,1,7.650787964574849
zoom,Navigation,2016-06-15 19:35:46.226,0.7307692307692307,0.805,0,1,1,2,0.651013625,1,0.0
zoom,Navigation,2016-06-15 19:35:48.194,0.7407407407407407,1.968,0,1,1,3,0.650957125,1,0.0
zoom,Navigation,2016-06-15 19:35:48.555,0.75,0.361,0,1,1,4,0.568514,1,0.0
zoom,Navigation,2016-06-15 19:35:49.042,0.7586206896551724,0.487,0,1,1,5,0.5114427500000001,2,0.0
pan,Sensemaking,2016-06-15 19:35:49.746,0.6666666666666666,0.704,0,1,1,5,0.50696525,3,352.19305888811425
pan,Sensemaking,2016-06-15 19:35:52.910,0.7,3.164,0,1,1,5,0.518196875,3,341.4163526619991
pan,Sensemaking,2016-06-15 19:35:53.428,0.7272727272727273,0.518,0,1,1,5,0.48699349999999997,3,352.07900065102666
pan,Sensemaking,2016-06-15 19:35:53.907,0.75,0.479,0,1,1,5,0.476861,3,2.0275430833172248
zoom,Navigation,2016-06-15 19:35:54.506,0.7666666666666667,0.599,0,1,1,4,0.591859375,3,0.0
zoom,Navigation,2016-06-15 19:35:54.675,0.7741935483870968,0.169,0,1,1,3,0.32348475,3,0.0
zoom,Navigation,2016-06-15 19:35:55.074,0.78125,0.399,0,1,1,2,0.651013625,3,0.0
pan,Foraging,2016-06-15 19:35:57.998,0.42857142857142855,2.924,0,1,1,2,0.6578195,3,348.0770891851696
pan,Foraging,2016-06-15 19:35:59.677,0.5,1.679,0,1,1,2,0.6578195,3,8.754724782969705
zoom,Navigation,2016-06-15 19:36:01.461,0.7878787878787878,1.784,0,1,1,3,0.47314325,3,0.0
pan,Navigation,2016-06-15 19:36:02.966,0.17647058823529413,1.505,0,1,1,3,0.6438475,3,3.236867397512078
zoom,Navigation,2016-06-15 19:36:03.732,0.7714285714285715,0.766,0,1,1,4,0.645461125,3,0.0
pan,Navigation,2016-06-15 19:36:05.309,0.19444444444444445,1.577,0,1,1,4,0.627681,3,352.91867333365917
zoom,Navigation,2016-06-15 19:36:05.931,0.7567567567567568,0.622,0,1,1,5,0.613445875,3,0.0
pan,Sensemaking,2016-06-15 19:36:11.070,0.7692307692307693,5.139,0,1,1,5,0.563429,3,351.76152760112427
zoom,Navigation,2016-06-15 19:36:12.036,0.7631578947368421,0.966,0,1,1,4,0.645461125,3,0.0
zoom,Navigation,2016-06-15 19:36:12.186,0.7692307692307693,0.15,0,1,1,3,0.47314325,3,0.0
zoom,Navigation,2016-06-15 19:36:12.322,0.775,0.136,0,1,1,2,0.66253525,3,0.0
zoom,Navigation,2016-06-15 19:36:12.498,0.7804878048780488,0.176,0,1,1,1,0.6766325,3,0.0
zoom,Navigation,2016-06-15 19:36:12.667,0.7857142857142857,0.169,0,1,1,0,0.676744,3,0.0
pan,Foraging,2016-06-15 19:36:17.358,0.5555555555555556,4.691,0,1,1,0,0.676744,3,356.29058659386516
pan,Foraging,2016-06-15 19:36:20.503,0.6,3.145,0,1,1,0,0.676744,3,6.162706120904278
zoom,Navigation,2016-06-15 19:36:33.909,0.7906976744186046,13.406,0,1,1,1,0.626178375,3,0.0
pan,Navigation,2016-06-15 19:36:36.646,0.18181818181818182,2.737,0,1,1,1,0.643234,3,344.65230298438706
zoom,Navigation,2016-06-15 19:36:37.980,0.7777777777777778,1.334,0,1,1,2,0.618309125,3,0.0
pan,Sensemaking,2016-06-15 19:36:39.286,0.7857142857142857,1.306,0,1,1,2,0.6766825,3,0.6575313339869673
pan,Sensemaking,2016-06-15 19:36:40.965,0.8,1.679,0,1,1,2,0.643423625,3,11.46219813925326
pan,Sensemaking,2016-06-15 19:36:43.009,0.8125,2.044,0,1,1,2,0.6520710000000001,3,1.4204624847107148
pan,Sensemaking,2016-06-15 19:36:45.198,0.8235294117647058,2.189,0,1,1,2,0.6078665,3,335.85079802684095
pan,Sensemaking,2016-06-15 19:36:47.091,0.8333333333333334,1.893,0,1,1,2,0.63406,3,340.8790811426313
pan,Sensemaking,2016-06-15 19:36:47.701,0.8421052631578947,0.61,0,1,1,2,0.63406,3,359.92374510391886
pan,Sensemaking,2016-06-15 19:36:49.864,0.85,2.163,0,1,1,2,0.63406,3,9.50304476403322
pan,Sensemaking,2016-06-15 19:36:52.773,0.8571428571428571,2.909,0,1,1,2,0.63406,3,359.02605420376716
pan,Sensemaking,2016-06-15 19:36:53.478,0.8636363636363636,0.705,0,1,1,2,0.63406,3,346.93610577426386
pan,Sensemaking,2016-06-15 19:36:53.931,0.8695652173913043,0.453,0,1,1,2,0.609440125,3,352.7943887855644
pan,Sensemaking,2016-06-15 19:36:55.173,0.875,1.242,0,1,1,2,0.6431485,3,331.06496922228854
zoom,Sensemaking,2016-06-15 19:36:56.978,0.08,1.805,0,1,1,3,0.57393425,3,0.0
pan,Sensemaking,2016-06-15 19:36:59.293,0.8461538461538461,2.315,0,1,1,3,0.63246025,3,9.871950051361155
pan,Sensemaking,2016-06-15 19:36:59.855,0.8518518518518519,0.562,0,1,1,3,0.6463865,3,25.76270981656819
pan,Sensemaking,2016-06-15 19:37:00.319,0.8571428571428571,0.464,0,1,1,3,0.656381625,3,32.863483038757074
zoom,Navigation,2016-06-15 19:37:01.964,0.782608695652174,1.645,0,1,1,2,0.618309125,3,0.0
pan,Navigation,2016-06-15 19:37:03.093,0.19148936170212766,1.129,0,1,1,2,0.63406,3,354.9817396259685
zoom,Navigation,2016-06-15 19:37:03.747,0.7708333333333334,0.654,0,1,1,1,0.651583625,3,0.0
pan,Foraging,2016-06-15 19:37:04.624,0.6363636363636364,0.877,0,1,1,1,0.643234,3,0.06351588280143053
zoom,Foraging,2016-06-15 19:37:05.194,0.16666666666666666,0.57,0,1,1,2,0.618309125,3,0.0
pan,Foraging,2016-06-15 19:37:06.654,0.6153846153846154,1.46,0,1,1,2,0.609440125,3,341.69074114680734
pan,Foraging,2016-06-15 19:37:08.960,0.6428571428571429,2.306,0,1,1,2,0.656382375,3,19.095439952216676
pan,Foraging,2016-06-15 19:37:09.654,0.6666666666666666,0.694,0,1,1,2,0.6578195,3,21.870487327361143
pan,Foraging,2016-06-15 19:37:10.261,0.6875,0.607,0,1,1,2,0.6578195,3,8.013845525888614
zoom,Foraging,2016-06-15 19:37:11.530,0.17647058823529413,1.269,0,1,1,1,0.651583625,3,0.0
pan,Foraging,2016-06-15 19:37:12.591,0.6666666666666666,1.061,0,1,1,1,0.643234,3,10.203144410538451
pan,Foraging,2016-06-15 19:37:13.149,0.6842105263157895,0.558,0,1,1,1,0.643234,3,355.8500888134971
zoom,Navigation,2016-06-15 19:37:13.762,0.7755102040816326,0.613,0,1,1,2,0.66253525,3,0.0
zoom,Navigation,2016-06-15 19:37:14.226,0.78,0.464,0,1,1,3,0.47314325,3,0.0
pan,Navigation,2016-06-15 19:37:15.166,0.19607843137254902,0.94,0,1,1,3,0.6438475,3,359.5253958171117
zoom,Navigation,2016-06-15 19:37:15.931,0.7692307692307693,0.765,0,1,1,4,0.645461125,3,0.0
pan,Navigation,2016-06-15 19:37:17.414,0.20754716981132076,1.483,0,1,1,4,0.627681,3,13.152036334205672
zoom,Navigation,2016-06-15 19:37:18.876,0.7592592592592593,1.462,0,1,1,5,0.584113375,3,0.0
pan,Sensemaking,2016-06-15 19:37:20.046,0.8620689655172413,1.17,0,1,1,5,0.626001125,3,326.2965203691651
pan,Sensemaking,2016-06-15 19:37:26.048,0.8666666666666667,6.002,10,1,1,5,0.6438445,3,5.193003010800352
zoom,Navigation,2016-06-15 19:37:34.019,0.7636363636363637,7.971,10,2,1,4,0.645461125,3,0.0
zoom,Navigation,2016-06-15 19:37:34.451,0.7678571428571429,0.432,10,2,1,3,0.47314325,3,0.0
zoom,Navigation,2016-06-15 19:37:35.050,0.7719298245614035,0.599,10,2,1,2,0.66253525,3,0.0
pan,Foraging,2016-06-15 19:37:36.296,0.7,1.246,10,2,1,2,0.643423625,3,358.39659549601885
pan,Foraging,2016-06-15 19:37:37.159,0.7142857142857143,0.863,10,2,1,2,0.6520710000000001,3,3.218900825289241
pan,Foraging,2016-06-15 19:37:40.398,0.7272727272727273,3.239,10,2,1,2,0.6078665,3,2.715198593818061
zoom,Foraging,2016-06-15 19:37:41.586,0.17391304347826086,1.188,10,2,1,1,0.626178375,3,0.0
pan,Foraging,2016-06-15 19:37:43.328,0.7083333333333334,1.742,0,2,1,1,0.643234,3,3.7496671778668866
pan,Foraging,2016-06-15 19:37:45.862,0.72,2.534,0,2,1,1,0.643234,3,1.6983572216940668
zoom,Navigation,2016-06-15 19:37:46.779,0.7758620689655172,0.917,0,2,1,2,0.651013625,3,0.0
zoom,Navigation,2016-06-15 19:37:46.939,0.7796610169491526,0.16,0,2,1,3,0.650957125,3,0.0
pan,Sensemaking,2016-06-15 19:37:49.074,0.8709677419354839,2.135,0,2,1,3,0.47873325000000005,3,6.163050426886214
pan,Sensemaking,2016-06-15 19:37:50.574,0.875,1.5,0,2,1,3,0.6625179999999999,3,356.0185504680402
pan,Sensemaking,2016-06-15 19:37:51.565,0.8787878787878788,0.991,0,2,1,3,0.63246025,3,352.82694604233546
pan,Sensemaking,2016-06-15 19:37:52.122,0.8823529411764706,0.557,0,2,1,3,0.6463865,3,341.2428508389451
zoom,Sensemaking,2016-06-15 19:37:53.426,0.08571428571428572,1.304,0,2,1,4,0.632255625,3,0.0
zoom,Navigation,2016-06-15 19:37:54.051,0.7833333333333333,0.625,0,2,1,3,0.636739375,3,0.0
zoom,Navigation,2016-06-15 19:37:54.242,0.7868852459016393,0.191,0,2,1,2,0.618309125,3,0.0
pan,Navigation,2016-06-15 19:37:55.319,0.1935483870967742,1.077,0,2,1,2,0.63406,3,344.16062245947654
pan,Navigation,2016-06-15 19:37:58.752,0.20634920634920634,3.433,0,2,1,2,0.63406,3,12.382123275993667
zoom,Foraging,2016-06-15 19:37:59.987,0.19230769230769232,1.235,0,2,1,1,0.651583625,3,0.0
pan,Foraging,2016-06-15 19:38:03.280,0.7037037037037037,3.293,0,2,1,1,0.57259225,3,6.991006615505662
pan,Foraging,2016-06-15 19:38:16.745,0.7142857142857143,13.465,0,2,1,1,0.5527610000000001,3,4.454209638083763
zoom,Navigation,2016-06-15 19:38:17.468,0.765625,0.723,0,2,2,2,0.651013625,3,0.0
zoom,Navigation,2016-06-15 19:38:18.291,0.7692307692307693,0.823,0,2,2,3,0.650957125,3,0.0
pan,Navigation,2016-06-15 19:38:21.861,0.21212121212121213,3.57,0,2,2,3,0.6578185,3,0.015436324678880186
zoom,Navigation,2016-06-15 19:38:22.771,0.7611940298507462,0.91,0,2,2,4,0.6228665,3,0.0
pan,Navigation,2016-06-15 19:38:24.366,0.22058823529411764,1.595,0,2,2,4,0.6430395,3,8.887300946078279
zoom,Navigation,2016-06-15 19:38:25.204,0.7536231884057971,0.838,0,2,2,5,0.593418875,3,0.0
pan,Sensemaking,2016-06-15 19:38:33.352,0.8611111111111112,8.148,10,2,2,5,0.5949448749999999,3,337.344633254846
zoom,Navigation,2016-06-15 19:38:36.814,0.7571428571428571,3.462,10,3,2,4,0.6228665,3,0.0
zoom,Navigation,2016-06-15 19:38:36.963,0.7605633802816901,0.149,10,3,2,3,0.5782797500000001,3,0.0
zoom,Navigation,2016-06-15 19:38:37.122,0.7638888888888888,0.159,10,3,2,2,0.618309125,3,0.0
pan,Foraging,2016-06-15 19:38:38.310,0.7241379310344828,1.188,10,3,2,2,0.63406,3,337.6585660324892
pan,Foraging,2016-06-15 19:38:41.117,0.7333333333333333,2.807,10,3,2,2,0.63406,3,324.37449409287876
pan,Foraging,2016-06-15 19:38:42.694,0.7419354838709677,1.577,10,3,2,2,0.63406,3,7.720711641519033
pan,Foraging,2016-06-15 19:38:44.360,0.75,1.666,10,3,2,2,0.63406,3,11.802080762959166
pan,Foraging,2016-06-15 19:38:49.400,0.7575757575757576,5.04,0,3,2,2,0.66188225,3,21.180369556639345
pan,Foraging,2016-06-15 19:38:50.957,0.7647058823529411,1.557,0,3,2,2,0.6766825,3,349.2285127695923
pan,Foraging,2016-06-15 19:38:51.949,0.7714285714285715,0.992,0,3,2,2,0.6078665,3,345.8416821280744
pan,Foraging,2016-06-15 19:38:52.950,0.7777777777777778,1.001,0,3,2,2,0.63406,3,347.5184588140457
zoom,Foraging,2016-06-15 19:38:53.738,0.16216216216216217,0.788,0,3,2,3,0.634453125,3,0.0
pan,Foraging,2016-06-15 19:38:55.136,0.7631578947368421,1.398,0,3,2,3,0.582838,3,8.183530401878874
pan,Foraging,2016-06-15 19:38:57.359,0.7692307692307693,2.223,0,3,2,3,0.582838,3,358.30237569465004
pan,Foraging,2016-06-15 19:38:58.351,0.775,0.992,0,3,2,3,0.582838,3,2.5687448862051303
zoom,Navigation,2016-06-15 19:38:59.306,0.7671232876712328,0.955,0,3,2,4,0.619396625,3,0.0
pan,Navigation,2016-06-15 19:39:00.645,0.21621621621621623,1.339,0,3,2,4,0.583079,3,2.1083538194453575
zoom,Navigation,2016-06-15 19:39:01.274,0.76,0.629,0,3,2,5,0.6397081250000001,4,0.0
pan,Sensemaking,2016-06-15 19:39:03.544,0.8648648648648649,2.27,0,3,2,5,0.650806,5,333.77971779408637
pan,Sensemaking,2016-06-15 19:39:04.625,0.868421052631579,1.081,0,3,2,5,0.650806,6,21.338800792119105
pan,Sensemaking,2016-06-15 19:39:05.158,0.8717948717948718,0.533,0,3,2,5,0.570396125,7,24.662742817367672
pan,Sensemaking,2016-06-15 19:39:05.585,0.875,0.427,0,3,2,5,0.61053925,8,26.93800804506991
pan,Sensemaking,2016-06-15 19:39:06.088,0.8780487804878049,0.503,0,3,2,5,0.619066375,9,19.597865248764094
pan,Sensemaking,2016-06-15 19:39:07.509,0.8809523809523809,1.421,0,3,2,5,0.645585125,10,23.40789864030276
pan,Sensemaking,2016-06-15 19:39:10.784,0.8837209302325582,3.275,0,3,2,5,0.646382,11,6.434288322831602
pan,Sensemaking,2016-06-15 19:39:12.525,0.8863636363636364,1.741,0,3,2,5,0.646382,12,341.5689143667566
pan,Sensemaking,2016-06-15 19:39:12.961,0.8888888888888888,0.436,0,3,2,5,0.605892,13,337.2922499381451
pan,Sensemaking,2016-06-15 19:39:13.350,0.8913043478260869,0.389,0,3,2,5,0.6132835,14,342.9053909466325
pan,Sensemaking,2016-06-15 19:39:13.784,0.8936170212765957,0.434,0,3,2,5,0.15660675000000002,15,338.68308083085907
pan,Sensemaking,2016-06-15 19:39:14.141,0.8958333333333334,0.357,0,3,2,5,0.0,16,339.5989331620789
pan,Sensemaking,2016-06-15 19:39:14.574,0.8979591836734694,0.433,0,3,2,5,0.645802875,17,359.6107018419398
pan,Sensemaking,2016-06-15 19:39:15.206,0.9,0.632,0,3,2,5,0.650806,18,359.68733018582014
pan,Sensemaking,2016-06-15 19:39:16.793,0.9019607843137255,1.587,0,3,2,5,0.650806,19,349.79314333317825
pan,Sensemaking,2016-06-15 19:39:18.957,0.9038461538461539,2.164,0,3,2,5,0.650806,20,19.53332249955165
pan,Sensemaking,2016-06-15 19:39:19.471,0.9056603773584906,0.514,0,3,2,5,0.570396125,21,37.00578339921586
pan,Sensemaking,2016-06-15 19:39:19.983,0.9074074074074074,0.512,0,3,2,5,0.61053925,22,36.786149601709006
pan,Sensemaking,2016-06-15 19:39:20.478,0.9090909090909091,0.495,0,3,2,5,0.640601625,23,36.24659987516665
pan,Sensemaking,2016-06-15 19:39:24.280,0.9107142857142857,3.802,0,3,2,5,0.636415,24,357.27265982070986
pan,Sensemaking,2016-06-15 19:39:24.703,0.9122807017543859,0.423,0,3,2,5,0.605892,25,327.9174316948929
pan,Sensemaking,2016-06-15 19:39:25.088,0.9137931034482759,0.385,0,3,2,5,0.528006625,26,335.64322061945893
pan,Sensemaking,2016-06-15 19:39:25.501,0.9152542372881356,0.413,0,3,2,5,0.6276155000000001,27,340.80499726475387
pan,Sensemaking,2016-06-15 19:39:25.933,0.9166666666666666,0.432,0,3,2,5,0.650709125,27,346.8494464755014
pan,Sensemaking,2016-06-15 19:39:26.594,0.9180327868852459,0.661,0,3,2,5,0.650806,27,359.06966172915077
pan,Sensemaking,2016-06-15 19:39:28.254,0.9193548387096774,1.66,0,3,2,5,0.650806,27,350.10290976300547
zoom,Navigation,2016-06-15 19:39:29.027,0.7631578947368421,0.773,0,3,2,4,0.62642325,27,0.0
zoom,Navigation,2016-06-15 19:39:29.714,0.7662337662337663,0.687,0,3,2,3,0.634453125,27,0.0
pan,Foraging,2016-06-15 19:39:30.668,0.7804878048780488,0.954,0,3,2,3,0.582838,27,9.720689028114874
pan,Foraging,2016-06-15 19:39:32.615,0.7857142857142857,1.947,0,3,2,3,0.606028875,27,21.278633464915366
zoom,Navigation,2016-06-15 19:39:33.490,0.7692307692307693,0.875,0,3,2,4,0.63332725,27,0.0
pan,Navigation,2016-06-15 19:39:35.094,0.21518987341772153,1.604,0,3,2,4,0.603771,27,358.28330427825716
zoom,Navigation,2016-06-15 19:39:36.098,0.7625,1.004,0,3,2,5,0.64161675,28,0.0
pan,Sensemaking,2016-06-15 19:39:39.023,0.9206349206349206,2.925,0,3,2,5,0.636415,29,343.04761026456265
pan,Sensemaking,2016-06-15 19:39:43.173,0.921875,4.15,0,3,2,5,0.636415,29,16.152352794654696
pan,Sensemaking,2016-06-15 19:39:48.550,0.9230769230769231,5.377,10,3,2,5,0.636415,29,354.88209896315766
pan,Sensemaking,2016-06-15 19:39:52.019,0.9242424242424242,3.469,10,3,2,5,0.6325821249999999,29,25.766205272906415
