UserIndex,Action,State,TimeStamp,HighLevelAction,HighLevelStateActionProbab,StateActionProbab,IdleTime,Reward,Subtask_Screenshot_Time,Subtask_Idle_Time,ZoomLevel,NDSI,Subtask_Zoom,Subtask_ROI,Latitude,Longitude,All_address,All_raw_address,Most_frequent_state,Most_frequent_region,Angle,high-level-action
10,zoom,Navigation,2016-06-08 18:55:49.873,change,0.3333333333333333,0.7,1.068,0,1,1,4,0.632255625,2,2,41.7476125,-105.22398749999999,"['SouthWest', 'NorthernRockiesPlains', 'SouthWest', 'NorthernRockiesPlains', 'SouthWest', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains']","[[38.3778, -111.966], [41.744, -105.315], [38.3755, -105.001], [41.7499, -98.5189], [41.75, -111.985], [45.124, -105.26], [41.7504, -105.244], [45.1093, -98.502]]",Utah,NorthernRockiesPlains,0.0,change
11,zoom,Navigation,2016-06-08 18:55:50.393,same,0.7142857142857143,0.7272727272727273,0.52,0,1,1,3,0.650957125,2,2,41.8029375,-111.7233375,"['None', 'SouthWest', 'South', 'NorthernRockiesPlains', 'None', 'NorthernRockiesPlains', 'SouthWest', 'NorthernRockiesPlains']","[[35.4466, -124.124], [41.7065, -112.025], [35.0085, -111.96], [41.7484, -98.5357], [41.7759, -124.65], [48.4972, -112.005], [41.7504, -111.985], [48.49, -98.502]]",None,NorthernRockiesPlains,0.0,same
12,zoom,Navigation,2016-06-08 18:55:51.226,same,0.75,0.75,0.833,0,1,1,2,0.651013625,2,2,42.36835000000001,-113.94953749999999,"['None', 'West', 'None', 'UpperMidwest', 'None', 'Other', 'West', 'NorthernRockiesPlains']","[[35.4656, -124.134], [41.6637, -116.597], [30.5427, -116.467], [41.7484, -95.2126], [41.7792, -132.156], [52.9917, -116.51], [41.761, -116.496], [52.9945, -94.0237]]",None,None,0.0,same
13,zoom,Navigation,2016-06-08 18:55:51.377,same,0.7777777777777778,0.7692307692307693,0.151,0,1,1,1,0.626178375,2,2,32.654175,-94.1993125,"['None', 'South', 'Other', 'None', 'None', 'NorthernRockiesPlains', 'South', 'Other']","[[18.1367, -107.299], [30.3858, -97.2569], [15.1746, -86.0958], [30.4655, -77.7951], [30.5427, -132.053], [52.9945, -94.0237], [30.5342, -93.9559], [52.9994, -65.1151]]",None,None,0.0,same
14,zoom,Navigation,2016-06-08 18:55:51.817,same,0.8,0.7857142857142857,0.44,0,1,1,0,0.169186,2,2,34.103049999999996,-98.6128,"['None', 'Other', 'None', 'Other', 'None', 'Other', 'None', 'Other']","[[15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726]]",None,None,0.0,same
15,pan,Foraging,2016-06-08 18:55:54.740,change,0.3333333333333333,0.42857142857142855,2.923,0,1,1,0,0.0,2,2,34.103049999999996,-98.6128,"['None', 'Other', 'None', 'Other', 'None', 'Other', 'None', 'Other']","[[15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726]]",None,None,358.39778918816523,change
16,pan,Foraging,2016-06-08 18:55:55.820,same,0.75,0.5,1.08,0,1,1,0,0.0,2,2,34.103049999999996,-98.6128,"['None', 'Other', 'None', 'Other', 'None', 'Other', 'None', 'Other']","[[15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726]]",None,None,1.4257026329491687,same
17,zoom,Navigation,2016-06-08 18:55:56.881,change,0.2727272727272727,0.8,1.061,0,1,1,1,0.626178375,2,2,32.654175,-94.1993125,"['None', 'South', 'Other', 'None', 'None', 'NorthernRockiesPlains', 'South', 'Other']","[[18.1367, -107.299], [30.3858, -97.2569], [15.1746, -86.0958], [30.4655, -77.7951], [30.5427, -132.053], [52.9945, -94.0237], [30.5342, -93.9559], [52.9994, -65.1151]]",None,None,0.0,change
18,zoom,Navigation,2016-06-08 18:55:57.697,same,0.75,0.8125,0.816,0,1,1,2,0.618309125,2,2,41.7611625,-93.7680375,"['None', 'UpperMidwest', 'South', 'Northeast', 'West', 'NorthernRockiesPlains', 'UpperMidwest', 'Northeast']","[[30.5427, -116.467], [41.7484, -95.2126], [30.5342, -90.8979], [41.7187, -71.5601], [41.761, -116.496], [52.9945, -94.0237], [41.7904, -93.9831], [52.9994, -71.5039]]",Iowa,UpperMidwest,0.0,same
19,pan,Foraging,2016-06-08 18:55:59.535,change,0.4,0.5555555555555556,1.838,0,1,1,2,0.32354099999999997,2,2,45.18025,-123.341125,"['None', 'West', 'None', 'Other', 'None', 'Other', 'None', 'Other']","[[35.4656, -124.134], [41.6637, -116.597], [41.7792, -132.156], [52.9917, -116.51], [41.7792, -132.156], [52.9917, -116.51], [41.7792, -132.156], [52.9917, -116.51]]",None,None,344.01857923646986,change
20,pan,Foraging,2016-06-08 18:56:01.372,same,0.6666666666666666,0.6,1.837,0,1,1,2,0.0,2,2,47.385450000000006,-124.333,"['None', 'Other', 'None', 'Other', 'None', 'Other', 'None', 'Other']","[[41.7792, -132.156], [52.9917, -116.51], [41.7792, -132.156], [52.9917, -116.51], [41.7792, -132.156], [52.9917, -116.51], [41.7792, -132.156], [52.9917, -116.51]]",None,None,344.1245527041941,same
21,pan,Foraging,2016-06-08 18:56:02.820,same,0.7142857142857143,0.6363636363636364,1.448,0,1,1,2,0.0,2,2,47.385450000000006,-124.333,"['None', 'Other', 'None', 'Other', 'None', 'Other', 'None', 'Other']","[[41.7792, -132.156], [52.9917, -116.51], [41.7792, -132.156], [52.9917, -116.51], [41.7792, -132.156], [52.9917, -116.51], [41.7792, -132.156], [52.9917, -116.51]]",None,None,4.773529716348252,same
22,zoom,Navigation,2016-06-08 18:56:03.497,change,0.3076923076923077,0.8235294117647058,0.677,0,1,1,3,0.657263,2,2,47.9384,-111.895675,"['None', 'NorthernRockiesPlains', 'SouthWest', 'NorthernRockiesPlains', 'None', 'Other', 'NorthernRockiesPlains', 'NorthernRockiesPlains']","[[41.7759, -124.65], [48.4972, -112.005], [41.7504, -111.985], [48.49, -98.502], [48.5013, -125.495], [52.9961, -112.008], [48.5, -111.989], [52.9963, -98.5314]]",None,NorthernRockiesPlains,0.0,change
23,zoom,Navigation,2016-06-08 18:56:04.106,same,0.7142857142857143,0.8333333333333334,0.609,0,1,1,4,0.62642325,2,2,48.5008,-105.295525,"['NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'NorthernRockiesPlains', 'Other', 'NorthernRockiesPlains', 'NorthernRockiesPlains']","[[45.1258, -111.985], [48.49, -105.253], [45.1276, -105.248], [48.4992, -98.8713], [48.5219, -111.994], [51.8747, -105.251], [48.5, -105.248], [51.8672, -98.5139]]",Montana,NorthernRockiesPlains,0.0,same
24,zoom,Navigation,2016-06-08 18:56:05.017,same,0.7333333333333333,0.8421052631578947,0.911,0,1,1,3,0.657263,2,2,47.9384,-111.895675,"['None', 'NorthernRockiesPlains', 'SouthWest', 'NorthernRockiesPlains', 'None', 'Other', 'NorthernRockiesPlains', 'NorthernRockiesPlains']","[[41.7759, -124.65], [48.4972, -112.005], [41.7504, -111.985], [48.49, -98.502], [48.5013, -125.495], [52.9961, -112.008], [48.5, -111.989], [52.9963, -98.5314]]",None,NorthernRockiesPlains,0.0,same
25,zoom,Navigation,2016-06-08 18:56:05.224,same,0.75,0.85,0.207,0,1,1,2,0.3336255,2,2,47.379675000000006,-110.0281375,"['None', 'Other', 'West', 'NorthernRockiesPlains', 'West', 'NorthernRockiesPlains', 'West', 'NorthernRockiesPlains']","[[41.7792, -132.156], [52.9917, -116.51], [41.761, -116.496], [52.9945, -94.0237], [41.761, -116.496], [52.9945, -94.0237], [41.761, -116.496], [52.9945, -94.0237]]",Nevada,West,0.0,same
26,zoom,Navigation,2016-06-08 18:56:05.650,same,0.7647058823529411,0.8571428571428571,0.426,0,1,1,1,0.32996662499999996,2,2,41.767250000000004,-87.9112125,"['None', 'NorthernRockiesPlains', 'South', 'Other', 'South', 'Other', 'South', 'Other']","[[30.5427, -132.053], [52.9945, -94.0237], [30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151]]",Texas,South,0.0,same
27,zoom,Navigation,2016-06-08 18:56:05.809,same,0.7777777777777778,0.8636363636363636,0.159,0,1,1,0,0.169186,2,2,34.103049999999996,-98.6128,"['None', 'Other', 'None', 'Other', 'None', 'Other', 'None', 'Other']","[[15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726]]",None,None,0.0,same
28,pan,Foraging,2016-06-08 18:56:07.500,change,0.375,0.6666666666666666,1.691,0,1,1,0,0.0,2,2,34.103049999999996,-98.6128,"['None', 'Other', 'None', 'Other', 'None', 'Other', 'None', 'Other']","[[15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726]]",None,None,10.00356360663186,change
29,zoom,Navigation,2016-06-08 18:56:08.601,change,0.2631578947368421,0.8695652173913043,1.101,0,1,1,1,0.626178375,2,2,32.654175,-94.1993125,"['None', 'South', 'Other', 'None', 'None', 'NorthernRockiesPlains', 'South', 'Other']","[[18.1367, -107.299], [30.3858, -97.2569], [15.1746, -86.0958], [30.4655, -77.7951], [30.5427, -132.053], [52.9945, -94.0237], [30.5342, -93.9559], [52.9994, -65.1151]]",None,None,0.0,change
30,pan,Navigation,2016-06-08 18:56:10.340,same,0.75,0.08333333333333333,1.739,0,1,1,1,0.0,2,2,41.7668,-79.5355,"['South', 'Other', 'South', 'Other', 'South', 'Other', 'South', 'Other']","[[30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151]]",Texas,South,351.5879869345165,same
31,pan,Navigation,2016-06-08 18:56:11.744,same,0.7619047619047619,0.12,1.404,0,1,1,1,0.0,2,2,41.7668,-79.5355,"['South', 'Other', 'South', 'Other', 'South', 'Other', 'South', 'Other']","[[30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151], [30.5342, -93.9559], [52.9994, -65.1151]]",Texas,South,2.988658387879941,same
32,zoom,Navigation,2016-06-08 18:56:12.233,same,0.7727272727272727,0.8076923076923077,0.489,0,1,1,2,0.651013625,2,2,42.36835000000001,-113.94953749999999,"['None', 'West', 'None', 'UpperMidwest', 'None', 'Other', 'West', 'NorthernRockiesPlains']","[[35.4656, -124.134], [41.6637, -116.597], [30.5427, -116.467], [41.7484, -95.2126], [41.7792, -132.156], [52.9917, -116.51], [41.761, -116.496], [52.9945, -94.0237]]",None,None,0.0,same
33,zoom,Navigation,2016-06-08 18:56:12.385,same,0.782608695652174,0.8148148148148148,0.152,0,1,1,3,0.47314325,2,2,36.742025,-91.477625,"['None', 'None', 'NorthernRockiesPlains', 'None', 'NorthWest', 'None', 'Other']","[[41.7759, -124.65], [48.4972, -112.005], [49.1719, -132.156], [52.9938, -125.507], [48.5013, -125.495], [52.9961, -112.008]]",None,None,0.0,same
34,zoom,Navigation,2016-06-08 18:56:12.537,same,0.7916666666666666,0.8214285714285714,0.152,0,1,1,4,0.287110625,2,2,22.565624999999997,-60.81725,"['None', 'West', 'NorthWest', 'None', 'None', 'NorthWest']","[[41.7788, -124.358], [45.112, -118.753], [45.1393, -124.664], [48.4949, -118.763]]",None,None,0.0,same
35,pan,Sensemaking,2016-06-08 18:56:14.053,change,0.5,0.625,1.516,0,1,1,4,0.47629125000000005,2,2,49.3448875,-117.063375,"['NorthWest', 'NorthernRockiesPlains', 'None', 'NorthWest', 'NorthWest', 'Other', 'NorthWest', 'Other']","[[45.1357, -118.749], [48.4972, -112.017], [48.5002, -125.495], [51.8744, -118.758], [48.505, -118.734], [51.8708, -112.01], [48.505, -118.734], [51.8708, -112.01]]",Washington,NorthWest,335.1813232853561,change
36,zoom,Navigation,2016-06-08 18:56:15.161,change,0.24,0.8275862068965517,1.108,0,1,1,3,0.47314325,2,3,36.742025,-91.477625,"['None', 'None', 'NorthernRockiesPlains', 'None', 'NorthWest', 'None', 'Other']","[[41.7759, -124.65], [48.4972, -112.005], [49.1719, -132.156], [52.9938, -125.507], [48.5013, -125.495], [52.9961, -112.008]]",None,None,0.0,change
37,zoom,Navigation,2016-06-08 18:56:15.305,same,0.7692307692307693,0.8333333333333334,0.144,0,1,1,2,0.651013625,2,3,42.36835000000001,-113.94953749999999,"['None', 'West', 'None', 'UpperMidwest', 'None', 'Other', 'West', 'NorthernRockiesPlains']","[[35.4656, -124.134], [41.6637, -116.597], [30.5427, -116.467], [41.7484, -95.2126], [41.7792, -132.156], [52.9917, -116.51], [41.761, -116.496], [52.9945, -94.0237]]",None,None,0.0,same
38,zoom,Navigation,2016-06-08 18:56:15.809,same,0.7777777777777778,0.8387096774193549,0.504,0,1,1,1,0.169158125,2,3,41.7686,-113.03835000000001,"['None', 'NorthernRockiesPlains', 'None', 'NorthernRockiesPlains', 'None', 'NorthernRockiesPlains', 'None', 'NorthernRockiesPlains']","[[30.5427, -132.053], [52.9945, -94.0237], [30.5427, -132.053], [52.9945, -94.0237], [30.5427, -132.053], [52.9945, -94.0237], [30.5427, -132.053], [52.9945, -94.0237]]",None,None,0.0,same
39,zoom,Navigation,2016-06-08 18:56:16.313,same,0.7857142857142857,0.84375,0.504,0,1,1,0,0.169186,2,3,34.103049999999996,-98.6128,"['None', 'Other', 'None', 'Other', 'None', 'Other', 'None', 'Other']","[[15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726]]",None,None,0.0,same
40,pan,Foraging,2016-06-08 18:56:17.333,change,0.4444444444444444,0.6923076923076923,1.02,0,1,1,0,0.0,2,3,34.103049999999996,-98.6128,"['None', 'Other', 'None', 'Other', 'None', 'Other', 'None', 'Other']","[[15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726], [15.2153, -132.053], [52.9908, -65.1726]]",None,None,2.948736936799504,change
41,zoom,Navigation,2016-06-08 18:56:17.923,change,0.2413793103448276,0.8484848484848485,0.59,0,1,1,1,0.169158125,2,3,41.7686,-113.03835000000001,"['None', 'NorthernRockiesPlains', 'None', 'NorthernRockiesPlains', 'None', 'NorthernRockiesPlains', 'None', 'NorthernRockiesPlains']","[[30.5427, -132.053], [52.9945, -94.0237], [30.5427, -132.053], [52.9945, -94.0237], [30.5427, -132.053], [52.9945, -94.0237], [30.5427, -132.053], [52.9945, -94.0237]]",None,None,0.0,change
42,pan,Navigation,2016-06-08 18:56:19.750,same,0.7666666666666667,0.11764705882352941,1.827,0,1,1,1,0.0,2,3,41.7686,-113.03835000000001,"['None', 'NorthernRockiesPlains', 'None', 'NorthernRockiesPlains', 'None', 'NorthernRockiesPlains', 'None', 'NorthernRockiesPlains']","[[30.5427, -132.053], [52.9945, -94.0237], [30.5427, -132.053], [52.9945, -94.0237], [30.5427, -132.053], [52.9945, -94.0237], [30.5427, -132.053], [52.9945, -94.0237]]",None,None,0.9757605100550608,same
43,pan,Navigation,2016-06-08 18:56:20.356,same,0.7741935483870968,0.14285714285714285,0.606,0,1,1,1,0.0,2,3,41.7686,-113.03835000000001,"['None', 'NorthernRockiesPlains', 'None', 'NorthernRockiesPlains', 'None', 'NorthernRockiesPlains', 'None', 'NorthernRockiesPlains']","[[30.5427, -132.053], [52.9945, -94.0237], [30.5427, -132.053], [52.9945, -94.0237], [30.5427, -132.053], [52.9945, -94.0237], [30.5427, -132.053], [52.9945, -94.0237]]",None,None,358.09199690459303,same
44,zoom,Navigation,2016-06-08 18:56:20.914,same,0.78125,0.8055555555555556,0.558,0,1,1,2,0.651013625,2,3,42.36835000000001,-113.94953749999999,"['None', 'West', 'None', 'UpperMidwest', 'None', 'Other', 'West', 'NorthernRockiesPlains']","[[35.4656, -124.134], [41.6637, -116.597], [30.5427, -116.467], [41.7484, -95.2126], [41.7792, -132.156], [52.9917, -116.51], [41.761, -116.496], [52.9945, -94.0237]]",None,None,0.0,same
45,zoom,Navigation,2016-06-08 18:56:21.065,same,0.7878787878787878,0.8108108108108109,0.151,0,1,1,3,0.32348475,2,3,20.928275,-59.1005,"['None', 'None', 'SouthWest', 'None', 'None', 'NorthernRockiesPlains']","[[35.4466, -124.124], [41.7065, -112.025], [41.7759, -124.65], [48.4972, -112.005]]",None,None,0.0,same
46,pan,Navigation,2016-06-08 18:56:22.308,same,0.7941176470588235,0.15789473684210525,1.243,0,1,1,3,0.30398912499999997,2,3,50.8322375,-121.2715,"['None', 'NorthWest', 'None', 'Other', 'None', 'Other', 'None', 'Other']","[[49.1719, -132.156], [52.9938, -125.507], [48.5013, -125.495], [52.9961, -112.008], [48.5013, -125.495], [52.9961, -112.008], [48.5013, -125.495], [52.9961, -112.008]]",None,None,344.7971151453263,same
47,zoom,Navigation,2016-06-08 18:56:22.937,same,0.8,0.7948717948717948,0.629,0,1,1,4,0.287110625,2,3,22.565624999999997,-60.81725,"['None', 'West', 'NorthWest', 'None', 'None', 'NorthWest']","[[41.7788, -124.358], [45.112, -118.753], [45.1393, -124.664], [48.4949, -118.763]]",None,None,0.0,same
48,zoom,Navigation,2016-06-08 18:56:23.465,same,0.8055555555555556,0.8,0.528,0,1,1,5,0.584113375,2,3,46.910762500000004,-121.88675,"['NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'None', 'NorthWest', 'NorthWest', 'NorthWest']","[[45.225, -124.028], [46.873, -122.084], [45.2255, -122.077], [46.9143, -118.749], [46.9181, -124.675], [48.6062, -122.08], [46.9167, -122.076], [48.6073, -119.325]]",Washington,NorthWest,0.0,same
49,pan,Sensemaking,2016-06-08 18:56:24.528,change,0.6,0.6666666666666666,1.063,0,1,1,5,0.0,2,3,47.762,-120.7005,"['NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest']","[[46.9167, -122.076], [48.6073, -119.325], [46.9167, -122.076], [48.6073, -119.325], [46.9167, -122.076], [48.6073, -119.325], [46.9167, -122.076], [48.6073, -119.325]]",Washington,NorthWest,341.5302444971078,change
50,pan,Sensemaking,2016-06-08 18:56:25.429,same,0.5,0.7,0.901,0,1,1,5,0.30407887499999997,2,3,49.453050000000005,-121.185125,"['None', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest']","[[48.6107, -125.463], [50.2906, -122.095], [48.6095, -121.938], [50.2982, -118.703], [48.6095, -121.938], [50.2982, -118.703], [48.6095, -121.938], [50.2982, -118.703]]",British Columbia,NorthWest,348.10310944487543,same
51,zoom,Sensemaking,2016-06-08 18:56:26.057,same,0.5714285714285714,0.18181818181818182,0.628,0,1,1,4,0.4731455,2,3,36.881275,-92.689875,"['None', 'None', 'NorthWest', 'None', 'NorthWest', 'None', 'NorthWest']","[[45.1393, -124.664], [48.4949, -118.763], [49.1719, -128.328], [51.8695, -125.511], [48.5002, -125.495], [51.8744, -118.758]]",None,None,0.0,same
52,pan,Sensemaking,2016-06-08 18:56:27.444,same,0.625,0.6666666666666666,1.387,0,1,1,4,0.315330125,2,3,49.345037500000004,-115.37475,"['NorthWest', 'NorthernRockiesPlains', 'NorthWest', 'Other', 'NorthWest', 'Other', 'NorthWest', 'Other']","[[45.1357, -118.749], [48.4972, -112.017], [48.505, -118.734], [51.8708, -112.01], [48.505, -118.734], [51.8708, -112.01], [48.505, -118.734], [51.8708, -112.01]]",Washington,NorthWest,353.7469772952145,same
53,zoom,Navigation,2016-06-08 18:56:28.161,change,0.21621621621621623,0.8048780487804879,0.717,0,1,1,5,0.5751658749999999,2,4,46.913725,-118.759375,"['NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthernRockiesPlains']","[[45.2255, -122.077], [46.9143, -118.749], [45.2255, -118.573], [46.9131, -115.313], [46.9167, -122.076], [48.6073, -119.325], [46.9166, -118.648], [48.5908, -115.314]]",Washington,NorthWest,0.0,change
54,zoom,Navigation,2016-06-08 18:56:28.785,same,0.7894736842105263,0.8095238095238095,0.624,0,1,1,6,0.6113252499999999,2,4,47.7854125,-120.595,"['NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest']","[[46.916, -122.079], [47.7601, -120.388], [47.107, -120.388], [47.7606, -119.724], [47.7666, -122.08], [48.6073, -120.388], [47.7626, -120.388], [48.6031, -119.325]]",Washington,NorthWest,0.0,same
55,zoom,Navigation,2016-06-08 18:56:32.260,same,0.7948717948717948,0.813953488372093,3.475,10,1,1,5,0.5751658749999999,2,4,46.913725,-118.759375,"['NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthernRockiesPlains']","[[45.2255, -122.077], [46.9143, -118.749], [45.2255, -118.573], [46.9131, -115.313], [46.9167, -122.076], [48.6073, -119.325], [46.9166, -118.648], [48.5908, -115.314]]",Washington,NorthWest,0.0,same
56,pan,Navigation,2016-06-08 18:56:35.845,same,0.8,0.1590909090909091,3.585,10,1,1,5,0.3157985,2,4,49.468737499999996,-117.837625,"['NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest', 'NorthWest']","[[48.6095, -121.938], [50.2982, -118.703], [48.6478, -118.693], [50.2996, -115.327], [48.6478, -118.693], [50.2996, -115.327], [48.6478, -118.693], [50.2996, -115.327]]",Washington,NorthWest,359.90806057747045,same
57,zoom,Navigation,2016-06-08 18:56:39.754,same,0.8048780487804879,0.8,3.909,10,2,1,4,0.645461125,2,4,48.5021875,-118.64875,"['None', 'NorthWest', 'NorthWest', 'NorthernRockiesPlains', 'None', 'NorthWest', 'NorthWest', 'Other']","[[45.1393, -124.664], [48.4949, -118.763], [45.1357, -118.749], [48.4972, -112.017], [48.5002, -125.495], [51.8744, -118.758], [48.505, -118.734], [51.8708, -112.01]]",None,NorthWest,0.0,same
