Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon
QLearn,pro13_ace_p4,0.05,0.01,0.2,0,0.4245614035087719,0,1.0086956521739132,0.5
QLearn,pro13_ace_p4,0.1,0.0001,0.05,0,0.41111111111111115,0,1.0091743119266054,0.5
QLearn,pro13_ace_p4,0.2,0.001,0.9,0,0.7125,0,1.0103092783505156,0.05
QLearn,pro13_ace_p4,0.3,0.0001,0.2,0,0.7000000000000001,0,1.0117647058823531,0.1
QLearn,pro13_ace_p4,0.4,0.5,0.1,0,0.7722222222222223,0,1.0136986301369868,0.1
QLearn,pro13_ace_p4,0.5,0.0001,0.05,0,0.7933333333333333,0,1.016393442622951,0.05
QLearn,pro13_ace_p4,0.6,0.0001,0.99,0,0.7666666666666667,0,1.0204081632653064,0.1
QLearn,pro13_ace_p4,0.7,0.001,0.99,0,0.7111111111111111,0,1.027027027027027,0.1
QLearn,pro13_ace_p4,0.8,0.0001,0.2,0,0.6333333333333333,0,1.0399999999999998,0.1
QLearn,pro13_ace_p4,0.9,0.0001,0.05,0,0.6666666666666666,0,1.076923076923077,0.1
QLearn,pro18_adf_p4,0.05,0.0001,0.05,0,0.23492063492063492,0,1.0078740157480317,0.5
QLearn,pro18_adf_p4,0.1,0.0001,0.1,0,0.23666666666666666,0,1.0082644628099173,0.5
QLearn,pro18_adf_p4,0.2,0.001,0.1,0,0.41509433962264153,0,1.009345794392523,0.1
QLearn,pro18_adf_p4,0.3,0.001,0.2,0,0.2765957446808511,0,1.0105263157894737,0.5
QLearn,pro18_adf_p4,0.4,0.0001,0.1,0,0.2,0,1.012345679012346,0.1
QLearn,pro18_adf_p4,0.5,0.0001,0.2,0,0.3939393939393939,0,1.0149253731343284,0.1
QLearn,pro18_adf_p4,0.6,0.5,0.2,0,0.4888888888888888,0,1.0181818181818185,0.05
QLearn,pro18_adf_p4,0.7,0.1,0.2,0,0.38999999999999996,0,1.0243902439024388,0.1
QLearn,pro18_adf_p4,0.8,0.001,0.1,0,0.24285714285714288,0,1.0344827586206897,0.1
QLearn,pro18_adf_p4,0.9,0.5,0.5,0,0.34285714285714286,0,1.0666666666666667,0.1
QLearn,pro15_ade_p4,0.05,0.0001,0.1,0,0.384375,0,1.0077519379844964,0.05
QLearn,pro15_ade_p4,0.1,0.0001,0.05,0,0.31803278688524594,0,1.0081300813008127,0.1
QLearn,pro15_ade_p4,0.2,0.0001,0.2,0,0.37407407407407406,0,1.0091743119266054,0.1
QLearn,pro15_ade_p4,0.3,0.0001,0.05,0,0.36170212765957444,0,1.010526315789474,0.1
QLearn,pro15_ade_p4,0.4,0.0001,0.1,0,0.34146341463414637,0,1.012048192771084,0.05
QLearn,pro15_ade_p4,0.5,0.0001,0.2,0,0.38235294117647056,0,1.0144927536231882,0.1
QLearn,pro15_ade_p4,0.6,0.001,0.9,0,0.4,0,1.0181818181818183,0.1
QLearn,pro15_ade_p4,0.7,0.0001,0.9,0,0.37142857142857144,0,1.0232558139534884,0.1
QLearn,pro15_ade_p4,0.8,0.0001,0.2,0,0.42857142857142855,0,1.0344827586206897,0.1
QLearn,pro15_ade_p4,0.9,0.001,0.2,0,0.5142857142857142,0,1.0666666666666667,0.1
QLearn,pro20_ade_p4,0.05,0.0001,0.05,0,0.5909090909090908,0,1.0032362459546926,0.05
QLearn,pro20_ade_p4,0.1,0.001,0.1,0,0.5589041095890411,0,1.0034129692832765,0.1
QLearn,pro20_ade_p4,0.2,0.01,0.2,0,0.5753846153846155,0,1.003831417624521,0.1
QLearn,pro20_ade_p4,0.3,0.0001,0.5,0,0.6,0,1.0043668122270744,0.05
QLearn,pro20_ade_p4,0.4,0.0001,0.1,0,0.5408163265306122,0,1.0050761421319798,0.1
QLearn,pro20_ade_p4,0.5,0.5,0.1,0,0.6024691358024692,0,1.0061349693251533,0.05
QLearn,pro20_ade_p4,0.6,0.5,0.05,0,0.6092307692307692,0,1.0076335877862597,0.05
QLearn,pro20_ade_p4,0.7,0.5,0.05,0,0.5673469387755101,0,1.0101010101010104,0.1
QLearn,pro20_ade_p4,0.8,0.5,0.05,0,0.6666666666666666,0,1.0149253731343286,0.05
QLearn,pro20_ade_p4,0.9,0.5,0.05,0,0.6941176470588236,0,1.0285714285714285,0.05
QLearn,pro17_ace_p4,0.05,0.1,0.99,0,0.3581920903954802,0,1.0028169014084507,0.5
QLearn,pro17_ace_p4,0.1,0.0001,0.5,0,0.4523809523809524,0,1.002967359050445,0.1
QLearn,pro17_ace_p4,0.2,0.0001,0.9,0,0.6026845637583893,0,1.0033444816053514,0.05
QLearn,pro17_ace_p4,0.3,0.1,0.05,0,0.5893129770992366,0,1.0038022813688214,0.05
QLearn,pro17_ace_p4,0.4,0.0001,0.2,0,0.5964285714285714,0,1.0044444444444445,0.1
QLearn,pro17_ace_p4,0.5,0.1,0.1,0,0.5870967741935484,0,1.0053475935828877,0.1
QLearn,pro17_ace_p4,0.6,0.0001,0.05,0,0.6,0,1.0066225165562914,0.1
QLearn,pro17_ace_p4,0.7,0.5,0.5,0,0.5392857142857143,0,1.0088495575221241,0.05
QLearn,pro17_ace_p4,0.8,0.5,0.2,0,0.46842105263157896,0,1.0129870129870124,0.05
QLearn,pro17_ace_p4,0.9,0.0001,0.05,0,0.22105263157894733,0,1.0256410256410258,0.1
