Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon
Actor_Critic,pro13_ace_p4,0.05,0.001,0.99,1,0.6947368421052632,"[None, None, None]",0,0
Actor_Critic,pro13_ace_p4,0.1,0.0001,0.99,1,0.6370370370370371,"[None, None, None]",0,0
Actor_Critic,pro13_ace_p4,0.2,0.0001,0.2,1,0.7374999999999999,"[None, None, None]",0,0
Actor_Critic,pro13_ace_p4,0.3,0.0001,0.2,1,0.7428571428571429,"[None, None, None]",0,0
Actor_Critic,pro13_ace_p4,0.4,0.001,0.5,1,0.8277777777777778,"[None, None, None]",0,0
Actor_Critic,pro13_ace_p4,0.5,0.001,0.1,1,0.78,"[None, None, None]",0,0
Actor_Critic,pro13_ace_p4,0.6,0.001,0.05,1,0.825,"[None, None, None]",0,0
Actor_Critic,pro13_ace_p4,0.7,0.001,0.05,1,0.7777777777777778,"[None, None, None]",0,0
Actor_Critic,pro13_ace_p4,0.8,0.001,0.5,1,0.6666666666666666,"[None, None, None]",0,0
Actor_Critic,pro13_ace_p4,0.9,0.0001,0.1,1,0.8333333333333334,"[None, None, None]",0,0
Actor_Critic,pro15_ade_p4,0.05,0.0001,0.2,1,0.359375,"[None, None, None]",0,0
Actor_Critic,pro15_ade_p4,0.1,0.001,0.1,1,0.36065573770491804,"[None, None, None]",0,0
Actor_Critic,pro15_ade_p4,0.2,0.001,0.05,1,0.3888888888888889,"[None, None, None]",0,0
Actor_Critic,pro15_ade_p4,0.3,0.0001,0.99,1,0.3659574468085106,"[None, None, None]",0,0
Actor_Critic,pro15_ade_p4,0.4,0.1,0.1,1,0.36097560975609755,"[None, None, None]",0,0
Actor_Critic,pro15_ade_p4,0.5,0.001,0.99,1,0.18235294117647058,"[None, None, None]",0,0
Actor_Critic,pro15_ade_p4,0.6,0.0001,0.1,1,0.37777777777777777,"[None, None, None]",0,0
Actor_Critic,pro15_ade_p4,0.7,0.1,0.5,1,0.32380952380952377,"[None, None, None]",0,0
Actor_Critic,pro15_ade_p4,0.8,0.1,0.5,1,0.22857142857142856,"[None, None, None]",0,0
Actor_Critic,pro15_ade_p4,0.9,0.0001,0.2,1,0.5714285714285714,"[None, None, None]",0,0
Actor_Critic,pro18_adf_p4,0.05,0.0001,0.9,1,0.2952380952380952,"[None, None, None]",0,0
Actor_Critic,pro18_adf_p4,0.1,0.001,0.05,1,0.30999999999999994,"[None, None, None]",0,0
Actor_Critic,pro18_adf_p4,0.2,0.001,0.05,1,0.37358490566037733,"[None, None, None]",0,0
Actor_Critic,pro18_adf_p4,0.3,0.1,0.5,1,0.3702127659574468,"[None, None, None]",0,0
Actor_Critic,pro18_adf_p4,0.4,0.001,0.2,1,0.175,"[None, None, None]",0,0
Actor_Critic,pro18_adf_p4,0.5,0.0001,0.1,1,0.09696969696969697,"[None, None, None]",0,0
Actor_Critic,pro18_adf_p4,0.6,0.01,0.5,1,0.37777777777777777,"[None, None, None]",0,0
Actor_Critic,pro18_adf_p4,0.7,0.1,0.1,1,0.2,"[None, None, None]",0,0
Actor_Critic,pro18_adf_p4,0.8,0.001,0.05,1,0.6714285714285715,"[None, None, None]",0,0
Actor_Critic,pro18_adf_p4,0.9,0.001,0.05,1,0.48571428571428577,"[None, None, None]",0,0
Actor_Critic,pro17_ace_p4,0.05,0.001,0.2,1,0.6316384180790962,"[None, None, None]",0,0
Actor_Critic,pro17_ace_p4,0.1,0.0001,0.1,1,0.625,"[None, None, None]",0,0
Actor_Critic,pro17_ace_p4,0.2,0.0001,0.9,1,0.5798657718120805,"[None, None, None]",0,0
Actor_Critic,pro17_ace_p4,0.3,0.0001,0.9,1,0.5938931297709924,"[None, None, None]",0,0
Actor_Critic,pro17_ace_p4,0.4,0.001,0.2,1,0.6392857142857142,"[None, None, None]",0,0
Actor_Critic,pro17_ace_p4,0.5,0.001,0.05,1,0.6344086021505376,"[None, None, None]",0,0
Actor_Critic,pro17_ace_p4,0.6,0.0001,0.1,1,0.64,"[None, None, None]",0,0
Actor_Critic,pro17_ace_p4,0.7,0.0001,0.8,1,0.5535714285714286,"[None, None, None]",0,0
Actor_Critic,pro17_ace_p4,0.8,0.001,0.05,1,0.5,"[None, None, None]",0,0
Actor_Critic,pro17_ace_p4,0.9,0.001,0.05,1,0.631578947368421,"[None, None, None]",0,0
Actor_Critic,pro20_ade_p4,0.05,0.001,0.05,1,0.6155844155844157,"[None, None, None]",0,0
Actor_Critic,pro20_ade_p4,0.1,0.001,0.99,1,0.6095890410958904,"[None, None, None]",0,0
Actor_Critic,pro20_ade_p4,0.2,0.0001,0.5,1,0.6076923076923076,"[None, None, None]",0,0
Actor_Critic,pro20_ade_p4,0.3,0.0001,0.8,1,0.6192982456140351,"[None, None, None]",0,0
Actor_Critic,pro20_ade_p4,0.4,0.1,0.1,1,0.5857142857142856,"[None, None, None]",0,0
Actor_Critic,pro20_ade_p4,0.5,0.0001,0.2,1,0.5876543209876544,"[None, None, None]",0,0
Actor_Critic,pro20_ade_p4,0.6,0.0001,0.9,1,0.6184615384615385,"[None, None, None]",0,0
Actor_Critic,pro20_ade_p4,0.7,0.0001,0.1,1,0.5755102040816327,"[None, None, None]",0,0
Actor_Critic,pro20_ade_p4,0.8,0.0001,0.9,1,0.6848484848484849,"[None, None, None]",0,0
Actor_Critic,pro20_ade_p4,0.9,0.0001,0.05,1,0.6705882352941177,"[None, None, None]",0,0
