User,Accuracy,Threshold,LearningRate,Discount,Algorithm,StateAccuracy,Reward
pro13_ace_p4,0.14545454545454545,0.05,,,Random,0,
pro13_ace_p4,0.11153846153846154,0.1,,,Random,0,
pro13_ace_p4,0.12173913043478261,0.2,,,Random,0,
pro13_ace_p4,0.13,0.3,,,Random,0,
pro13_ace_p4,0.11764705882352941,0.4,,,Random,0,
pro13_ace_p4,0.1,0.5,,,Random,0,
pro13_ace_p4,0.13636363636363638,0.6,,,Random,0,
pro13_ace_p4,0.15,0.7,,,Random,0,
pro13_ace_p4,0.12,0.8,,,Random,0,
pro13_ace_p4,0.1,0.9,,,Random,0,
pro15_ade_p4,0.12258064516129033,0.05,,,Random,0,
pro15_ade_p4,0.12881355932203392,0.1,,,Random,0,
pro15_ade_p4,0.13846153846153847,0.2,,,Random,0,
pro15_ade_p4,0.14666666666666667,0.3,,,Random,0,
pro15_ade_p4,0.12307692307692308,0.4,,,Random,0,
pro15_ade_p4,0.15,0.5,,,Random,0,
pro15_ade_p4,0.152,0.6,,,Random,0,
pro15_ade_p4,0.15789473684210525,0.7,,,Random,0,
pro15_ade_p4,0.05,0.8,,,Random,0,
pro15_ade_p4,0.12000000000000002,0.9,,,Random,0,
pro17_ace_p4,0.12114285714285714,0.05,,,Random,0,
pro17_ace_p4,0.1433734939759036,0.1,,,Random,0,
pro17_ace_p4,0.1346938775510204,0.2,,,Random,0,
pro17_ace_p4,0.11162790697674418,0.3,,,Random,0,
pro17_ace_p4,0.1090909090909091,0.4,,,Random,0,
pro17_ace_p4,0.1274725274725275,0.5,,,Random,0,
pro17_ace_p4,0.1095890410958904,0.6,,,Random,0,
pro17_ace_p4,0.09259259259259259,0.7,,,Random,0,
pro17_ace_p4,0.14444444444444443,0.8,,,Random,0,
pro17_ace_p4,0.09411764705882353,0.9,,,Random,0,
pro18_adf_p4,0.160655737704918,0.05,,,Random,0,
pro18_adf_p4,0.13448275862068965,0.1,,,Random,0,
pro18_adf_p4,0.13725490196078433,0.2,,,Random,0,
pro18_adf_p4,0.14666666666666667,0.3,,,Random,0,
pro18_adf_p4,0.10526315789473686,0.4,,,Random,0,
pro18_adf_p4,0.12903225806451613,0.5,,,Random,0,
pro18_adf_p4,0.16,0.6,,,Random,0,
pro18_adf_p4,0.13333333333333333,0.7,,,Random,0,
pro18_adf_p4,0.09999999999999999,0.8,,,Random,0,
pro18_adf_p4,0.04,0.9,,,Random,0,
pro20_ade_p4,0.11842105263157894,0.05,,,Random,0,
pro20_ade_p4,0.10555555555555556,0.1,,,Random,0,
pro20_ade_p4,0.1421875,0.2,,,Random,0,
pro20_ade_p4,0.14642857142857144,0.3,,,Random,0,
pro20_ade_p4,0.10833333333333335,0.4,,,Random,0,
pro20_ade_p4,0.14177215189873418,0.5,,,Random,0,
pro20_ade_p4,0.10476190476190475,0.6,,,Random,0,
pro20_ade_p4,0.12765957446808512,0.7,,,Random,0,
pro20_ade_p4,0.11612903225806451,0.8,,,Random,0,
pro20_ade_p4,0.12,0.9,,,Random,0,
