Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon
SARSA,pro13_ace_p4,0.05,0.0001,0.5,0,0.2982456140350877,0,1.0,0.5
SARSA,pro13_ace_p4,0.1,0.0001,0.5,0,0.7037037037037037,0,1.0,0.05
SARSA,pro13_ace_p4,0.2,0.0001,0.8,0,0.7291666666666666,0,1.0,0.05
SARSA,pro13_ace_p4,0.3,0.0001,0.5,0,0.6904761904761905,0,1.0,0.1
SARSA,pro13_ace_p4,0.4,0.0001,0.5,0,0.6944444444444444,0,1.0,0.1
SARSA,pro13_ace_p4,0.5,0.0001,0.8,0,0.8333333333333334,0,1.0,0.05
SARSA,pro13_ace_p4,0.6,0.0001,0.05,0,0.7916666666666666,0,1.0,0.1
SARSA,pro13_ace_p4,0.7,0.0001,0.5,0,0.7777777777777778,0,1.0,0.01
SARSA,pro13_ace_p4,0.8,0.001,0.5,0,0.6666666666666666,0,1.0,0.05
SARSA,pro13_ace_p4,0.9,0.0001,0.05,0,0.8333333333333334,0,1.0,0.01
SARSA,pro18_adf_p4,0.05,0.001,0.1,0,0.2222222222222222,0,1.0,0.5
SARSA,pro18_adf_p4,0.1,0.001,0.05,0,0.31666666666666665,0,1.0,0.05
SARSA,pro18_adf_p4,0.2,0.0001,0.2,0,0.3584905660377358,0,1.0,0.05
SARSA,pro18_adf_p4,0.3,0.0001,0.8,0,0.3191489361702128,0,1.0,0.1
SARSA,pro18_adf_p4,0.4,0.5,0.05,0,0.2,0,1.0,0.1
SARSA,pro18_adf_p4,0.5,0.01,0.2,0,0.3939393939393939,0,1.0,0.1
SARSA,pro18_adf_p4,0.6,0.5,0.05,0,0.4444444444444444,0,1.0,0.1
SARSA,pro18_adf_p4,0.7,0.5,0.1,0,0.25,0,1.0,0.1
SARSA,pro18_adf_p4,0.8,0.0001,0.2,0,0.42857142857142855,0,1.0,0.1
SARSA,pro18_adf_p4,0.9,0.5,0.1,0,0.42857142857142855,0,1.0,0.1
SARSA,pro15_ade_p4,0.05,0.0001,0.05,0,0.328125,0,1.0,0.1
SARSA,pro15_ade_p4,0.1,0.0001,0.2,0,0.36065573770491804,0,1.0,0.1
SARSA,pro15_ade_p4,0.2,0.0001,0.9,0,0.3333333333333333,0,1.0,0.5
SARSA,pro15_ade_p4,0.3,0.0001,0.2,0,0.3617021276595745,0,1.0,0.1
SARSA,pro15_ade_p4,0.4,0.0001,0.2,0,0.34146341463414637,0,1.0,0.1
SARSA,pro15_ade_p4,0.5,0.001,0.1,0,0.4411764705882353,0,1.0,0.1
SARSA,pro15_ade_p4,0.6,0.5,0.2,0,0.4074074074074074,0,1.0,0.1
SARSA,pro15_ade_p4,0.7,0.0001,0.9,0,0.3333333333333333,0,1.0,0.1
SARSA,pro15_ade_p4,0.8,0.0001,0.2,0,0.42857142857142855,0,1.0,0.1
SARSA,pro15_ade_p4,0.9,0.5,0.2,0,0.5714285714285714,0,1.0,0.05
SARSA,pro20_ade_p4,0.05,0.001,0.2,0,0.35064935064935066,0,1.0,0.5
SARSA,pro20_ade_p4,0.1,0.0001,0.1,0,0.5821917808219178,0,1.0,0.05
SARSA,pro20_ade_p4,0.2,0.0001,0.2,0,0.5923076923076923,0,1.0,0.1
SARSA,pro20_ade_p4,0.3,0.0001,0.2,0,0.5701754385964912,0,1.0,0.1
SARSA,pro20_ade_p4,0.4,0.1,0.5,0,0.5714285714285714,0,1.0,0.05
SARSA,pro20_ade_p4,0.5,0.0001,0.9,0,0.6172839506172839,0,1.0,0.05
SARSA,pro20_ade_p4,0.6,0.5,0.05,0,0.6307692307692307,0,1.0,0.05
SARSA,pro20_ade_p4,0.7,0.5,0.05,0,0.5510204081632653,0,1.0,0.05
SARSA,pro20_ade_p4,0.8,0.0001,0.5,0,0.6363636363636364,0,1.0,0.05
SARSA,pro20_ade_p4,0.9,0.1,0.1,0,0.6470588235294118,0,1.0,0.1
SARSA,pro17_ace_p4,0.05,0.0001,0.05,0,0.576271186440678,0,1.0,0.1
SARSA,pro17_ace_p4,0.1,0.5,0.5,0,0.5595238095238095,0,1.0,0.1
SARSA,pro17_ace_p4,0.2,0.0001,0.05,0,0.610738255033557,0,1.0,0.05
SARSA,pro17_ace_p4,0.3,0.5,0.5,0,0.5572519083969466,0,1.0,0.1
SARSA,pro17_ace_p4,0.4,0.0001,0.5,0,0.5892857142857143,0,1.0,0.05
SARSA,pro17_ace_p4,0.5,0.0001,0.8,0,0.6021505376344086,0,1.0,0.1
SARSA,pro17_ace_p4,0.6,0.0001,0.05,0,0.6133333333333333,0,1.0,0.1
SARSA,pro17_ace_p4,0.7,0.0001,0.05,0,0.5535714285714286,0,1.0,0.01
SARSA,pro17_ace_p4,0.8,0.001,0.05,0,0.47368421052631576,0,1.0,0.05
SARSA,pro17_ace_p4,0.9,0.0001,0.2,0,0.21052631578947367,0,1.0,0.05
