User_Index,Interaction,Value,Time,Reward,Action,Attribute,State,High-Level-State
6,mouseout on the specified chart,"mark:point;encoding:-quantitative-x<aggregate>count,IMDB_Rating-quantitative-y<aggregate>mean,IMDB_Votes-quantitative-size<aggregate>mean",1605591518448,6.1,modify-x-y-z,"['None', 'IMDB_Rating', 'IMDB_Votes']","[16, 14, 15]",Sensemaking
51,mouseover a related chart,"mark:point;encoding:Creative_Type-nominal-y,IMDB_Rating-quantitative-size,IMDB_Votes-quantitative-x<bin>",1605591521072,7.1,same,"['IMDB_Votes', 'Creative_Type', 'IMDB_Rating']","[15, 11, 14]",Foraging
52,mouseout a related chart,"mark:point;encoding:Creative_Type-nominal-y,IMDB_Rating-quantitative-size,IMDB_Votes-quantitative-x<bin>",1605591522365,7.1,same,"['IMDB_Votes', 'Creative_Type', 'IMDB_Rating']","[15, 11, 14]",Foraging
209,mouseover a related chart,"mark:point;encoding:Creative_Type-nominal-y,IMDB_Rating-quantitative-size,IMDB_Votes-quantitative-x<bin>",1605591535880,7.1,modify-x-y-z,"['IMDB_Votes', 'Creative_Type', 'IMDB_Rating']","[15, 11, 14]",Foraging
216,mouseout on the specified chart,"mark:point;encoding:-quantitative-x<aggregate>count,IMDB_Rating-quantitative-y<aggregate>mean,IMDB_Votes-quantitative-size<aggregate>mean",1605591540276,6.1,modify-x-y-z,"['None', 'IMDB_Rating', 'IMDB_Votes']","[16, 14, 15]",Sensemaking
226,mouseover on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Production_Budget-quantitative-x<bin>,Release_Date-nominal-y",1605591552014,1.1,same,"['Production_Budget', 'Release_Date', 'None']","[4, 5, 16]",Sensemaking
229,mouseout on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Production_Budget-quantitative-x<bin>,Release_Date-nominal-y",1605591552681,1.1,modify-z,"['Production_Budget', 'Release_Date', 'None']","[4, 5, 16]",Sensemaking
249,mouseover a related chart,"mark:point;encoding:IMDB_Votes-quantitative-size,Production_Budget-quantitative-x<bin>,Release_Date-nominal-y",1605591554198,3.1,same,"['Production_Budget', 'Release_Date', 'IMDB_Votes']","[4, 5, 15]",Foraging
277,mouseout a related chart,"mark:point;encoding:IMDB_Votes-quantitative-size,Production_Budget-quantitative-x<bin>,Release_Date-nominal-y",1605591555559,3.1,modify-x-y-z,"['Production_Budget', 'Release_Date', 'IMDB_Votes']","[4, 5, 15]",Foraging
343,mouseover a related chart,"mark:tick;encoding:IMDB_Rating-quantitative-y,Release_Date-nominal-x",1605591574251,5.1,modify-y,"['Release_Date', 'IMDB_Rating', 'None']","[5, 14, 16]",Foraging
400,mouseover a related chart,"mark:point;encoding:Director-nominal-y,Release_Date-nominal-x",1605591580781,1.1,modify-y,"['Release_Date', 'Director', 'None']","[5, 12, 16]",Foraging
542,mouseover a related chart,"mark:point;encoding:Distributor-nominal-y,Release_Date-nominal-x",1605591586977,1.1,modify-y,"['Release_Date', 'Distributor', 'None']","[5, 8, 16]",Foraging
725,mouseover on the specified chart,"mark:bar;encoding:-quantitative-y<aggregate>count,Release_Date-nominal-x",1605591591844,1.1,same,"['Release_Date', 'None', 'None']","[5, 16, 16]",Sensemaking
728,mouseout on the specified chart,"mark:bar;encoding:-quantitative-y<aggregate>count,Release_Date-nominal-x",1605591594709,1.1,same,"['Release_Date', 'None', 'None']","[5, 16, 16]",Sensemaking
731,added chart to bookmark,"mark:bar;encoding:-quantitative-y<aggregate>count,Release_Date-nominal-x",1605591596212,1.1,same,"['Release_Date', 'None', 'None']","[5, 16, 16]",Sensemaking
918,mouseover on the specified chart,"mark:bar;encoding:-quantitative-y<aggregate>count,Release_Date-nominal-x",1605591646801,1.1,modify-x-y,"['Release_Date', 'None', 'None']","[5, 16, 16]",Sensemaking
925,mouseover on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,MPAA_Rating-nominal-y",1605591653360,0.1,same,"['None', 'MPAA_Rating', 'None']","[16, 6, 16]",Sensemaking
926,mouseout on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,MPAA_Rating-nominal-y",1605591657466,0.1,modify-x,"['None', 'MPAA_Rating', 'None']","[16, 6, 16]",Sensemaking
980,scroll on a related chart,"mark:point;encoding:Director-nominal-x,MPAA_Rating-nominal-y",1605591671851,0.1,modify-x,"['Director', 'MPAA_Rating', 'None']","[12, 6, 16]",Foraging
1009,scroll on a related chart,"mark:point;encoding:Distributor-nominal-x,MPAA_Rating-nominal-y",1605591673339,0.1,modify-x,"['Distributor', 'MPAA_Rating', 'None']","[8, 6, 16]",Foraging
1042,mouseout a related chart,"mark:point;encoding:Director-nominal-x,MPAA_Rating-nominal-y",1605591674317,0.1,modify-x,"['Director', 'MPAA_Rating', 'None']","[12, 6, 16]",Foraging
1059,mouseout a related chart,"mark:point;encoding:Distributor-nominal-x,MPAA_Rating-nominal-y",1605591674836,0.1,modify-x-y,"['Distributor', 'MPAA_Rating', 'None']","[8, 6, 16]",Foraging
1060,mouseover a related chart,"mark:point;encoding:MPAA_Rating-nominal-x,Major_Genre-nominal-y",1605591682048,0.1,same,"['MPAA_Rating', 'Major_Genre', 'None']","[6, 10, 16]",Foraging
1063,scroll on a related chart,"mark:point;encoding:MPAA_Rating-nominal-x,Major_Genre-nominal-y",1605591687711,0.1,same,"['MPAA_Rating', 'Major_Genre', 'None']","[6, 10, 16]",Foraging
1084,mouseout a related chart,"mark:point;encoding:MPAA_Rating-nominal-x,Major_Genre-nominal-y",1605591688850,0.1,modify-x-y,"['MPAA_Rating', 'Major_Genre', 'None']","[6, 10, 16]",Foraging
1096,mouseover on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Creative_Type-nominal-y",1605591694670,1.1,modify-x-y,"['None', 'Creative_Type', 'None']","[16, 11, 16]",Sensemaking
