Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon
SARSA,pro13_ace_p2,0.05,0.0001,0.05,0,0.37037037037037035,0,1.0,1
SARSA,pro13_ace_p2,0.1,0.0001,0.1,0,0.38461538461538464,0,1.0,0.7
SARSA,pro13_ace_p2,0.2,0.001,0.05,0,0.5652173913043478,0,1.0,0.1
SARSA,pro13_ace_p2,0.3,0.01,0.5,0,0.6,0,1.0,0.1
SARSA,pro13_ace_p2,0.4,0.5,0.1,0,0.6470588235294118,0,1.0,0.05
SARSA,pro13_ace_p2,0.5,0.001,0.5,0,0.14285714285714285,0,1.0,0.1
SARSA,pro13_ace_p2,0.6,0.01,0.8,0,0.75,0,1.0,0.7
SARSA,pro13_ace_p2,0.7,0.0001,0.8,0,0.8888888888888888,0,1.0,0.1
SARSA,pro13_ace_p2,0.8,0.0001,0.05,0,0.8333333333333334,0,1.0,0.5
SARSA,pro13_ace_p2,0.9,0.0001,0.05,0,1.0,0,1.0,0.1
SARSA,pro24_adf_p2,0.05,0.0001,0.05,0,0.6521739130434783,0,1.0,0.01
SARSA,pro24_adf_p2,0.1,0.0001,0.8,0,0.6363636363636364,0,1.0,0.5
SARSA,pro24_adf_p2,0.2,0.0001,0.8,0,0.6,0,1.0,0.5
SARSA,pro24_adf_p2,0.3,0.0001,0.05,0,0.7058823529411765,0,1.0,0.1
SARSA,pro24_adf_p2,0.4,0.0001,0.1,0,0.6666666666666666,0,1.0,0.1
SARSA,pro24_adf_p2,0.5,0.0001,0.05,0,0.75,0,1.0,0.1
SARSA,pro24_adf_p2,0.6,0.5,0.05,0,0.7,0,1.0,0.1
SARSA,pro24_adf_p2,0.7,0.0001,0.2,0,0.75,0,1.0,0.1
SARSA,pro24_adf_p2,0.8,0.0001,0.2,0,0.8,0,1.0,0.05
SARSA,pro24_adf_p2,0.9,0.001,0.05,0,1.0,0,1.0,0.1
SARSA,pro18_adf_p2,0.05,0.0001,0.05,0,0.8888888888888888,0,1.0,0.01
SARSA,pro18_adf_p2,0.1,0.0001,0.05,0,0.8461538461538461,0,1.0,0.01
SARSA,pro18_adf_p2,0.2,0.0001,0.05,0,0.8260869565217391,0,1.0,0.01
SARSA,pro18_adf_p2,0.3,0.01,0.8,0,0.85,0,1.0,0.1
SARSA,pro18_adf_p2,0.4,0.0001,0.1,0,0.8823529411764706,0,1.0,0.05
