Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward
Reinforce,U_10,0.6,0.01,0.05,,0.8309859154929577,"[0.8235294117647058, 0.7142857142857143, 0.9090909090909091]",1.0
Reinforce,U_10,0.7,0.01,0.05,,0.8679245283018868,"[0.8571428571428571, 0.5555555555555556, 0.9666666666666667]",1.0
Reinforce,U_10,0.8,0.01,0.05,,0.8888888888888888,"[0.5, 0.6, 0.9655172413793104]",1.0
Reinforce,U_10,0.9,0.01,0.05,,0.7777777777777778,"[0.5, 0.6, 0.9090909090909091]",1.0
Reinforce,U_11,0.05,0.0001,0.2,,0.3055555555555556,"[0.5, 0.25, 0.25]",1.0
Reinforce,U_11,0.1,0.001,0.9,,0.35294117647058826,"[0.0, 0.42857142857142855, 0.5]",1.0
Reinforce,U_11,0.2,0.001,0.8,,0.5666666666666667,"[0.5, 0.5, 0.6666666666666666]",1.0
Reinforce,U_11,0.3,0.01,0.2,,0.4230769230769231,"[0.0, 0.08333333333333333, 0.8333333333333334]",1.0
Reinforce,U_11,0.4,0.01,0.05,,0.9565217391304348,"[0, 0.9090909090909091, 1.0]",1.0
Reinforce,U_11,0.5,0.001,0.05,,0.7894736842105263,"[0, 0.8571428571428571, 0.75]",1.0
Reinforce,U_11,0.6,0.01,0.05,,0.9333333333333333,"[0, 0.6666666666666666, 1.0]",1.0
Reinforce,U_11,0.7,0.001,0.5,,0.6666666666666666,"[0, 0, 0.6666666666666666]",1.0
Reinforce,U_11,0.8,0.01,0.05,,1.0,"[0, 0, 1.0]",1.0
Reinforce,U_11,0.9,0.01,0.05,,1.0,"[0, 0, 1.0]",1.0
Reinforce,U_12,0.05,0.001,0.1,,0.6712328767123288,"[0.5789473684210527, 0.7659574468085106, 0.2857142857142857]",1.0
Reinforce,U_12,0.1,0.001,0.05,,0.5507246376811594,"[0.625, 0.574468085106383, 0.16666666666666666]",1.0
Reinforce,U_12,0.2,0.001,0.5,,0.45901639344262296,"[0.4, 0.5121951219512195, 0.2]",1.0
Reinforce,U_12,0.3,0.01,0.05,,0.8148148148148148,"[0.7692307692307693, 0.8378378378378378, 0.75]",1.0
Reinforce,U_12,0.4,0.01,0.2,,0.8043478260869565,"[0.8181818181818182, 0.8064516129032258, 0.75]",1.0
Reinforce,U_12,0.5,0.01,0.1,,0.7894736842105263,"[0.8181818181818182, 0.7916666666666666, 0.6666666666666666]",1.0
Reinforce,U_12,0.6,0.01,0.2,,0.7741935483870968,"[0.6666666666666666, 0.8181818181818182, 0.6666666666666666]",1.0
Reinforce,U_12,0.7,0.01,0.05,,0.782608695652174,"[0.8, 0.8, 0.6666666666666666]",1.0
Reinforce,U_12,0.8,0.01,0.1,,0.75,"[0.8, 0.7, 1.0]",1.0
Reinforce,U_12,0.9,0.01,0.2,,0.75,"[1.0, 0.6, 1.0]",1.0
Reinforce,U_13,0.05,0.0001,0.1,,0.38596491228070173,"[0.3, 0.3939393939393939, 0.42857142857142855]",1.0
Reinforce,U_13,0.1,0.01,0.99,,0.6666666666666666,"[0.5, 0.6875, 0.75]",1.0
Reinforce,U_13,0.2,0.1,0.99,,0.5416666666666666,"[0.4444444444444444, 0.7037037037037037, 0.25]",1.0
Reinforce,U_13,0.3,0.001,0.2,,0.6666666666666666,"[0.4, 0.68, 0.75]",1.0
Reinforce,U_13,0.4,0.001,0.2,,0.5555555555555556,"[0.2, 0.5714285714285714, 0.7]",1.0
Reinforce,U_13,0.5,0.01,0.05,,0.7,"[0.3333333333333333, 0.7058823529411765, 0.8]",1.0
Reinforce,U_13,0.6,0.001,0.1,,0.6666666666666666,"[0.3333333333333333, 0.6666666666666666, 0.7777777777777778]",1.0
Reinforce,U_13,0.7,0.01,0.2,,0.5,"[0.0, 0.6666666666666666, 0.375]",1.0
Reinforce,U_13,0.8,0.001,0.2,,0.75,"[1.0, 0.6666666666666666, 0.8]",1.0
Reinforce,U_13,0.9,0.1,0.2,,0.8333333333333334,"[0, 0.6666666666666666, 1.0]",1.0
Reinforce,U_14,0.05,0.01,0.9,,0.7555555555555555,"[0.7272727272727273, 0.7272727272727273, 0.8333333333333334]",1.0
Reinforce,U_14,0.1,0.0001,0.8,,0.3023255813953488,"[0.3333333333333333, 0.3181818181818182, 0.25]",1.0
Reinforce,U_14,0.2,0.001,0.8,,0.7894736842105263,"[0.875, 0.7777777777777778, 0.75]",1.0
Reinforce,U_14,0.3,0.01,0.05,,0.7575757575757576,"[0.75, 0.7142857142857143, 0.8181818181818182]",1.0
Reinforce,U_14,0.4,0.01,0.05,,0.7586206896551724,"[0.75, 0.6363636363636364, 0.9]",1.0
Reinforce,U_14,0.5,0.01,0.5,,0.5,"[1.0, 0.625, 0.1]",1.0
Reinforce,U_14,0.6,0.01,0.05,,0.7894736842105263,"[0.8333333333333334, 0.7142857142857143, 0.8333333333333334]",1.0
Reinforce,U_14,0.7,0.01,0.05,,0.8666666666666667,"[0.8333333333333334, 0.75, 1.0]",1.0
Reinforce,U_14,0.8,0.01,0.05,,0.8,"[0.0, 0.75, 1.0]",1.0
Reinforce,U_14,0.9,0.01,0.05,,1.0,"[0, 0, 1.0]",1.0
Reinforce,U_15,0.05,0.0001,0.9,,0.36619718309859156,"[0.2727272727272727, 0.37254901960784315, 0.4444444444444444]",1.0
Reinforce,U_15,0.1,0.001,0.05,,0.7014925373134329,"[0.45454545454545453, 0.8297872340425532, 0.3333333333333333]",1.0
Reinforce,U_15,0.2,0.001,0.05,,0.7666666666666667,"[0.5454545454545454, 0.85, 0.6666666666666666]",1.0
Reinforce,U_15,0.3,0.01,0.05,,0.7884615384615384,"[0.6363636363636364, 0.8648648648648649, 0.5]",1.0
Reinforce,U_15,0.4,0.001,0.5,,0.6666666666666666,"[0.6363636363636364, 0.7, 0.5]",1.0
Reinforce,U_15,0.5,0.01,0.05,,0.7567567567567568,"[0.625, 0.84, 0.5]",1.0
Reinforce,U_15,0.6,0.01,0.05,,0.7,"[0.625, 0.7777777777777778, 0.5]",1.0
Reinforce,U_15,0.7,0.01,0.05,,0.6956521739130435,"[0.0, 0.8235294117647058, 0.5]",1.0
Reinforce,U_15,0.8,0.01,0.05,,0.6666666666666666,"[0.0, 0.8, 0.6666666666666666]",1.0
Reinforce,U_15,0.9,0.01,0.05,,0.875,"[0, 0.8333333333333334, 1.0]",1.0
Reinforce,U_16,0.05,0.0001,0.99,,0.45614035087719296,"[0.42857142857142855, 0.5, 0.3]",1.0
Reinforce,U_16,0.1,0.001,0.05,,0.6851851851851852,"[0.5714285714285714, 0.7297297297297297, 0.6]",1.0
Reinforce,U_16,0.2,0.01,0.2,,0.6458333333333334,"[0.5714285714285714, 0.75, 0.3333333333333333]",1.0
Reinforce,U_16,0.3,0.01,0.1,,0.6190476190476191,"[0.4, 0.75, 0.3333333333333333]",1.0
Reinforce,U_16,0.4,0.01,0.1,,0.6388888888888888,"[0.6, 0.75, 0.2857142857142857]",1.0
Reinforce,U_16,0.5,0.01,0.2,,0.5666666666666667,"[0.25, 0.7368421052631579, 0.2857142857142857]",1.0
Reinforce,U_16,0.6,1,0.2,,0.5416666666666666,"[0.5, 0.6923076923076923, 0.2857142857142857]",1.0
Reinforce,U_16,0.7,0.01,0.8,,0.5555555555555556,"[0.25, 0.6363636363636364, 0.6666666666666666]",1.0
Reinforce,U_16,0.8,0.001,0.05,,0.6666666666666666,"[0.5, 0.7142857142857143, 0.6666666666666666]",1.0
Reinforce,U_16,0.9,0.01,0.05,,0.6666666666666666,"[0.5, 0.6666666666666666, 1.0]",1.0
Reinforce,U_17,0.05,0.0001,0.8,,0.3614457831325301,"[0.4, 0.3541666666666667, 0.3333333333333333]",1.0
Reinforce,U_17,0.1,0.001,0.1,,0.6708860759493671,"[0.7, 0.7045454545454546, 0.5333333333333333]",1.0
Reinforce,U_17,0.2,0.001,0.05,,0.6714285714285714,"[0.6842105263157895, 0.6923076923076923, 0.5833333333333334]",1.0
Reinforce,U_17,0.3,0.01,0.05,,0.7377049180327869,"[0.7894736842105263, 0.7714285714285715, 0.42857142857142855]",1.0
Reinforce,U_17,0.4,0.01,0.05,,0.7358490566037735,"[0.8125, 0.7666666666666667, 0.42857142857142855]",1.0
Reinforce,U_17,0.5,0.01,0.05,,0.75,"[0.8571428571428571, 0.75, 0.5]",1.0
Reinforce,U_17,0.6,0.01,0.05,,0.7428571428571429,"[0.8571428571428571, 0.6875, 0.6]",1.0
Reinforce,U_17,0.7,0.01,0.05,,0.7407407407407407,"[0.9230769230769231, 0.5555555555555556, 0.6]",1.0
Reinforce,U_17,0.8,0.01,0.05,,0.7777777777777778,"[0.875, 0.6666666666666666, 0.75]",1.0
Reinforce,U_17,0.9,0.01,0.05,,0.7777777777777778,"[1.0, 0.75, 0.75]",1.0
Reinforce,U_18,0.05,0.0001,0.2,,0.2926829268292683,"[0.2857142857142857, 0.42857142857142855, 0.2]",1.0
Reinforce,U_18,0.1,0.0001,0.05,,0.38461538461538464,"[0.42857142857142855, 0.3076923076923077, 0.42105263157894735]",1.0
Reinforce,U_18,0.2,0.01,0.2,,0.34285714285714286,"[0.42857142857142855, 0.7, 0.1111111111111111]",1.0
Reinforce,U_18,0.3,0.01,0.05,,0.1935483870967742,"[0.14285714285714285, 0.6666666666666666, 0.05555555555555555]",1.0
Reinforce,U_18,0.4,0.01,0.05,,0.8461538461538461,"[0.8571428571428571, 0.6666666666666666, 0.9230769230769231]",1.0
Reinforce,U_18,0.5,0.001,0.5,,0.5454545454545454,"[0.5714285714285714, 0.5, 0.5555555555555556]",1.0
Reinforce,U_18,0.6,0.1,0.99,,0.5,"[0.14285714285714285, 0.6666666666666666, 0.8]",1.0
Reinforce,U_18,0.7,0.01,0.05,,0.7692307692307693,"[0.8571428571428571, 0.5, 1.0]",1.0
Reinforce,U_18,0.8,0.01,0.05,,0.7777777777777778,"[0.75, 0.6666666666666666, 1.0]",1.0
Reinforce,U_18,0.9,0.01,0.05,,0.8,"[0, 0.6666666666666666, 1.0]",1.0
Reinforce,U_19,0.05,0.0001,0.99,,0.3492063492063492,"[0.23809523809523808, 0.34615384615384615, 0.5]",1.0
Reinforce,U_19,0.1,0.01,0.5,,0.6333333333333333,"[0.7777777777777778, 0.4230769230769231, 0.8125]",1.0
Reinforce,U_19,0.2,0.01,0.05,,0.7358490566037735,"[0.6363636363636364, 0.7307692307692307, 0.8125]",1.0
Reinforce,U_19,0.3,0.01,0.05,,0.574468085106383,"[0.6666666666666666, 0.8260869565217391, 0.13333333333333333]",1.0
Reinforce,U_19,0.4,0.01,0.1,,0.525,"[0.75, 0.7647058823529411, 0.13333333333333333]",1.0
Reinforce,U_19,0.5,0.01,0.05,,0.45454545454545453,"[0.6666666666666666, 0.7692307692307693, 0.07142857142857142]",1.0
Reinforce,U_19,0.6,0.01,0.05,,0.37037037037037035,"[0.6666666666666666, 0.7, 0.07142857142857142]",1.0
Reinforce,U_19,0.7,0.01,0.05,,0.2,"[0.6666666666666666, 0.5, 0.0]",1.0
Reinforce,U_19,0.8,0.01,0.05,,0.0,"[0, 0.0, 0.0]",1.0
Reinforce,U_19,0.9,0.01,0.05,,1.0,"[0, 0, 1.0]",1.0
Reinforce,U_2,0.05,0.001,0.05,,0.6218487394957983,"[0.47368421052631576, 0.686046511627907, 0.42857142857142855]",1.0
Reinforce,U_2,0.1,0.001,0.5,,0.6460176991150443,"[0.42105263157894735, 0.7469879518072289, 0.2727272727272727]",1.0
Reinforce,U_2,0.2,0.01,0.5,,0.7,"[0.42857142857142855, 0.8, 0.36363636363636365]",1.0
Reinforce,U_2,0.3,0.01,0.05,,0.7045454545454546,"[0.46153846153846156, 0.8, 0.4]",1.0
Reinforce,U_2,0.4,0.01,0.05,,0.7333333333333333,"[0.5, 0.7962962962962963, 0.6666666666666666]",1.0
Reinforce,U_2,0.5,0.01,0.05,,0.6666666666666666,"[0.45454545454545453, 0.782608695652174, 0.16666666666666666]",1.0
Reinforce,U_2,0.6,0.01,0.9,,0.62,"[0.375, 0.75, 0.16666666666666666]",1.0
Reinforce,U_2,0.7,0.01,0.05,,0.6052631578947368,"[0.42857142857142855, 0.7307692307692307, 0.2]",1.0
Reinforce,U_2,0.8,0.01,0.05,,0.6,"[0.3333333333333333, 0.7222222222222222, 0.25]",1.0
Reinforce,U_2,0.9,0.01,0.1,,0.7692307692307693,"[0.5, 0.8, 1.0]",1.0
Reinforce,U_20,0.05,0.001,0.05,,0.8145161290322581,"[0.8461538461538461, 0.65625, 0.8867924528301887]",1.0
Reinforce,U_20,0.1,0.01,0.05,,0.8290598290598291,"[0.8717948717948718, 0.6551724137931034, 0.8979591836734694]",1.0
Reinforce,U_20,0.2,0.01,0.05,,0.8461538461538461,"[0.8888888888888888, 0.6190476190476191, 0.9148936170212766]",1.0
Reinforce,U_20,0.3,0.01,0.05,,0.8461538461538461,"[0.8518518518518519, 0.631578947368421, 0.9333333333333333]",1.0
Reinforce,U_20,0.4,0.01,0.05,,0.8205128205128205,"[0.7142857142857143, 0.631578947368421, 0.9333333333333333]",1.0
Reinforce,U_20,0.5,0.01,0.05,,0.8153846153846154,"[0.5714285714285714, 0.625, 0.9285714285714286]",1.0
Reinforce,U_20,0.6,0.01,0.05,,0.8461538461538461,"[0.6, 0.6666666666666666, 0.9428571428571428]",1.0
Reinforce,U_20,0.7,0.01,0.05,,0.8974358974358975,"[0.5, 0.7142857142857143, 0.9666666666666667]",1.0
Reinforce,U_20,0.8,0.01,0.05,,0.8461538461538461,"[0.5, 0.7142857142857143, 0.9411764705882353]",1.0
Reinforce,U_20,0.9,0.01,0.8,,0.6923076923076923,"[0.5, 0.7142857142857143, 0.75]",1.0
Reinforce,U_3,0.05,0.0001,0.5,,0.3953488372093023,"[0.38095238095238093, 0.3888888888888889, 0.5]",1.0
Reinforce,U_3,0.1,0.001,0.05,,0.7073170731707317,"[0.7894736842105263, 0.7222222222222222, 0.25]",1.0
Reinforce,U_3,0.2,0.01,0.05,,0.75,"[0.8823529411764706, 0.7333333333333333, 0.25]",1.0
Reinforce,U_3,0.3,0.01,0.05,,0.75,"[0.8823529411764706, 0.75, 0.0]",1.0
Reinforce,U_3,0.4,0.01,0.05,,0.8518518518518519,"[0.875, 0.7777777777777778, 1.0]",1.0
Reinforce,U_3,0.5,0.01,0.05,,0.8260869565217391,"[0.8333333333333334, 0.7777777777777778, 1.0]",1.0
Reinforce,U_3,0.6,0.01,0.05,,0.8333333333333334,"[0.8888888888888888, 0.7142857142857143, 1.0]",1.0
Reinforce,U_3,0.7,0.01,0.99,,0.7142857142857143,"[0.8888888888888888, 0.6666666666666666, 0.0]",1.0
Reinforce,U_3,0.8,0.001,0.2,,0.8888888888888888,"[0.875, 0, 1.0]",1.0
Reinforce,U_3,0.9,0.01,0.1,,0.8,"[0.75, 0, 1.0]",1.0
Reinforce,U_4,0.05,0.0001,0.5,,0.3246753246753247,"[0.25, 0.4146341463414634, 0.1875]",1.0
Reinforce,U_4,0.1,0.01,0.1,,0.6438356164383562,"[0.65, 0.6486486486486487, 0.625]",1.0
Reinforce,U_4,0.2,0.01,0.05,,0.6307692307692307,"[0.65, 0.6470588235294118, 0.5454545454545454]",1.0
Reinforce,U_4,0.3,0.01,0.5,,0.6491228070175439,"[0.6842105263157895, 0.65625, 0.5]",1.0
Reinforce,U_4,0.4,0.01,0.05,,0.6938775510204082,"[0.8235294117647058, 0.6666666666666666, 0.4]",1.0
Reinforce,U_4,0.5,0.01,0.05,,0.6585365853658537,"[0.6923076923076923, 0.6956521739130435, 0.4]",1.0
Reinforce,U_4,0.6,0.001,0.2,,0.5757575757575758,"[0.45454545454545453, 0.6842105263157895, 0.3333333333333333]",1.0
Reinforce,U_4,0.7,0.001,0.2,,0.52,"[0.8333333333333334, 0.47058823529411764, 0.0]",1.0
Reinforce,U_4,0.8,0.01,0.05,,0.7058823529411765,"[0.0, 0.7857142857142857, 0.5]",1.0
Reinforce,U_4,0.9,0.01,0.2,,0.6666666666666666,"[0.0, 0.7142857142857143, 1.0]",1.0
Reinforce,U_5,0.05,0.001,0.99,,0.5609756097560976,"[0.4782608695652174, 0.4489795918367347, 0.7058823529411765]",1.0
Reinforce,U_5,0.1,0.001,0.5,,0.6752136752136753,"[0.6521739130434783, 0.6041666666666666, 0.7608695652173914]",1.0
Reinforce,U_5,0.2,0.01,0.05,,0.8365384615384616,"[0.8095238095238095, 0.7692307692307693, 0.9090909090909091]",1.0
Reinforce,U_5,0.3,0.001,0.2,,0.7362637362637363,"[0.6, 0.7586206896551724, 0.7857142857142857]",1.0
Reinforce,U_5,0.4,0.01,0.05,,0.8717948717948718,"[0.8823529411764706, 0.7619047619047619, 0.925]",1.0
Reinforce,U_5,0.5,0.01,0.8,,0.8307692307692308,"[0.8235294117647058, 0.7619047619047619, 0.8888888888888888]",1.0
Reinforce,U_5,0.6,0.01,0.05,,0.8461538461538461,"[0.8, 0.7647058823529411, 0.92]",1.0
Reinforce,U_5,0.7,0.01,0.05,,0.8461538461538461,"[0.5, 0.8, 0.9090909090909091]",1.0
Reinforce,U_5,0.8,0.001,0.1,,0.9230769230769231,"[0, 0.9, 0.9375]",1.0
Reinforce,U_5,0.9,0.01,0.05,,1.0,"[0, 0, 1.0]",1.0
Reinforce,U_6,0.05,0.1,0.99,,0.6236559139784946,"[0.24489795918367346, 0.6461538461538462, 0.8611111111111112]",1.0
Reinforce,U_6,0.1,0.01,0.05,,0.7443181818181818,"[0.7, 0.640625, 0.8611111111111112]",1.0
Reinforce,U_6,0.2,0.01,0.05,,0.7564102564102564,"[0.6666666666666666, 0.6545454545454545, 0.8732394366197183]",1.0
Reinforce,U_6,0.3,0.01,0.05,,0.7664233576642335,"[0.631578947368421, 0.673469387755102, 0.8695652173913043]",1.0
Reinforce,U_6,0.4,0.01,0.05,,0.7435897435897436,"[0.631578947368421, 0.6739130434782609, 0.8461538461538461]",1.0
Reinforce,U_6,0.5,0.01,0.05,,0.7551020408163265,"[0.5384615384615384, 0.7, 0.8666666666666667]",1.0
Reinforce,U_6,0.6,0.01,0.05,,0.782051282051282,"[0.6363636363636364, 0.7096774193548387, 0.8888888888888888]",1.0
Reinforce,U_6,0.7,0.01,0.05,,0.7627118644067796,"[0.6666666666666666, 0.72, 0.84]",1.0
Reinforce,U_6,0.8,0.01,0.05,,0.7692307692307693,"[0.7142857142857143, 0.6153846153846154, 0.8947368421052632]",1.0
Reinforce,U_6,0.9,0.01,0.05,,0.8,"[0.75, 0.6, 0.9090909090909091]",1.0
Reinforce,U_7,0.05,0.0001,0.05,,0.3617021276595745,"[0.4444444444444444, 0.36, 0.3076923076923077]",1.0
Reinforce,U_7,0.1,0.1,0.5,,0.4888888888888889,"[0.2222222222222222, 0.7391304347826086, 0.23076923076923078]",1.0
Reinforce,U_7,0.2,0.001,0.05,,0.7,"[0.5555555555555556, 0.7777777777777778, 0.6923076923076923]",1.0
Reinforce,U_7,0.3,0.001,0.5,,0.5428571428571428,"[0.4444444444444444, 0.5, 0.6666666666666666]",1.0
Reinforce,U_7,0.4,0.01,0.05,,0.4666666666666667,"[0.5, 0.7142857142857143, 0.16666666666666666]",1.0
Reinforce,U_7,0.5,0.5,0.05,,0.4,"[0.0, 0.6666666666666666, 0.16666666666666666]",1.0
Reinforce,U_7,0.6,0.01,0.2,,0.6,"[0.0, 0.7, 0.5555555555555556]",1.0
Reinforce,U_7,0.7,0.01,0.05,,0.8,"[0, 0.6666666666666666, 0.8888888888888888]",1.0
Reinforce,U_7,0.8,0.01,0.05,,0.8,"[0, 0.6666666666666666, 0.8571428571428571]",1.0
Reinforce,U_7,0.9,0.001,0.05,,0.6,"[0, 0.6666666666666666, 0.5]",1.0
Reinforce,U_8,0.05,0.001,0.2,,0.6410256410256411,"[0.5, 0.6170212765957447, 0.7619047619047619]",1.0
Reinforce,U_8,0.1,0.001,0.05,,0.7027027027027027,"[0.5, 0.7441860465116279, 0.7142857142857143]",1.0
Reinforce,U_8,0.2,0.001,0.2,,0.6666666666666666,"[0.7, 0.6756756756756757, 0.631578947368421]",1.0
Reinforce,U_8,0.3,1,0.2,,0.4827586206896552,"[0.3, 0.7241379310344828, 0.21052631578947367]",1.0
Reinforce,U_8,0.4,0.01,0.05,,0.76,"[0.7, 0.76, 0.8]",1.0
Reinforce,U_8,0.5,0.001,0.05,,0.7560975609756098,"[0.7777777777777778, 0.6666666666666666, 0.8571428571428571]",1.0
Reinforce,U_8,0.6,0.5,0.5,,0.6666666666666666,"[0.2222222222222222, 0.7272727272727273, 0.9230769230769231]",1.0
Reinforce,U_8,0.7,0.01,0.05,,0.84,"[0.875, 0.75, 0.8888888888888888]",1.0
Reinforce,U_8,0.8,0.01,0.05,,0.8823529411764706,"[0.8, 0.8, 1.0]",1.0
Reinforce,U_8,0.9,0.01,0.05,,0.8888888888888888,"[0, 0.5, 1.0]",1.0
Reinforce,U_9,0.05,0.001,0.05,,0.6542056074766355,"[0.6153846153846154, 0.6610169491525424, 0.6818181818181818]",1.0
Reinforce,U_9,0.1,0.01,0.5,,0.693069306930693,"[0.6153846153846154, 0.7636363636363637, 0.6]",1.0
Reinforce,U_9,0.2,0.001,0.2,,0.7,"[0.6666666666666666, 0.7446808510638298, 0.631578947368421]",1.0
Reinforce,U_9,0.3,0.01,0.05,,0.7088607594936709,"[0.6666666666666666, 0.7391304347826086, 0.6666666666666666]",1.0
Reinforce,U_9,0.4,0.001,0.1,,0.75,"[0.6666666666666666, 0.7105263157894737, 0.9333333333333333]",1.0
Reinforce,U_9,0.5,0.1,0.2,,0.5892857142857143,"[0.6923076923076923, 0.7241379310344828, 0.21428571428571427]",1.0
Reinforce,U_9,0.6,0.01,0.8,,0.7555555555555555,"[0.7272727272727273, 0.7272727272727273, 0.8333333333333334]",1.0
Reinforce,U_9,0.7,0.001,0.5,,0.6470588235294118,"[0.75, 0.5714285714285714, 0.6666666666666666]",1.0
Reinforce,U_9,0.8,0.01,0.05,,0.782608695652174,"[0.8, 0.6666666666666666, 0.8888888888888888]",1.0
Reinforce,U_9,0.9,0.01,0.05,,0.8333333333333334,"[0.0, 0.75, 1.0]",1.0
