User,Accuracy,Threshold,LearningRate,Discount,Algorithm,StateAccuracy
U_1,0.6637554585152838,0.05,0,0,Naive,"[0.8055555555555556, 0.6612903225806451, 0.36363636363636365]"
U_1,0.5633802816901409,0.1,0,0,Naive,"[0.25, 0.725, 0.5454545454545454]"
U_1,0.6984126984126984,0.2,0,0,Naive,"[0.7894736842105263, 0.7142857142857143, 0.4444444444444444]"
U_1,0.38181818181818183,0.3,0,0,Naive,"[0.7894736842105263, 0.13333333333333333, 0.3333333333333333]"
U_1,0.6808510638297872,0.4,0,0,Naive,"[0.8125, 0.68, 0.3333333333333333]"
U_1,0.46153846153846156,0.5,0,0,Naive,"[0.8125, 0.15, 0.6666666666666666]"
U_1,0.16129032258064516,0.6,0,0,Naive,"[0.14285714285714285, 0.14285714285714285, 0.3333333333333333]"
U_1,0.17391304347826086,0.7,0,0,Naive,"[0.18181818181818182, 0.1, 0.5]"
U_1,0.13333333333333333,0.8,0,0,Naive,"[0.125, 0.14285714285714285, 0]"
U_1,0.14285714285714285,0.9,0,0,Naive,"[0.3333333333333333, 0.0, 0]"
U_10,0.526,0.05,0,0,Naive,"[0.8125, 0.7342995169082126, 0.11049723756906077]"
U_10,0.4140127388535032,0.1,0,0,Naive,"[0.19444444444444445, 0.11290322580645161, 0.864406779661017]"
U_10,0.302158273381295,0.2,0,0,Naive,"[0.8055555555555556, 0.14, 0.11320754716981132]"
U_10,0.3114754098360656,0.3,0,0,Naive,"[0.84375, 0.15789473684210525, 0.09615384615384616]"
U_10,0.34615384615384615,0.4,0,0,Naive,"[0.84375, 0.14285714285714285, 0.10810810810810811]"
U_10,0.47674418604651164,0.5,0,0,Naive,"[0.17391304347826086, 0.15384615384615385, 0.8918918918918919]"
U_10,0.30434782608695654,0.6,0,0,Naive,"[0.17647058823529413, 0.7142857142857143, 0.0967741935483871]"
U_10,0.27450980392156865,0.7,0,0,Naive,"[0.8571428571428571, 0.125, 0.034482758620689655]"
