Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon
SARSA,pro25_acf_p2,0.05,0.0001,0.05,0,0.5333333333333334,0,1.0,0.01
SARSA,pro25_acf_p2,0.1,0.0001,0.05,0,0.5555555555555556,0,1.0,0.01
SARSA,pro25_acf_p2,0.2,0.0001,0.05,0,0.5,0,1.0,0.01
SARSA,pro25_acf_p2,0.3,0.0001,0.05,0,0.42857142857142855,0,1.0,0.01
SARSA,pro25_acf_p2,0.4,0.0001,0.1,0,0.3333333333333333,0,1.0,0.7
SARSA,pro25_acf_p2,0.5,0.0001,0.8,0,0.6,0,1.0,0.1
SARSA,pro25_acf_p2,0.6,0.0001,0.1,0,0.55,0,1.0,0.1
SARSA,pro25_acf_p2,0.7,1.0,0.2,0,0.06666666666666667,0,1.0,0.1
SARSA,pro25_acf_p2,0.8,0.0001,0.05,0,0.5,0,1.0,0.1
SARSA,pro25_acf_p2,0.9,0.1,0.1,0,0.4,0,1.0,0.7
SARSA,pro24_adf_p2,0.05,0.0001,0.05,0,0.4125,0,1.0,0.5
SARSA,pro24_adf_p2,0.1,0.0001,0.05,0,0.6399999999999999,0,1.0,0.1
SARSA,pro24_adf_p2,0.2,0.0001,0.99,0,0.4,0,1.0,0.5
SARSA,pro24_adf_p2,0.3,1.0,0.1,0,0.25,0,1.0,0.7
SARSA,pro24_adf_p2,0.4,0.0001,0.5,0,0.52,0,1.0,0.7
SARSA,pro24_adf_p2,0.5,0.001,0.05,0,0.525,0,1.0,0.1
SARSA,pro24_adf_p2,0.6,0.0001,0.05,0,0.5428571428571429,0,1.0,0.1
SARSA,pro24_adf_p2,0.7,0.01,0.5,0,0.6,0,1.0,0.5
SARSA,pro24_adf_p2,0.8,0.0001,0.05,0,0.6,0,1.0,0.5
SARSA,pro24_adf_p2,0.9,0.0001,0.05,0,0.8,0,1.0,0.1
SARSA,pro13_ace_p2,0.05,0.0001,0.05,0,0.7666666666666666,0,1.0,0.01
SARSA,pro13_ace_p2,0.1,0.0001,0.05,0,0.7411764705882353,0,1.0,0.01
SARSA,pro13_ace_p2,0.2,0.0001,0.5,0,0.3866666666666666,0,1.0,0.7
SARSA,pro13_ace_p2,0.3,0.0001,0.5,0,0.4769230769230769,0,1.0,0.7
SARSA,pro13_ace_p2,0.4,0.0001,0.1,0,0.9454545454545455,0,1.0,0.1
SARSA,pro13_ace_p2,0.5,0.0001,0.5,0,0.4444444444444445,0,1.0,0.5
SARSA,pro13_ace_p2,0.6,0.0001,0.05,0,0.925,0,1.0,0.05
SARSA,pro13_ace_p2,0.7,0.001,0.05,0,0.9666666666666668,0,1.0,0.1
SARSA,pro13_ace_p2,0.8,0.01,0.2,0,0.95,0,1.0,0.1
SARSA,pro13_ace_p2,0.9,0.001,0.8,0,1.0,0,1.0,0.05
SARSA,pro18_adf_p2,0.05,0.0001,0.05,0,0.8842105263157893,0,1.0,0.01
SARSA,pro18_adf_p2,0.1,0.0001,0.05,0,0.8777777777777779,0,1.0,0.01
SARSA,pro18_adf_p2,0.2,0.001,0.8,0,0.8375,0,1.0,0.1
SARSA,pro18_adf_p2,0.3,0.01,0.2,0,0.9428571428571428,0,1.0,0.1
SARSA,pro18_adf_p2,0.4,0.0001,0.05,0,1.0,0,1.0,0.01
SARSA,pro18_adf_p2,0.5,0.5,0.1,0,0.9,0,1.0,0.1
SARSA,pro18_adf_p2,0.6,1.0,0.1,0,0.925,0,1.0,0.05
SARSA,pro18_adf_p2,0.7,0.0001,0.2,0,0.9,0,1.0,0.1
SARSA,pro18_adf_p2,0.8,0.001,0.05,0,1.0,0,1.0,0.1
SARSA,pro18_adf_p2,0.9,0.1,0.1,0,0.8,0,1.0,0.05
SARSA,pro15_ade_p2,0.05,0.0001,0.05,0,0.70625,0,1.0,0.1
SARSA,pro15_ade_p2,0.1,0.5,0.1,0,0.5,0,1.0,0.5
SARSA,pro15_ade_p2,0.2,0.01,0.05,0,0.548148148148148,0,1.0,0.5
SARSA,pro15_ade_p2,0.3,0.01,0.9,0,0.55,0,1.0,0.5
SARSA,pro15_ade_p2,0.4,0.0001,0.1,0,0.67,0,1.0,0.1
