User,Accuracy,Threshold,LearningRate,Discount,Algorithm,StateAccuracy
pro13_ace_p2,0.25,0.05,0,0,WSLS,"[None, None, None]"
pro13_ace_p2,0.2,0.1,0,0,WSLS,"[None, None, None]"
pro13_ace_p2,0.15384615384615385,0.2,0,0,WSLS,"[None, None, None]"
pro13_ace_p2,0.09090909090909091,0.3,0,0,WSLS,"[None, None, None]"
pro13_ace_p2,0.2222222222222222,0.4,0,0,WSLS,"[None, None, None]"
pro13_ace_p2,0.0,0.5,0,0,WSLS,"[None, None, None]"
pro13_ace_p2,0.16666666666666666,0.6,0,0,WSLS,"[None, None, None]"
pro13_ace_p2,0.0,0.7,0,0,WSLS,"[None, None, None]"
pro13_ace_p2,0.5,0.8,0,0,WSLS,"[None, None, None]"
pro13_ace_p2,,0.9,0,0,WSLS,"[None, None, None]"
pro15_ade_p2,0.26666666666666666,0.05,0,0,WSLS,"[None, None, None]"
pro15_ade_p2,0.17857142857142858,0.1,0,0,WSLS,"[None, None, None]"
pro15_ade_p2,0.2,0.2,0,0,WSLS,"[None, None, None]"
pro15_ade_p2,0.4090909090909091,0.3,0,0,WSLS,"[None, None, None]"
pro15_ade_p2,0.16666666666666666,0.4,0,0,WSLS,"[None, None, None]"
pro15_ade_p2,0.3333333333333333,0.5,0,0,WSLS,"[None, None, None]"
pro15_ade_p2,0.08333333333333333,0.6,0,0,WSLS,"[None, None, None]"
pro15_ade_p2,0.25,0.7,0,0,WSLS,"[None, None, None]"
pro15_ade_p2,0.2,0.8,0,0,WSLS,"[None, None, None]"
pro15_ade_p2,0.0,0.9,0,0,WSLS,"[None, None, None]"
pro17_ace_p2,0.34375,0.05,0,0,WSLS,"[None, None, None]"
pro17_ace_p2,0.21311475409836064,0.1,0,0,WSLS,"[None, None, None]"
pro17_ace_p2,0.2222222222222222,0.2,0,0,WSLS,"[None, None, None]"
pro17_ace_p2,0.2765957446808511,0.3,0,0,WSLS,"[None, None, None]"
pro17_ace_p2,0.275,0.4,0,0,WSLS,"[None, None, None]"
pro17_ace_p2,0.2727272727272727,0.5,0,0,WSLS,"[None, None, None]"
pro17_ace_p2,0.2692307692307692,0.6,0,0,WSLS,"[None, None, None]"
pro17_ace_p2,0.15789473684210525,0.7,0,0,WSLS,"[None, None, None]"
pro17_ace_p2,0.4166666666666667,0.8,0,0,WSLS,"[None, None, None]"
pro17_ace_p2,0.4,0.9,0,0,WSLS,"[None, None, None]"
pro18_adf_p2,0.058823529411764705,0.05,0,0,WSLS,"[None, None, None]"
pro18_adf_p2,0.25,0.1,0,0,WSLS,"[None, None, None]"
pro18_adf_p2,0.21428571428571427,0.2,0,0,WSLS,"[None, None, None]"
pro18_adf_p2,0.25,0.3,0,0,WSLS,"[None, None, None]"
pro18_adf_p2,0.3,0.4,0,0,WSLS,"[None, None, None]"
pro18_adf_p2,0.25,0.5,0,0,WSLS,"[None, None, None]"
pro18_adf_p2,0.3333333333333333,0.6,0,0,WSLS,"[None, None, None]"
