Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon
QLearn,pro25_acf_p2,0.05,0.0001,0.05,0,0.5555555555555556,0,1.0526315789473684,0.01
QLearn,pro25_acf_p2,0.1,0.0001,0.05,0,0.5555555555555556,0,1.0526315789473684,0.01
QLearn,pro25_acf_p2,0.2,0.0001,0.05,0,0.5,0,1.0588235294117647,0.01
QLearn,pro25_acf_p2,0.3,0.0001,0.05,0,0.42857142857142855,0,1.0666666666666667,0.01
QLearn,pro25_acf_p2,0.4,0.001,0.99,0,0.5,0,1.0769230769230769,0.1
QLearn,pro25_acf_p2,0.5,0.5,0.5,0,0.44000000000000006,0,1.090909090909091,0.5
QLearn,pro25_acf_p2,0.6,0.001,0.8,0,0.45,0,1.1111111111111112,0.5
QLearn,pro25_acf_p2,0.7,0.0001,0.05,0,0.39999999999999997,0,1.1428571428571428,0.1
QLearn,pro25_acf_p2,0.8,0.001,0.5,0,0.4,0,0.6,0.5
QLearn,pro25_acf_p2,0.9,0.5,0.1,0,0.2,0,0.6666666666666667,0.7
QLearn,pro24_adf_p2,0.05,0.0001,0.05,0,0.675,0,1.0303030303030303,0.05
QLearn,pro24_adf_p2,0.1,0.0001,0.05,0,0.6133333333333333,0,1.032258064516129,0.1
QLearn,pro24_adf_p2,0.2,0.0001,0.2,0,0.6307692307692307,0,1.037037037037037,0.1
QLearn,pro24_adf_p2,0.3,1.0,0.05,0,0.5333333333333333,0,1.04,0.5
QLearn,pro24_adf_p2,0.4,0.01,0.2,0,0.6,0,1.0476190476190477,0.5
QLearn,pro24_adf_p2,0.5,0.0001,0.99,0,0.475,0,1.0588235294117647,0.5
QLearn,pro24_adf_p2,0.6,0.001,0.5,0,0.48571428571428565,0,1.0666666666666667,0.5
QLearn,pro24_adf_p2,0.7,0.0001,0.9,0,0.64,0,1.0909090909090908,0.5
QLearn,pro24_adf_p2,0.8,0.001,0.99,0,0.35,0,1.1111111111111112,0.5
QLearn,pro24_adf_p2,0.9,0.0001,0.2,0,1.0,0,1.2,0.05
QLearn,pro13_ace_p2,0.05,0.0001,0.05,0,0.7666666666666667,0,1.027027027027027,0.01
QLearn,pro13_ace_p2,0.1,0.0001,0.05,0,0.7647058823529411,0,1.0285714285714287,0.01
