User,Accuracy,Threshold,LearningRate,Discount,Algorithm,StateAccuracy
pro10_bdf_p3,0.32644628099173556,0.05,0,0,Momentum,"[0, 0, 0]"
pro10_bdf_p3,0.21397379912663755,0.1,0,0,Momentum,"[0, 0, 0]"
pro10_bdf_p3,0.2696078431372549,0.2,0,0,Momentum,"[0, 0, 0]"
pro10_bdf_p3,0.42696629213483145,0.3,0,0,Momentum,"[0, 0, 0]"
pro10_bdf_p3,0.1568627450980392,0.4,0,0,Momentum,"[0, 0, 0]"
pro10_bdf_p3,0.09448818897637795,0.5,0,0,Momentum,"[0, 0, 0]"
pro10_bdf_p3,0.16666666666666666,0.6,0,0,Momentum,"[0, 0, 0]"
pro10_bdf_p3,0.19480519480519481,0.7,0,0,Momentum,"[0, 0, 0]"
pro10_bdf_p3,0.47058823529411764,0.8,0,0,Momentum,"[0, 0, 0]"
pro10_bdf_p3,0.3076923076923077,0.9,0,0,Momentum,"[0, 0, 0]"
pro11_bcf_p3,0.3211009174311927,0.05,0,0,Momentum,"[0, 0, 0]"
pro11_bcf_p3,0.4077669902912621,0.1,0,0,Momentum,"[0, 0, 0]"
pro11_bcf_p3,0.40217391304347827,0.2,0,0,Momentum,"[0, 0, 0]"
pro11_bcf_p3,0.125,0.3,0,0,Momentum,"[0, 0, 0]"
pro11_bcf_p3,0.2028985507246377,0.4,0,0,Momentum,"[0, 0, 0]"
pro11_bcf_p3,0.2982456140350877,0.5,0,0,Momentum,"[0, 0, 0]"
pro11_bcf_p3,0.21739130434782608,0.6,0,0,Momentum,"[0, 0, 0]"
pro11_bcf_p3,0.14285714285714285,0.7,0,0,Momentum,"[0, 0, 0]"
pro11_bcf_p3,0.08695652173913043,0.8,0,0,Momentum,"[0, 0, 0]"
pro11_bcf_p3,0.4166666666666667,0.9,0,0,Momentum,"[0, 0, 0]"
pro12_bdf_p3,0.25862068965517243,0.05,0,0,Momentum,"[0, 0, 0]"
pro12_bdf_p3,0.4,0.1,0,0,Momentum,"[0, 0, 0]"
pro12_bdf_p3,0.46938775510204084,0.2,0,0,Momentum,"[0, 0, 0]"
pro12_bdf_p3,0.32558139534883723,0.3,0,0,Momentum,"[0, 0, 0]"
pro12_bdf_p3,0.16216216216216217,0.4,0,0,Momentum,"[0, 0, 0]"
pro12_bdf_p3,0.3870967741935484,0.5,0,0,Momentum,"[0, 0, 0]"
pro12_bdf_p3,0.4,0.6,0,0,Momentum,"[0, 0, 0]"
pro12_bdf_p3,0.47368421052631576,0.7,0,0,Momentum,"[0, 0, 0]"
pro12_bdf_p3,0.3076923076923077,0.8,0,0,Momentum,"[0, 0, 0]"
pro12_bdf_p3,0.5714285714285714,0.9,0,0,Momentum,"[0, 0, 0]"
pro14_bdf_p3,0.14285714285714285,0.05,0,0,Momentum,"[0, 0, 0]"
pro14_bdf_p3,0.24242424242424243,0.1,0,0,Momentum,"[0, 0, 0]"
