U_Index,Interaction,Value,Time,Reward,Action,Attribute,State,High-Level-State,User
0,mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Release_Date-nominal-y,Source-nominal-color",1599167071765,1.1,modify-x-z,"['None', 'Release_Date', 'Source']","[16, 5, 9]",Foraging,stu29_ade_p4_logs
1,mouseover on the specified chart,"mark:tick;encoding:Release_Date-nominal-y,US_DVD_Sales-quantitative-x",1599167077798,0.1,same,"['US_DVD_Sales', 'Release_Date', 'None']","[3, 5, 16]",Sensemaking,stu29_ade_p4_logs
2,mouseover on the specified chart,"mark:tick;encoding:Release_Date-nominal-y,US_DVD_Sales-quantitative-x",1599167085346,0.1,modify-z,"['US_DVD_Sales', 'Release_Date', 'None']","[3, 5, 16]",Sensemaking,stu29_ade_p4_logs
3,mouseover a related chart,"mark:tick;encoding:Creative_Type-nominal-color,Release_Date-nominal-y,US_DVD_Sales-quantitative-x",1599167092128,1.1,same,"['US_DVD_Sales', 'Release_Date', 'Creative_Type']","[3, 5, 11]",Foraging,stu29_ade_p4_logs
4,mouseover a related chart,"mark:tick;encoding:Creative_Type-nominal-color,Release_Date-nominal-y,US_DVD_Sales-quantitative-x",1599167100294,1.1,modify-x-y-z,"['US_DVD_Sales', 'Release_Date', 'Creative_Type']","[3, 5, 11]",Foraging,stu29_ade_p4_logs
5,mouseover on the specified chart,"mark:point;encoding:Release_Date-nominal-x,US_DVD_Sales-quantitative-y<bin>,US_Gross-quantitative-size",1599167104710,0.1,same,"['Release_Date', 'US_DVD_Sales', 'US_Gross']","[5, 3, 1]",Sensemaking,stu29_ade_p4_logs
6,mouseout on the specified chart,"mark:point;encoding:Release_Date-nominal-x,US_DVD_Sales-quantitative-y<bin>,US_Gross-quantitative-size",1599167106777,0.1,same,"['Release_Date', 'US_DVD_Sales', 'US_Gross']","[5, 3, 1]",Sensemaking,stu29_ade_p4_logs
7,mouseover on the specified chart,"mark:point;encoding:Release_Date-nominal-x,US_DVD_Sales-quantitative-y<bin>,US_Gross-quantitative-size",1599167107960,0.1,same,"['Release_Date', 'US_DVD_Sales', 'US_Gross']","[5, 3, 1]",Sensemaking,stu29_ade_p4_logs
8,mouseout on the specified chart,"mark:point;encoding:Release_Date-nominal-x,US_DVD_Sales-quantitative-y<bin>,US_Gross-quantitative-size",1599167114141,0.1,same,"['Release_Date', 'US_DVD_Sales', 'US_Gross']","[5, 3, 1]",Sensemaking,stu29_ade_p4_logs
9,mouseover on the specified chart,"mark:point;encoding:Release_Date-nominal-x,US_DVD_Sales-quantitative-y<bin>,US_Gross-quantitative-size",1599167144386,0.1,same,"['Release_Date', 'US_DVD_Sales', 'US_Gross']","[5, 3, 1]",Sensemaking,stu29_ade_p4_logs
10,mouseout on the specified chart,"mark:point;encoding:Release_Date-nominal-x,US_DVD_Sales-quantitative-y<bin>,US_Gross-quantitative-size",1599167146719,0.1,modify-x-y-z,"['Release_Date', 'US_DVD_Sales', 'US_Gross']","[5, 3, 1]",Sensemaking,stu29_ade_p4_logs
11,mouseover on the specified chart,"mark:point;encoding:US_DVD_Sales-quantitative-size,US_Gross-quantitative-x,Worldwide_Gross-quantitative-y",1599167155718,0.1,same,"['US_Gross', 'Worldwide_Gross', 'US_DVD_Sales']","[1, 2, 3]",Sensemaking,stu29_ade_p4_logs
12,mouseout on the specified chart,"mark:point;encoding:US_DVD_Sales-quantitative-size,US_Gross-quantitative-x,Worldwide_Gross-quantitative-y",1599167157767,0.1,same,"['US_Gross', 'Worldwide_Gross', 'US_DVD_Sales']","[1, 2, 3]",Sensemaking,stu29_ade_p4_logs
13,mouseout on the specified chart,"mark:point;encoding:US_DVD_Sales-quantitative-size,US_Gross-quantitative-x,Worldwide_Gross-quantitative-y",1599167161650,0.1,same,"['US_Gross', 'Worldwide_Gross', 'US_DVD_Sales']","[1, 2, 3]",Sensemaking,stu29_ade_p4_logs
14,mouseover on the specified chart,"mark:point;encoding:US_DVD_Sales-quantitative-size,US_Gross-quantitative-x,Worldwide_Gross-quantitative-y",1599167162150,0.1,same,"['US_Gross', 'Worldwide_Gross', 'US_DVD_Sales']","[1, 2, 3]",Sensemaking,stu29_ade_p4_logs
15,mouseout on the specified chart,"mark:point;encoding:US_DVD_Sales-quantitative-size,US_Gross-quantitative-x,Worldwide_Gross-quantitative-y",1599167167399,0.1,same,"['US_Gross', 'Worldwide_Gross', 'US_DVD_Sales']","[1, 2, 3]",Sensemaking,stu29_ade_p4_logs
16,mouseout on the specified chart,"mark:point;encoding:US_DVD_Sales-quantitative-size,US_Gross-quantitative-x,Worldwide_Gross-quantitative-y",1599167169099,0.1,modify-z,"['US_Gross', 'Worldwide_Gross', 'US_DVD_Sales']","[1, 2, 3]",Sensemaking,stu29_ade_p4_logs
17,mouseover a related chart,"mark:point;encoding:US_Gross-quantitative-x,Worldwide_Gross-quantitative-y",1599167170966,0.1,same,"['US_Gross', 'Worldwide_Gross', 'None']","[1, 2, 16]",Foraging,stu29_ade_p4_logs
18,mouseout a related chart,"mark:point;encoding:US_Gross-quantitative-x,Worldwide_Gross-quantitative-y",1599167171532,0.1,same,"['US_Gross', 'Worldwide_Gross', 'None']","[1, 2, 16]",Foraging,stu29_ade_p4_logs
19,mouseout a related chart,"mark:point;encoding:US_Gross-quantitative-x,Worldwide_Gross-quantitative-y",1599167172265,0.1,modify-z,"['US_Gross', 'Worldwide_Gross', 'None']","[1, 2, 16]",Foraging,stu29_ade_p4_logs
20,mouseover on the specified chart,"mark:point;encoding:Running_Time_min-quantitative-size,US_Gross-quantitative-x,Worldwide_Gross-quantitative-y",1599167189996,2.1,modify-x-y-z,"['US_Gross', 'Worldwide_Gross', 'Running_Time_min']","[1, 2, 7]",Sensemaking,stu29_ade_p4_logs
21,mouseover on the specified chart,"mark:point;encoding:Rotten_Tomatoes_Rating-quantitative-x,Running_Time_min-quantitative-y",1599167218024,3.1,same,"['Rotten_Tomatoes_Rating', 'Running_Time_min', 'None']","[13, 7, 16]",Sensemaking,stu29_ade_p4_logs
22,mouseover on the specified chart,"mark:point;encoding:Rotten_Tomatoes_Rating-quantitative-x,Running_Time_min-quantitative-y",1599167220408,3.1,modify-x-y,"['Rotten_Tomatoes_Rating', 'Running_Time_min', 'None']","[13, 7, 16]",Sensemaking,stu29_ade_p4_logs
23,mouseover on the specified chart,"mark:tick;encoding:Major_Genre-nominal-y,Running_Time_min-quantitative-x",1599167228655,5.1,modify-z,"['Running_Time_min', 'Major_Genre', 'None']","[7, 10, 16]",Sensemaking,stu29_ade_p4_logs
24,mouseover a related chart,"mark:tick;encoding:Major_Genre-nominal-y,Production_Budget-quantitative-color,Running_Time_min-quantitative-x",1599167229422,7.1,same,"['Running_Time_min', 'Major_Genre', 'Production_Budget']","[7, 10, 4]",Foraging,stu29_ade_p4_logs
25,mouseout a related chart,"mark:tick;encoding:Major_Genre-nominal-y,Production_Budget-quantitative-color,Running_Time_min-quantitative-x",1599167231589,7.1,modify-z,"['Running_Time_min', 'Major_Genre', 'Production_Budget']","[7, 10, 4]",Foraging,stu29_ade_p4_logs
