User_Index,Interaction,Value,Time,Reward,Action,Attribute,State,High-Level-State
0,mouseover a related chart,mark:tick;encoding:US_Gross-quantitative-x,1602519677294,0.5444444444444444,modify-1,"['None', 'None', 'US_Gross']","[1, 16, 16]",Foraging
2,clicked on a field,add Creative_Type,1602519678520,1.1,same,"['Creative_Type', 'None', 'None']","[11, 16, 16]",Foraging
3,main chart changed because of clicking a field,"mark:bar;encoding:-quantitative-x<aggregate>count,Creative_Type-nominal-y",1602519678570,1.1,same,"['Creative_Type', 'None', 'None']","[11, 16, 16]",Foraging
4,mouseover on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Creative_Type-nominal-y",1602519688231,1.1,same,"['Creative_Type', 'None', 'None']","[11, 16, 16]",Sensemaking
7,mouseout on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Creative_Type-nominal-y",1602519698293,1.1,modify-1,"['Creative_Type', 'None', 'None']","[11, 16, 16]",Sensemaking
8,clicked on a field,add Major_Genre,1602519713315,0.6555555555555556,modify-1,"['Major_Genre', 'None', 'None']","[10, 16, 16]",Foraging
9,main chart changed because of clicking a field,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Major_Genre-nominal-y",1602519713441,1.6555555555555557,modify-1,"['Creative_Type', 'Major_Genre', 'None']","[10, 11, 16]",Foraging
10,mouseover a related chart,"mark:point;encoding:Creative_Type-nominal-x,Director-nominal-y,Major_Genre-nominal-color",1602519721232,2.127777777777778,same,"['Creative_Type', 'Director', 'Major_Genre']","[10, 11, 12]",Foraging
13,scroll on a related chart,"mark:point;encoding:Creative_Type-nominal-x,Director-nominal-y,Major_Genre-nominal-color",1602519725604,2.127777777777778,same,"['Creative_Type', 'Director', 'Major_Genre']","[10, 11, 12]",Foraging
147,mouseout a related chart,"mark:point;encoding:Creative_Type-nominal-x,Director-nominal-y,Major_Genre-nominal-color",1602519729834,2.127777777777778,modify-1,"['Creative_Type', 'Director', 'Major_Genre']","[10, 11, 12]",Foraging
148,mouseover on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Major_Genre-nominal-y",1602519732268,1.6555555555555557,same,"['Creative_Type', 'Major_Genre', 'None']","[10, 11, 16]",Sensemaking
151,mouseout on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Major_Genre-nominal-y",1602519736029,1.6555555555555557,modify-1,"['Creative_Type', 'Major_Genre', 'None']","[10, 11, 16]",Sensemaking
153,scroll on a related chart,"mark:point;encoding:Creative_Type-nominal-x,Distributor-nominal-y,Major_Genre-nominal-color",1602519736688,2.1,same,"['Creative_Type', 'Distributor', 'Major_Genre']","[8, 10, 11]",Foraging
176,scroll on a related chart,"mark:point;encoding:Creative_Type-nominal-x,Distributor-nominal-y,Major_Genre-nominal-color",1602519738796,2.1,same,"['Creative_Type', 'Distributor', 'Major_Genre']","[8, 10, 11]",Foraging
229,mouseout a related chart,"mark:point;encoding:Creative_Type-nominal-x,Distributor-nominal-y,Major_Genre-nominal-color",1602519740112,2.1,modify-1,"['Creative_Type', 'Distributor', 'Major_Genre']","[8, 10, 11]",Foraging
230,mouseover a related chart,"mark:point;encoding:Creative_Type-nominal-x,Major_Genre-nominal-y,Source-nominal-color",1602519745882,2.6277777777777778,same,"['Creative_Type', 'Major_Genre', 'Source']","[9, 10, 11]",Foraging
233,mouseout a related chart,"mark:point;encoding:Creative_Type-nominal-x,Major_Genre-nominal-y,Source-nominal-color",1602519747282,2.6277777777777778,same,"['Creative_Type', 'Major_Genre', 'Source']","[9, 10, 11]",Foraging
243,mouseover on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Major_Genre-nominal-y,Source-nominal-color",1602519751608,2.6277777777777778,same,"['Creative_Type', 'Major_Genre', 'Source']","[9, 10, 11]",Sensemaking
244,mouseout on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Major_Genre-nominal-y,Source-nominal-color",1602519753255,2.6277777777777778,same,"['Creative_Type', 'Major_Genre', 'Source']","[9, 10, 11]",Sensemaking
247,mouseover on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Major_Genre-nominal-y,Source-nominal-color",1602519754223,2.6277777777777778,modify-2,"['Creative_Type', 'Major_Genre', 'Source']","[9, 10, 11]",Sensemaking
253,clicked on a field,remove Major_Genre,1602519755945,0.6555555555555556,modify-2,"['Major_Genre', 'None', 'None']","[10, 16, 16]",Foraging
254,main chart changed because of clicking a field,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1602519755992,2.0722222222222224,same,"['Creative_Type', 'None', 'Source']","[9, 11, 16]",Foraging
255,mouseover on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1602519767048,2.0722222222222224,same,"['Creative_Type', 'None', 'Source']","[9, 11, 16]",Sensemaking
258,scroll on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1602519770952,2.0722222222222224,same,"['Creative_Type', 'None', 'Source']","[9, 11, 16]",Sensemaking
292,mouseout on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1602519772905,2.0722222222222224,same,"['Creative_Type', 'None', 'Source']","[9, 11, 16]",Sensemaking
297,mouseover on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1602519774590,2.0722222222222224,same,"['Creative_Type', 'None', 'Source']","[9, 11, 16]",Sensemaking
300,scroll on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1602519777361,2.0722222222222224,same,"['Creative_Type', 'None', 'Source']","[9, 11, 16]",Sensemaking
334,scroll on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1602519785078,2.0722222222222224,same,"['Creative_Type', 'None', 'Source']","[9, 11, 16]",Sensemaking
376,scroll on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1602519787682,2.0722222222222224,same,"['Creative_Type', 'None', 'Source']","[9, 11, 16]",Sensemaking
389,mouseout on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1602519788365,2.0722222222222224,same,"['Creative_Type', 'None', 'Source']","[9, 11, 16]",Sensemaking
390,mouseover on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1602519823121,2.0722222222222224,same,"['Creative_Type', 'None', 'Source']","[9, 11, 16]",Sensemaking
392,added chart to bookmark,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1602519824114,2.0722222222222224,modify-1,"['Creative_Type', 'None', 'Source']","[9, 11, 16]",Sensemaking
393,mouseover a related chart,"mark:point;encoding:Creative_Type-nominal-x,Director-nominal-y,Source-nominal-color",1602519827310,2.5444444444444447,same,"['Creative_Type', 'Director', 'Source']","[9, 11, 12]",Foraging
396,scroll on a related chart,"mark:point;encoding:Creative_Type-nominal-x,Director-nominal-y,Source-nominal-color",1602519828492,2.5444444444444447,same,"['Creative_Type', 'Director', 'Source']","[9, 11, 12]",Foraging
551,mouseout a related chart,"mark:point;encoding:Creative_Type-nominal-x,Director-nominal-y,Source-nominal-color",1602519831362,2.5444444444444447,modify-1,"['Creative_Type', 'Director', 'Source']","[9, 11, 12]",Foraging
552,mouseover a related chart,"mark:point;encoding:Creative_Type-nominal-x,Distributor-nominal-y,Source-nominal-color",1602519832378,2.5166666666666666,same,"['Creative_Type', 'Distributor', 'Source']","[8, 9, 11]",Foraging
553,scroll on a related chart,"mark:point;encoding:Creative_Type-nominal-x,Distributor-nominal-y,Source-nominal-color",1602519832786,2.5166666666666666,same,"['Creative_Type', 'Distributor', 'Source']","[8, 9, 11]",Foraging
654,scroll on a related chart,"mark:point;encoding:Creative_Type-nominal-x,Distributor-nominal-y,Source-nominal-color",1602519835012,2.5166666666666666,same,"['Creative_Type', 'Distributor', 'Source']","[8, 9, 11]",Foraging
679,mouseout a related chart,"mark:point;encoding:Creative_Type-nominal-x,Distributor-nominal-y,Source-nominal-color",1602519835534,2.5166666666666666,modify-1,"['Creative_Type', 'Distributor', 'Source']","[8, 9, 11]",Foraging
680,mouseover a related chart,"mark:point;encoding:Creative_Type-nominal-x,MPAA_Rating-nominal-y,Source-nominal-color",1602519838687,2.4055555555555554,same,"['Creative_Type', 'MPAA_Rating', 'Source']","[6, 9, 11]",Foraging
683,mouseout a related chart,"mark:point;encoding:Creative_Type-nominal-x,MPAA_Rating-nominal-y,Source-nominal-color",1602519841187,2.4055555555555554,modify-1,"['Creative_Type', 'MPAA_Rating', 'Source']","[6, 9, 11]",Foraging
686,mouseover a related chart,"mark:point;encoding:Creative_Type-nominal-x,Source-nominal-color,Title-nominal-y",1602519845322,2.85,modify-1,"['Creative_Type', 'Source', 'Title']","[0, 9, 11]",Foraging
690,mouseover a related chart,"mark:point;encoding:Creative_Type-nominal-x,Rotten_Tomatoes_Rating-quantitative-size,Source-nominal-y",1602519846973,2.238888888888889,same,"['Creative_Type', 'Rotten_Tomatoes_Rating', 'Source']","[9, 11, 13]",Foraging
693,mouseout a related chart,"mark:point;encoding:Creative_Type-nominal-x,Rotten_Tomatoes_Rating-quantitative-size,Source-nominal-y",1602519847638,2.238888888888889,modify-1,"['Creative_Type', 'Rotten_Tomatoes_Rating', 'Source']","[9, 11, 13]",Foraging
696,mouseover a related chart,"mark:point;encoding:Creative_Type-nominal-x,IMDB_Votes-quantitative-size,Source-nominal-y",1602519851590,2.1,same,"['Creative_Type', 'IMDB_Votes', 'Source']","[9, 11, 15]",Foraging
699,mouseout a related chart,"mark:point;encoding:Creative_Type-nominal-x,IMDB_Votes-quantitative-size,Source-nominal-y",1602519855079,2.1,modify-1,"['Creative_Type', 'IMDB_Votes', 'Source']","[9, 11, 15]",Foraging
708,scroll on a related chart,"mark:point;encoding:Creative_Type-nominal-x,Director-nominal-y,Source-nominal-color",1602519864030,2.5444444444444447,same,"['Creative_Type', 'Director', 'Source']","[9, 11, 12]",Foraging
710,scroll on a related chart,"mark:point;encoding:Creative_Type-nominal-x,Director-nominal-y,Source-nominal-color",1602519867131,2.5444444444444447,same,"['Creative_Type', 'Director', 'Source']","[9, 11, 12]",Foraging
712,scroll on a related chart,"mark:point;encoding:Creative_Type-nominal-x,Director-nominal-y,Source-nominal-color",1602519867813,2.5444444444444447,same,"['Creative_Type', 'Director', 'Source']","[9, 11, 12]",Foraging
714,scroll on a related chart,"mark:point;encoding:Creative_Type-nominal-x,Director-nominal-y,Source-nominal-color",1602519885011,2.5444444444444447,same,"['Creative_Type', 'Director', 'Source']","[9, 11, 12]",Foraging
716,scroll on a related chart,"mark:point;encoding:Creative_Type-nominal-x,Director-nominal-y,Source-nominal-color",1602519885569,2.5444444444444447,same,"['Creative_Type', 'Director', 'Source']","[9, 11, 12]",Foraging
718,scroll on a related chart,"mark:point;encoding:Creative_Type-nominal-x,Director-nominal-y,Source-nominal-color",1602519895355,2.5444444444444447,same,"['Creative_Type', 'Director', 'Source']","[9, 11, 12]",Foraging
720,scroll on a related chart,"mark:point;encoding:Creative_Type-nominal-x,Director-nominal-y,Source-nominal-color",1602519896250,2.5444444444444447,same,"['Creative_Type', 'Director', 'Source']","[9, 11, 12]",Foraging
