User_Index,Interaction,Value,Time,Reward,Action,Attribute,State,High-Level-State
0,mouseover a related chart,mark:tick;encoding:US_Gross-quantitative-x,1604689972031,0.5444444444444444,modify-1,"['None', 'None', 'US_Gross']","[1, 16, 16]",Foraging
6,clicked on a field,add Source,1604689983805,1.0722222222222222,same,"['None', 'None', 'Source']","[9, 16, 16]",Foraging
7,main chart changed because of clicking a field,"mark:bar;encoding:-quantitative-x<aggregate>count,Source-nominal-y",1604689983994,1.0722222222222222,modify-2,"['None', 'None', 'Source']","[9, 16, 16]",Foraging
8,mouseover a related chart,"mark:point;encoding:Director-nominal-x,Source-nominal-color,Title-nominal-y",1604689994132,2.322222222222222,modify-2,"['Director', 'Source', 'Title']","[0, 9, 12]",Foraging
12,mouseover on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Source-nominal-y",1604689997769,1.0722222222222222,same,"['None', 'None', 'Source']","[9, 16, 16]",Sensemaking
15,mouseout on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Source-nominal-y",1604689999418,1.0722222222222222,same,"['None', 'None', 'Source']","[9, 16, 16]",Sensemaking
18,mouseover on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Source-nominal-y",1604690003516,1.0722222222222222,modify-1,"['None', 'None', 'Source']","[9, 16, 16]",Sensemaking
24,clicked on a field,add Creative_Type,1604690016708,1.1,modify-1,"['Creative_Type', 'None', 'None']","[11, 16, 16]",Foraging
25,main chart changed because of clicking a field,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1604690016923,2.0722222222222224,same,"['Creative_Type', 'None', 'Source']","[9, 11, 16]",Foraging
26,mouseover on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1604690020526,2.0722222222222224,same,"['Creative_Type', 'None', 'Source']","[9, 11, 16]",Sensemaking
29,mouseout on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1604690022114,2.0722222222222224,modify-2,"['Creative_Type', 'None', 'Source']","[9, 11, 16]",Sensemaking
30,mouseover a related chart,"mark:point;encoding:Creative_Type-nominal-x,Major_Genre-nominal-color,Title-nominal-y",1604690029914,2.4333333333333336,same,"['Creative_Type', 'Major_Genre', 'Title']","[0, 10, 11]",Foraging
31,mouseout a related chart,"mark:point;encoding:Creative_Type-nominal-x,Major_Genre-nominal-color,Title-nominal-y",1604690030618,2.4333333333333336,modify-1,"['Creative_Type', 'Major_Genre', 'Title']","[0, 10, 11]",Foraging
32,mouseover a related chart,"mark:point;encoding:Creative_Type-nominal-color,Distributor-nominal-x,Title-nominal-y",1604690032433,2.3222222222222224,modify-2,"['Creative_Type', 'Distributor', 'Title']","[0, 8, 11]",Foraging
39,mouseout on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1604690033586,2.0722222222222224,modify-1,"['Creative_Type', 'None', 'Source']","[9, 11, 16]",Sensemaking
40,clicked on a field,remove Source,1604690035153,1.0722222222222222,modify-1,"['None', 'None', 'Source']","[9, 16, 16]",Foraging
41,main chart changed because of clicking a field,"mark:bar;encoding:-quantitative-x<aggregate>count,Creative_Type-nominal-y",1604690035322,1.1,same,"['Creative_Type', 'None', 'None']","[11, 16, 16]",Foraging
42,mouseover on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Creative_Type-nominal-y",1604690037305,1.1,same,"['Creative_Type', 'None', 'None']","[11, 16, 16]",Sensemaking
43,mouseout on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Creative_Type-nominal-y",1604690040014,1.1,modify-2,"['Creative_Type', 'None', 'None']","[11, 16, 16]",Sensemaking
44,mouseover a related chart,"mark:point;encoding:Creative_Type-nominal-color,Director-nominal-x,Distributor-nominal-y",1604690041505,2.0166666666666666,same,"['Creative_Type', 'Director', 'Distributor']","[8, 11, 12]",Foraging
45,scroll on a related chart,"mark:point;encoding:Creative_Type-nominal-color,Director-nominal-x,Distributor-nominal-y",1604690042699,2.0166666666666666,same,"['Creative_Type', 'Director', 'Distributor']","[8, 11, 12]",Foraging
55,scroll on a related chart,"mark:point;encoding:Creative_Type-nominal-color,Director-nominal-x,Distributor-nominal-y",1604690044399,2.0166666666666666,same,"['Creative_Type', 'Director', 'Distributor']","[8, 11, 12]",Foraging
65,mouseout a related chart,"mark:point;encoding:Creative_Type-nominal-color,Director-nominal-x,Distributor-nominal-y",1604690044774,2.0166666666666666,modify-2,"['Creative_Type', 'Director', 'Distributor']","[8, 11, 12]",Foraging
68,mouseover a related chart,"mark:point;encoding:Creative_Type-nominal-x,Major_Genre-nominal-y,Source-nominal-color",1604690046015,2.6277777777777778,same,"['Creative_Type', 'Major_Genre', 'Source']","[9, 10, 11]",Foraging
71,mouseout a related chart,"mark:point;encoding:Creative_Type-nominal-x,Major_Genre-nominal-y,Source-nominal-color",1604690049063,2.6277777777777778,modify-2,"['Creative_Type', 'Major_Genre', 'Source']","[9, 10, 11]",Foraging
74,mouseover a related chart,"mark:point;encoding:Creative_Type-nominal-color,Distributor-nominal-x,Title-nominal-y",1604690050647,2.3222222222222224,same,"['Creative_Type', 'Distributor', 'Title']","[0, 8, 11]",Foraging
75,scroll on a related chart,"mark:point;encoding:Creative_Type-nominal-color,Distributor-nominal-x,Title-nominal-y",1604690050927,2.3222222222222224,same,"['Creative_Type', 'Distributor', 'Title']","[0, 8, 11]",Foraging
93,mouseout a related chart,"mark:point;encoding:Creative_Type-nominal-color,Distributor-nominal-x,Title-nominal-y",1604690051612,2.3222222222222224,modify-2,"['Creative_Type', 'Distributor', 'Title']","[0, 8, 11]",Foraging
96,mouseover a related chart,"mark:point;encoding:Creative_Type-nominal-x,MPAA_Rating-nominal-y,Major_Genre-nominal-color",1604690054610,1.988888888888889,modify-2,"['Creative_Type', 'MPAA_Rating', 'Major_Genre']","[6, 10, 11]",Foraging
100,mouseover a related chart,"mark:point;encoding:Creative_Type-nominal-x,Source-nominal-color,Title-nominal-y",1604690056027,2.85,same,"['Creative_Type', 'Source', 'Title']","[0, 9, 11]",Foraging
103,mouseout a related chart,"mark:point;encoding:Creative_Type-nominal-x,Source-nominal-color,Title-nominal-y",1604690058442,2.85,same,"['Creative_Type', 'Source', 'Title']","[0, 9, 11]",Foraging
104,mouseover a related chart,"mark:point;encoding:Creative_Type-nominal-x,Source-nominal-color,Title-nominal-y",1604690059992,2.85,modify-1,"['Creative_Type', 'Source', 'Title']","[0, 9, 11]",Foraging
108,mouseover a related chart,"mark:point;encoding:Creative_Type-nominal-x,Director-nominal-y,Source-nominal-color",1604690062707,2.5444444444444447,same,"['Creative_Type', 'Director', 'Source']","[9, 11, 12]",Foraging
111,mouseout a related chart,"mark:point;encoding:Creative_Type-nominal-x,Director-nominal-y,Source-nominal-color",1604690063225,2.5444444444444447,modify-1,"['Creative_Type', 'Director', 'Source']","[9, 11, 12]",Foraging
114,mouseover a related chart,"mark:point;encoding:Creative_Type-nominal-x,MPAA_Rating-nominal-y,Source-nominal-color",1604690064922,2.4055555555555554,same,"['Creative_Type', 'MPAA_Rating', 'Source']","[6, 9, 11]",Foraging
115,mouseout a related chart,"mark:point;encoding:Creative_Type-nominal-x,MPAA_Rating-nominal-y,Source-nominal-color",1604690066323,2.4055555555555554,modify-2,"['Creative_Type', 'MPAA_Rating', 'Source']","[6, 9, 11]",Foraging
116,mouseover a related chart,"mark:point;encoding:Creative_Type-nominal-color,Director-nominal-x,Distributor-nominal-y",1604690067168,2.0166666666666666,same,"['Creative_Type', 'Director', 'Distributor']","[8, 11, 12]",Foraging
117,scroll on a related chart,"mark:point;encoding:Creative_Type-nominal-color,Director-nominal-x,Distributor-nominal-y",1604690067173,2.0166666666666666,same,"['Creative_Type', 'Director', 'Distributor']","[8, 11, 12]",Foraging
137,mouseout a related chart,"mark:point;encoding:Creative_Type-nominal-color,Director-nominal-x,Distributor-nominal-y",1604690069087,2.0166666666666666,modify-2,"['Creative_Type', 'Director', 'Distributor']","[8, 11, 12]",Foraging
140,mouseover on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Creative_Type-nominal-y",1604690076001,1.1,same,"['Creative_Type', 'None', 'None']","[11, 16, 16]",Sensemaking
143,mouseout on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Creative_Type-nominal-y",1604690076801,1.1,modify-1,"['Creative_Type', 'None', 'None']","[11, 16, 16]",Sensemaking
144,clicked on a field,add Source,1604690079649,1.0722222222222222,modify-1,"['None', 'None', 'Source']","[9, 16, 16]",Foraging
145,main chart changed because of clicking a field,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1604690079853,2.0722222222222224,same,"['Creative_Type', 'None', 'Source']","[9, 11, 16]",Foraging
146,mouseover on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1604690085269,2.0722222222222224,modify-2,"['Creative_Type', 'None', 'Source']","[9, 11, 16]",Sensemaking
148,mouseover a related chart,"mark:point;encoding:Creative_Type-nominal-color,Director-nominal-x,Distributor-nominal-y",1604690087383,2.0166666666666666,same,"['Creative_Type', 'Director', 'Distributor']","[8, 11, 12]",Foraging
149,scroll on a related chart,"mark:point;encoding:Creative_Type-nominal-color,Director-nominal-x,Distributor-nominal-y",1604690087718,2.0166666666666666,same,"['Creative_Type', 'Director', 'Distributor']","[8, 11, 12]",Foraging
159,mouseout a related chart,"mark:point;encoding:Creative_Type-nominal-color,Director-nominal-x,Distributor-nominal-y",1604690088295,2.0166666666666666,modify-1,"['Creative_Type', 'Director', 'Distributor']","[8, 11, 12]",Foraging
160,mouseover a related chart,"mark:point;encoding:Creative_Type-nominal-color,Distributor-nominal-x,Title-nominal-y",1604690091379,2.3222222222222224,same,"['Creative_Type', 'Distributor', 'Title']","[0, 8, 11]",Foraging
161,scroll on a related chart,"mark:point;encoding:Creative_Type-nominal-color,Distributor-nominal-x,Title-nominal-y",1604690092169,2.3222222222222224,same,"['Creative_Type', 'Distributor', 'Title']","[0, 8, 11]",Foraging
180,mouseout a related chart,"mark:point;encoding:Creative_Type-nominal-color,Distributor-nominal-x,Title-nominal-y",1604690093193,2.3222222222222224,modify-2,"['Creative_Type', 'Distributor', 'Title']","[0, 8, 11]",Foraging
181,mouseover a related chart,"mark:point;encoding:Director-nominal-x,Source-nominal-color,Title-nominal-y",1604690096475,2.322222222222222,modify-2,"['Director', 'Source', 'Title']","[0, 9, 12]",Foraging
187,mouseover a related chart,"mark:point;encoding:Creative_Type-nominal-x,MPAA_Rating-nominal-y,Source-nominal-color",1604690098707,2.4055555555555554,modify-1,"['Creative_Type', 'MPAA_Rating', 'Source']","[6, 9, 11]",Foraging
193,mouseover on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1604690109985,2.0722222222222224,same,"['Creative_Type', 'None', 'Source']","[9, 11, 16]",Sensemaking
195,mouseover on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1604690114067,2.0722222222222224,same,"['Creative_Type', 'None', 'Source']","[9, 11, 16]",Sensemaking
201,mouseover on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1604690141388,2.0722222222222224,same,"['Creative_Type', 'None', 'Source']","[9, 11, 16]",Sensemaking
204,mouseout on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1604690143303,2.0722222222222224,modify-1,"['Creative_Type', 'None', 'Source']","[9, 11, 16]",Sensemaking
207,clicked on a field,remove Source,1604690144727,1.0722222222222222,modify-1,"['None', 'None', 'Source']","[9, 16, 16]",Foraging
208,main chart changed because of clicking a field,"mark:bar;encoding:-quantitative-x<aggregate>count,Creative_Type-nominal-y",1604690144897,1.1,same,"['Creative_Type', 'None', 'None']","[11, 16, 16]",Foraging
209,mouseover on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Creative_Type-nominal-y",1604690147139,1.1,same,"['Creative_Type', 'None', 'None']","[11, 16, 16]",Sensemaking
210,mouseout on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Creative_Type-nominal-y",1604690149447,1.1,modify-2,"['Creative_Type', 'None', 'None']","[11, 16, 16]",Sensemaking
211,mouseover a related chart,"mark:point;encoding:Creative_Type-nominal-color,Director-nominal-x,Distributor-nominal-y",1604690154123,2.0166666666666666,modify-2,"['Creative_Type', 'Director', 'Distributor']","[8, 11, 12]",Foraging
219,mouseover a related chart,"mark:point;encoding:Creative_Type-nominal-x,Major_Genre-nominal-y,Source-nominal-color",1604690161196,2.6277777777777778,same,"['Creative_Type', 'Major_Genre', 'Source']","[9, 10, 11]",Foraging
222,scroll on a related chart,"mark:point;encoding:Creative_Type-nominal-x,Major_Genre-nominal-y,Source-nominal-color",1604690169608,2.6277777777777778,same,"['Creative_Type', 'Major_Genre', 'Source']","[9, 10, 11]",Foraging
230,mouseout a related chart,"mark:point;encoding:Creative_Type-nominal-x,Major_Genre-nominal-y,Source-nominal-color",1604690169741,2.6277777777777778,same,"['Creative_Type', 'Major_Genre', 'Source']","[9, 10, 11]",Foraging
236,mouseout a related chart,"mark:point;encoding:Creative_Type-nominal-x,Major_Genre-nominal-y,Source-nominal-color",1604690170291,2.6277777777777778,modify-2,"['Creative_Type', 'Major_Genre', 'Source']","[9, 10, 11]",Foraging
240,scroll on a related chart,"mark:point;encoding:Creative_Type-nominal-color,Distributor-nominal-x,Title-nominal-y",1604690170908,2.3222222222222224,same,"['Creative_Type', 'Distributor', 'Title']","[0, 8, 11]",Foraging
258,mouseout a related chart,"mark:point;encoding:Creative_Type-nominal-color,Distributor-nominal-x,Title-nominal-y",1604690171574,2.3222222222222224,same,"['Creative_Type', 'Distributor', 'Title']","[0, 8, 11]",Foraging
259,mouseover a related chart,"mark:point;encoding:Creative_Type-nominal-color,Distributor-nominal-x,Title-nominal-y",1604690175421,2.3222222222222224,same,"['Creative_Type', 'Distributor', 'Title']","[0, 8, 11]",Foraging
260,scroll on a related chart,"mark:point;encoding:Creative_Type-nominal-color,Distributor-nominal-x,Title-nominal-y",1604690175677,2.3222222222222224,same,"['Creative_Type', 'Distributor', 'Title']","[0, 8, 11]",Foraging
270,mouseout a related chart,"mark:point;encoding:Creative_Type-nominal-color,Distributor-nominal-x,Title-nominal-y",1604690176288,2.3222222222222224,modify-2,"['Creative_Type', 'Distributor', 'Title']","[0, 8, 11]",Foraging
271,mouseover a related chart,"mark:point;encoding:Creative_Type-nominal-x,Major_Genre-nominal-y,Source-nominal-color",1604690176821,2.6277777777777778,modify-1,"['Creative_Type', 'Major_Genre', 'Source']","[9, 10, 11]",Foraging
273,mouseover a related chart,"mark:point;encoding:Creative_Type-nominal-x,Major_Genre-nominal-color,Title-nominal-y",1604690177937,2.4333333333333336,modify-2,"['Creative_Type', 'Major_Genre', 'Title']","[0, 10, 11]",Foraging
279,mouseover a related chart,"mark:point;encoding:Creative_Type-nominal-color,Director-nominal-x,Distributor-nominal-y",1604690179437,2.0166666666666666,same,"['Creative_Type', 'Director', 'Distributor']","[8, 11, 12]",Foraging
282,mouseout a related chart,"mark:point;encoding:Creative_Type-nominal-color,Director-nominal-x,Distributor-nominal-y",1604690182385,2.0166666666666666,modify-2,"['Creative_Type', 'Director', 'Distributor']","[8, 11, 12]",Foraging
