Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon
ActorCritic,pro1_bcf_p4,0.05,0.1,0.5,1,0.6666666666666666,"[None, None, None]",0,0
ActorCritic,pro1_bcf_p4,0.1,0.0001,0.5,1,0.6818181818181818,"[None, None, None]",0,0
ActorCritic,pro1_bcf_p4,0.2,0.01,0.1,1,0.21794871794871795,"[None, None, None]",0,0
ActorCritic,pro1_bcf_p4,0.3,0.0001,0.2,1,0.5294117647058824,"[None, None, None]",0,0
ActorCritic,pro1_bcf_p4,0.4,0.0001,0.99,1,0.7288135593220338,"[None, None, None]",0,0
ActorCritic,pro1_bcf_p4,0.5,0.001,0.2,1,0.7551020408163265,"[None, None, None]",0,0
ActorCritic,pro1_bcf_p4,0.6,0.0001,0.1,1,0.8461538461538461,"[None, None, None]",0,0
ActorCritic,pro1_bcf_p4,0.7,0.1,0.05,1,0.8,"[None, None, None]",0,0
ActorCritic,pro1_bcf_p4,0.8,0.0001,0.8,1,0.75,"[None, None, None]",0,0
ActorCritic,pro1_bcf_p4,0.9,0.01,0.5,1,0.6,"[None, None, None]",0,0
ActorCritic,pro16_bce_p4,0.05,0.0001,0.9,1,0.6470588235294118,"[None, None, None]",0,0
ActorCritic,pro16_bce_p4,0.1,0.0001,0.5,1,0.6597938144329897,"[None, None, None]",0,0
ActorCritic,pro16_bce_p4,0.2,0.1,0.8,1,0.627906976744186,"[None, None, None]",0,0
ActorCritic,pro16_bce_p4,0.3,0.001,0.05,1,0.26666666666666666,"[None, None, None]",0,0
ActorCritic,pro16_bce_p4,0.4,0.001,0.1,1,0.6307692307692307,"[None, None, None]",0,0
ActorCritic,pro16_bce_p4,0.5,0.1,0.8,1,0.5555555555555556,"[None, None, None]",0,0
ActorCritic,pro16_bce_p4,0.6,0.0001,0.2,1,0.5813953488372093,"[None, None, None]",0,0
ActorCritic,pro16_bce_p4,0.7,0.001,0.1,1,0.5757575757575758,"[None, None, None]",0,0
ActorCritic,pro16_bce_p4,0.8,0.001,0.1,1,0.5909090909090909,"[None, None, None]",0,0
ActorCritic,pro16_bce_p4,0.9,0.001,0.5,1,0.6363636363636364,"[None, None, None]",0,0
ActorCritic,pro14_bdf_p4,0.05,0.0001,0.05,1,0.6212121212121212,"[None, None, None]",0,0
ActorCritic,pro14_bdf_p4,0.1,0.0001,0.9,1,0.656,"[None, None, None]",0,0
ActorCritic,pro14_bdf_p4,0.2,0.0001,0.1,1,0.6036036036036037,"[None, None, None]",0,0
ActorCritic,pro14_bdf_p4,0.3,0.001,0.9,1,0.5773195876288659,"[None, None, None]",0,0
ActorCritic,pro14_bdf_p4,0.4,0.0001,0.1,1,0.6385542168674698,"[None, None, None]",0,0
ActorCritic,pro14_bdf_p4,0.5,0.0001,0.2,1,0.5942028985507246,"[None, None, None]",0,0
ActorCritic,pro14_bdf_p4,0.6,0.001,0.99,1,0.5357142857142857,"[None, None, None]",0,0
ActorCritic,pro14_bdf_p4,0.7,0.001,0.2,1,0.5238095238095238,"[None, None, None]",0,0
