data/zheng/birdstrikes_processed_interactions_p4/pro19_bcf_p4_logs.csv,0.4552238805970149,defaultdict(None, {'same': (137, 0.8248175182481752), 'modify-1': (48, 0.08333333333333333), 'modify-2': (69, 0.07246376811594203), 'modify-3': (14, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/pro12_bdf_p4_logs.csv,0.6737967914438503,defaultdict(None, {'same': (124, 0.9596774193548387), 'modify-1': (31, 0.03225806451612903), 'modify-2': (28, 0.21428571428571427), 'modify-3': (4, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/pro28_bce_p4_logs.csv,0.7272727272727273,defaultdict(None, {'modify-1': (50, 0.14), 'same': (165, 0.9696969696969697), 'modify-2': (15, 0.06666666666666667), 'modify-3': (1, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/pro10_bdf_p4_logs.csv,0.48484848484848486,defaultdict(None, {'modify-1': (87, 0.034482758620689655), 'same': (111, 0.972972972972973), 'modify-2': (32, 0.03125), 'modify-3': (1, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/pro14_bdf_p4_logs.csv,0.6014492753623188,defaultdict(None, {'modify-1': (40, 0.075), 'same': (86, 0.9302325581395349), 'modify-2': (9, 0.0), 'modify-3': (3, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/pro16_bce_p4_logs.csv,0.5887850467289719,defaultdict(None, {'modify-1': (27, 0.037037037037037035), 'same': (72, 0.8611111111111112), 'modify-2': (8, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/pro1_bcf_p4_logs.csv,0.6391752577319587,defaultdict(None, {'same': (64, 0.828125), 'modify-1': (27, 0.2962962962962963), 'modify-2': (6, 0.16666666666666666)})
data/zheng/birdstrikes_processed_interactions_p4/pro11_bcf_p4_logs.csv,0.6374269005847953,defaultdict(None, {'modify-1': (36, 0.05555555555555555), 'same': (114, 0.9298245614035088), 'modify-2': (20, 0.05), 'modify-3': (1, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/pro26_bde_p4_logs.csv,0.5276073619631901,defaultdict(None, {'modify-1': (44, 0.4318181818181818), 'same': (93, 0.6989247311827957), 'modify-2': (24, 0.08333333333333333), 'modify-3': (2, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/pro27_bcf_p4_logs.csv,0.5121951219512195,defaultdict(None, {'same': (62, 0.8870967741935484), 'modify-1': (35, 0.22857142857142856), 'modify-2': (23, 0.0), 'modify-3': (3, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/pro30_bde_p4_logs.csv,0.5514705882352942,defaultdict(None, {'modify-1': (96, 0.11458333333333333), 'same': (158, 0.8670886075949367), 'modify-2': (17, 0.11764705882352941), 'modify-3': (1, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/pro32_bdf_p4_logs.csv,0.5308641975308642,defaultdict(None, {'same': (163, 0.8343558282208589), 'modify-1': (131, 0.22900763358778625), 'modify-2': (28, 0.21428571428571427), 'modify-3': (2, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/pro2_bce_p4_logs.csv,0.5906976744186047,defaultdict(None, {'same': (120, 0.9), 'modify-1': (78, 0.23076923076923078), 'modify-2': (17, 0.058823529411764705)})
data/zheng/birdstrikes_processed_interactions_p4/stu12_bdf_p4_logs.csv,0.6038338658146964,defaultdict(None, {'modify-1': (104, 0.028846153846153848), 'same': (201, 0.9253731343283582), 'modify-2': (8, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/stu16_bcf_p4_logs.csv,0.7519685039370079,defaultdict(None, {'same': (193, 0.9585492227979274), 'modify-1': (27, 0.037037037037037035), 'modify-2': (29, 0.1724137931034483), 'modify-3': (5, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/pro6_bde_p4_logs.csv,0.6337209302325582,defaultdict(None, {'same': (108, 0.9259259259259259), 'modify-1': (52, 0.1346153846153846), 'modify-2': (12, 0.16666666666666666)})
data/zheng/birdstrikes_processed_interactions_p4/pro4_bce_p4_logs.csv,0.7446808510638298,defaultdict(None, {'same': (77, 0.8701298701298701), 'modify-1': (15, 0.2), 'modify-2': (2, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/pro7_bde_p4_logs.csv,0.6571428571428571,defaultdict(None, {'same': (49, 0.8979591836734694), 'modify-1': (17, 0.058823529411764705), 'modify-2': (4, 0.25)})
data/zheng/birdstrikes_processed_interactions_p4/stu18_bde_p4_logs.csv,0.6972972972972973,defaultdict(None, {'same': (132, 0.9772727272727273), 'modify-1': (40, 0.0), 'modify-3': (1, 0.0), 'modify-2': (12, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/stu14_bcf_p4_logs.csv,0.5793103448275863,defaultdict(None, {'same': (83, 0.9518072289156626), 'modify-1': (41, 0.0975609756097561), 'modify-2': (20, 0.05), 'modify-3': (1, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/stu19_bde_p4_logs.csv,0.49056603773584906,defaultdict(None, {'same': (84, 0.8928571428571429), 'modify-1': (39, 0.05128205128205128), 'modify-2': (35, 0.02857142857142857), 'modify-3': (1, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/stu1_bce_p4_logs.csv,0.5561797752808989,defaultdict(None, {'same': (96, 0.875), 'modify-1': (77, 0.19480519480519481), 'modify-2': (5, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/stu2_bce_p4_logs.csv,0.6878306878306878,defaultdict(None, {'same': (268, 0.9253731343283582), 'modify-1': (52, 0.09615384615384616), 'modify-2': (54, 0.1111111111111111), 'modify-3': (4, 0.25)})
data/zheng/birdstrikes_processed_interactions_p4/stu20_bdf_p4_logs.csv,0.5,defaultdict(None, {'same': (12, 0.8333333333333334), 'modify-1': (12, 0.16666666666666666)})
data/zheng/birdstrikes_processed_interactions_p4/stu27_bdf_p4_logs.csv,0.5313807531380753,defaultdict(None, {'modify-1': (46, 0.10869565217391304), 'same': (129, 0.9147286821705426), 'modify-2': (56, 0.05357142857142857), 'modify-3': (8, 0.125)})
data/zheng/birdstrikes_processed_interactions_p4/stu23_bdf_p4_logs.csv,0.6174496644295302,defaultdict(None, {'modify-1': (51, 0.09803921568627451), 'same': (98, 0.8877551020408163)})
data/zheng/birdstrikes_processed_interactions_p4/stu28_bde_p4_logs.csv,0.6724137931034483,defaultdict(None, {'modify-1': (74, 0.20270270270270271), 'same': (152, 0.9144736842105263), 'modify-2': (6, 0.3333333333333333)})
data/zheng/birdstrikes_processed_interactions_p4/stu22_bde_p4_logs.csv,0.6370967741935484,defaultdict(None, {'modify-1': (35, 0.11428571428571428), 'same': (85, 0.8823529411764706), 'modify-2': (4, 0.0)})
