participant_id,user,threshold,ncp-1,rank
pro10_bdf_p4,pro10_bdf_p4,0.05,0.25229357798165136,6
pro10_bdf_p4,pro10_bdf_p4,0.05,0.25229357798165136,107
pro10_bdf_p4,pro10_bdf_p4,0.05,0.25229357798165136,142
pro10_bdf_p4,pro10_bdf_p4,0.05,0.25229357798165136,202
pro10_bdf_p4,pro10_bdf_p4,0.05,0.25229357798165136,208
pro10_bdf_p4,pro10_bdf_p4,0.05,0.25229357798165136,185
pro10_bdf_p4,pro10_bdf_p4,0.05,0.25229357798165136,6
pro10_bdf_p4,pro10_bdf_p4,0.05,0.25229357798165136,170
pro10_bdf_p4,pro10_bdf_p4,0.05,0.25229357798165136,185
pro10_bdf_p4,pro10_bdf_p4,0.05,0.25229357798165136,90
pro10_bdf_p4,pro10_bdf_p4,0.05,0.25229357798165136,8
pro10_bdf_p4,pro10_bdf_p4,0.05,0.25229357798165136,8
pro10_bdf_p4,pro10_bdf_p4,0.05,0.25229357798165136,3
pro10_bdf_p4,pro10_bdf_p4,0.05,0.25229357798165136,34
pro10_bdf_p4,pro10_bdf_p4,0.05,0.25229357798165136,164
pro10_bdf_p4,pro10_bdf_p4,0.05,0.25229357798165136,177
pro10_bdf_p4,pro10_bdf_p4,0.05,0.25229357798165136,156
pro10_bdf_p4,pro10_bdf_p4,0.05,0.25229357798165136,177
pro10_bdf_p4,pro10_bdf_p4,0.05,0.25229357798165136,143
pro10_bdf_p4,pro10_bdf_p4,0.05,0.25229357798165136,143
pro10_bdf_p4,pro10_bdf_p4,0.05,0.25229357798165136,182
pro10_bdf_p4,pro10_bdf_p4,0.05,0.25229357798165136,164
pro10_bdf_p4,pro10_bdf_p4,0.05,0.25229357798165136,13
pro10_bdf_p4,pro10_bdf_p4,0.05,0.25229357798165136,160
pro10_bdf_p4,pro10_bdf_p4,0.05,0.25229357798165136,162
pro10_bdf_p4,pro10_bdf_p4,0.05,0.25229357798165136,140
pro10_bdf_p4,pro10_bdf_p4,0.05,0.25229357798165136,164
pro10_bdf_p4,pro10_bdf_p4,0.05,0.25229357798165136,188
pro10_bdf_p4,pro10_bdf_p4,0.05,0.25229357798165136,14
pro10_bdf_p4,pro10_bdf_p4,0.05,0.25229357798165136,126
pro10_bdf_p4,pro10_bdf_p4,0.05,0.25229357798165136,74
pro10_bdf_p4,pro10_bdf_p4,0.05,0.25229357798165136,13
pro10_bdf_p4,pro10_bdf_p4,0.05,0.25229357798165136,3
pro10_bdf_p4,pro10_bdf_p4,0.05,0.25229357798165136,4
pro10_bdf_p4,pro10_bdf_p4,0.05,0.25229357798165136,3
pro10_bdf_p4,pro10_bdf_p4,0.05,0.25229357798165136,11
pro10_bdf_p4,pro10_bdf_p4,0.05,0.25229357798165136,4
pro10_bdf_p4,pro10_bdf_p4,0.05,0.25229357798165136,2
pro10_bdf_p4,pro10_bdf_p4,0.05,0.25229357798165136,5
pro10_bdf_p4,pro10_bdf_p4,0.05,0.25229357798165136,1
pro10_bdf_p4,pro10_bdf_p4,0.05,0.25229357798165136,12
pro10_bdf_p4,pro10_bdf_p4,0.05,0.25229357798165136,12
