data/zheng/birdstrikes_processed_interactions_p4/pro16_bce_p4_logs.csv,0.6915887850467289,defaultdict(None, {'modify-1': (27, 0.07407407407407407), 'same': (72, 1.0), 'modify-2': (8, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/pro1_bcf_p4_logs.csv,0.6597938144329897,defaultdict(None, {'same': (64, 1.0), 'modify-1': (27, 0.0), 'modify-2': (6, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/pro27_bcf_p4_logs.csv,0.5121951219512195,defaultdict(None, {'same': (62, 1.0), 'modify-1': (35, 0.02857142857142857), 'modify-2': (23, 0.0), 'modify-3': (3, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/pro14_bdf_p4_logs.csv,0.6231884057971014,defaultdict(None, {'modify-1': (40, 0.0), 'same': (86, 1.0), 'modify-2': (9, 0.0), 'modify-3': (3, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/pro11_bcf_p4_logs.csv,0.6666666666666666,defaultdict(None, {'modify-1': (36, 0.0), 'same': (114, 1.0), 'modify-2': (20, 0.0), 'modify-3': (1, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/pro26_bde_p4_logs.csv,0.5705521472392638,defaultdict(None, {'modify-1': (44, 0.0), 'same': (93, 1.0), 'modify-2': (24, 0.0), 'modify-3': (2, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/pro12_bdf_p4_logs.csv,0.6631016042780749,defaultdict(None, {'same': (124, 1.0), 'modify-1': (31, 0.0), 'modify-2': (28, 0.0), 'modify-3': (4, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/pro10_bdf_p4_logs.csv,0.4805194805194805,defaultdict(None, {'modify-1': (87, 0.0), 'same': (111, 1.0), 'modify-2': (32, 0.0), 'modify-3': (1, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/pro19_bcf_p4_logs.csv,0.5111940298507462,defaultdict(None, {'same': (137, 0.9854014598540146), 'modify-1': (48, 0.0), 'modify-2': (69, 0.028985507246376812), 'modify-3': (14, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/pro28_bce_p4_logs.csv,0.7142857142857143,defaultdict(None, {'modify-1': (50, 0.0), 'same': (165, 1.0), 'modify-2': (15, 0.0), 'modify-3': (1, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/pro7_bde_p4_logs.csv,0.7142857142857143,defaultdict(None, {'same': (49, 0.9795918367346939), 'modify-1': (17, 0.11764705882352941), 'modify-2': (4, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/pro2_bce_p4_logs.csv,0.5581395348837209,defaultdict(None, {'same': (120, 1.0), 'modify-1': (78, 0.0), 'modify-2': (17, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/pro4_bce_p4_logs.csv,0.8191489361702128,defaultdict(None, {'same': (77, 1.0), 'modify-1': (15, 0.0), 'modify-2': (2, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/pro30_bde_p4_logs.csv,0.5882352941176471,defaultdict(None, {'modify-1': (96, 0.020833333333333332), 'same': (158, 1.0), 'modify-2': (17, 0.0), 'modify-3': (1, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/pro6_bde_p4_logs.csv,0.627906976744186,defaultdict(None, {'same': (108, 1.0), 'modify-1': (52, 0.0), 'modify-2': (12, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/pro32_bdf_p4_logs.csv,0.5030864197530864,defaultdict(None, {'same': (163, 1.0), 'modify-1': (131, 0.0), 'modify-2': (28, 0.0), 'modify-3': (2, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/stu12_bdf_p4_logs.csv,0.6421725239616614,defaultdict(None, {'modify-1': (104, 0.009615384615384616), 'same': (201, 0.9950248756218906), 'modify-2': (8, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/stu16_bcf_p4_logs.csv,0.7559055118110236,defaultdict(None, {'same': (193, 0.9844559585492227), 'modify-1': (27, 0.037037037037037035), 'modify-2': (29, 0.034482758620689655), 'modify-3': (5, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/stu18_bde_p4_logs.csv,0.7135135135135136,defaultdict(None, {'same': (132, 1.0), 'modify-1': (40, 0.0), 'modify-3': (1, 0.0), 'modify-2': (12, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/stu14_bcf_p4_logs.csv,0.5862068965517241,defaultdict(None, {'same': (83, 0.9879518072289156), 'modify-1': (41, 0.024390243902439025), 'modify-2': (20, 0.05), 'modify-3': (1, 1.0)})
data/zheng/birdstrikes_processed_interactions_p4/stu20_bdf_p4_logs.csv,0.5,defaultdict(None, {'same': (12, 1.0), 'modify-1': (12, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/stu19_bde_p4_logs.csv,0.5283018867924528,defaultdict(None, {'same': (84, 1.0), 'modify-1': (39, 0.0), 'modify-2': (35, 0.0), 'modify-3': (1, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/stu22_bde_p4_logs.csv,0.6854838709677419,defaultdict(None, {'modify-1': (35, 0.0), 'same': (85, 1.0), 'modify-2': (4, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/stu23_bdf_p4_logs.csv,0.6644295302013423,defaultdict(None, {'modify-1': (51, 0.0196078431372549), 'same': (98, 1.0)})
data/zheng/birdstrikes_processed_interactions_p4/stu32_bce_p4_logs.csv,0.7150259067357513,defaultdict(None, {'same': (132, 0.9696969696969697), 'modify-1': (60, 0.16666666666666666), 'modify-2': (1, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/stu1_bce_p4_logs.csv,0.5393258426966292,defaultdict(None, {'same': (96, 1.0), 'modify-1': (77, 0.0), 'modify-2': (5, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/stu28_bde_p4_logs.csv,0.646551724137931,defaultdict(None, {'modify-1': (74, 0.013513513513513514), 'same': (152, 0.9802631578947368), 'modify-2': (6, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/stu27_bdf_p4_logs.csv,0.5397489539748954,defaultdict(None, {'modify-1': (46, 0.0), 'same': (129, 1.0), 'modify-2': (56, 0.0), 'modify-3': (8, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/stu33_bce_p4_logs.csv,0.6373626373626373,defaultdict(None, {'same': (115, 1.0), 'modify-1': (61, 0.01639344262295082), 'modify-2': (6, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/stu2_bce_p4_logs.csv,0.708994708994709,defaultdict(None, {'same': (268, 1.0), 'modify-1': (52, 0.0), 'modify-2': (54, 0.0), 'modify-3': (4, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/stu34_bcf_p4_logs.csv,0.7125,defaultdict(None, {'same': (56, 1.0), 'modify-1': (18, 0.0), 'modify-2': (6, 0.16666666666666666)})
data/zheng/birdstrikes_processed_interactions_p4/stu40_bdf_p4_logs.csv,0.5494505494505495,defaultdict(None, {'same': (50, 1.0), 'modify-1': (26, 0.0), 'modify-2': (15, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/stu35_bde_p4_logs.csv,0.5612244897959183,defaultdict(None, {'modify-1': (39, 0.0), 'same': (55, 1.0), 'modify-2': (4, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/stu8_bce_p4_logs.csv,0.6703296703296703,defaultdict(None, {'same': (60, 1.0), 'modify-1': (29, 0.034482758620689655), 'modify-2': (2, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/stu5_bcf_p4_logs.csv,0.5492957746478874,defaultdict(None, {'same': (39, 0.9487179487179487), 'modify-1': (11, 0.09090909090909091), 'modify-2': (12, 0.08333333333333333), 'modify-3': (9, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/stu9_bcf_p4_logs.csv,0.6758620689655173,defaultdict(None, {'modify-1': (14, 0.0), 'same': (98, 1.0), 'modify-2': (32, 0.0), 'modify-3': (1, 0.0)})
