User,Accuracy,Threshold,LearningRate,Discount,Algorithm
pro10_bdf_p4,0.46153846153846156,0.05,0,0,HMM
pro10_bdf_p4,0.49760765550239233,0.1,0,0,HMM
pro10_bdf_p4,0.26344086021505375,0.2,0,0,HMM
pro10_bdf_p4,0.19631901840490798,0.3,0,0,HMM
pro10_bdf_p4,0.18571428571428572,0.4,0,0,HMM
pro10_bdf_p4,0.24786324786324787,0.5,0,0,HMM
pro10_bdf_p4,0.2872340425531915,0.6,0,0,HMM
pro10_bdf_p4,0.23943661971830985,0.7,0,0,HMM
pro10_bdf_p4,0.25,0.8,0,0,HMM
pro10_bdf_p4,0.32,0.9,0,0,HMM
pro11_bcf_p4,0.12195121951219512,0.05,0,0,HMM
pro11_bcf_p4,0.25806451612903225,0.1,0,0,HMM
pro11_bcf_p4,0.3115942028985507,0.2,0,0,HMM
pro11_bcf_p4,0.2644628099173554,0.3,0,0,HMM
pro11_bcf_p4,0.2692307692307692,0.4,0,0,HMM
pro11_bcf_p4,0.2988505747126437,0.5,0,0,HMM
pro11_bcf_p4,0.42857142857142855,0.6,0,0,HMM
pro11_bcf_p4,0.5094339622641509,0.7,0,0,HMM
pro11_bcf_p4,0.4166666666666667,0.8,0,0,HMM
pro11_bcf_p4,0.42105263157894735,0.9,0,0,HMM
pro12_bdf_p4,0.35195530726256985,0.05,0,0,HMM
pro12_bdf_p4,0.3588235294117647,0.1,0,0,HMM
pro12_bdf_p4,0.31125827814569534,0.2,0,0,HMM
pro12_bdf_p4,0.26515151515151514,0.3,0,0,HMM
pro12_bdf_p4,0.2719298245614035,0.4,0,0,HMM
pro12_bdf_p4,0.35789473684210527,0.5,0,0,HMM
pro12_bdf_p4,0.3157894736842105,0.6,0,0,HMM
pro12_bdf_p4,0.05172413793103448,0.7,0,0,HMM
pro12_bdf_p4,0.05128205128205128,0.8,0,0,HMM
pro12_bdf_p4,0.05,0.9,0,0,HMM
pro14_bdf_p4,0.45864661654135336,0.05,0,0,HMM
pro14_bdf_p4,0.46825396825396826,0.1,0,0,HMM
pro14_bdf_p4,0.3125,0.2,0,0,HMM
pro14_bdf_p4,0.29591836734693877,0.3,0,0,HMM
pro14_bdf_p4,0.34523809523809523,0.4,0,0,HMM
pro14_bdf_p4,0.15714285714285714,0.5,0,0,HMM
pro14_bdf_p4,0.10526315789473684,0.6,0,0,HMM
pro14_bdf_p4,0.11627906976744186,0.7,0,0,HMM
