User_Index,Interaction,Value,Time,Reward,Action,Attribute,State,High-Level-State
0,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Airport_Name-nominal-y",1602508609578,0.9611111111111112,modify-1,"['Airport_Name', 'None', 'None']","[0, 14, 14]",Foraging
2,clicked on a field,add Aircraft_Make_Model,1602508610734,1.1,same,"['Aircraft_Make_Model', 'None', 'None']","[1, 14, 14]",Foraging
3,main chart changed because of clicking a field,"mark:bar;encoding:-quantitative-x<aggregate>count,Aircraft_Make_Model-nominal-y",1602508611054,1.1,modify-1,"['Aircraft_Make_Model', 'None', 'None']","[1, 14, 14]",Foraging
4,clicked on a field,add Speed_IAS_in_knots,1602508612590,1.0722222222222222,modify-1,"['None', 'None', 'Speed_IAS_in_knots']","[14, 14, 13]",Foraging
5,main chart changed because of clicking a field,"mark:point;encoding:-quantitative-size<aggregate>count,Aircraft_Make_Model-nominal-y,Speed_IAS_in_knots-quantitative-x<bin>",1602508612933,2.0722222222222224,modify-1,"['Aircraft_Make_Model', 'None', 'Speed_IAS_in_knots']","[1, 14, 13]",Foraging
6,mouseover a related chart,"mark:point;encoding:Aircraft_Airline_Operator-nominal-x,Aircraft_Make_Model-nominal-y,Speed_IAS_in_knots-quantitative-size",1602508620184,2.6277777777777778,same,"['Aircraft_Airline_Operator', 'Aircraft_Make_Model', 'Speed_IAS_in_knots']","[4, 1, 13]",Foraging
7,mouseout a related chart,"mark:point;encoding:Aircraft_Airline_Operator-nominal-x,Aircraft_Make_Model-nominal-y,Speed_IAS_in_knots-quantitative-size",1602508628495,2.6277777777777778,modify-1,"['Aircraft_Airline_Operator', 'Aircraft_Make_Model', 'Speed_IAS_in_knots']","[4, 1, 13]",Foraging
10,mouseover on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Aircraft_Make_Model-nominal-y,Speed_IAS_in_knots-quantitative-x<bin>",1602508649381,2.0722222222222224,modify-2,"['Aircraft_Make_Model', 'None', 'Speed_IAS_in_knots']","[1, 14, 13]",Sensemaking
16,clicked on a field,add Effect_Amount_of_damage,1602508650530,1.1,modify-2,"['Effect_Amount_of_damage', 'None', 'None']","[2, 14, 14]",Foraging
17,main chart changed because of clicking a field,"mark:point;encoding:Aircraft_Make_Model-nominal-x,Effect_Amount_of_damage-nominal-y,Speed_IAS_in_knots-quantitative-size",1602508651490,3.0722222222222224,same,"['Aircraft_Make_Model', 'Effect_Amount_of_damage', 'Speed_IAS_in_knots']","[1, 2, 13]",Foraging
18,mouseover on the specified chart,"mark:point;encoding:Aircraft_Make_Model-nominal-x,Effect_Amount_of_damage-nominal-y,Speed_IAS_in_knots-quantitative-size",1602508652031,3.0722222222222224,same,"['Aircraft_Make_Model', 'Effect_Amount_of_damage', 'Speed_IAS_in_knots']","[1, 2, 13]",Sensemaking
19,scroll on the specified chart,"mark:point;encoding:Aircraft_Make_Model-nominal-x,Effect_Amount_of_damage-nominal-y,Speed_IAS_in_knots-quantitative-size",1602508669978,3.0722222222222224,same,"['Aircraft_Make_Model', 'Effect_Amount_of_damage', 'Speed_IAS_in_knots']","[1, 2, 13]",Sensemaking
96,scroll on the specified chart,"mark:point;encoding:Aircraft_Make_Model-nominal-x,Effect_Amount_of_damage-nominal-y,Speed_IAS_in_knots-quantitative-size",1602508682466,3.0722222222222224,same,"['Aircraft_Make_Model', 'Effect_Amount_of_damage', 'Speed_IAS_in_knots']","[1, 2, 13]",Sensemaking
127,mouseout on the specified chart,"mark:point;encoding:Aircraft_Make_Model-nominal-x,Effect_Amount_of_damage-nominal-y,Speed_IAS_in_knots-quantitative-size",1602508708433,3.0722222222222224,same,"['Aircraft_Make_Model', 'Effect_Amount_of_damage', 'Speed_IAS_in_knots']","[1, 2, 13]",Sensemaking
128,mouseover on the specified chart,"mark:point;encoding:Aircraft_Make_Model-nominal-x,Effect_Amount_of_damage-nominal-y,Speed_IAS_in_knots-quantitative-size",1602508711700,3.0722222222222224,same,"['Aircraft_Make_Model', 'Effect_Amount_of_damage', 'Speed_IAS_in_knots']","[1, 2, 13]",Sensemaking
129,mouseout on the specified chart,"mark:point;encoding:Aircraft_Make_Model-nominal-x,Effect_Amount_of_damage-nominal-y,Speed_IAS_in_knots-quantitative-size",1602508712316,3.0722222222222224,same,"['Aircraft_Make_Model', 'Effect_Amount_of_damage', 'Speed_IAS_in_knots']","[1, 2, 13]",Sensemaking
132,added chart to bookmark,"mark:point;encoding:Aircraft_Make_Model-nominal-x,Effect_Amount_of_damage-nominal-y,Speed_IAS_in_knots-quantitative-size",1602508712758,3.0722222222222224,same,"['Aircraft_Make_Model', 'Effect_Amount_of_damage', 'Speed_IAS_in_knots']","[1, 2, 13]",Sensemaking
133,mouseover on the specified chart,"mark:point;encoding:Aircraft_Make_Model-nominal-x,Effect_Amount_of_damage-nominal-y,Speed_IAS_in_knots-quantitative-size",1602508713178,3.0722222222222224,modify-1,"['Aircraft_Make_Model', 'Effect_Amount_of_damage', 'Speed_IAS_in_knots']","[1, 2, 13]",Sensemaking
137,mouseover a related chart,"mark:point;encoding:Aircraft_Make_Model-nominal-x,Effect_Amount_of_damage-nominal-y",1602508714183,2.1,same,"['Aircraft_Make_Model', 'Effect_Amount_of_damage', 'None']","[1, 2, 14]",Foraging
138,mouseout a related chart,"mark:point;encoding:Aircraft_Make_Model-nominal-x,Effect_Amount_of_damage-nominal-y",1602508734142,2.1,modify-1,"['Aircraft_Make_Model', 'Effect_Amount_of_damage', 'None']","[1, 2, 14]",Foraging
140,mouseout a related chart,"mark:tick;encoding:Effect_Amount_of_damage-nominal-y,Speed_IAS_in_knots-quantitative-x",1602508736396,2.0722222222222224,same,"['Effect_Amount_of_damage', 'None', 'Speed_IAS_in_knots']","[2, 14, 13]",Foraging
142,mouseout a related chart,"mark:tick;encoding:Effect_Amount_of_damage-nominal-y,Speed_IAS_in_knots-quantitative-x",1602508740412,2.0722222222222224,same,"['Effect_Amount_of_damage', 'None', 'Speed_IAS_in_knots']","[2, 14, 13]",Foraging
147,mouseover a related chart,"mark:tick;encoding:Effect_Amount_of_damage-nominal-y,Speed_IAS_in_knots-quantitative-x",1602508742808,2.0722222222222224,modify-1,"['Effect_Amount_of_damage', 'None', 'Speed_IAS_in_knots']","[2, 14, 13]",Foraging
159,added chart to bookmark,"mark:point;encoding:Aircraft_Make_Model-nominal-x,Effect_Amount_of_damage-nominal-y",1602508744392,2.1,same,"['Aircraft_Make_Model', 'Effect_Amount_of_damage', 'None']","[1, 2, 14]",Sensemaking
160,mouseover a related chart,"mark:point;encoding:Aircraft_Make_Model-nominal-x,Effect_Amount_of_damage-nominal-y",1602508747021,2.1,same,"['Aircraft_Make_Model', 'Effect_Amount_of_damage', 'None']","[1, 2, 14]",Foraging
167,mouseover a related chart,"mark:point;encoding:Aircraft_Make_Model-nominal-x,Effect_Amount_of_damage-nominal-y",1602508774533,2.1,same,"['Aircraft_Make_Model', 'Effect_Amount_of_damage', 'None']","[1, 2, 14]",Foraging
175,mouseover a related chart,"mark:point;encoding:Aircraft_Make_Model-nominal-x,Effect_Amount_of_damage-nominal-y",1602508778465,2.1,same,"['Aircraft_Make_Model', 'Effect_Amount_of_damage', 'None']","[1, 2, 14]",Foraging
178,mouseout a related chart,"mark:point;encoding:Aircraft_Make_Model-nominal-x,Effect_Amount_of_damage-nominal-y",1602508783899,2.1,same,"['Aircraft_Make_Model', 'Effect_Amount_of_damage', 'None']","[1, 2, 14]",Foraging
180,mouseout a related chart,"mark:point;encoding:Aircraft_Make_Model-nominal-x,Effect_Amount_of_damage-nominal-y",1602508785432,2.1,same,"['Aircraft_Make_Model', 'Effect_Amount_of_damage', 'None']","[1, 2, 14]",Foraging
184,mouseout a related chart,"mark:point;encoding:Aircraft_Make_Model-nominal-x,Effect_Amount_of_damage-nominal-y",1602508786122,2.1,same,"['Aircraft_Make_Model', 'Effect_Amount_of_damage', 'None']","[1, 2, 14]",Foraging
187,mouseover a related chart,"mark:point;encoding:Aircraft_Make_Model-nominal-x,Effect_Amount_of_damage-nominal-y",1602508802142,2.1,same,"['Aircraft_Make_Model', 'Effect_Amount_of_damage', 'None']","[1, 2, 14]",Foraging
191,mouseover a related chart,"mark:point;encoding:Aircraft_Make_Model-nominal-x,Effect_Amount_of_damage-nominal-y",1602508827093,2.1,same,"['Aircraft_Make_Model', 'Effect_Amount_of_damage', 'None']","[1, 2, 14]",Foraging
