User,Accuracy,Threshold
stu34_bcf_p3_logs.csv,0.75,0.9
stu12_bdf_p3_logs.csv,0.6106194690265486,0.1
stu12_bdf_p3_logs.csv,0.63,0.2
stu12_bdf_p3_logs.csv,0.6136363636363636,0.3
stu12_bdf_p3_logs.csv,0.5466666666666666,0.4
stu12_bdf_p3_logs.csv,0.5873015873015873,0.5
stu12_bdf_p3_logs.csv,0.58,0.6
stu12_bdf_p3_logs.csv,0.631578947368421,0.7
stu12_bdf_p3_logs.csv,0.68,0.8
stu12_bdf_p3_logs.csv,0.6923076923076923,0.9
stu35_bde_p3_logs.csv,0.38636363636363635,0.1
stu35_bde_p3_logs.csv,0.358974358974359,0.2
stu35_bde_p3_logs.csv,0.4117647058823529,0.3
stu35_bde_p3_logs.csv,0.3793103448275862,0.4
stu35_bde_p3_logs.csv,0.2916666666666667,0.5
stu35_bde_p3_logs.csv,0.25,0.6
stu35_bde_p3_logs.csv,0.3333333333333333,0.7
stu35_bde_p3_logs.csv,0.2,0.8
stu35_bde_p3_logs.csv,0.2,0.9
stu1_bce_p3_logs.csv,0.7172413793103448,0.1
stu1_bce_p3_logs.csv,0.7209302325581395,0.2
stu1_bce_p3_logs.csv,0.7079646017699115,0.3
stu1_bce_p3_logs.csv,0.7010309278350515,0.4
stu1_bce_p3_logs.csv,0.6419753086419753,0.5
stu1_bce_p3_logs.csv,0.6923076923076923,0.6
stu1_bce_p3_logs.csv,0.673469387755102,0.7
stu1_bce_p3_logs.csv,0.6060606060606061,0.8
stu1_bce_p3_logs.csv,0.7058823529411765,0.9
pro32_bdf_p3_logs.csv,0.48535564853556484,0.1
pro32_bdf_p3_logs.csv,0.47641509433962265,0.2
pro32_bdf_p3_logs.csv,0.44623655913978494,0.3
pro32_bdf_p3_logs.csv,0.4088050314465409,0.4
pro32_bdf_p3_logs.csv,0.38345864661654133,0.5
pro32_bdf_p3_logs.csv,0.4056603773584906,0.6
pro32_bdf_p3_logs.csv,0.45,0.7
pro32_bdf_p3_logs.csv,0.3584905660377358,0.8
pro32_bdf_p3_logs.csv,0.4074074074074074,0.9
pro27_bcf_p3_logs.csv,0.5847953216374269,0.1
pro27_bcf_p3_logs.csv,0.5855263157894737,0.2
pro27_bcf_p3_logs.csv,0.6240601503759399,0.3
pro27_bcf_p3_logs.csv,0.5964912280701754,0.4
pro27_bcf_p3_logs.csv,0.6210526315789474,0.5
pro27_bcf_p3_logs.csv,0.5789473684210527,0.6
pro27_bcf_p3_logs.csv,0.6491228070175439,0.7
pro27_bcf_p3_logs.csv,0.6052631578947368,0.8
pro27_bcf_p3_logs.csv,0.6842105263157895,0.9
stu14_bcf_p3_logs.csv,0.6178343949044586,0.1
stu14_bcf_p3_logs.csv,0.5928571428571429,0.2
stu14_bcf_p3_logs.csv,0.6557377049180327,0.3
stu14_bcf_p3_logs.csv,0.6476190476190476,0.4
stu14_bcf_p3_logs.csv,0.6666666666666666,0.5
stu14_bcf_p3_logs.csv,0.6428571428571429,0.6
stu14_bcf_p3_logs.csv,0.6037735849056604,0.7
stu14_bcf_p3_logs.csv,0.5428571428571428,0.8
stu14_bcf_p3_logs.csv,0.6666666666666666,0.9
pro28_bce_p3_logs.csv,0.6358695652173914,0.1
pro28_bce_p3_logs.csv,0.6524390243902439,0.2
pro28_bce_p3_logs.csv,0.6503496503496503,0.3
pro28_bce_p3_logs.csv,0.6585365853658537,0.4
pro28_bce_p3_logs.csv,0.6372549019607843,0.5
pro28_bce_p3_logs.csv,0.6463414634146342,0.6
pro28_bce_p3_logs.csv,0.6774193548387096,0.7
pro28_bce_p3_logs.csv,0.6341463414634146,0.8
pro28_bce_p3_logs.csv,0.7142857142857143,0.9
stu8_bce_p3_logs.csv,0.6521739130434783,0.1
stu8_bce_p3_logs.csv,0.6666666666666666,0.2
stu8_bce_p3_logs.csv,0.6179775280898876,0.3
stu8_bce_p3_logs.csv,0.6233766233766234,0.4
stu8_bce_p3_logs.csv,0.609375,0.5
stu8_bce_p3_logs.csv,0.6666666666666666,0.6
stu8_bce_p3_logs.csv,0.6666666666666666,0.7
stu8_bce_p3_logs.csv,0.7692307692307693,0.8
stu8_bce_p3_logs.csv,0.8461538461538461,0.9
pro10_bdf_p3_logs.csv,0.6157205240174672,0.1
pro10_bdf_p3_logs.csv,0.5686274509803921,0.2
pro10_bdf_p3_logs.csv,0.5561797752808989,0.3
pro10_bdf_p3_logs.csv,0.5359477124183006,0.4
pro10_bdf_p3_logs.csv,0.5748031496062992,0.5
pro10_bdf_p3_logs.csv,0.5196078431372549,0.6
pro10_bdf_p3_logs.csv,0.4805194805194805,0.7
pro10_bdf_p3_logs.csv,0.5098039215686274,0.8
pro10_bdf_p3_logs.csv,0.46153846153846156,0.9
pro16_bce_p3_logs.csv,0.7741935483870968,0.1
pro16_bce_p3_logs.csv,0.7545454545454545,0.2
pro16_bce_p3_logs.csv,0.7083333333333334,0.3
pro16_bce_p3_logs.csv,0.6867469879518072,0.4
pro16_bce_p3_logs.csv,0.6956521739130435,0.5
pro16_bce_p3_logs.csv,0.7090909090909091,0.6
pro16_bce_p3_logs.csv,0.6904761904761905,0.7
pro16_bce_p3_logs.csv,0.6071428571428571,0.8
pro16_bce_p3_logs.csv,0.7142857142857143,0.9
stu33_bce_p3_logs.csv,0.5443037974683544,0.1
stu33_bce_p3_logs.csv,0.5,0.2
stu33_bce_p3_logs.csv,0.4262295081967213,0.3
stu33_bce_p3_logs.csv,0.4528301886792453,0.4
stu33_bce_p3_logs.csv,0.4090909090909091,0.5
stu33_bce_p3_logs.csv,0.34285714285714286,0.6
stu33_bce_p3_logs.csv,0.4074074074074074,0.7
stu33_bce_p3_logs.csv,0.2777777777777778,0.8
stu33_bce_p3_logs.csv,0.1111111111111111,0.9
pro7_bde_p3_logs.csv,0.7384615384615385,0.1
pro7_bde_p3_logs.csv,0.7327586206896551,0.2
pro7_bde_p3_logs.csv,0.7623762376237624,0.3
pro7_bde_p3_logs.csv,0.7471264367816092,0.4
pro7_bde_p3_logs.csv,0.6805555555555556,0.5
pro7_bde_p3_logs.csv,0.6724137931034483,0.6
pro7_bde_p3_logs.csv,0.7727272727272727,0.7
pro7_bde_p3_logs.csv,0.7586206896551724,0.8
pro7_bde_p3_logs.csv,0.8,0.9
stu18_bde_p3_logs.csv,0.6428571428571429,0.1
stu18_bde_p3_logs.csv,0.6933333333333334,0.2
stu18_bde_p3_logs.csv,0.6666666666666666,0.3
stu18_bde_p3_logs.csv,0.75,0.4
stu18_bde_p3_logs.csv,0.7446808510638298,0.5
stu18_bde_p3_logs.csv,0.7894736842105263,0.6
stu18_bde_p3_logs.csv,0.75,0.7
stu18_bde_p3_logs.csv,0.7368421052631579,0.8
stu18_bde_p3_logs.csv,0.8,0.9
pro19_bcf_p3_logs.csv,0.48097826086956524,0.1
pro19_bcf_p3_logs.csv,0.42507645259938837,0.2
pro19_bcf_p3_logs.csv,0.47202797202797203,0.3
pro19_bcf_p3_logs.csv,0.49387755102040815,0.4
pro19_bcf_p3_logs.csv,0.44607843137254904,0.5
pro19_bcf_p3_logs.csv,0.42073170731707316,0.6
pro19_bcf_p3_logs.csv,0.4065040650406504,0.7
pro19_bcf_p3_logs.csv,0.36585365853658536,0.8
pro19_bcf_p3_logs.csv,0.4146341463414634,0.9
pro30_bde_p3_logs.csv,0.6324786324786325,0.1
pro30_bde_p3_logs.csv,0.6442307692307693,0.2
pro30_bde_p3_logs.csv,0.6483516483516484,0.3
pro30_bde_p3_logs.csv,0.6923076923076923,0.4
pro30_bde_p3_logs.csv,0.6461538461538462,0.5
pro30_bde_p3_logs.csv,0.5961538461538461,0.6
pro30_bde_p3_logs.csv,0.5128205128205128,0.7
pro30_bde_p3_logs.csv,0.5384615384615384,0.8
pro30_bde_p3_logs.csv,0.38461538461538464,0.9
pro11_bcf_p3_logs.csv,0.5631067961165048,0.1
pro11_bcf_p3_logs.csv,0.5,0.2
pro11_bcf_p3_logs.csv,0.4625,0.3
pro11_bcf_p3_logs.csv,0.4492753623188406,0.4
pro11_bcf_p3_logs.csv,0.5087719298245614,0.5
pro11_bcf_p3_logs.csv,0.4782608695652174,0.6
pro11_bcf_p3_logs.csv,0.4857142857142857,0.7
pro11_bcf_p3_logs.csv,0.4782608695652174,0.8
pro11_bcf_p3_logs.csv,0.5,0.9
stu23_bdf_p3_logs.csv,0.5595238095238095,0.1
stu23_bdf_p3_logs.csv,0.5333333333333333,0.2
stu23_bdf_p3_logs.csv,0.6515151515151515,0.3
stu23_bdf_p3_logs.csv,0.5714285714285714,0.4
stu23_bdf_p3_logs.csv,0.6382978723404256,0.5
stu23_bdf_p3_logs.csv,0.6578947368421053,0.6
stu23_bdf_p3_logs.csv,0.6428571428571429,0.7
stu23_bdf_p3_logs.csv,0.6842105263157895,0.8
stu23_bdf_p3_logs.csv,0.8,0.9
pro12_bdf_p3_logs.csv,0.6181818181818182,0.1
pro12_bdf_p3_logs.csv,0.5714285714285714,0.2
pro12_bdf_p3_logs.csv,0.5813953488372093,0.3
pro12_bdf_p3_logs.csv,0.6486486486486487,0.4
pro12_bdf_p3_logs.csv,0.5806451612903226,0.5
pro12_bdf_p3_logs.csv,0.6,0.6
pro12_bdf_p3_logs.csv,0.5789473684210527,0.7
pro12_bdf_p3_logs.csv,0.7692307692307693,0.8
pro12_bdf_p3_logs.csv,0.5714285714285714,0.9
stu5_bcf_p3_logs.csv,0.5569620253164557,0.1
stu5_bcf_p3_logs.csv,0.5785714285714286,0.2
stu5_bcf_p3_logs.csv,0.5853658536585366,0.3
stu5_bcf_p3_logs.csv,0.5904761904761905,0.4
stu5_bcf_p3_logs.csv,0.625,0.5
stu5_bcf_p3_logs.csv,0.5142857142857142,0.6
stu5_bcf_p3_logs.csv,0.5849056603773585,0.7
stu5_bcf_p3_logs.csv,0.6285714285714286,0.8
stu5_bcf_p3_logs.csv,0.6666666666666666,0.9
pro14_bdf_p3_logs.csv,0.36363636363636365,0.1
pro14_bdf_p3_logs.csv,0.3728813559322034,0.2
pro14_bdf_p3_logs.csv,0.4230769230769231,0.3
pro14_bdf_p3_logs.csv,0.4318181818181818,0.4
pro14_bdf_p3_logs.csv,0.43243243243243246,0.5
pro14_bdf_p3_logs.csv,0.5333333333333333,0.6
pro14_bdf_p3_logs.csv,0.4090909090909091,0.7
pro14_bdf_p3_logs.csv,0.3333333333333333,0.8
pro14_bdf_p3_logs.csv,0.375,0.9
stu40_bdf_p3_logs.csv,0.7823529411764706,0.1
stu40_bdf_p3_logs.csv,0.7615894039735099,0.2
stu40_bdf_p3_logs.csv,0.7954545454545454,0.3
stu40_bdf_p3_logs.csv,0.8141592920353983,0.4
stu40_bdf_p3_logs.csv,0.8085106382978723,0.5
stu40_bdf_p3_logs.csv,0.8157894736842105,0.6
stu40_bdf_p3_logs.csv,0.8070175438596491,0.7
stu40_bdf_p3_logs.csv,0.7368421052631579,0.8
stu40_bdf_p3_logs.csv,0.9473684210526315,0.9
stu22_bde_p3_logs.csv,0.5916230366492147,0.1
stu22_bde_p3_logs.csv,0.5764705882352941,0.2
stu22_bde_p3_logs.csv,0.5033557046979866,0.3
stu22_bde_p3_logs.csv,0.546875,0.4
stu22_bde_p3_logs.csv,0.5471698113207547,0.5
stu22_bde_p3_logs.csv,0.5294117647058824,0.6
stu22_bde_p3_logs.csv,0.546875,0.7
stu22_bde_p3_logs.csv,0.5581395348837209,0.8
stu22_bde_p3_logs.csv,0.6363636363636364,0.9
stu2_bce_p3_logs.csv,0.6382978723404256,0.1
stu2_bce_p3_logs.csv,0.6547619047619048,0.2
stu2_bce_p3_logs.csv,0.6027397260273972,0.3
stu2_bce_p3_logs.csv,0.6190476190476191,0.4
stu2_bce_p3_logs.csv,0.6153846153846154,0.5
stu2_bce_p3_logs.csv,0.5238095238095238,0.6
stu2_bce_p3_logs.csv,0.53125,0.7
stu2_bce_p3_logs.csv,0.47619047619047616,0.8
stu2_bce_p3_logs.csv,0.45454545454545453,0.9
pro2_bce_p3_logs.csv,0.5546875,0.1
pro2_bce_p3_logs.csv,0.5087719298245614,0.2
pro2_bce_p3_logs.csv,0.5,0.3
pro2_bce_p3_logs.csv,0.5232558139534884,0.4
pro2_bce_p3_logs.csv,0.5492957746478874,0.5
pro2_bce_p3_logs.csv,0.5263157894736842,0.6
pro2_bce_p3_logs.csv,0.5116279069767442,0.7
pro2_bce_p3_logs.csv,0.5517241379310345,0.8
pro2_bce_p3_logs.csv,0.6666666666666666,0.9
stu20_bdf_p3_logs.csv,0.5918367346938775,0.1
stu20_bdf_p3_logs.csv,0.5681818181818182,0.2
stu20_bdf_p3_logs.csv,0.5,0.3
stu20_bdf_p3_logs.csv,0.5454545454545454,0.4
stu20_bdf_p3_logs.csv,0.48148148148148145,0.5
stu20_bdf_p3_logs.csv,0.5454545454545454,0.6
stu20_bdf_p3_logs.csv,0.47058823529411764,0.7
stu20_bdf_p3_logs.csv,0.45454545454545453,0.8
stu20_bdf_p3_logs.csv,0.3333333333333333,0.9
stu16_bcf_p3_logs.csv,0.7321428571428571,0.1
stu16_bcf_p3_logs.csv,0.6644295302013423,0.2
stu16_bcf_p3_logs.csv,0.7022900763358778,0.3
stu16_bcf_p3_logs.csv,0.6875,0.4
stu16_bcf_p3_logs.csv,0.7311827956989247,0.5
stu16_bcf_p3_logs.csv,0.6533333333333333,0.6
stu16_bcf_p3_logs.csv,0.6071428571428571,0.7
stu16_bcf_p3_logs.csv,0.5263157894736842,0.8
stu16_bcf_p3_logs.csv,0.5789473684210527,0.9
stu27_bdf_p3_logs.csv,0.6437054631828979,0.1
stu27_bdf_p3_logs.csv,0.6336898395721925,0.2
stu27_bdf_p3_logs.csv,0.6452599388379205,0.3
stu27_bdf_p3_logs.csv,0.6583629893238434,0.4
stu27_bdf_p3_logs.csv,0.6410256410256411,0.5
stu27_bdf_p3_logs.csv,0.6577540106951871,0.6
stu27_bdf_p3_logs.csv,0.723404255319149,0.7
stu27_bdf_p3_logs.csv,0.7127659574468085,0.8
stu27_bdf_p3_logs.csv,0.7659574468085106,0.9
pro1_bcf_p3_logs.csv,0.496551724137931,0.1
pro1_bcf_p3_logs.csv,0.5271317829457365,0.2
pro1_bcf_p3_logs.csv,0.5398230088495575,0.3
pro1_bcf_p3_logs.csv,0.5051546391752577,0.4
pro1_bcf_p3_logs.csv,0.5555555555555556,0.5
pro1_bcf_p3_logs.csv,0.49230769230769234,0.6
pro1_bcf_p3_logs.csv,0.5918367346938775,0.7
pro1_bcf_p3_logs.csv,0.6666666666666666,0.8
pro1_bcf_p3_logs.csv,0.8235294117647058,0.9
stu19_bde_p3_logs.csv,0.717391304347826,0.1
stu19_bde_p3_logs.csv,0.7317073170731707,0.2
stu19_bde_p3_logs.csv,0.7222222222222222,0.3
stu19_bde_p3_logs.csv,0.7741935483870968,0.4
stu19_bde_p3_logs.csv,0.8846153846153846,0.5
stu19_bde_p3_logs.csv,0.8571428571428571,0.6
stu19_bde_p3_logs.csv,0.8125,0.7
stu19_bde_p3_logs.csv,0.7272727272727273,0.8
stu19_bde_p3_logs.csv,0.8333333333333334,0.9
pro26_bde_p3_logs.csv,0.6307692307692307,0.1
pro26_bde_p3_logs.csv,0.5775862068965517,0.2
pro26_bde_p3_logs.csv,0.6336633663366337,0.3
pro26_bde_p3_logs.csv,0.6666666666666666,0.4
pro26_bde_p3_logs.csv,0.6944444444444444,0.5
pro26_bde_p3_logs.csv,0.7068965517241379,0.6
pro26_bde_p3_logs.csv,0.6590909090909091,0.7
pro26_bde_p3_logs.csv,0.5172413793103449,0.8
pro26_bde_p3_logs.csv,0.6,0.9
pro6_bde_p3_logs.csv,0.5102040816326531,0.1
pro6_bde_p3_logs.csv,0.5227272727272727,0.2
pro6_bde_p3_logs.csv,0.47368421052631576,0.3
pro6_bde_p3_logs.csv,0.45454545454545453,0.4
pro6_bde_p3_logs.csv,0.4074074074074074,0.5
pro6_bde_p3_logs.csv,0.36363636363636365,0.6
pro6_bde_p3_logs.csv,0.35294117647058826,0.7
pro6_bde_p3_logs.csv,0.2727272727272727,0.8
pro6_bde_p3_logs.csv,0.6666666666666666,0.9
stu32_bce_p3_logs.csv,0.6414141414141414,0.1
stu32_bce_p3_logs.csv,0.6306818181818182,0.2
stu32_bce_p3_logs.csv,0.5844155844155844,0.3
stu32_bce_p3_logs.csv,0.5833333333333334,0.4
stu32_bce_p3_logs.csv,0.6,0.5
stu32_bce_p3_logs.csv,0.6136363636363636,0.6
stu32_bce_p3_logs.csv,0.5757575757575758,0.7
stu32_bce_p3_logs.csv,0.5227272727272727,0.8
stu32_bce_p3_logs.csv,0.5454545454545454,0.9
