data/zheng/birdstrikes_processed_interactions_p3/pro19_bcf_p3_logs.csv,0.5980392156862745,defaultdict(None, {'same': (255, 0.9254901960784314), 'modify-1': (46, 0.10869565217391304), 'modify-2': (91, 0.03296703296703297), 'modify-3': (16, 0.0)})
data/zheng/birdstrikes_processed_interactions_p3/pro10_bdf_p3_logs.csv,0.6141732283464567,defaultdict(None, {'same': (161, 0.9503105590062112), 'modify-1': (52, 0.057692307692307696), 'modify-2': (36, 0.0), 'modify-3': (5, 0.0)})
data/zheng/birdstrikes_processed_interactions_p3/pro28_bce_p3_logs.csv,0.6225490196078431,defaultdict(None, {'same': (119, 0.9831932773109243), 'modify-1': (53, 0.05660377358490566), 'modify-2': (24, 0.2916666666666667), 'modify-3': (8, 0.0)})
data/zheng/birdstrikes_processed_interactions_p3/pro1_bcf_p3_logs.csv,0.5900621118012422,defaultdict(None, {'same': (92, 0.9782608695652174), 'modify-1': (20, 0.1), 'modify-2': (43, 0.06976744186046512), 'modify-3': (6, 0.0)})
data/zheng/birdstrikes_processed_interactions_p3/pro27_bcf_p3_logs.csv,0.5343915343915344,defaultdict(None, {'modify-1': (14, 0.07142857142857142), 'same': (105, 0.8666666666666667), 'modify-2': (65, 0.13846153846153847), 'modify-3': (5, 0.0)})
data/zheng/birdstrikes_processed_interactions_p3/pro14_bdf_p3_logs.csv,0.589041095890411,defaultdict(None, {'same': (41, 0.9512195121951219), 'modify-1': (24, 0.16666666666666666), 'modify-2': (8, 0.0)})
data/zheng/birdstrikes_processed_interactions_p3/pro16_bce_p3_logs.csv,0.5693430656934306,defaultdict(None, {'modify-1': (16, 0.5), 'same': (68, 0.9117647058823529), 'modify-2': (51, 0.1568627450980392), 'modify-3': (2, 0.0)})
data/zheng/birdstrikes_processed_interactions_p3/pro11_bcf_p3_logs.csv,0.7105263157894737,defaultdict(None, {'same': (80, 0.975), 'modify-2': (23, 0.08695652173913043), 'modify-1': (7, 0.14285714285714285), 'modify-3': (4, 0.0)})
data/zheng/birdstrikes_processed_interactions_p3/pro12_bdf_p3_logs.csv,0.5573770491803278,defaultdict(None, {'same': (30, 0.9333333333333333), 'modify-1': (21, 0.2857142857142857), 'modify-2': (7, 0.0), 'modify-3': (3, 0.0)})
data/zheng/birdstrikes_processed_interactions_p3/pro26_bde_p3_logs.csv,0.4513888888888889,defaultdict(None, {'modify-1': (50, 0.12), 'same': (67, 0.7910447761194029), 'modify-3': (5, 0.0), 'modify-2': (22, 0.2727272727272727)})
data/zheng/birdstrikes_processed_interactions_p3/pro32_bdf_p3_logs.csv,0.6188679245283019,defaultdict(None, {'same': (170, 0.9), 'modify-1': (49, 0.1836734693877551), 'modify-2': (46, 0.043478260869565216)})
data/zheng/birdstrikes_processed_interactions_p3/pro4_bce_p3_logs.csv,0.6590909090909091,defaultdict(None, {'same': (171, 0.9473684210526315), 'modify-1': (78, 0.15384615384615385), 'modify-2': (15, 0.0)})
data/zheng/birdstrikes_processed_interactions_p3/pro30_bde_p3_logs.csv,0.6821705426356589,defaultdict(None, {'same': (92, 0.8804347826086957), 'modify-1': (31, 0.16129032258064516), 'modify-3': (2, 0.0), 'modify-2': (4, 0.5)})
data/zheng/birdstrikes_processed_interactions_p3/pro2_bce_p3_logs.csv,0.4507042253521127,defaultdict(None, {'same': (63, 0.8888888888888888), 'modify-1': (36, 0.08333333333333333), 'modify-2': (37, 0.10810810810810811), 'modify-3': (6, 0.16666666666666666)})
data/zheng/birdstrikes_processed_interactions_p3/pro7_bde_p3_logs.csv,0.6666666666666666,defaultdict(None, {'modify-1': (33, 0.15151515151515152), 'same': (103, 0.8737864077669902), 'modify-2': (8, 0.125)})
data/zheng/birdstrikes_processed_interactions_p3/stu14_bcf_p3_logs.csv,0.5114942528735632,defaultdict(None, {'same': (93, 0.8709677419354839), 'modify-1': (37, 0.21621621621621623), 'modify-2': (40, 0.0), 'modify-3': (4, 0.0)})
data/zheng/birdstrikes_processed_interactions_p3/stu12_bdf_p3_logs.csv,0.672,defaultdict(None, {'same': (90, 0.9), 'modify-1': (28, 0.10714285714285714), 'modify-2': (7, 0.0)})
data/zheng/birdstrikes_processed_interactions_p3/stu16_bcf_p3_logs.csv,0.5860215053763441,defaultdict(None, {'same': (120, 0.875), 'modify-1': (11, 0.18181818181818182), 'modify-2': (49, 0.04081632653061224), 'modify-3': (6, 0.0)})
data/zheng/birdstrikes_processed_interactions_p3/pro6_bde_p3_logs.csv,0.6111111111111112,defaultdict(None, {'same': (34, 0.9705882352941176), 'modify-1': (20, 0.0)})
data/zheng/birdstrikes_processed_interactions_p3/stu18_bde_p3_logs.csv,0.5913978494623656,defaultdict(None, {'modify-1': (24, 0.125), 'same': (59, 0.864406779661017), 'modify-2': (10, 0.1)})
data/zheng/birdstrikes_processed_interactions_p3/stu27_bdf_p3_logs.csv,0.6038543897216274,defaultdict(None, {'modify-1': (87, 0.06896551724137931), 'same': (268, 0.9253731343283582), 'modify-2': (99, 0.2828282828282828), 'modify-3': (13, 0.0)})
data/zheng/birdstrikes_processed_interactions_p3/stu19_bde_p3_logs.csv,0.6274509803921569,defaultdict(None, {'same': (30, 0.9333333333333333), 'modify-1': (9, 0.2222222222222222), 'modify-2': (10, 0.2), 'modify-3': (2, 0.0)})
data/zheng/birdstrikes_processed_interactions_p3/stu1_bce_p3_logs.csv,0.6583850931677019,defaultdict(None, {'same': (103, 0.941747572815534), 'modify-1': (38, 0.23684210526315788), 'modify-2': (19, 0.0), 'modify-3': (1, 0.0)})
data/zheng/birdstrikes_processed_interactions_p3/stu22_bde_p3_logs.csv,0.5613207547169812,defaultdict(None, {'modify-1': (82, 0.1951219512195122), 'same': (115, 0.8869565217391304), 'modify-2': (15, 0.06666666666666667)})
