participant_id,user,threshold,ncp-1,rank
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,16
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,220
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,165
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,51
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,43
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,33
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,28
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,27
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,27
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,180
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,60
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,180
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,66
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,181
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,66
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,62
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,39
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,36
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,36
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,28
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,4
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,10
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,11
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,10
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,9
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,8
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,7
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,6
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,5
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,1
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,7
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,17
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,16
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,4
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,4
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,4
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,7
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,10
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,9
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,8
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,7
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,6
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,1
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,4
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,3
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,2
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,2
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,183
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,78
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,184
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,69
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,185
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,50
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,186
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,51
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,89
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,63
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,186
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,97
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,63
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,54
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,188
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,106
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,85
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,52
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,57
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,47
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,39
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,42
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,42
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,41
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,40
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,38
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,192
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,114
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,95
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,69
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,65
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,65
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,58
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,55
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,56
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,203
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,146
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,120
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,208
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,140
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,119
pro10_bdf_p3,pro10_bdf_p3,0.05,0.12916666666666668,125
