data/zheng/birdstrikes_processed_interactions_p3/stu1_bce_p3_logs.csv,0.6459627329192547,defaultdict(None, {'same': (103, 0.8640776699029126), 'modify-1': (38, 0.3157894736842105), 'modify-2': (19, 0.15789473684210525), 'modify-3': (1, 0.0)})
data/zheng/birdstrikes_processed_interactions_p3/stu20_bdf_p3_logs.csv,0.6111111111111112,defaultdict(None, {'same': (36, 0.8888888888888888), 'modify-1': (18, 0.05555555555555555)})
data/zheng/birdstrikes_processed_interactions_p3/stu28_bde_p3_logs.csv,0.6265822784810127,defaultdict(None, {'modify-1': (64, 0.5), 'same': (85, 0.788235294117647), 'modify-2': (9, 0.0)})
data/zheng/birdstrikes_processed_interactions_p3/stu23_bdf_p3_logs.csv,0.4838709677419355,defaultdict(None, {'same': (52, 0.8076923076923077), 'modify-1': (34, 0.08823529411764706), 'modify-2': (5, 0.0), 'modify-3': (2, 0.0)})
data/zheng/birdstrikes_processed_interactions_p3/stu2_bce_p3_logs.csv,0.6153846153846154,defaultdict(None, {'same': (63, 0.9841269841269841), 'modify-1': (13, 0.15384615384615385), 'modify-2': (22, 0.0), 'modify-3': (6, 0.0)})
data/zheng/birdstrikes_processed_interactions_p3/stu32_bce_p3_logs.csv,0.54337899543379,defaultdict(None, {'modify-1': (75, 0.29333333333333333), 'same': (122, 0.7704918032786885), 'modify-2': (20, 0.15), 'modify-3': (2, 0.0)})
data/zheng/birdstrikes_processed_interactions_p3/stu33_bce_p3_logs.csv,0.6666666666666666,defaultdict(None, {'same': (56, 0.9464285714285714), 'modify-1': (27, 0.18518518518518517), 'modify-2': (4, 0.0)})
data/zheng/birdstrikes_processed_interactions_p3/stu34_bcf_p3_logs.csv,0.5849056603773585,defaultdict(None, {'modify-1': (38, 0.23684210526315788), 'same': (85, 0.9176470588235294), 'modify-2': (31, 0.1935483870967742), 'modify-3': (5, 0.0)})
data/zheng/birdstrikes_processed_interactions_p3/stu40_bdf_p3_logs.csv,0.6702127659574468,defaultdict(None, {'modify-1': (40, 0.375), 'same': (114, 0.9035087719298246), 'modify-2': (33, 0.24242424242424243), 'modify-3': (1, 0.0)})
data/zheng/birdstrikes_processed_interactions_p3/stu35_bde_p3_logs.csv,0.5833333333333334,defaultdict(None, {'modify-1': (25, 0.36), 'same': (23, 0.8260869565217391)})
data/zheng/birdstrikes_processed_interactions_p3/stu5_bcf_p3_logs.csv,0.6228571428571429,defaultdict(None, {'modify-1': (18, 0.1111111111111111), 'same': (109, 0.981651376146789), 'modify-2': (42, 0.0), 'modify-3': (6, 0.0)})
data/zheng/birdstrikes_processed_interactions_p3/stu9_bcf_p3_logs.csv,0.6779661016949152,defaultdict(None, {'same': (125, 0.904), 'modify-1': (29, 0.20689655172413793), 'modify-2': (22, 0.045454545454545456), 'modify-3': (1, 0.0)})
data/zheng/birdstrikes_processed_interactions_p3/stu8_bce_p3_logs.csv,0.6141732283464567,defaultdict(None, {'same': (70, 0.9714285714285714), 'modify-1': (27, 0.25925925925925924), 'modify-2': (26, 0.11538461538461539), 'modify-3': (4, 0.0)})
