Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon
ActorCritic,pro12_bdf_p3,0.05,0.0001,0.5,1,0.4827586206896552,"[None, None, None]",0,0
ActorCritic,pro12_bdf_p3,0.1,0.001,0.1,1,0.4909090909090909,"[None, None, None]",0,0
ActorCritic,pro12_bdf_p3,0.2,0.0001,0.1,1,0.5102040816326531,"[None, None, None]",0,0
ActorCritic,pro12_bdf_p3,0.3,0.0001,0.5,1,0.4883720930232558,"[None, None, None]",0,0
ActorCritic,pro12_bdf_p3,0.4,0.001,0.05,1,0.5135135135135135,"[None, None, None]",0,0
ActorCritic,pro12_bdf_p3,0.5,0.0001,0.5,1,0.5806451612903226,"[None, None, None]",0,0
ActorCritic,pro12_bdf_p3,0.6,0.0001,0.05,1,0.52,"[None, None, None]",0,0
ActorCritic,pro12_bdf_p3,0.7,1.0,0.2,1,0.42105263157894735,"[None, None, None]",0,0
ActorCritic,pro12_bdf_p3,0.8,0.0001,0.8,1,0.5384615384615384,"[None, None, None]",0,0
ActorCritic,pro12_bdf_p3,0.9,0.0001,0.8,1,0.2857142857142857,"[None, None, None]",0,0
ActorCritic,pro14_bdf_p3,0.05,0.0001,0.8,1,0.5142857142857142,"[None, None, None]",0,0
ActorCritic,pro14_bdf_p3,0.1,0.001,0.8,1,0.2878787878787879,"[None, None, None]",0,0
ActorCritic,pro14_bdf_p3,0.2,0.001,0.1,1,0.288135593220339,"[None, None, None]",0,0
ActorCritic,pro14_bdf_p3,0.3,0.0001,0.8,1,0.6153846153846154,"[None, None, None]",0,0
ActorCritic,pro14_bdf_p3,0.4,0.001,0.2,1,0.22727272727272727,"[None, None, None]",0,0
ActorCritic,pro14_bdf_p3,0.5,0.0001,0.99,1,0.6756756756756757,"[None, None, None]",0,0
ActorCritic,pro14_bdf_p3,0.6,0.0001,0.5,1,0.7,"[None, None, None]",0,0
ActorCritic,pro14_bdf_p3,0.7,0.1,0.05,1,0.6363636363636364,"[None, None, None]",0,0
ActorCritic,pro14_bdf_p3,0.8,0.001,0.05,1,0.5333333333333333,"[None, None, None]",0,0
ActorCritic,pro14_bdf_p3,0.9,0.0001,0.1,1,0.625,"[None, None, None]",0,0
ActorCritic,pro11_bcf_p3,0.05,0.0001,0.9,1,0.6818181818181818,"[None, None, None]",0,0
ActorCritic,pro11_bcf_p3,0.1,0.0001,0.5,1,0.7115384615384616,"[None, None, None]",0,0
ActorCritic,pro11_bcf_p3,0.2,0.001,0.05,1,0.6956521739130435,"[None, None, None]",0,0
ActorCritic,pro11_bcf_p3,0.3,0.0001,0.5,1,0.6790123456790124,"[None, None, None]",0,0
ActorCritic,pro11_bcf_p3,0.4,0.0001,0.99,1,0.6666666666666666,"[None, None, None]",0,0
ActorCritic,pro11_bcf_p3,0.5,0.001,0.2,1,0.6724137931034483,"[None, None, None]",0,0
ActorCritic,pro11_bcf_p3,0.6,0.001,0.05,1,0.6739130434782609,"[None, None, None]",0,0
ActorCritic,pro11_bcf_p3,0.7,0.0001,0.5,1,0.6571428571428571,"[None, None, None]",0,0
ActorCritic,pro11_bcf_p3,0.8,0.1,0.2,1,0.7391304347826086,"[None, None, None]",0,0
ActorCritic,pro11_bcf_p3,0.9,0.001,0.05,1,0.75,"[None, None, None]",0,0
ActorCritic,pro16_bce_p3,0.05,0.001,0.5,1,0.5,"[None, None, None]",0,0
ActorCritic,pro16_bce_p3,0.1,0.0001,0.1,1,0.488,"[None, None, None]",0,0
ActorCritic,pro16_bce_p3,0.2,0.1,0.5,1,0.4594594594594595,"[None, None, None]",0,0
ActorCritic,pro16_bce_p3,0.3,0.001,0.2,1,0.4639175257731959,"[None, None, None]",0,0
ActorCritic,pro16_bce_p3,0.4,0.0001,0.2,1,0.5180722891566265,"[None, None, None]",0,0
ActorCritic,pro16_bce_p3,0.5,0.1,0.8,1,0.4782608695652174,"[None, None, None]",0,0
ActorCritic,pro16_bce_p3,0.6,0.001,0.5,1,0.5,"[None, None, None]",0,0
ActorCritic,pro16_bce_p3,0.7,0.001,0.9,1,0.5238095238095238,"[None, None, None]",0,0
ActorCritic,pro16_bce_p3,0.8,0.1,0.05,1,0.4642857142857143,"[None, None, None]",0,0
ActorCritic,pro16_bce_p3,0.9,0.0001,0.8,1,0.7142857142857143,"[None, None, None]",0,0
ActorCritic,pro26_bde_p3,0.05,0.0001,0.5,1,0.3115942028985507,"[None, None, None]",0,0
ActorCritic,pro26_bde_p3,0.1,0.1,0.1,1,0.31297709923664124,"[None, None, None]",0,0
ActorCritic,pro26_bde_p3,0.2,0.1,0.2,1,0.4396551724137931,"[None, None, None]",0,0
ActorCritic,pro26_bde_p3,0.3,0.0001,0.99,1,0.4803921568627451,"[None, None, None]",0,0
ActorCritic,pro26_bde_p3,0.4,0.0001,0.99,1,0.47126436781609193,"[None, None, None]",0,0
ActorCritic,pro26_bde_p3,0.5,0.001,0.5,1,0.4657534246575342,"[None, None, None]",0,0
ActorCritic,pro26_bde_p3,0.6,0.1,0.05,1,0.43103448275862066,"[None, None, None]",0,0
ActorCritic,pro26_bde_p3,0.7,0.0001,0.2,1,0.4318181818181818,"[None, None, None]",0,0
ActorCritic,pro26_bde_p3,0.8,0.1,0.2,1,0.5172413793103449,"[None, None, None]",0,0
ActorCritic,pro26_bde_p3,0.9,0.1,0.05,1,0.4666666666666667,"[None, None, None]",0,0
ActorCritic,pro1_bcf_p3,0.05,0.1,0.1,1,0.5751633986928104,"[None, None, None]",0,0
ActorCritic,pro1_bcf_p3,0.1,0.1,0.05,1,0.593103448275862,"[None, None, None]",0,0
ActorCritic,pro1_bcf_p3,0.2,0.001,0.1,1,0.6356589147286822,"[None, None, None]",0,0
ActorCritic,pro1_bcf_p3,0.3,0.001,0.9,1,0.6283185840707964,"[None, None, None]",0,0
ActorCritic,pro1_bcf_p3,0.4,0.001,0.5,1,0.6391752577319587,"[None, None, None]",0,0
ActorCritic,pro1_bcf_p3,0.5,0.001,0.1,1,0.6419753086419753,"[None, None, None]",0,0
ActorCritic,pro1_bcf_p3,0.6,0.001,0.05,1,0.6,"[None, None, None]",0,0
ActorCritic,pro1_bcf_p3,0.7,0.001,0.8,1,0.6122448979591837,"[None, None, None]",0,0
ActorCritic,pro1_bcf_p3,0.8,0.1,0.9,1,0.5757575757575758,"[None, None, None]",0,0
ActorCritic,pro1_bcf_p3,0.9,0.1,0.5,1,0.7058823529411765,"[None, None, None]",0,0
ActorCritic,pro27_bcf_p3,0.05,0.1,0.1,1,0.5524861878453039,"[None, None, None]",0,0
ActorCritic,pro27_bcf_p3,0.1,0.0001,0.05,1,0.5555555555555556,"[None, None, None]",0,0
ActorCritic,pro27_bcf_p3,0.2,0.0001,0.99,1,0.5855263157894737,"[None, None, None]",0,0
ActorCritic,pro27_bcf_p3,0.3,0.0001,0.8,1,0.5789473684210527,"[None, None, None]",0,0
ActorCritic,pro27_bcf_p3,0.4,0.001,0.2,1,0.5789473684210527,"[None, None, None]",0,0
ActorCritic,pro27_bcf_p3,0.5,0.0001,0.5,1,0.5684210526315789,"[None, None, None]",0,0
ActorCritic,pro27_bcf_p3,0.6,0.0001,0.5,1,0.5394736842105263,"[None, None, None]",0,0
ActorCritic,pro27_bcf_p3,0.7,0.01,0.8,1,0.43859649122807015,"[None, None, None]",0,0
ActorCritic,pro27_bcf_p3,0.8,0.0001,0.1,1,0.47368421052631576,"[None, None, None]",0,0
ActorCritic,pro27_bcf_p3,0.9,0.01,0.2,1,0.5789473684210527,"[None, None, None]",0,0
ActorCritic,pro30_bde_p3,0.05,0.0001,0.2,1,0.7317073170731707,"[None, None, None]",0,0
ActorCritic,pro30_bde_p3,0.1,0.001,0.05,1,0.7094017094017094,"[None, None, None]",0,0
ActorCritic,pro30_bde_p3,0.2,0.0001,0.8,1,0.6923076923076923,"[None, None, None]",0,0
ActorCritic,pro30_bde_p3,0.3,0.0001,0.9,1,0.7142857142857143,"[None, None, None]",0,0
ActorCritic,pro30_bde_p3,0.4,0.0001,0.8,1,0.7435897435897436,"[None, None, None]",0,0
ActorCritic,pro30_bde_p3,0.5,0.0001,0.1,1,0.7538461538461538,"[None, None, None]",0,0
ActorCritic,pro30_bde_p3,0.6,0.0001,0.8,1,0.7115384615384616,"[None, None, None]",0,0
ActorCritic,pro30_bde_p3,0.7,0.0001,0.8,1,0.6923076923076923,"[None, None, None]",0,0
ActorCritic,pro30_bde_p3,0.8,0.0001,0.5,1,0.6923076923076923,"[None, None, None]",0,0
ActorCritic,pro30_bde_p3,0.9,0.001,0.05,1,0.6923076923076923,"[None, None, None]",0,0
ActorCritic,pro6_bde_p3,0.05,0.0001,0.9,1,0.5849056603773585,"[None, None, None]",0,0
ActorCritic,pro6_bde_p3,0.1,0.0001,0.2,1,0.58,"[None, None, None]",0,0
ActorCritic,pro6_bde_p3,0.2,0.01,0.5,1,0.5909090909090909,"[None, None, None]",0,0
ActorCritic,pro6_bde_p3,0.3,0.0001,0.5,1,0.6153846153846154,"[None, None, None]",0,0
ActorCritic,pro6_bde_p3,0.4,0.1,0.05,1,0.6363636363636364,"[None, None, None]",0,0
ActorCritic,pro6_bde_p3,0.5,0.0001,0.8,1,0.5714285714285714,"[None, None, None]",0,0
ActorCritic,pro6_bde_p3,0.6,0.001,0.05,1,0.5909090909090909,"[None, None, None]",0,0
ActorCritic,pro6_bde_p3,0.7,0.001,0.2,1,0.5882352941176471,"[None, None, None]",0,0
ActorCritic,pro6_bde_p3,0.8,0.001,0.05,1,0.5454545454545454,"[None, None, None]",0,0
ActorCritic,pro6_bde_p3,0.9,0.001,0.05,1,0.5,"[None, None, None]",0,0
ActorCritic,pro2_bce_p3,0.05,0.001,0.9,1,0.42962962962962964,"[None, None, None]",0,0
ActorCritic,pro2_bce_p3,0.1,0.1,0.2,1,0.421875,"[None, None, None]",0,0
ActorCritic,pro2_bce_p3,0.2,0.0001,0.5,1,0.4298245614035088,"[None, None, None]",0,0
ActorCritic,pro2_bce_p3,0.3,0.0001,0.1,1,0.41,"[None, None, None]",0,0
ActorCritic,pro2_bce_p3,0.4,0.1,0.8,1,0.4418604651162791,"[None, None, None]",0,0
ActorCritic,pro2_bce_p3,0.5,0.1,0.8,1,0.39436619718309857,"[None, None, None]",0,0
ActorCritic,pro2_bce_p3,0.6,0.0001,0.05,1,0.38596491228070173,"[None, None, None]",0,0
ActorCritic,pro2_bce_p3,0.7,0.001,0.9,1,0.4186046511627907,"[None, None, None]",0,0
ActorCritic,pro2_bce_p3,0.8,0.001,0.05,1,0.5172413793103449,"[None, None, None]",0,0
ActorCritic,pro2_bce_p3,0.9,0.001,0.1,1,0.6,"[None, None, None]",0,0
ActorCritic,pro28_bce_p3,0.05,0.0001,0.99,1,0.24742268041237114,"[None, None, None]",0,0
ActorCritic,pro28_bce_p3,0.1,0.0001,0.05,1,0.625,"[None, None, None]",0,0
ActorCritic,pro28_bce_p3,0.2,0.1,0.5,1,0.6707317073170732,"[None, None, None]",0,0
ActorCritic,pro28_bce_p3,0.3,0.001,0.5,1,0.6643356643356644,"[None, None, None]",0,0
ActorCritic,pro28_bce_p3,0.4,0.001,0.1,1,0.6991869918699187,"[None, None, None]",0,0
ActorCritic,pro28_bce_p3,0.5,0.5,0.2,1,0.7450980392156863,"[None, None, None]",0,0
ActorCritic,pro28_bce_p3,0.6,0.0001,0.9,1,0.7073170731707317,"[None, None, None]",0,0
ActorCritic,pro28_bce_p3,0.7,0.1,0.5,1,0.6935483870967742,"[None, None, None]",0,0
ActorCritic,pro28_bce_p3,0.8,0.001,0.1,1,0.7317073170731707,"[None, None, None]",0,0
ActorCritic,pro28_bce_p3,0.9,0.1,0.5,1,0.7619047619047619,"[None, None, None]",0,0
ActorCritic,pro10_bdf_p3,0.05,0.0001,0.1,1,0.6378600823045267,"[None, None, None]",0,0
ActorCritic,pro10_bdf_p3,0.1,0.1,0.8,1,0.6434782608695652,"[None, None, None]",0,0
ActorCritic,pro10_bdf_p3,0.2,0.0001,0.8,1,0.6078431372549019,"[None, None, None]",0,0
ActorCritic,pro10_bdf_p3,0.3,0.001,0.05,1,0.6312849162011173,"[None, None, None]",0,0
ActorCritic,pro10_bdf_p3,0.4,0.0001,0.8,1,0.5882352941176471,"[None, None, None]",0,0
ActorCritic,pro10_bdf_p3,0.5,0.001,0.05,1,0.640625,"[None, None, None]",0,0
