User,Accuracy,Algorithm
stu9_bcf_p3_logs.csv,0.3005050505050505,OnlineSVM
pro4_bce_p3_logs.csv,0.6066252587991718,OnlineSVM
stu28_bde_p3_logs.csv,0.5543766578249337,OnlineSVM
stu34_bcf_p3_logs.csv,0.5476190476190477,OnlineSVM
stu12_bdf_p3_logs.csv,0.6598837209302325,OnlineSVM
stu35_bde_p3_logs.csv,0.5056179775280899,OnlineSVM
stu1_bce_p3_logs.csv,0.21578947368421053,OnlineSVM
pro32_bdf_p3_logs.csv,0.1921487603305785,OnlineSVM
pro27_bcf_p3_logs.csv,0.16666666666666666,OnlineSVM
stu14_bcf_p3_logs.csv,0.31297709923664124,OnlineSVM
pro28_bce_p3_logs.csv,0.16784869976359337,OnlineSVM
stu8_bce_p3_logs.csv,0.5549132947976878,OnlineSVM
pro10_bdf_p3_logs.csv,0.5856236786469344,OnlineSVM
pro16_bce_p3_logs.csv,0.3089887640449438,OnlineSVM
stu33_bce_p3_logs.csv,0.23202614379084968,OnlineSVM
pro7_bde_p3_logs.csv,0.15426997245179064,OnlineSVM
stu18_bde_p3_logs.csv,0.3173076923076923,OnlineSVM
pro19_bcf_p3_logs.csv,0.5167464114832536,OnlineSVM
pro30_bde_p3_logs.csv,0.6149425287356322,OnlineSVM
pro11_bcf_p3_logs.csv,0.5255255255255256,OnlineSVM
stu23_bdf_p3_logs.csv,0.36538461538461536,OnlineSVM
pro12_bdf_p3_logs.csv,0.5428571428571428,OnlineSVM
stu5_bcf_p3_logs.csv,0.1548223350253807,OnlineSVM
pro14_bdf_p3_logs.csv,0.3219178082191781,OnlineSVM
stu40_bdf_p3_logs.csv,0.5700245700245701,OnlineSVM
stu22_bde_p3_logs.csv,0.30162412993039445,OnlineSVM
stu2_bce_p3_logs.csv,0.20123839009287925,OnlineSVM
pro2_bce_p3_logs.csv,0.37950138504155123,OnlineSVM
stu20_bdf_p3_logs.csv,0.5787545787545788,OnlineSVM
stu16_bcf_p3_logs.csv,0.5975308641975309,OnlineSVM
stu27_bdf_p3_logs.csv,0.3032069970845481,OnlineSVM
pro1_bcf_p3_logs.csv,0.5631578947368421,OnlineSVM
stu19_bde_p3_logs.csv,0.3074074074074074,OnlineSVM
pro26_bde_p3_logs.csv,0.15151515151515152,OnlineSVM
pro6_bde_p3_logs.csv,0.6556776556776557,OnlineSVM
stu32_bce_p3_logs.csv,0.17582417582417584,OnlineSVM
