User,Accuracy,Threshold,LearningRate,Discount,Algorithm
pro30_bde_p3,0.4,0.7,0,0,HMM
pro30_bde_p3,0.18518518518518517,0.8,0,0,HMM
pro32_bdf_p3,0.4041666666666667,0.1,0,0,HMM
pro32_bdf_p3,0.5633802816901409,0.2,0,0,HMM
pro32_bdf_p3,0.5508021390374331,0.3,0,0,HMM
pro32_bdf_p3,0.4625,0.4,0,0,HMM
pro32_bdf_p3,0.4701492537313433,0.5,0,0,HMM
pro32_bdf_p3,0.616822429906542,0.6,0,0,HMM
pro32_bdf_p3,0.6296296296296297,0.7,0,0,HMM
pro32_bdf_p3,0.5740740740740741,0.8,0,0,HMM
pro4_bce_p3,0.35833333333333334,0.1,0,0,HMM
pro4_bce_p3,0.3051643192488263,0.2,0,0,HMM
pro4_bce_p3,0.20855614973262032,0.3,0,0,HMM
pro4_bce_p3,0.175,0.4,0,0,HMM
pro4_bce_p3,0.11940298507462686,0.5,0,0,HMM
pro4_bce_p3,0.2523364485981308,0.6,0,0,HMM
pro4_bce_p3,0.3950617283950617,0.7,0,0,HMM
pro4_bce_p3,0.2962962962962963,0.8,0,0,HMM
pro6_bde_p3,0.5098039215686274,0.1,0,0,HMM
pro6_bde_p3,0.5111111111111111,0.2,0,0,HMM
pro6_bde_p3,0.35,0.3,0,0,HMM
pro6_bde_p3,0.2647058823529412,0.4,0,0,HMM
pro6_bde_p3,0.41379310344827586,0.5,0,0,HMM
pro6_bde_p3,0.391304347826087,0.6,0,0,HMM
pro6_bde_p3,0.2777777777777778,0.7,0,0,HMM
pro6_bde_p3,0.4166666666666667,0.8,0,0,HMM
pro7_bde_p3,0.7142857142857143,0.1,0,0,HMM
pro7_bde_p3,0.6949152542372882,0.2,0,0,HMM
pro7_bde_p3,0.6634615384615384,0.3,0,0,HMM
pro7_bde_p3,0.43820224719101125,0.4,0,0,HMM
pro7_bde_p3,0.32432432432432434,0.5,0,0,HMM
pro7_bde_p3,0.26666666666666666,0.6,0,0,HMM
pro7_bde_p3,0.15555555555555556,0.7,0,0,HMM
pro7_bde_p3,0.2903225806451613,0.8,0,0,HMM
stu12_bdf_p3,0.21052631578947367,0.1,0,0,HMM
stu12_bdf_p3,0.22772277227722773,0.2,0,0,HMM
stu12_bdf_p3,0.25842696629213485,0.3,0,0,HMM
stu12_bdf_p3,0.4868421052631579,0.4,0,0,HMM
stu12_bdf_p3,0.484375,0.5,0,0,HMM
stu12_bdf_p3,0.6274509803921569,0.6,0,0,HMM
stu12_bdf_p3,0.6666666666666666,0.7,0,0,HMM
stu12_bdf_p3,0.8076923076923077,0.8,0,0,HMM
stu14_bcf_p3,0.19875776397515527,0.1,0,0,HMM
stu14_bcf_p3,0.1888111888111888,0.2,0,0,HMM
stu14_bcf_p3,0.248,0.3,0,0,HMM
stu14_bcf_p3,0.25925925925925924,0.4,0,0,HMM
stu14_bcf_p3,0.2222222222222222,0.5,0,0,HMM
stu14_bcf_p3,0.4166666666666667,0.6,0,0,HMM
stu14_bcf_p3,0.4909090909090909,0.7,0,0,HMM
stu14_bcf_p3,0.32432432432432434,0.8,0,0,HMM
stu16_bcf_p3,0.11242603550295859,0.1,0,0,HMM
stu16_bcf_p3,0.14,0.2,0,0,HMM
stu16_bcf_p3,0.09848484848484848,0.3,0,0,HMM
stu16_bcf_p3,0.05309734513274336,0.4,0,0,HMM
stu16_bcf_p3,0.46808510638297873,0.5,0,0,HMM
stu16_bcf_p3,0.34210526315789475,0.6,0,0,HMM
stu16_bcf_p3,0.42105263157894735,0.7,0,0,HMM
stu16_bcf_p3,0.46153846153846156,0.8,0,0,HMM
stu18_bde_p3,0.6470588235294118,0.1,0,0,HMM
stu18_bde_p3,0.6447368421052632,0.2,0,0,HMM
stu18_bde_p3,0.29850746268656714,0.3,0,0,HMM
stu18_bde_p3,0.3333333333333333,0.4,0,0,HMM
stu18_bde_p3,0.22916666666666666,0.5,0,0,HMM
stu18_bde_p3,0.15384615384615385,0.6,0,0,HMM
stu18_bde_p3,0.4482758620689655,0.7,0,0,HMM
stu18_bde_p3,0.45,0.8,0,0,HMM
stu19_bde_p3,0.23404255319148937,0.1,0,0,HMM
stu19_bde_p3,0.23809523809523808,0.2,0,0,HMM
stu19_bde_p3,0.24324324324324326,0.3,0,0,HMM
stu19_bde_p3,0.21875,0.4,0,0,HMM
stu19_bde_p3,0.5555555555555556,0.5,0,0,HMM
stu19_bde_p3,0.45454545454545453,0.6,0,0,HMM
stu19_bde_p3,0.29411764705882354,0.7,0,0,HMM
stu19_bde_p3,0.3333333333333333,0.8,0,0,HMM
stu1_bce_p3,0.43537414965986393,0.1,0,0,HMM
stu1_bce_p3,0.32061068702290074,0.2,0,0,HMM
stu1_bce_p3,0.2,0.3,0,0,HMM
stu1_bce_p3,0.35353535353535354,0.4,0,0,HMM
stu1_bce_p3,0.21951219512195122,0.5,0,0,HMM
stu1_bce_p3,0.12121212121212122,0.6,0,0,HMM
stu1_bce_p3,0.26,0.7,0,0,HMM
stu1_bce_p3,0.29411764705882354,0.8,0,0,HMM
stu20_bdf_p3,0.42,0.1,0,0,HMM
stu20_bdf_p3,0.35555555555555557,0.2,0,0,HMM
stu20_bdf_p3,0.4358974358974359,0.3,0,0,HMM
stu20_bdf_p3,0.4411764705882353,0.4,0,0,HMM
stu20_bdf_p3,0.4642857142857143,0.5,0,0,HMM
stu20_bdf_p3,0.6521739130434783,0.6,0,0,HMM
stu20_bdf_p3,0.6111111111111112,0.7,0,0,HMM
stu20_bdf_p3,0.75,0.8,0,0,HMM
stu22_bde_p3,0.520618556701031,0.1,0,0,HMM
stu22_bde_p3,0.5202312138728323,0.2,0,0,HMM
stu22_bde_p3,0.4966887417218543,0.3,0,0,HMM
stu22_bde_p3,0.4461538461538462,0.4,0,0,HMM
stu22_bde_p3,0.18518518518518517,0.5,0,0,HMM
stu22_bde_p3,0.25287356321839083,0.6,0,0,HMM
stu22_bde_p3,0.19696969696969696,0.7,0,0,HMM
stu22_bde_p3,0.4090909090909091,0.8,0,0,HMM
stu23_bdf_p3,0.38823529411764707,0.1,0,0,HMM
stu23_bdf_p3,0.4342105263157895,0.2,0,0,HMM
stu23_bdf_p3,0.3880597014925373,0.3,0,0,HMM
stu23_bdf_p3,0.2807017543859649,0.4,0,0,HMM
stu23_bdf_p3,0.25,0.5,0,0,HMM
stu23_bdf_p3,0.23076923076923078,0.6,0,0,HMM
stu23_bdf_p3,0.06896551724137931,0.7,0,0,HMM
stu23_bdf_p3,0.05,0.8,0,0,HMM
stu27_bdf_p3,0.29245283018867924,0.1,0,0,HMM
stu27_bdf_p3,0.3925729442970822,0.2,0,0,HMM
stu27_bdf_p3,0.3696969696969697,0.3,0,0,HMM
stu27_bdf_p3,0.42402826855123676,0.4,0,0,HMM
stu27_bdf_p3,0.4703389830508475,0.5,0,0,HMM
stu27_bdf_p3,0.5185185185185185,0.6,0,0,HMM
stu27_bdf_p3,0.6126760563380281,0.7,0,0,HMM
stu27_bdf_p3,0.6,0.8,0,0,HMM
stu28_bde_p3,0.45517241379310347,0.1,0,0,HMM
stu28_bde_p3,0.6046511627906976,0.2,0,0,HMM
stu28_bde_p3,0.49557522123893805,0.3,0,0,HMM
stu28_bde_p3,0.4639175257731959,0.4,0,0,HMM
stu28_bde_p3,0.4691358024691358,0.5,0,0,HMM
stu28_bde_p3,0.5076923076923077,0.6,0,0,HMM
stu28_bde_p3,0.5918367346938775,0.7,0,0,HMM
stu28_bde_p3,0.5151515151515151,0.8,0,0,HMM
stu2_bce_p3,0.28421052631578947,0.1,0,0,HMM
stu2_bce_p3,0.2,0.2,0,0,HMM
stu2_bce_p3,0.06756756756756757,0.3,0,0,HMM
stu2_bce_p3,0.28125,0.4,0,0,HMM
stu2_bce_p3,0.22641509433962265,0.5,0,0,HMM
stu2_bce_p3,0.2558139534883721,0.6,0,0,HMM
stu2_bce_p3,0.5151515151515151,0.7,0,0,HMM
stu2_bce_p3,0.2727272727272727,0.8,0,0,HMM
stu32_bce_p3,0.48756218905472637,0.1,0,0,HMM
stu32_bce_p3,0.4692737430167598,0.2,0,0,HMM
stu32_bce_p3,0.43312101910828027,0.3,0,0,HMM
stu32_bce_p3,0.3925925925925926,0.4,0,0,HMM
stu32_bce_p3,0.26785714285714285,0.5,0,0,HMM
stu32_bce_p3,0.37777777777777777,0.6,0,0,HMM
stu32_bce_p3,0.35294117647058826,0.7,0,0,HMM
stu32_bce_p3,0.21739130434782608,0.8,0,0,HMM
stu33_bce_p3,0.2375,0.1,0,0,HMM
stu33_bce_p3,0.15492957746478872,0.2,0,0,HMM
stu33_bce_p3,0.08064516129032258,0.3,0,0,HMM
stu33_bce_p3,0.16666666666666666,0.4,0,0,HMM
stu33_bce_p3,0.022222222222222223,0.5,0,0,HMM
stu33_bce_p3,0.2777777777777778,0.6,0,0,HMM
stu33_bce_p3,0.21428571428571427,0.7,0,0,HMM
stu33_bce_p3,0.21052631578947367,0.8,0,0,HMM
stu34_bcf_p3,0.6275862068965518,0.1,0,0,HMM
stu34_bcf_p3,0.6356589147286822,0.2,0,0,HMM
stu34_bcf_p3,0.18584070796460178,0.3,0,0,HMM
stu34_bcf_p3,0.10309278350515463,0.4,0,0,HMM
stu34_bcf_p3,0.09876543209876543,0.5,0,0,HMM
stu34_bcf_p3,0.23076923076923078,0.6,0,0,HMM
stu34_bcf_p3,0.1836734693877551,0.7,0,0,HMM
stu34_bcf_p3,0.15151515151515152,0.8,0,0,HMM
stu35_bde_p3,0.5333333333333333,0.1,0,0,HMM
stu35_bde_p3,0.5,0.2,0,0,HMM
stu35_bde_p3,0.5428571428571428,0.3,0,0,HMM
stu35_bde_p3,0.6666666666666666,0.4,0,0,HMM
stu35_bde_p3,0.56,0.5,0,0,HMM
stu35_bde_p3,0.5238095238095238,0.6,0,0,HMM
stu35_bde_p3,0.5625,0.7,0,0,HMM
stu35_bde_p3,0.5454545454545454,0.8,0,0,HMM
stu40_bdf_p3,0.6491228070175439,0.1,0,0,HMM
stu40_bdf_p3,0.23684210526315788,0.2,0,0,HMM
stu40_bdf_p3,0.22556390977443608,0.3,0,0,HMM
stu40_bdf_p3,0.21929824561403508,0.4,0,0,HMM
stu40_bdf_p3,0.23157894736842105,0.5,0,0,HMM
stu40_bdf_p3,0.2077922077922078,0.6,0,0,HMM
stu40_bdf_p3,0.3275862068965517,0.7,0,0,HMM
stu40_bdf_p3,0.15384615384615385,0.8,0,0,HMM
stu5_bcf_p3,0.24691358024691357,0.1,0,0,HMM
stu5_bcf_p3,0.22916666666666666,0.2,0,0,HMM
stu5_bcf_p3,0.24603174603174602,0.3,0,0,HMM
stu5_bcf_p3,0.2222222222222222,0.4,0,0,HMM
stu5_bcf_p3,0.26666666666666666,0.5,0,0,HMM
stu5_bcf_p3,0.1917808219178082,0.6,0,0,HMM
stu5_bcf_p3,0.12727272727272726,0.7,0,0,HMM
stu5_bcf_p3,0.24324324324324326,0.8,0,0,HMM
stu8_bce_p3,0.16101694915254236,0.1,0,0,HMM
stu8_bce_p3,0.13333333333333333,0.2,0,0,HMM
stu8_bce_p3,0.31521739130434784,0.3,0,0,HMM
stu8_bce_p3,0.3670886075949367,0.4,0,0,HMM
stu8_bce_p3,0.3939393939393939,0.5,0,0,HMM
stu8_bce_p3,0.32075471698113206,0.6,0,0,HMM
stu8_bce_p3,0.125,0.7,0,0,HMM
stu8_bce_p3,0.25925925925925924,0.8,0,0,HMM
stu9_bcf_p3,0.2546583850931677,0.1,0,0,HMM
stu9_bcf_p3,0.2517482517482518,0.2,0,0,HMM
stu9_bcf_p3,0.184,0.3,0,0,HMM
stu9_bcf_p3,0.1388888888888889,0.4,0,0,HMM
stu9_bcf_p3,0.2777777777777778,0.5,0,0,HMM
stu9_bcf_p3,0.25,0.6,0,0,HMM
stu9_bcf_p3,0.14545454545454545,0.7,0,0,HMM
stu9_bcf_p3,0.32432432432432434,0.8,0,0,HMM
