Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward
Reinforce,stu19_bde_p3,0.9,0.1,0.05,,1.0,"[None, None, None]",0
Reinforce,stu12_bdf_p3,0.05,0.01,0.05,,0.7142857142857143,"[None, None, None]",0
Reinforce,stu12_bdf_p3,0.1,0.01,0.05,,0.20353982300884957,"[None, None, None]",0
Reinforce,stu12_bdf_p3,0.2,0.01,0.05,,0.73,"[None, None, None]",0
Reinforce,stu12_bdf_p3,0.3,0.01,0.05,,0.7045454545454546,"[None, None, None]",0
Reinforce,stu12_bdf_p3,0.4,0.01,0.05,,0.6666666666666666,"[None, None, None]",0
Reinforce,stu12_bdf_p3,0.5,0.01,0.05,,0.6666666666666666,"[None, None, None]",0
Reinforce,stu12_bdf_p3,0.6,0.001,0.2,,0.66,"[None, None, None]",0
Reinforce,stu12_bdf_p3,0.7,0.01,0.05,,0.6578947368421053,"[None, None, None]",0
Reinforce,stu12_bdf_p3,0.8,0.01,0.05,,0.8,"[None, None, None]",0
Reinforce,stu12_bdf_p3,0.9,0.01,0.05,,0.8461538461538461,"[None, None, None]",0
Reinforce,stu18_bde_p3,0.05,0.1,0.99,,0.2696629213483146,"[None, None, None]",0
Reinforce,stu18_bde_p3,0.1,0.1,0.99,,0.6309523809523809,"[None, None, None]",0
Reinforce,stu18_bde_p3,0.2,0.01,0.05,,0.6133333333333333,"[None, None, None]",0
Reinforce,stu18_bde_p3,0.3,0.01,0.1,,0.6515151515151515,"[None, None, None]",0
Reinforce,stu18_bde_p3,0.4,0.1,0.2,,0.30357142857142855,"[None, None, None]",0
Reinforce,stu18_bde_p3,0.5,0.01,0.05,,0.6808510638297872,"[None, None, None]",0
Reinforce,stu18_bde_p3,0.6,0.1,0.5,,0.21052631578947367,"[None, None, None]",0
Reinforce,stu18_bde_p3,0.7,0.1,0.5,,0.5714285714285714,"[None, None, None]",0
Reinforce,stu18_bde_p3,0.8,0.01,0.05,,0.6842105263157895,"[None, None, None]",0
Reinforce,stu18_bde_p3,0.9,0.01,0.1,,0.8,"[None, None, None]",0
Reinforce,pro7_bde_p3,0.05,0.01,0.05,,0.20863309352517986,"[None, None, None]",0
Reinforce,pro7_bde_p3,0.1,0.01,0.05,,0.7196969696969697,"[None, None, None]",0
Reinforce,pro7_bde_p3,0.2,0.001,0.2,,0.7008547008547008,"[None, None, None]",0
Reinforce,pro7_bde_p3,0.3,0.1,0.5,,0.6990291262135923,"[None, None, None]",0
Reinforce,pro7_bde_p3,0.4,0.01,0.05,,0.6590909090909091,"[None, None, None]",0
Reinforce,pro7_bde_p3,0.5,0.01,0.05,,0.589041095890411,"[None, None, None]",0
Reinforce,pro7_bde_p3,0.6,0.01,0.05,,0.559322033898305,"[None, None, None]",0
Reinforce,pro7_bde_p3,0.7,0.1,0.5,,0.3409090909090909,"[None, None, None]",0
Reinforce,pro7_bde_p3,0.8,0.1,0.9,,0.5333333333333333,"[None, None, None]",0
Reinforce,pro7_bde_p3,0.9,0.01,0.9,,0.7333333333333333,"[None, None, None]",0
Reinforce,stu20_bdf_p3,0.05,0.0001,0.5,,0.38461538461538464,"[None, None, None]",0
Reinforce,stu20_bdf_p3,0.1,0.001,0.1,,0.673469387755102,"[None, None, None]",0
Reinforce,stu20_bdf_p3,0.2,0.001,0.05,,0.6590909090909091,"[None, None, None]",0
Reinforce,stu20_bdf_p3,0.3,0.01,0.05,,0.631578947368421,"[None, None, None]",0
Reinforce,stu20_bdf_p3,0.4,0.1,0.1,,0.5454545454545454,"[None, None, None]",0
Reinforce,stu20_bdf_p3,0.5,0.01,0.2,,0.5555555555555556,"[None, None, None]",0
Reinforce,stu20_bdf_p3,0.6,0.01,0.2,,0.7272727272727273,"[None, None, None]",0
Reinforce,stu20_bdf_p3,0.7,0.01,0.05,,0.6470588235294118,"[None, None, None]",0
Reinforce,stu20_bdf_p3,0.8,0.01,0.05,,0.8181818181818182,"[None, None, None]",0
Reinforce,stu20_bdf_p3,0.9,0.01,0.05,,0.6666666666666666,"[None, None, None]",0
Reinforce,pro32_bdf_p3,0.05,0.01,0.1,,0.6547619047619048,"[None, None, None]",0
Reinforce,pro32_bdf_p3,0.1,0.01,0.2,,0.6610878661087866,"[None, None, None]",0
Reinforce,pro32_bdf_p3,0.2,0.1,0.5,,0.6509433962264151,"[None, None, None]",0
Reinforce,pro32_bdf_p3,0.3,0.01,0.9,,0.6290322580645161,"[None, None, None]",0
Reinforce,pro32_bdf_p3,0.4,0.01,0.05,,0.6226415094339622,"[None, None, None]",0
Reinforce,pro32_bdf_p3,0.5,0.01,0.2,,0.6090225563909775,"[None, None, None]",0
Reinforce,pro32_bdf_p3,0.6,0.01,0.05,,0.6132075471698113,"[None, None, None]",0
Reinforce,pro32_bdf_p3,0.7,0.01,0.05,,0.6375,"[None, None, None]",0
Reinforce,pro32_bdf_p3,0.8,0.01,0.05,,0.5660377358490566,"[None, None, None]",0
Reinforce,pro32_bdf_p3,0.9,0.01,0.05,,0.5925925925925926,"[None, None, None]",0
Reinforce,stu14_bcf_p3,0.05,0.001,0.2,,0.5266272189349113,"[None, None, None]",0
Reinforce,stu14_bcf_p3,0.1,0.01,0.05,,0.4875,"[None, None, None]",0
Reinforce,stu14_bcf_p3,0.2,0.01,0.05,,0.49295774647887325,"[None, None, None]",0
Reinforce,stu14_bcf_p3,0.3,0.01,0.8,,0.5,"[None, None, None]",0
Reinforce,stu14_bcf_p3,0.4,0.01,0.05,,0.4485981308411215,"[None, None, None]",0
Reinforce,stu14_bcf_p3,0.5,0.01,0.9,,0.43820224719101125,"[None, None, None]",0
Reinforce,stu14_bcf_p3,0.6,0.01,0.05,,0.4084507042253521,"[None, None, None]",0
Reinforce,stu14_bcf_p3,0.7,0.01,0.05,,0.3333333333333333,"[None, None, None]",0
Reinforce,stu14_bcf_p3,0.8,0.01,0.9,,0.3333333333333333,"[None, None, None]",0
Reinforce,stu14_bcf_p3,0.9,0.01,0.05,,0.3333333333333333,"[None, None, None]",0
Reinforce,pro19_bcf_p3,0.05,0.01,0.05,,0.6211340206185567,"[None, None, None]",0
Reinforce,pro19_bcf_p3,0.1,0.01,0.05,,0.6168478260869565,"[None, None, None]",0
Reinforce,pro19_bcf_p3,0.2,0.01,0.1,,0.6024464831804281,"[None, None, None]",0
Reinforce,pro19_bcf_p3,0.3,0.01,0.8,,0.6048951048951049,"[None, None, None]",0
Reinforce,pro19_bcf_p3,0.4,0.01,0.9,,0.6122448979591837,"[None, None, None]",0
Reinforce,pro19_bcf_p3,0.5,0.01,0.05,,0.5637254901960784,"[None, None, None]",0
Reinforce,pro19_bcf_p3,0.6,0.01,0.05,,0.5365853658536586,"[None, None, None]",0
Reinforce,pro19_bcf_p3,0.7,0.01,0.05,,0.5284552845528455,"[None, None, None]",0
Reinforce,pro19_bcf_p3,0.8,0.01,0.05,,0.4878048780487805,"[None, None, None]",0
Reinforce,pro19_bcf_p3,0.9,0.1,0.99,,0.5365853658536586,"[None, None, None]",0
Reinforce,stu16_bcf_p3,0.05,0.01,0.8,,0.6497175141242938,"[None, None, None]",0
Reinforce,stu16_bcf_p3,0.1,0.01,0.1,,0.2619047619047619,"[None, None, None]",0
Reinforce,stu16_bcf_p3,0.2,0.01,0.05,,0.6308724832214765,"[None, None, None]",0
Reinforce,stu16_bcf_p3,0.3,0.01,0.05,,0.6412213740458015,"[None, None, None]",0
Reinforce,stu16_bcf_p3,0.4,0.01,0.8,,0.6607142857142857,"[None, None, None]",0
Reinforce,stu16_bcf_p3,0.5,0.01,0.8,,0.6774193548387096,"[None, None, None]",0
Reinforce,stu16_bcf_p3,0.6,0.01,0.8,,0.6,"[None, None, None]",0
Reinforce,stu16_bcf_p3,0.7,0.01,0.05,,0.5714285714285714,"[None, None, None]",0
Reinforce,stu16_bcf_p3,0.8,0.01,0.05,,0.5789473684210527,"[None, None, None]",0
Reinforce,stu16_bcf_p3,0.9,0.01,0.05,,0.7894736842105263,"[None, None, None]",0
Reinforce,stu23_bdf_p3,0.05,0.001,0.05,,0.550561797752809,"[None, None, None]",0
Reinforce,stu23_bdf_p3,0.1,0.01,0.05,,0.5357142857142857,"[None, None, None]",0
Reinforce,stu23_bdf_p3,0.2,0.01,0.05,,0.52,"[None, None, None]",0
Reinforce,stu23_bdf_p3,0.3,0.01,0.1,,0.5454545454545454,"[None, None, None]",0
Reinforce,stu23_bdf_p3,0.4,0.01,0.8,,0.6785714285714286,"[None, None, None]",0
Reinforce,stu23_bdf_p3,0.5,0.01,0.05,,0.6808510638297872,"[None, None, None]",0
Reinforce,stu23_bdf_p3,0.6,0.01,0.1,,0.2631578947368421,"[None, None, None]",0
Reinforce,stu23_bdf_p3,0.7,0.01,0.1,,0.8214285714285714,"[None, None, None]",0
Reinforce,stu23_bdf_p3,0.8,0.01,0.05,,0.7894736842105263,"[None, None, None]",0
Reinforce,stu23_bdf_p3,0.9,0.01,0.05,,0.9,"[None, None, None]",0
Reinforce,stu1_bce_p3,0.05,0.0001,0.99,,0.36363636363636365,"[None, None, None]",0
Reinforce,stu1_bce_p3,0.1,0.01,0.05,,0.6506849315068494,"[None, None, None]",0
Reinforce,stu1_bce_p3,0.2,0.01,0.2,,0.6461538461538462,"[None, None, None]",0
Reinforce,stu1_bce_p3,0.3,0.01,0.99,,0.6140350877192983,"[None, None, None]",0
Reinforce,stu1_bce_p3,0.4,0.01,0.05,,0.5918367346938775,"[None, None, None]",0
Reinforce,stu1_bce_p3,0.5,0.01,0.05,,0.5061728395061729,"[None, None, None]",0
Reinforce,stu1_bce_p3,0.6,0.5,0.05,,0.5846153846153846,"[None, None, None]",0
Reinforce,stu1_bce_p3,0.7,0.1,0.2,,0.5102040816326531,"[None, None, None]",0
Reinforce,stu1_bce_p3,0.8,0.01,0.1,,0.48484848484848486,"[None, None, None]",0
Reinforce,stu1_bce_p3,0.9,0.01,0.05,,0.5294117647058824,"[None, None, None]",0
Reinforce,pro4_bce_p3,0.05,0.001,0.1,,0.6349206349206349,"[None, None, None]",0
Reinforce,pro4_bce_p3,0.1,0.01,0.05,,0.6317991631799164,"[None, None, None]",0
Reinforce,pro4_bce_p3,0.2,0.01,0.05,,0.6367924528301887,"[None, None, None]",0
Reinforce,pro4_bce_p3,0.3,0.01,0.05,,0.6075268817204301,"[None, None, None]",0
Reinforce,pro4_bce_p3,0.4,0.1,0.8,,0.6037735849056604,"[None, None, None]",0
Reinforce,pro4_bce_p3,0.5,0.01,0.05,,0.5263157894736842,"[None, None, None]",0
Reinforce,pro4_bce_p3,0.6,0.01,0.05,,0.5,"[None, None, None]",0
Reinforce,pro4_bce_p3,0.7,0.01,0.05,,0.45,"[None, None, None]",0
Reinforce,pro4_bce_p3,0.8,0.01,0.9,,0.3584905660377358,"[None, None, None]",0
Reinforce,pro4_bce_p3,0.9,0.5,0.99,,0.48148148148148145,"[None, None, None]",0
Reinforce,stu35_bde_p3,0.05,0.001,0.1,,0.5217391304347826,"[None, None, None]",0
Reinforce,stu35_bde_p3,0.1,0.001,0.99,,0.4772727272727273,"[None, None, None]",0
Reinforce,stu35_bde_p3,0.2,0.01,0.05,,0.6153846153846154,"[None, None, None]",0
