User,Accuracy,Threshold,LearningRate,Discount,Algorithm
pro20_ade_p3,0.43859649122807015,0.8,0,0,HMM
pro20_ade_p3,0.41379310344827586,0.9,0,0,HMM
pro21_ade_p3,0.4322033898305085,0.1,0,0,HMM
pro21_ade_p3,0.42857142857142855,0.2,0,0,HMM
pro21_ade_p3,0.41304347826086957,0.3,0,0,HMM
pro21_ade_p3,0.43670886075949367,0.4,0,0,HMM
pro21_ade_p3,0.44274809160305345,0.5,0,0,HMM
pro21_ade_p3,0.44761904761904764,0.6,0,0,HMM
pro21_ade_p3,0.46835443037974683,0.7,0,0,HMM
pro21_ade_p3,0.4339622641509434,0.8,0,0,HMM
pro21_ade_p3,0.5185185185185185,0.9,0,0,HMM
pro22_ade_p3,0.47752808988764045,0.1,0,0,HMM
pro22_ade_p3,0.4810126582278481,0.2,0,0,HMM
pro22_ade_p3,0.463768115942029,0.3,0,0,HMM
pro22_ade_p3,0.47058823529411764,0.4,0,0,HMM
pro22_ade_p3,0.5555555555555556,0.5,0,0,HMM
pro22_ade_p3,0.5569620253164557,0.6,0,0,HMM
pro22_ade_p3,0.65,0.7,0,0,HMM
pro22_ade_p3,0.775,0.8,0,0,HMM
pro22_ade_p3,0.75,0.9,0,0,HMM
pro23_acf_p3,0.2647058823529412,0.1,0,0,HMM
pro23_acf_p3,0.2582781456953642,0.2,0,0,HMM
pro23_acf_p3,0.2727272727272727,0.3,0,0,HMM
pro23_acf_p3,0.2831858407079646,0.4,0,0,HMM
pro23_acf_p3,0.3191489361702128,0.5,0,0,HMM
pro23_acf_p3,0.3684210526315789,0.6,0,0,HMM
pro23_acf_p3,0.3684210526315789,0.7,0,0,HMM
pro23_acf_p3,0.47368421052631576,0.8,0,0,HMM
pro23_acf_p3,0.8947368421052632,0.9,0,0,HMM
pro24_adf_p3,0.2857142857142857,0.1,0,0,HMM
pro24_adf_p3,0.27419354838709675,0.2,0,0,HMM
pro24_adf_p3,0.2962962962962963,0.3,0,0,HMM
pro24_adf_p3,0.23404255319148937,0.4,0,0,HMM
pro24_adf_p3,0.23076923076923078,0.5,0,0,HMM
pro24_adf_p3,0.25806451612903225,0.6,0,0,HMM
pro24_adf_p3,0.2916666666666667,0.7,0,0,HMM
pro24_adf_p3,0.1875,0.8,0,0,HMM
pro24_adf_p3,0.25,0.9,0,0,HMM
pro25_acf_p3,0.14912280701754385,0.1,0,0,HMM
pro25_acf_p3,0.1188118811881188,0.2,0,0,HMM
pro25_acf_p3,0.1348314606741573,0.3,0,0,HMM
pro25_acf_p3,0.02631578947368421,0.4,0,0,HMM
pro25_acf_p3,0.031746031746031744,0.5,0,0,HMM
pro25_acf_p3,0.0392156862745098,0.6,0,0,HMM
pro25_acf_p3,0.05263157894736842,0.7,0,0,HMM
pro25_acf_p3,0.038461538461538464,0.8,0,0,HMM
pro25_acf_p3,0.07692307692307693,0.9,0,0,HMM
pro29_ace_p3,0.42857142857142855,0.1,0,0,HMM
pro29_ace_p3,0.4195804195804196,0.2,0,0,HMM
pro29_ace_p3,0.448,0.3,0,0,HMM
pro29_ace_p3,0.4205607476635514,0.4,0,0,HMM
pro29_ace_p3,0.3595505617977528,0.5,0,0,HMM
pro29_ace_p3,0.3333333333333333,0.6,0,0,HMM
pro29_ace_p3,0.3333333333333333,0.7,0,0,HMM
pro29_ace_p3,0.3055555555555556,0.8,0,0,HMM
pro29_ace_p3,0.16666666666666666,0.9,0,0,HMM
pro31_adf_p3,0.5698924731182796,0.1,0,0,HMM
pro31_adf_p3,0.6144578313253012,0.2,0,0,HMM
pro31_adf_p3,0.6301369863013698,0.3,0,0,HMM
pro31_adf_p3,0.5645161290322581,0.4,0,0,HMM
pro31_adf_p3,0.4807692307692308,0.5,0,0,HMM
pro31_adf_p3,0.35714285714285715,0.6,0,0,HMM
pro31_adf_p3,0.16129032258064516,0.7,0,0,HMM
pro31_adf_p3,0.09523809523809523,0.8,0,0,HMM
pro31_adf_p3,0.09090909090909091,0.9,0,0,HMM
pro3_ace_p3,0.5245901639344263,0.1,0,0,HMM
pro3_ace_p3,0.5925925925925926,0.2,0,0,HMM
pro3_ace_p3,0.6382978723404256,0.3,0,0,HMM
pro3_ace_p3,0.6097560975609756,0.4,0,0,HMM
pro3_ace_p3,0.5882352941176471,0.5,0,0,HMM
pro3_ace_p3,0.5925925925925926,0.6,0,0,HMM
pro3_ace_p3,0.6666666666666666,0.7,0,0,HMM
pro3_ace_p3,0.7142857142857143,0.8,0,0,HMM
pro3_ace_p3,0.7142857142857143,0.9,0,0,HMM
pro5_adf_p3,0.5301204819277109,0.1,0,0,HMM
pro5_adf_p3,0.5540540540540541,0.2,0,0,HMM
pro5_adf_p3,0.5384615384615384,0.3,0,0,HMM
pro5_adf_p3,0.5535714285714286,0.4,0,0,HMM
pro5_adf_p3,0.5652173913043478,0.5,0,0,HMM
pro5_adf_p3,0.5945945945945946,0.6,0,0,HMM
pro5_adf_p3,0.6071428571428571,0.7,0,0,HMM
pro5_adf_p3,0.631578947368421,0.8,0,0,HMM
pro5_adf_p3,0.6,0.9,0,0,HMM
pro8_acf_p3,0.28846153846153844,0.1,0,0,HMM
pro8_acf_p3,0.2717391304347826,0.2,0,0,HMM
pro8_acf_p3,0.2962962962962963,0.3,0,0,HMM
pro8_acf_p3,0.2608695652173913,0.4,0,0,HMM
pro8_acf_p3,0.2413793103448276,0.5,0,0,HMM
pro8_acf_p3,0.2391304347826087,0.6,0,0,HMM
pro8_acf_p3,0.22857142857142856,0.7,0,0,HMM
pro8_acf_p3,0.2608695652173913,0.8,0,0,HMM
pro8_acf_p3,0.16666666666666666,0.9,0,0,HMM
pro9_acf_p3,0.6130952380952381,0.1,0,0,HMM
pro9_acf_p3,0.610738255033557,0.2,0,0,HMM
pro9_acf_p3,0.648854961832061,0.3,0,0,HMM
pro9_acf_p3,0.5892857142857143,0.4,0,0,HMM
pro9_acf_p3,0.6021505376344086,0.5,0,0,HMM
pro9_acf_p3,0.6533333333333333,0.6,0,0,HMM
pro9_acf_p3,0.6607142857142857,0.7,0,0,HMM
pro9_acf_p3,0.6578947368421053,0.8,0,0,HMM
pro9_acf_p3,0.6842105263157895,0.9,0,0,HMM
stu10_acf_p3,0.3821656050955414,0.1,0,0,HMM
stu10_acf_p3,0.4,0.2,0,0,HMM
stu10_acf_p3,0.4262295081967213,0.3,0,0,HMM
stu10_acf_p3,0.4095238095238095,0.4,0,0,HMM
stu10_acf_p3,0.40229885057471265,0.5,0,0,HMM
stu10_acf_p3,0.2571428571428571,0.6,0,0,HMM
stu10_acf_p3,0.2830188679245283,0.7,0,0,HMM
stu10_acf_p3,0.42857142857142855,0.8,0,0,HMM
stu10_acf_p3,0.6666666666666666,0.9,0,0,HMM
stu11_adf_p3,0.6384615384615384,0.1,0,0,HMM
stu11_adf_p3,0.5948275862068966,0.2,0,0,HMM
stu11_adf_p3,0.5643564356435643,0.3,0,0,HMM
stu11_adf_p3,0.5517241379310345,0.4,0,0,HMM
stu11_adf_p3,0.5555555555555556,0.5,0,0,HMM
stu11_adf_p3,0.5344827586206896,0.6,0,0,HMM
stu11_adf_p3,0.5909090909090909,0.7,0,0,HMM
stu11_adf_p3,0.6551724137931034,0.8,0,0,HMM
stu11_adf_p3,0.4,0.9,0,0,HMM
stu13_acf_p3,0.6296296296296297,0.1,0,0,HMM
stu13_acf_p3,0.6083333333333333,0.2,0,0,HMM
stu13_acf_p3,0.6285714285714286,0.3,0,0,HMM
stu13_acf_p3,0.6333333333333333,0.4,0,0,HMM
stu13_acf_p3,0.68,0.5,0,0,HMM
stu13_acf_p3,0.75,0.6,0,0,HMM
stu13_acf_p3,0.7111111111111111,0.7,0,0,HMM
stu13_acf_p3,0.7333333333333333,0.8,0,0,HMM
stu13_acf_p3,0.6,0.9,0,0,HMM
stu15_ade_p3,0.5125628140703518,0.1,0,0,HMM
stu15_ade_p3,0.4971751412429379,0.2,0,0,HMM
stu15_ade_p3,0.4774193548387097,0.3,0,0,HMM
stu15_ade_p3,0.518796992481203,0.4,0,0,HMM
stu15_ade_p3,0.5405405405405406,0.5,0,0,HMM
stu15_ade_p3,0.6179775280898876,0.6,0,0,HMM
stu15_ade_p3,0.6417910447761194,0.7,0,0,HMM
stu15_ade_p3,0.6444444444444445,0.8,0,0,HMM
stu15_ade_p3,0.6956521739130435,0.9,0,0,HMM
stu17_ace_p3,0.4117647058823529,0.1,0,0,HMM
stu17_ace_p3,0.4,0.2,0,0,HMM
stu17_ace_p3,0.41509433962264153,0.3,0,0,HMM
stu17_ace_p3,0.4222222222222222,0.4,0,0,HMM
stu17_ace_p3,0.42105263157894735,0.5,0,0,HMM
stu17_ace_p3,0.36666666666666664,0.6,0,0,HMM
stu17_ace_p3,0.43478260869565216,0.7,0,0,HMM
stu17_ace_p3,0.6,0.8,0,0,HMM
stu17_ace_p3,0.625,0.9,0,0,HMM
stu21_ace_p3,0.47674418604651164,0.1,0,0,HMM
stu21_ace_p3,0.5,0.2,0,0,HMM
stu21_ace_p3,0.4925373134328358,0.3,0,0,HMM
stu21_ace_p3,0.45614035087719296,0.4,0,0,HMM
stu21_ace_p3,0.4791666666666667,0.5,0,0,HMM
stu21_ace_p3,0.42105263157894735,0.6,0,0,HMM
stu21_ace_p3,0.4827586206896552,0.7,0,0,HMM
stu21_ace_p3,0.3157894736842105,0.8,0,0,HMM
stu21_ace_p3,0.3,0.9,0,0,HMM
stu24_ace_p3,0.4779874213836478,0.1,0,0,HMM
stu24_ace_p3,0.48226950354609927,0.2,0,0,HMM
stu24_ace_p3,0.5,0.3,0,0,HMM
stu24_ace_p3,0.5283018867924528,0.4,0,0,HMM
stu24_ace_p3,0.5340909090909091,0.5,0,0,HMM
stu24_ace_p3,0.5915492957746479,0.6,0,0,HMM
stu24_ace_p3,0.660377358490566,0.7,0,0,HMM
stu24_ace_p3,0.5833333333333334,0.8,0,0,HMM
stu24_ace_p3,0.6111111111111112,0.9,0,0,HMM
stu25_ace_p3,0.6375,0.1,0,0,HMM
stu25_ace_p3,0.6338028169014085,0.2,0,0,HMM
stu25_ace_p3,0.5806451612903226,0.3,0,0,HMM
stu25_ace_p3,0.5471698113207547,0.4,0,0,HMM
stu25_ace_p3,0.45454545454545453,0.5,0,0,HMM
stu25_ace_p3,0.3611111111111111,0.6,0,0,HMM
stu25_ace_p3,0.3333333333333333,0.7,0,0,HMM
stu25_ace_p3,0.3333333333333333,0.8,0,0,HMM
stu25_ace_p3,0.2222222222222222,0.9,0,0,HMM
stu26_ace_p3,0.4050632911392405,0.1,0,0,HMM
stu26_ace_p3,0.40714285714285714,0.2,0,0,HMM
stu26_ace_p3,0.37398373983739835,0.3,0,0,HMM
stu26_ace_p3,0.3904761904761905,0.4,0,0,HMM
stu26_ace_p3,0.375,0.5,0,0,HMM
stu26_ace_p3,0.4142857142857143,0.6,0,0,HMM
stu26_ace_p3,0.37735849056603776,0.7,0,0,HMM
stu26_ace_p3,0.3142857142857143,0.8,0,0,HMM
stu26_ace_p3,0.3333333333333333,0.9,0,0,HMM
stu29_ade_p3,0.1736111111111111,0.1,0,0,HMM
stu29_ade_p3,0.140625,0.2,0,0,HMM
stu29_ade_p3,0.14285714285714285,0.3,0,0,HMM
stu29_ade_p3,0.11458333333333333,0.4,0,0,HMM
stu29_ade_p3,0.125,0.5,0,0,HMM
stu29_ade_p3,0.09375,0.6,0,0,HMM
stu29_ade_p3,0.10416666666666667,0.7,0,0,HMM
stu29_ade_p3,0.125,0.8,0,0,HMM
stu29_ade_p3,0.1875,0.9,0,0,HMM
stu30_adf_p3,0.4214876033057851,0.1,0,0,HMM
stu30_adf_p3,0.37962962962962965,0.2,0,0,HMM
stu30_adf_p3,0.32978723404255317,0.3,0,0,HMM
stu30_adf_p3,0.2345679012345679,0.4,0,0,HMM
stu30_adf_p3,0.26865671641791045,0.5,0,0,HMM
stu30_adf_p3,0.3148148148148148,0.6,0,0,HMM
stu30_adf_p3,0.36585365853658536,0.7,0,0,HMM
stu30_adf_p3,0.48148148148148145,0.8,0,0,HMM
stu30_adf_p3,0.6428571428571429,0.9,0,0,HMM
stu31_ade_p3,0.5111111111111111,0.1,0,0,HMM
stu31_ade_p3,0.5166666666666667,0.2,0,0,HMM
stu31_ade_p3,0.5523809523809524,0.3,0,0,HMM
stu31_ade_p3,0.5666666666666667,0.4,0,0,HMM
stu31_ade_p3,0.5333333333333333,0.5,0,0,HMM
stu31_ade_p3,0.48333333333333334,0.6,0,0,HMM
stu31_ade_p3,0.5333333333333333,0.7,0,0,HMM
stu31_ade_p3,0.6,0.8,0,0,HMM
stu31_ade_p3,0.6666666666666666,0.9,0,0,HMM
stu36_adf_p3,0.4461538461538462,0.1,0,0,HMM
stu36_adf_p3,0.46551724137931033,0.2,0,0,HMM
stu36_adf_p3,0.4752475247524752,0.3,0,0,HMM
stu36_adf_p3,0.4827586206896552,0.4,0,0,HMM
stu36_adf_p3,0.5277777777777778,0.5,0,0,HMM
stu36_adf_p3,0.5689655172413793,0.6,0,0,HMM
stu36_adf_p3,0.6136363636363636,0.7,0,0,HMM
stu36_adf_p3,0.8275862068965517,0.8,0,0,HMM
stu36_adf_p3,0.8666666666666667,0.9,0,0,HMM
stu37_adf_p3,0.49537037037037035,0.1,0,0,HMM
stu37_adf_p3,0.515625,0.2,0,0,HMM
stu37_adf_p3,0.5238095238095238,0.3,0,0,HMM
stu37_adf_p3,0.5555555555555556,0.4,0,0,HMM
stu37_adf_p3,0.525,0.5,0,0,HMM
stu37_adf_p3,0.46875,0.6,0,0,HMM
stu37_adf_p3,0.4722222222222222,0.7,0,0,HMM
stu37_adf_p3,0.4583333333333333,0.8,0,0,HMM
stu37_adf_p3,0.625,0.9,0,0,HMM
stu38_acf_p3,0.40096618357487923,0.1,0,0,HMM
stu38_acf_p3,0.4076086956521739,0.2,0,0,HMM
stu38_acf_p3,0.4161490683229814,0.3,0,0,HMM
stu38_acf_p3,0.38405797101449274,0.4,0,0,HMM
stu38_acf_p3,0.391304347826087,0.5,0,0,HMM
stu38_acf_p3,0.391304347826087,0.6,0,0,HMM
stu38_acf_p3,0.3333333333333333,0.7,0,0,HMM
stu38_acf_p3,0.3695652173913043,0.8,0,0,HMM
stu38_acf_p3,0.2608695652173913,0.9,0,0,HMM
stu39_adf_p3,0.3446327683615819,0.1,0,0,HMM
stu39_adf_p3,0.29936305732484075,0.2,0,0,HMM
stu39_adf_p3,0.2826086956521739,0.3,0,0,HMM
stu39_adf_p3,0.2542372881355932,0.4,0,0,HMM
stu39_adf_p3,0.25510204081632654,0.5,0,0,HMM
stu39_adf_p3,0.22784810126582278,0.6,0,0,HMM
stu39_adf_p3,0.2542372881355932,0.7,0,0,HMM
stu39_adf_p3,0.175,0.8,0,0,HMM
stu39_adf_p3,0.15,0.9,0,0,HMM
stu3_acf_p3,0.6329588014981273,0.1,0,0,HMM
stu3_acf_p3,0.6329113924050633,0.2,0,0,HMM
stu3_acf_p3,0.6346153846153846,0.3,0,0,HMM
stu3_acf_p3,0.6573033707865169,0.4,0,0,HMM
stu3_acf_p3,0.668918918918919,0.5,0,0,HMM
stu3_acf_p3,0.7058823529411765,0.6,0,0,HMM
stu3_acf_p3,0.6966292134831461,0.7,0,0,HMM
stu3_acf_p3,0.7666666666666667,0.8,0,0,HMM
stu3_acf_p3,0.7,0.9,0,0,HMM
stu4_ade_p3,0.6444444444444445,0.1,0,0,HMM
stu4_ade_p3,0.6583333333333333,0.2,0,0,HMM
stu4_ade_p3,0.638095238095238,0.3,0,0,HMM
stu4_ade_p3,0.6333333333333333,0.4,0,0,HMM
stu4_ade_p3,0.6133333333333333,0.5,0,0,HMM
stu4_ade_p3,0.55,0.6,0,0,HMM
stu4_ade_p3,0.6444444444444445,0.7,0,0,HMM
stu4_ade_p3,0.6333333333333333,0.8,0,0,HMM
stu4_ade_p3,0.6666666666666666,0.9,0,0,HMM
stu6_acf_p3,0.5767195767195767,0.1,0,0,HMM
stu6_acf_p3,0.6011904761904762,0.2,0,0,HMM
stu6_acf_p3,0.5714285714285714,0.3,0,0,HMM
stu6_acf_p3,0.5555555555555556,0.4,0,0,HMM
stu6_acf_p3,0.580952380952381,0.5,0,0,HMM
stu6_acf_p3,0.6190476190476191,0.6,0,0,HMM
stu6_acf_p3,0.6825396825396826,0.7,0,0,HMM
stu6_acf_p3,0.6428571428571429,0.8,0,0,HMM
stu6_acf_p3,0.6666666666666666,0.9,0,0,HMM
stu7_ade_p3,0.4965986394557823,0.1,0,0,HMM
stu7_ade_p3,0.4961832061068702,0.2,0,0,HMM
stu7_ade_p3,0.4956521739130435,0.3,0,0,HMM
stu7_ade_p3,0.5,0.4,0,0,HMM
stu7_ade_p3,0.47560975609756095,0.5,0,0,HMM
stu7_ade_p3,0.5,0.6,0,0,HMM
stu7_ade_p3,0.5102040816326531,0.7,0,0,HMM
stu7_ade_p3,0.5757575757575758,0.8,0,0,HMM
stu7_ade_p3,0.5882352941176471,0.9,0,0,HMM
