User,Accuracy,Algorithm
stu7_ade_p4_logs.csv,0.378839590443686,OnlineSVM
pro5_adf_p4_logs.csv,0.5517241379310345,OnlineSVM
stu30_adf_p4_logs.csv,0.2767857142857143,OnlineSVM
stu38_acf_p4_logs.csv,0.36929460580912865,OnlineSVM
stu10_acf_p4_logs.csv,0.6373239436619719,OnlineSVM
stu39_adf_p4_logs.csv,0.4369747899159664,OnlineSVM
stu21_ace_p4_logs.csv,0.46586345381526106,OnlineSVM
pro3_ace_p4_logs.csv,0.5884353741496599,OnlineSVM
pro24_adf_p4_logs.csv,0.5889328063241107,OnlineSVM
stu11_adf_p4_logs.csv,0.32732732732732733,OnlineSVM
pro25_acf_p4_logs.csv,0.13745704467353953,OnlineSVM
stu6_acf_p4_logs.csv,0.5041782729805014,OnlineSVM
pro13_ace_p4_logs.csv,0.4765625,OnlineSVM
pro20_ade_p4_logs.csv,0.4190231362467866,OnlineSVM
stu37_adf_p4_logs.csv,0.4782608695652174,OnlineSVM
pro9_acf_p4_logs.csv,0.48175182481751827,OnlineSVM
stu15_ade_p4_logs.csv,0.3743455497382199,OnlineSVM
pro21_ade_p4_logs.csv,0.5685840707964602,OnlineSVM
pro31_adf_p4_logs.csv,0.543918918918919,OnlineSVM
pro15_ade_p4_logs.csv,0.5136186770428015,OnlineSVM
stu26_ace_p4_logs.csv,0.6127744510978044,OnlineSVM
pro17_ace_p4_logs.csv,0.2668269230769231,OnlineSVM
stu4_ade_p4_logs.csv,0.42574257425742573,OnlineSVM
pro18_adf_p4_logs.csv,0.4885844748858447,OnlineSVM
stu3_acf_p4_logs.csv,0.6446700507614214,OnlineSVM
stu25_ace_p4_logs.csv,0.4007936507936508,OnlineSVM
stu31_ade_p4_logs.csv,0.6751918158567775,OnlineSVM
pro29_ace_p4_logs.csv,0.15737704918032788,OnlineSVM
stu24_ace_p4_logs.csv,0.3675496688741722,OnlineSVM
stu13_acf_p4_logs.csv,0.5692307692307692,OnlineSVM
stu29_ade_p4_logs.csv,0.5236686390532544,OnlineSVM
pro22_ade_p4_logs.csv,0.3118279569892473,OnlineSVM
stu17_ace_p4_logs.csv,0.5534883720930233,OnlineSVM
pro23_acf_p4_logs.csv,0.22134387351778656,OnlineSVM
pro8_acf_p4_logs.csv,0.5738396624472574,OnlineSVM
stu36_adf_p4_logs.csv,0.5147679324894515,OnlineSVM
