User,Accuracy,Threshold
stu39_adf_p2_logs.csv,0.5333333333333333,0.5
stu39_adf_p2_logs.csv,0.5833333333333334,0.6
stu39_adf_p2_logs.csv,0.6666666666666666,0.7
stu39_adf_p2_logs.csv,0.75,0.8
stu39_adf_p2_logs.csv,0.6666666666666666,0.9
stu21_ace_p2_logs.csv,0.40476190476190477,0.1
stu21_ace_p2_logs.csv,0.4107142857142857,0.2
stu21_ace_p2_logs.csv,0.3877551020408163,0.3
stu21_ace_p2_logs.csv,0.4642857142857143,0.4
stu21_ace_p2_logs.csv,0.44285714285714284,0.5
stu21_ace_p2_logs.csv,0.44642857142857145,0.6
stu21_ace_p2_logs.csv,0.4523809523809524,0.7
stu21_ace_p2_logs.csv,0.5357142857142857,0.8
stu21_ace_p2_logs.csv,0.5,0.9
pro3_ace_p2_logs.csv,0.46,0.1
pro3_ace_p2_logs.csv,0.5454545454545454,0.2
pro3_ace_p2_logs.csv,0.5128205128205128,0.3
pro3_ace_p2_logs.csv,0.45454545454545453,0.4
pro3_ace_p2_logs.csv,0.5,0.5
pro3_ace_p2_logs.csv,0.5454545454545454,0.6
pro3_ace_p2_logs.csv,0.5882352941176471,0.7
pro3_ace_p2_logs.csv,0.6363636363636364,0.8
pro3_ace_p2_logs.csv,0.5,0.9
pro24_adf_p2_logs.csv,0.5,0.1
pro24_adf_p2_logs.csv,0.45,0.2
pro24_adf_p2_logs.csv,0.47058823529411764,0.3
pro24_adf_p2_logs.csv,0.4,0.4
pro24_adf_p2_logs.csv,0.5,0.5
pro24_adf_p2_logs.csv,0.4,0.6
pro24_adf_p2_logs.csv,0.375,0.7
pro24_adf_p2_logs.csv,0.6,0.8
pro24_adf_p2_logs.csv,0.6666666666666666,0.9
stu11_adf_p2_logs.csv,0.4117647058823529,0.1
stu11_adf_p2_logs.csv,0.4666666666666667,0.2
stu11_adf_p2_logs.csv,0.46153846153846156,0.3
stu11_adf_p2_logs.csv,0.5454545454545454,0.4
stu11_adf_p2_logs.csv,0.3333333333333333,0.5
stu11_adf_p2_logs.csv,0.25,0.6
stu11_adf_p2_logs.csv,0.16666666666666666,0.7
stu11_adf_p2_logs.csv,0.25,0.8
stu11_adf_p2_logs.csv,0.5,0.9
pro25_acf_p2_logs.csv,0.6521739130434783,0.1
pro25_acf_p2_logs.csv,0.6,0.2
pro25_acf_p2_logs.csv,0.6111111111111112,0.3
pro25_acf_p2_logs.csv,0.6666666666666666,0.4
pro25_acf_p2_logs.csv,0.6153846153846154,0.5
pro25_acf_p2_logs.csv,0.7,0.6
pro25_acf_p2_logs.csv,0.75,0.7
pro25_acf_p2_logs.csv,1.0,0.8
pro25_acf_p2_logs.csv,0.6666666666666666,0.9
stu6_acf_p2_logs.csv,0.43333333333333335,0.1
stu6_acf_p2_logs.csv,0.37735849056603776,0.2
stu6_acf_p2_logs.csv,0.40425531914893614,0.3
stu6_acf_p2_logs.csv,0.375,0.4
stu6_acf_p2_logs.csv,0.36363636363636365,0.5
stu6_acf_p2_logs.csv,0.3333333333333333,0.6
stu6_acf_p2_logs.csv,0.35,0.7
stu6_acf_p2_logs.csv,0.35714285714285715,0.8
stu6_acf_p2_logs.csv,0.42857142857142855,0.9
pro13_ace_p2_logs.csv,0.46153846153846156,0.1
pro13_ace_p2_logs.csv,0.4782608695652174,0.2
pro13_ace_p2_logs.csv,0.55,0.3
pro13_ace_p2_logs.csv,0.5294117647058824,0.4
pro13_ace_p2_logs.csv,0.6428571428571429,0.5
pro13_ace_p2_logs.csv,0.5,0.6
pro13_ace_p2_logs.csv,0.7777777777777778,0.7
pro13_ace_p2_logs.csv,1.0,0.8
pro13_ace_p2_logs.csv,0.6666666666666666,0.9
pro20_ade_p2_logs.csv,0.5555555555555556,0.1
pro20_ade_p2_logs.csv,0.5714285714285714,0.2
pro20_ade_p2_logs.csv,0.5714285714285714,0.3
pro20_ade_p2_logs.csv,0.5714285714285714,0.4
pro20_ade_p2_logs.csv,0.6,0.5
pro20_ade_p2_logs.csv,0.6428571428571429,0.6
pro20_ade_p2_logs.csv,0.6190476190476191,0.7
pro20_ade_p2_logs.csv,0.7857142857142857,0.8
pro20_ade_p2_logs.csv,0.8571428571428571,0.9
stu37_adf_p2_logs.csv,0.7530864197530864,0.1
stu37_adf_p2_logs.csv,0.7638888888888888,0.2
stu37_adf_p2_logs.csv,0.7936507936507936,0.3
stu37_adf_p2_logs.csv,0.8333333333333334,0.4
stu37_adf_p2_logs.csv,0.8444444444444444,0.5
stu37_adf_p2_logs.csv,0.8888888888888888,0.6
stu37_adf_p2_logs.csv,0.8518518518518519,0.7
stu37_adf_p2_logs.csv,0.7222222222222222,0.8
stu37_adf_p2_logs.csv,1.0,0.9
pro9_acf_p2_logs.csv,0.5,0.1
pro9_acf_p2_logs.csv,0.55,0.2
pro9_acf_p2_logs.csv,0.5882352941176471,0.3
pro9_acf_p2_logs.csv,0.6,0.4
pro9_acf_p2_logs.csv,0.4166666666666667,0.5
pro9_acf_p2_logs.csv,0.7,0.6
pro9_acf_p2_logs.csv,0.5,0.7
pro9_acf_p2_logs.csv,1.0,0.8
pro9_acf_p2_logs.csv,0.3333333333333333,0.9
stu15_ade_p2_logs.csv,0.484375,0.1
stu15_ade_p2_logs.csv,0.4824561403508772,0.2
stu15_ade_p2_logs.csv,0.46,0.3
stu15_ade_p2_logs.csv,0.47674418604651164,0.4
stu15_ade_p2_logs.csv,0.5070422535211268,0.5
stu15_ade_p2_logs.csv,0.42105263157894735,0.6
stu15_ade_p2_logs.csv,0.4883720930232558,0.7
stu15_ade_p2_logs.csv,0.5172413793103449,0.8
stu15_ade_p2_logs.csv,0.6666666666666666,0.9
pro21_ade_p2_logs.csv,0.5070422535211268,0.1
pro21_ade_p2_logs.csv,0.49206349206349204,0.2
pro21_ade_p2_logs.csv,0.45454545454545453,0.3
pro21_ade_p2_logs.csv,0.46808510638297873,0.4
pro21_ade_p2_logs.csv,0.46153846153846156,0.5
pro21_ade_p2_logs.csv,0.5,0.6
pro21_ade_p2_logs.csv,0.5833333333333334,0.7
pro21_ade_p2_logs.csv,0.5625,0.8
pro21_ade_p2_logs.csv,0.75,0.9
pro31_adf_p2_logs.csv,0.15384615384615385,0.1
pro31_adf_p2_logs.csv,0.08333333333333333,0.2
pro31_adf_p2_logs.csv,0.2,0.3
pro31_adf_p2_logs.csv,0.1111111111111111,0.4
pro31_adf_p2_logs.csv,0.14285714285714285,0.5
pro31_adf_p2_logs.csv,0.3333333333333333,0.6
pro31_adf_p2_logs.csv,0.0,0.7
pro31_adf_p2_logs.csv,0.0,0.8
pro31_adf_p2_logs.csv,0.5,0.9
pro15_ade_p2_logs.csv,0.6888888888888889,0.1
pro15_ade_p2_logs.csv,0.675,0.2
pro15_ade_p2_logs.csv,0.6857142857142857,0.3
pro15_ade_p2_logs.csv,0.7,0.4
pro15_ade_p2_logs.csv,0.56,0.5
pro15_ade_p2_logs.csv,0.45,0.6
pro15_ade_p2_logs.csv,0.5333333333333333,0.7
pro15_ade_p2_logs.csv,0.5,0.8
pro15_ade_p2_logs.csv,0.6,0.9
stu26_ace_p2_logs.csv,0.5555555555555556,0.1
stu26_ace_p2_logs.csv,0.625,0.2
stu26_ace_p2_logs.csv,0.6428571428571429,0.3
stu26_ace_p2_logs.csv,0.75,0.4
stu26_ace_p2_logs.csv,0.9,0.5
stu26_ace_p2_logs.csv,1.0,0.6
stu26_ace_p2_logs.csv,1.0,0.7
stu26_ace_p2_logs.csv,0.75,0.8
stu26_ace_p2_logs.csv,1.0,0.9
pro17_ace_p2_logs.csv,0.5833333333333334,0.1
pro17_ace_p2_logs.csv,0.52,0.2
pro17_ace_p2_logs.csv,0.5303030303030303,0.3
pro17_ace_p2_logs.csv,0.625,0.4
pro17_ace_p2_logs.csv,0.6382978723404256,0.5
pro17_ace_p2_logs.csv,0.5789473684210527,0.6
pro17_ace_p2_logs.csv,0.6071428571428571,0.7
pro17_ace_p2_logs.csv,0.47368421052631576,0.8
pro17_ace_p2_logs.csv,0.5,0.9
stu4_ade_p2_logs.csv,0.5588235294117647,0.1
stu4_ade_p2_logs.csv,0.5333333333333333,0.2
stu4_ade_p2_logs.csv,0.5769230769230769,0.3
stu4_ade_p2_logs.csv,0.6086956521739131,0.4
stu4_ade_p2_logs.csv,0.5263157894736842,0.5
stu4_ade_p2_logs.csv,0.6666666666666666,0.6
stu4_ade_p2_logs.csv,0.5,0.7
stu4_ade_p2_logs.csv,0.375,0.8
stu4_ade_p2_logs.csv,0.75,0.9
pro18_adf_p2_logs.csv,0.7307692307692307,0.1
pro18_adf_p2_logs.csv,0.6956521739130435,0.2
pro18_adf_p2_logs.csv,0.75,0.3
pro18_adf_p2_logs.csv,0.7647058823529411,0.4
pro18_adf_p2_logs.csv,1.0,0.5
pro18_adf_p2_logs.csv,1.0,0.6
pro18_adf_p2_logs.csv,0.7777777777777778,0.7
pro18_adf_p2_logs.csv,1.0,0.8
pro18_adf_p2_logs.csv,1.0,0.9
stu3_acf_p2_logs.csv,0.6029411764705882,0.1
stu3_acf_p2_logs.csv,0.5666666666666667,0.2
stu3_acf_p2_logs.csv,0.5849056603773585,0.3
stu3_acf_p2_logs.csv,0.6666666666666666,0.4
stu3_acf_p2_logs.csv,0.631578947368421,0.5
stu3_acf_p2_logs.csv,0.7333333333333333,0.6
stu3_acf_p2_logs.csv,0.8260869565217391,0.7
stu3_acf_p2_logs.csv,0.9333333333333333,0.8
stu3_acf_p2_logs.csv,1.0,0.9
stu25_ace_p2_logs.csv,0.8181818181818182,0.1
stu25_ace_p2_logs.csv,0.7931034482758621,0.2
stu25_ace_p2_logs.csv,0.8461538461538461,0.3
stu25_ace_p2_logs.csv,0.8636363636363636,0.4
stu25_ace_p2_logs.csv,0.9444444444444444,0.5
stu25_ace_p2_logs.csv,0.8,0.6
stu25_ace_p2_logs.csv,0.9090909090909091,0.7
stu25_ace_p2_logs.csv,0.875,0.8
stu25_ace_p2_logs.csv,0.5,0.9
stu31_ade_p2_logs.csv,0.6111111111111112,0.1
stu31_ade_p2_logs.csv,0.625,0.2
stu31_ade_p2_logs.csv,0.5714285714285714,0.3
stu31_ade_p2_logs.csv,0.5416666666666666,0.4
stu31_ade_p2_logs.csv,0.7,0.5
stu31_ade_p2_logs.csv,0.625,0.6
stu31_ade_p2_logs.csv,0.5833333333333334,0.7
stu31_ade_p2_logs.csv,0.875,0.8
stu31_ade_p2_logs.csv,1.0,0.9
pro29_ace_p2_logs.csv,0.6842105263157895,0.1
pro29_ace_p2_logs.csv,0.7647058823529411,0.2
pro29_ace_p2_logs.csv,0.8,0.3
pro29_ace_p2_logs.csv,0.7692307692307693,0.4
pro29_ace_p2_logs.csv,0.9090909090909091,0.5
pro29_ace_p2_logs.csv,0.8888888888888888,0.6
pro29_ace_p2_logs.csv,0.8571428571428571,0.7
pro29_ace_p2_logs.csv,1.0,0.8
pro29_ace_p2_logs.csv,0.3333333333333333,0.9
stu24_ace_p2_logs.csv,0.6,0.1
stu24_ace_p2_logs.csv,0.5909090909090909,0.2
stu24_ace_p2_logs.csv,0.5789473684210527,0.3
stu24_ace_p2_logs.csv,0.5882352941176471,0.4
stu24_ace_p2_logs.csv,0.5714285714285714,0.5
stu24_ace_p2_logs.csv,0.6363636363636364,0.6
stu24_ace_p2_logs.csv,0.6666666666666666,0.7
stu24_ace_p2_logs.csv,0.3333333333333333,0.8
stu24_ace_p2_logs.csv,0.6666666666666666,0.9
stu13_acf_p2_logs.csv,0.5,0.1
stu13_acf_p2_logs.csv,0.4444444444444444,0.2
stu13_acf_p2_logs.csv,0.5,0.3
stu13_acf_p2_logs.csv,0.5,0.4
stu13_acf_p2_logs.csv,0.2727272727272727,0.5
stu13_acf_p2_logs.csv,0.4444444444444444,0.6
stu13_acf_p2_logs.csv,0.7142857142857143,0.7
stu13_acf_p2_logs.csv,0.8,0.8
stu13_acf_p2_logs.csv,0.3333333333333333,0.9
stu29_ade_p2_logs.csv,0.5555555555555556,0.1
stu29_ade_p2_logs.csv,0.5625,0.2
stu29_ade_p2_logs.csv,0.5714285714285714,0.3
stu29_ade_p2_logs.csv,0.5833333333333334,0.4
stu29_ade_p2_logs.csv,0.4,0.5
stu29_ade_p2_logs.csv,0.5,0.6
stu29_ade_p2_logs.csv,0.5,0.7
stu29_ade_p2_logs.csv,1.0,0.8
stu29_ade_p2_logs.csv,1.0,0.9
pro22_ade_p2_logs.csv,0.5875,0.1
pro22_ade_p2_logs.csv,0.5352112676056338,0.2
pro22_ade_p2_logs.csv,0.5161290322580645,0.3
pro22_ade_p2_logs.csv,0.4716981132075472,0.4
pro22_ade_p2_logs.csv,0.4090909090909091,0.5
pro22_ade_p2_logs.csv,0.4166666666666667,0.6
pro22_ade_p2_logs.csv,0.48148148148148145,0.7
pro22_ade_p2_logs.csv,0.6111111111111112,0.8
pro22_ade_p2_logs.csv,0.5555555555555556,0.9
stu17_ace_p2_logs.csv,0.35294117647058826,0.1
stu17_ace_p2_logs.csv,0.4,0.2
stu17_ace_p2_logs.csv,0.3076923076923077,0.3
stu17_ace_p2_logs.csv,0.36363636363636365,0.4
stu17_ace_p2_logs.csv,0.6666666666666666,0.5
stu17_ace_p2_logs.csv,0.5,0.6
stu17_ace_p2_logs.csv,0.5,0.7
stu17_ace_p2_logs.csv,0.0,0.8
stu17_ace_p2_logs.csv,0.0,0.9
pro23_acf_p2_logs.csv,0.6021505376344086,0.1
pro23_acf_p2_logs.csv,0.6024096385542169,0.2
pro23_acf_p2_logs.csv,0.6164383561643836,0.3
pro23_acf_p2_logs.csv,0.6451612903225806,0.4
pro23_acf_p2_logs.csv,0.5576923076923077,0.5
pro23_acf_p2_logs.csv,0.5714285714285714,0.6
pro23_acf_p2_logs.csv,0.5483870967741935,0.7
pro23_acf_p2_logs.csv,0.38095238095238093,0.8
pro23_acf_p2_logs.csv,0.2727272727272727,0.9
pro8_acf_p2_logs.csv,0.6782608695652174,0.1
pro8_acf_p2_logs.csv,0.7156862745098039,0.2
pro8_acf_p2_logs.csv,0.7415730337078652,0.3
pro8_acf_p2_logs.csv,0.7662337662337663,0.4
pro8_acf_p2_logs.csv,0.84375,0.5
pro8_acf_p2_logs.csv,0.8627450980392157,0.6
pro8_acf_p2_logs.csv,0.8974358974358975,0.7
pro8_acf_p2_logs.csv,0.7692307692307693,0.8
pro8_acf_p2_logs.csv,1.0,0.9
stu36_adf_p2_logs.csv,0.5217391304347826,0.1
stu36_adf_p2_logs.csv,0.55,0.2
stu36_adf_p2_logs.csv,0.6666666666666666,0.3
stu36_adf_p2_logs.csv,0.5333333333333333,0.4
stu36_adf_p2_logs.csv,0.46153846153846156,0.5
stu36_adf_p2_logs.csv,0.4,0.6
stu36_adf_p2_logs.csv,0.25,0.7
stu36_adf_p2_logs.csv,0.2,0.8
stu36_adf_p2_logs.csv,0.0,0.9
