Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward
Reinforce,stu10_acf_p2,0.7,0.01,0.9,,0.8333333333333334,"[None, None, None]",0
Reinforce,stu10_acf_p2,0.8,0.01,0.05,,0.75,"[None, None, None]",0
Reinforce,stu10_acf_p2,0.9,0.1,0.9,,1.0,"[None, None, None]",0
Reinforce,stu11_adf_p2,0.05,0.0001,0.99,,0.16666666666666666,"[None, None, None]",0
Reinforce,stu11_adf_p2,0.1,0.0001,0.2,,0.35294117647058826,"[None, None, None]",0
Reinforce,stu11_adf_p2,0.2,0.0001,0.05,,0.5333333333333333,"[None, None, None]",0
Reinforce,stu11_adf_p2,0.3,0.001,0.2,,0.6153846153846154,"[None, None, None]",0
Reinforce,stu11_adf_p2,0.4,0.0001,0.05,,0.36363636363636365,"[None, None, None]",0
Reinforce,stu11_adf_p2,0.5,0.0001,0.9,,0.3333333333333333,"[None, None, None]",0
Reinforce,stu11_adf_p2,0.6,0.001,0.5,,0.625,"[None, None, None]",0
Reinforce,stu11_adf_p2,0.7,0.01,0.9,,0.6666666666666666,"[None, None, None]",0
Reinforce,stu11_adf_p2,0.8,0.001,0.05,,0.75,"[None, None, None]",0
Reinforce,stu11_adf_p2,0.9,0.01,0.99,,1.0,"[None, None, None]",0
Reinforce,pro22_ade_p2,0.05,0.01,0.05,,0.4523809523809524,"[None, None, None]",0
Reinforce,pro22_ade_p2,0.1,0.01,0.1,,0.425,"[None, None, None]",0
Reinforce,pro22_ade_p2,0.2,0.01,0.05,,0.4507042253521127,"[None, None, None]",0
Reinforce,pro22_ade_p2,0.3,0.01,0.9,,0.6290322580645161,"[None, None, None]",0
Reinforce,pro22_ade_p2,0.4,0.01,0.2,,0.41509433962264153,"[None, None, None]",0
Reinforce,pro22_ade_p2,0.5,0.01,0.2,,0.5681818181818182,"[None, None, None]",0
Reinforce,pro22_ade_p2,0.6,0.01,0.1,,0.3055555555555556,"[None, None, None]",0
Reinforce,pro22_ade_p2,0.7,0.01,0.05,,0.6296296296296297,"[None, None, None]",0
Reinforce,pro22_ade_p2,0.8,0.01,0.5,,0.6666666666666666,"[None, None, None]",0
Reinforce,pro22_ade_p2,0.9,0.1,0.05,,0.6666666666666666,"[None, None, None]",0
Reinforce,pro17_ace_p2,0.05,0.01,0.1,,0.6966292134831461,"[None, None, None]",0
Reinforce,pro17_ace_p2,0.1,0.01,0.5,,0.6785714285714286,"[None, None, None]",0
Reinforce,pro17_ace_p2,0.2,0.01,0.1,,0.6666666666666666,"[None, None, None]",0
Reinforce,pro17_ace_p2,0.3,0.01,0.05,,0.6515151515151515,"[None, None, None]",0
Reinforce,pro17_ace_p2,0.4,0.01,0.05,,0.6607142857142857,"[None, None, None]",0
Reinforce,pro17_ace_p2,0.5,0.1,0.9,,0.7021276595744681,"[None, None, None]",0
Reinforce,pro17_ace_p2,0.6,0.01,0.05,,0.6842105263157895,"[None, None, None]",0
Reinforce,pro17_ace_p2,0.7,0.01,0.05,,0.6428571428571429,"[None, None, None]",0
Reinforce,pro17_ace_p2,0.8,0.01,0.05,,0.6842105263157895,"[None, None, None]",0
Reinforce,pro17_ace_p2,0.9,0.01,0.05,,0.6,"[None, None, None]",0
Reinforce,stu17_ace_p2,0.05,0.0001,0.05,,0.3333333333333333,"[None, None, None]",0
Reinforce,stu17_ace_p2,0.1,0.0001,0.5,,0.29411764705882354,"[None, None, None]",0
Reinforce,stu17_ace_p2,0.2,0.001,0.05,,0.4666666666666667,"[None, None, None]",0
Reinforce,stu17_ace_p2,0.3,0.0001,0.8,,0.38461538461538464,"[None, None, None]",0
Reinforce,stu17_ace_p2,0.4,0.01,0.99,,0.6363636363636364,"[None, None, None]",0
Reinforce,stu17_ace_p2,0.5,0.01,0.9,,0.7777777777777778,"[None, None, None]",0
Reinforce,stu17_ace_p2,0.6,1.0,0.05,,0.75,"[None, None, None]",0
Reinforce,stu17_ace_p2,0.7,0.001,0.9,,0.6666666666666666,"[None, None, None]",0
Reinforce,stu17_ace_p2,0.8,0.01,0.05,,0.5,"[None, None, None]",0
Reinforce,stu17_ace_p2,0.9,0.001,0.2,,1.0,"[None, None, None]",0
Reinforce,stu13_acf_p2,0.05,0.0001,0.2,,0.42857142857142855,"[None, None, None]",0
Reinforce,stu13_acf_p2,0.1,0.001,0.2,,0.7,"[None, None, None]",0
Reinforce,stu13_acf_p2,0.2,0.01,0.05,,0.7222222222222222,"[None, None, None]",0
Reinforce,stu13_acf_p2,0.3,0.001,0.1,,0.75,"[None, None, None]",0
Reinforce,stu13_acf_p2,0.4,0.01,0.05,,0.7142857142857143,"[None, None, None]",0
Reinforce,stu13_acf_p2,0.5,0.01,0.05,,0.6363636363636364,"[None, None, None]",0
Reinforce,stu13_acf_p2,0.6,0.001,0.05,,0.6666666666666666,"[None, None, None]",0
Reinforce,stu13_acf_p2,0.7,0.01,0.05,,0.8571428571428571,"[None, None, None]",0
Reinforce,stu13_acf_p2,0.8,0.01,0.05,,0.8,"[None, None, None]",0
Reinforce,stu13_acf_p2,0.9,0.01,0.05,,0.6666666666666666,"[None, None, None]",0
Reinforce,pro5_adf_p2,0.05,0.001,0.2,,0.7313432835820896,"[None, None, None]",0
Reinforce,pro5_adf_p2,0.1,0.001,0.05,,0.7777777777777778,"[None, None, None]",0
Reinforce,pro5_adf_p2,0.2,0.001,0.1,,0.75,"[None, None, None]",0
Reinforce,pro5_adf_p2,0.3,0.01,0.05,,0.673469387755102,"[None, None, None]",0
Reinforce,pro5_adf_p2,0.4,0.01,0.05,,0.6190476190476191,"[None, None, None]",0
Reinforce,pro5_adf_p2,0.5,0.5,0.1,,0.14285714285714285,"[None, None, None]",0
Reinforce,pro5_adf_p2,0.6,0.01,0.8,,0.7857142857142857,"[None, None, None]",0
Reinforce,pro5_adf_p2,0.7,0.01,0.05,,0.7142857142857143,"[None, None, None]",0
Reinforce,pro5_adf_p2,0.8,0.01,0.05,,0.5714285714285714,"[None, None, None]",0
Reinforce,pro5_adf_p2,0.9,0.01,0.05,,0.42857142857142855,"[None, None, None]",0
Reinforce,pro23_acf_p2,0.05,0.1,0.9,,0.5816326530612245,"[None, None, None]",0
Reinforce,pro23_acf_p2,0.1,0.01,0.2,,0.5806451612903226,"[None, None, None]",0
Reinforce,pro23_acf_p2,0.2,0.01,0.1,,0.6265060240963856,"[None, None, None]",0
Reinforce,pro23_acf_p2,0.3,0.01,0.05,,0.6301369863013698,"[None, None, None]",0
Reinforce,pro23_acf_p2,0.4,0.01,0.2,,0.6451612903225806,"[None, None, None]",0
Reinforce,pro23_acf_p2,0.5,0.01,0.9,,0.6538461538461539,"[None, None, None]",0
Reinforce,pro23_acf_p2,0.6,0.001,0.2,,0.5238095238095238,"[None, None, None]",0
Reinforce,pro23_acf_p2,0.7,0.01,0.2,,0.5483870967741935,"[None, None, None]",0
Reinforce,pro23_acf_p2,0.8,0.01,0.2,,0.42857142857142855,"[None, None, None]",0
Reinforce,pro23_acf_p2,0.9,0.01,0.05,,0.36363636363636365,"[None, None, None]",0
Reinforce,stu24_ace_p2,0.05,0.0001,0.05,,0.2692307692307692,"[None, None, None]",0
Reinforce,stu24_ace_p2,0.1,0.0001,0.1,,0.36,"[None, None, None]",0
Reinforce,stu24_ace_p2,0.2,0.01,0.05,,0.7727272727272727,"[None, None, None]",0
Reinforce,stu24_ace_p2,0.3,0.01,0.05,,0.7894736842105263,"[None, None, None]",0
Reinforce,stu24_ace_p2,0.4,0.01,0.05,,0.8235294117647058,"[None, None, None]",0
Reinforce,stu24_ace_p2,0.5,0.01,0.8,,0.9285714285714286,"[None, None, None]",0
Reinforce,stu24_ace_p2,0.6,0.01,0.05,,0.8181818181818182,"[None, None, None]",0
Reinforce,stu24_ace_p2,0.7,0.01,0.05,,0.7777777777777778,"[None, None, None]",0
Reinforce,stu24_ace_p2,0.8,0.01,0.05,,0.6666666666666666,"[None, None, None]",0
Reinforce,stu24_ace_p2,0.9,0.01,0.05,,1.0,"[None, None, None]",0
Reinforce,stu26_ace_p2,0.05,0.001,0.05,,0.6842105263157895,"[None, None, None]",0
Reinforce,stu26_ace_p2,0.1,0.0001,0.5,,0.4444444444444444,"[None, None, None]",0
Reinforce,stu26_ace_p2,0.2,0.001,0.2,,0.6875,"[None, None, None]",0
Reinforce,stu26_ace_p2,0.3,0.01,0.9,,0.8571428571428571,"[None, None, None]",0
Reinforce,stu26_ace_p2,0.4,0.0001,0.1,,0.3333333333333333,"[None, None, None]",0
Reinforce,stu26_ace_p2,0.5,0.01,0.5,,1.0,"[None, None, None]",0
Reinforce,stu26_ace_p2,0.6,0.001,0.8,,0.75,"[None, None, None]",0
Reinforce,stu26_ace_p2,0.7,0.001,0.2,,1.0,"[None, None, None]",0
Reinforce,stu26_ace_p2,0.8,0.01,0.99,,1.0,"[None, None, None]",0
Reinforce,stu26_ace_p2,0.9,0.01,0.05,,1.0,"[None, None, None]",0
Reinforce,stu29_ade_p2,0.05,0.0001,0.99,,0.3157894736842105,"[None, None, None]",0
Reinforce,stu29_ade_p2,0.1,0.001,0.8,,0.6666666666666666,"[None, None, None]",0
Reinforce,stu29_ade_p2,0.2,0.001,0.05,,0.25,"[None, None, None]",0
Reinforce,stu29_ade_p2,0.3,0.0001,0.8,,0.2857142857142857,"[None, None, None]",0
Reinforce,stu29_ade_p2,0.4,0.001,0.05,,0.6666666666666666,"[None, None, None]",0
Reinforce,stu29_ade_p2,0.5,0.0001,0.8,,0.3,"[None, None, None]",0
Reinforce,stu29_ade_p2,0.6,0.001,0.05,,0.625,"[None, None, None]",0
Reinforce,stu29_ade_p2,0.7,0.0001,0.5,,0.6666666666666666,"[None, None, None]",0
Reinforce,stu29_ade_p2,0.8,0.001,0.1,,1.0,"[None, None, None]",0
Reinforce,stu29_ade_p2,0.9,0.01,0.9,,1.0,"[None, None, None]",0
Reinforce,stu30_adf_p2,0.05,0.0001,0.9,,0.4444444444444444,"[None, None, None]",0
Reinforce,stu30_adf_p2,0.1,0.0001,0.1,,0.4117647058823529,"[None, None, None]",0
Reinforce,stu30_adf_p2,0.2,0.0001,0.1,,0.4,"[None, None, None]",0
Reinforce,stu30_adf_p2,0.3,0.001,0.05,,0.46153846153846156,"[None, None, None]",0
Reinforce,stu30_adf_p2,0.4,0.0001,0.5,,0.2727272727272727,"[None, None, None]",0
Reinforce,stu30_adf_p2,0.5,0.01,0.99,,1.0,"[None, None, None]",0
Reinforce,stu30_adf_p2,0.6,0.01,0.99,,1.0,"[None, None, None]",0
Reinforce,stu30_adf_p2,0.7,0.001,0.1,,1.0,"[None, None, None]",0
Reinforce,stu30_adf_p2,0.8,0.001,0.1,,1.0,"[None, None, None]",0
Reinforce,stu30_adf_p2,0.9,0.001,0.2,,1.0,"[None, None, None]",0
Reinforce,stu25_ace_p2,0.05,0.0001,0.5,,0.2857142857142857,"[None, None, None]",0
Reinforce,stu25_ace_p2,0.1,0.001,0.5,,0.7878787878787878,"[None, None, None]",0
Reinforce,stu25_ace_p2,0.2,0.001,0.5,,0.6551724137931034,"[None, None, None]",0
Reinforce,stu25_ace_p2,0.3,0.01,0.2,,0.9230769230769231,"[None, None, None]",0
Reinforce,stu25_ace_p2,0.4,0.01,0.05,,0.9545454545454546,"[None, None, None]",0
Reinforce,stu25_ace_p2,0.5,0.01,0.05,,0.9444444444444444,"[None, None, None]",0
Reinforce,stu25_ace_p2,0.6,0.1,0.2,,0.9333333333333333,"[None, None, None]",0
Reinforce,stu25_ace_p2,0.7,0.1,0.5,,0.9090909090909091,"[None, None, None]",0
Reinforce,stu25_ace_p2,0.8,0.001,0.05,,0.875,"[None, None, None]",0
Reinforce,stu25_ace_p2,0.9,0.01,0.5,,0.75,"[None, None, None]",0
Reinforce,stu31_ade_p2,0.05,0.0001,0.1,,0.34210526315789475,"[None, None, None]",0
Reinforce,stu31_ade_p2,0.1,0.001,0.5,,0.6388888888888888,"[None, None, None]",0
Reinforce,stu31_ade_p2,0.2,0.001,0.1,,0.6875,"[None, None, None]",0
Reinforce,stu31_ade_p2,0.3,0.001,0.2,,0.6428571428571429,"[None, None, None]",0
Reinforce,stu31_ade_p2,0.4,1.0,0.2,,0.7083333333333334,"[None, None, None]",0
Reinforce,stu31_ade_p2,0.5,0.001,0.2,,0.7,"[None, None, None]",0
Reinforce,stu31_ade_p2,0.6,0.01,0.5,,0.5625,"[None, None, None]",0
Reinforce,stu31_ade_p2,0.7,0.001,0.5,,0.5833333333333334,"[None, None, None]",0
Reinforce,stu31_ade_p2,0.8,0.01,0.05,,0.875,"[None, None, None]",0
Reinforce,stu31_ade_p2,0.9,0.01,0.1,,1.0,"[None, None, None]",0
Reinforce,stu36_adf_p2,0.05,0.0001,0.05,,0.25,"[None, None, None]",0
Reinforce,stu36_adf_p2,0.1,0.001,0.05,,0.6956521739130435,"[None, None, None]",0
Reinforce,stu36_adf_p2,0.2,0.001,0.9,,0.35,"[None, None, None]",0
Reinforce,stu36_adf_p2,0.3,0.01,0.8,,0.0,"[None, None, None]",0
Reinforce,stu36_adf_p2,0.4,0.001,0.2,,0.8,"[None, None, None]",0
Reinforce,stu36_adf_p2,0.5,0.01,0.8,,0.7692307692307693,"[None, None, None]",0
Reinforce,stu36_adf_p2,0.6,0.001,0.5,,0.7,"[None, None, None]",0
Reinforce,stu36_adf_p2,0.7,0.1,0.99,,0.625,"[None, None, None]",0
Reinforce,stu36_adf_p2,0.8,0.001,0.05,,0.6,"[None, None, None]",0
Reinforce,stu36_adf_p2,0.9,0.1,0.99,,0.6666666666666666,"[None, None, None]",0
Reinforce,stu38_acf_p2,0.05,0.01,0.05,,0.575,"[None, None, None]",0
Reinforce,stu38_acf_p2,0.1,0.001,0.2,,0.5526315789473685,"[None, None, None]",0
Reinforce,stu38_acf_p2,0.2,0.5,0.8,,0.5882352941176471,"[None, None, None]",0
Reinforce,stu38_acf_p2,0.3,0.01,0.05,,0.7333333333333333,"[None, None, None]",0
Reinforce,stu38_acf_p2,0.4,0.01,0.1,,0.6153846153846154,"[None, None, None]",0
Reinforce,stu38_acf_p2,0.5,0.01,0.1,,0.47619047619047616,"[None, None, None]",0
Reinforce,stu38_acf_p2,0.6,0.5,0.1,,0.4117647058823529,"[None, None, None]",0
Reinforce,stu38_acf_p2,0.7,0.01,0.5,,0.6923076923076923,"[None, None, None]",0
Reinforce,stu38_acf_p2,0.8,0.1,0.1,,0.7777777777777778,"[None, None, None]",0
Reinforce,stu38_acf_p2,0.9,0.01,0.2,,0.8,"[None, None, None]",0
Reinforce,pro8_acf_p2,0.05,0.01,0.99,,0.7272727272727273,"[None, None, None]",0
Reinforce,pro8_acf_p2,0.1,0.01,0.8,,0.7391304347826086,"[None, None, None]",0
Reinforce,pro8_acf_p2,0.2,0.001,0.05,,0.7450980392156863,"[None, None, None]",0
Reinforce,pro8_acf_p2,0.3,0.01,0.2,,0.7865168539325843,"[None, None, None]",0
Reinforce,pro8_acf_p2,0.4,0.01,0.9,,0.7922077922077922,"[None, None, None]",0
Reinforce,pro8_acf_p2,0.5,0.01,0.05,,0.859375,"[None, None, None]",0
Reinforce,pro8_acf_p2,0.6,0.01,0.8,,0.8823529411764706,"[None, None, None]",0
Reinforce,pro8_acf_p2,0.7,0.01,0.9,,0.8974358974358975,"[None, None, None]",0
Reinforce,pro8_acf_p2,0.8,0.001,0.5,,0.8461538461538461,"[None, None, None]",0
Reinforce,pro8_acf_p2,0.9,0.01,0.8,,1.0,"[None, None, None]",0
Reinforce,stu4_ade_p2,0.05,0.0001,0.8,,0.2777777777777778,"[None, None, None]",0
Reinforce,stu4_ade_p2,0.1,0.0001,0.99,,0.35294117647058826,"[None, None, None]",0
Reinforce,stu4_ade_p2,0.2,0.01,0.99,,0.7666666666666667,"[None, None, None]",0
Reinforce,stu4_ade_p2,0.3,0.01,0.5,,0.8076923076923077,"[None, None, None]",0
Reinforce,stu4_ade_p2,0.4,0.01,0.05,,0.782608695652174,"[None, None, None]",0
Reinforce,stu4_ade_p2,0.5,0.01,0.05,,0.7894736842105263,"[None, None, None]",0
Reinforce,stu4_ade_p2,0.6,0.01,0.05,,0.8666666666666667,"[None, None, None]",0
Reinforce,stu4_ade_p2,0.7,0.01,0.05,,0.8333333333333334,"[None, None, None]",0
Reinforce,stu4_ade_p2,0.8,0.01,0.05,,0.75,"[None, None, None]",0
Reinforce,stu4_ade_p2,0.9,0.01,0.05,,0.75,"[None, None, None]",0
Reinforce,stu39_adf_p2,0.05,0.001,0.05,,0.43859649122807015,"[None, None, None]",0
Reinforce,stu39_adf_p2,0.1,0.01,0.9,,0.6111111111111112,"[None, None, None]",0
Reinforce,stu39_adf_p2,0.2,0.01,0.05,,0.5416666666666666,"[None, None, None]",0
