User,Accuracy,Algorithm
stu7_ade_p2_logs.csv,0.45,OnlineSVM
pro5_adf_p2_logs.csv,0.8285714285714286,OnlineSVM
stu30_adf_p2_logs.csv,0.6666666666666666,OnlineSVM
stu38_acf_p2_logs.csv,0.6190476190476191,OnlineSVM
stu10_acf_p2_logs.csv,0.6052631578947368,OnlineSVM
stu39_adf_p2_logs.csv,0.48333333333333334,OnlineSVM
stu21_ace_p2_logs.csv,0.41007194244604317,OnlineSVM
pro3_ace_p2_logs.csv,0.43636363636363634,OnlineSVM
pro24_adf_p2_logs.csv,0.5833333333333334,OnlineSVM
stu11_adf_p2_logs.csv,0.4444444444444444,OnlineSVM
pro25_acf_p2_logs.csv,0.64,OnlineSVM
stu6_acf_p2_logs.csv,0.48484848484848486,OnlineSVM
pro13_ace_p2_logs.csv,0.5,OnlineSVM
pro20_ade_p2_logs.csv,0.5362318840579711,OnlineSVM
stu37_adf_p2_logs.csv,0.7191011235955056,OnlineSVM
pro9_acf_p2_logs.csv,0.5416666666666666,OnlineSVM
stu15_ade_p2_logs.csv,0.5,OnlineSVM
pro21_ade_p2_logs.csv,0.5,OnlineSVM
pro31_adf_p2_logs.csv,0.2857142857142857,OnlineSVM
pro15_ade_p2_logs.csv,0.7,OnlineSVM
stu26_ace_p2_logs.csv,0.6842105263157895,OnlineSVM
pro17_ace_p2_logs.csv,0.5913978494623656,OnlineSVM
stu4_ade_p2_logs.csv,0.6486486486486487,OnlineSVM
pro18_adf_p2_logs.csv,0.8214285714285714,OnlineSVM
stu3_acf_p2_logs.csv,0.5866666666666667,OnlineSVM
stu25_ace_p2_logs.csv,0.8055555555555556,OnlineSVM
stu31_ade_p2_logs.csv,0.5641025641025641,OnlineSVM
pro29_ace_p2_logs.csv,0.6666666666666666,OnlineSVM
stu24_ace_p2_logs.csv,0.7037037037037037,OnlineSVM
stu13_acf_p2_logs.csv,0.5454545454545454,OnlineSVM
stu29_ade_p2_logs.csv,0.6,OnlineSVM
pro22_ade_p2_logs.csv,0.5681818181818182,OnlineSVM
stu17_ace_p2_logs.csv,0.4444444444444444,OnlineSVM
pro23_acf_p2_logs.csv,0.6019417475728155,OnlineSVM
pro8_acf_p2_logs.csv,0.6299212598425197,OnlineSVM
stu36_adf_p2_logs.csv,0.56,OnlineSVM
