participant_id,user,threshold,ncp-1,rank
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,48
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,10
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,7
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,116
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,116
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,46
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,43
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,8
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,7
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,10
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,66
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,64
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,4
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,10
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,5
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,32
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,42
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,28
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,4
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,6
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,4
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,12
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,103
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,105
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,47
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,3
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,3
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,1
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,6
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,2
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,8
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,4
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,10
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,3
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,12
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,22
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,113
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,40
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,33
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,35
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,13
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,4
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,1
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,20
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,61
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,117
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,98
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,98
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,1
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,4
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,5
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,6
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,6
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,3
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,1
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,31
pro13_ace_p3,pro13_ace_p3,0.05,0.48333333333333334,64
